asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,suspended_until_rebalance_idx,reentry_blocked_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
STX,-71.56747059900823,0.0,-7.228705430127459,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-19,2025-04-26,0.0,False,False,0,False,CASH,False,1.0,False,293,256,,,best_passed
DOGE,149.6026673456704,0.0,-3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-26,2025-05-03,0.0,False,False,0,False,0.0,False,1.0,False,247,294,,,best_passed
APT,19.81835799308641,0.0,-1.0658141036401503e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-26,2025-05-03,0.0,False,False,0,False,0.0,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-26,2025-05-03,0.0,False,False,0,False,0.0,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-26,2025-05-03,0.0,False,False,0,False,0.0,False,1.0,False,261,127,,,best_passed
ICP,-0.5049450732293508,0.0,-4.618527782440651e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-26,2025-05-03,0.0,False,False,0,False,0.0,False,1.0,False,258,242,,,best_passed
BCH,-34.103322802684545,0.0,-3.552713678800501e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-26,2025-05-03,0.0,False,False,0,False,0.0,False,1.0,False,296,-1,,,best_passed
STX,-71.56747059900823,0.0,-7.228705430127459,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-04-26,2025-05-03,0.0,False,False,0,False,0.0,False,1.0,False,293,256,,,best_passed
DOGE,149.6026673456704,0.0,-3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-03,2025-05-10,0.0,False,False,0,False,0.0,False,1.0,False,247,294,,,best_passed
APT,19.81835799308641,0.0,-1.0658141036401503e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-03,2025-05-10,0.0,False,False,0,False,0.0,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-03,2025-05-10,0.0,False,False,0,False,0.0,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-03,2025-05-10,0.0,False,False,0,False,0.0,False,1.0,False,261,127,,,best_passed
ICP,-0.5049450732293508,0.0,-4.618527782440651e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-03,2025-05-10,0.0,False,False,0,False,0.0,False,1.0,False,258,242,,,best_passed
BCH,-34.103322802684545,0.0,-3.552713678800501e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-03,2025-05-10,0.0,False,False,0,False,0.0,False,1.0,False,296,-1,,,best_passed
STX,-71.56747059900823,0.0,-7.228705430127459,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-03,2025-05-10,0.0,False,False,0,False,0.0,False,1.0,False,293,256,,,best_passed
BCH,-15.703022309888354,6.94327819924834,-1.0658141036401503e-14,-0.27329469647526805,7,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-10,2025-05-17,6.94327819924834,False,False,0,False,BTC,False,1.0,True,296,-1,,,best_passed
DOGE,163.5757443397747,0.0,-1.0658141036401503e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-10,2025-05-17,0.0,False,False,0,False,BTC,False,1.0,False,247,294,,,best_passed
APT,21.669417516605904,0.0,-1.0658141036401503e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-10,2025-05-17,0.0,False,False,0,False,BTC,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-10,2025-05-17,0.0,False,False,0,False,BTC,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-10,2025-05-17,0.0,False,False,0,False,BTC,False,1.0,False,261,127,,,best_passed
ICP,-0.5521075771553114,0.0,-3.552713678800501e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-10,2025-05-17,0.0,False,False,0,False,BTC,False,1.0,False,258,242,,,best_passed
STX,-78.25196222403125,0.0,-5.902554258399629,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-10,2025-05-17,0.0,False,False,0,False,BTC,False,1.0,False,293,256,,,best_passed
DOGE,160.94928137753726,0.0,-1.0658141036401503e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-17,2025-05-24,0.0,False,False,0,False,BTC,False,1.0,False,247,294,,,best_passed
APT,21.32148131891148,0.0,-1.0658141036401503e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-17,2025-05-24,0.0,False,False,0,False,BTC,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-17,2025-05-24,0.0,False,False,0,False,BTC,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-17,2025-05-24,0.0,False,False,0,False,BTC,False,1.0,False,261,127,,,best_passed
ICP,-0.5432426313870451,0.0,-3.552713678800501e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-17,2025-05-24,0.0,False,False,0,False,BTC,False,1.0,False,258,242,,,best_passed
STX,-76.99550527600775,0.0,-5.902554258399629,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-17,2025-05-24,0.0,False,False,0,False,BTC,False,1.0,False,293,256,,,best_passed
BCH,-42.25911732796098,-1.7914123853489228,-1.0658141036401503e-14,-7.095738010742835,14,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-17,2025-05-24,-1.7914123853489228,True,False,0,False,BTC,False,1.0,False,318,-1,,,best_passed
BCH,-37.682158093721625,1.220471206142415,6.750155989720952e-14,-5.101856354703404,21,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-24,2025-05-31,1.220471206142415,True,False,0,False,BTC,False,1.0,True,318,-1,,,best_passed
DOGE,183.4582510609477,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,1.0,False,247,294,,,best_passed
APT,24.303318656147383,0.0,4.618527782440651e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,1.0,False,261,127,,,best_passed
ICP,-0.6192158312411493,0.0,3.552713678800501e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,1.0,False,258,242,,,best_passed
STX,-87.76342843281344,0.0,-1.8180546579824046,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,1.0,False,293,256,,,best_passed
BCH,-31.875956825424964,2.801618683579175,-1.4210854715202004e-14,-3.4477301480423836,28,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-31,2025-06-07,2.801618683579175,True,False,0,False,BTC,False,1.0,True,318,-1,,,best_passed
DOGE,182.56331058185003,0.0,-1.4210854715202004e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,1.0,False,247,294,,,best_passed
APT,24.184762943792293,0.0,0.0,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,1.0,False,261,127,,,best_passed
ICP,-0.6161951913447297,0.0,-2.4868995751603507e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,1.0,False,258,242,,,best_passed
STX,-87.33530353663363,0.0,-1.8180546579824295,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,1.0,False,293,256,,,best_passed
DOGE,176.80293724373018,0.0,0.0,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,1.0,False,247,294,,,best_passed
APT,23.421667318466177,0.0,-4.263256414560601e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,1.0,False,261,127,,,best_passed
ICP,-0.5967525424354676,0.0,1.0658141036401503e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,1.0,False,258,242,,,best_passed
STX,-84.57963509281709,0.0,-0.19628383056113918,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,1.0,False,293,256,,,best_passed
BCH,-43.855358515035675,-1.0547186864956046,5.684341886080802e-14,-3.4477301480423836,31,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-07,2025-06-14,-1.0547186864956046,True,False,0,False,0.0,False,1.0,False,318,-1,,,best_passed
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,1.0,False,247,294,,,best_passed
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,1.0,False,261,127,,,best_passed
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,1.0,False,258,242,,,best_passed
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,1.0,False,293,256,,,best_passed
BCH,-45.52191180451604,-1.0723813074043456,1.0658141036401503e-14,-3.4477301480423836,31,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-14,2025-06-21,-1.0547186864956046,True,False,0,False,0.0,False,1.0,False,322,-1,,,best_passed
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,1.0,False,247,294,,,best_passed
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,1.0,False,261,127,,,best_passed
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,1.0,False,258,242,,,best_passed
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,1.0,False,293,256,,,best_passed
BCH,-39.86156899189007,-0.8701036451303934,1.0658141036401503e-14,-3.4477301480423055,37,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-21,2025-06-28,-4.866906421827766,True,False,0,False,0.0,False,1.0,False,322,-1,,,best_passed
BCH,-37.18839711605955,2.4976445917110013,1.0658141036401503e-14,-4.007319664769881,42,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-28,2025-07-05,2.595292731173915,True,False,0,False,0.0,False,1.0,True,322,-1,,,best_passed
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,1.0,False,247,294,,,best_passed
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,1.0,False,261,127,,,best_passed
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,1.0,False,258,242,,,best_passed
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,1.0,False,293,256,,,best_passed
BCH,-38.52491508881002,0.5993815169302086,1.0658141036401503e-14,-3.5097333453402264,49,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-05,2025-07-12,-1.8026506030760059,True,False,0,False,0.0,False,1.0,False,322,-1,,,best_passed
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,1.0,False,247,294,,,best_passed
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,1.0,False,261,127,,,best_passed
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,1.0,False,258,242,,,best_passed
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,1.0,False,293,256,,,best_passed
DOGE,196.19491948370757,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,1.0,False,247,294,,,best_passed
APT,25.99058706465945,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,1.0,False,261,127,,,best_passed
ICP,-0.662205158127108,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,1.0,False,258,242,,,best_passed
STX,-93.85644240808563,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,1.0,False,293,256,,,best_passed
BCH,-54.38466374417777,-2.219673645841702,1.0658141036401503e-14,-8.397633610001108,56,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-12,2025-07-19,-2.793969701783783,True,False,0,False,0.0052364118961937,False,1.0,False,326,-1,,,best_passed
DOGE,247.25957567699652,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,1.0,False,247,294,,,best_passed
APT,32.75529022930391,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,1.0,False,285,-1,,,best_passed
NEO,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,1.0,False,260,241,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,1.0,False,261,127,,,best_passed
ICP,-0.834560685060012,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,1.0,False,258,242,,,best_passed
STX,-118.28493920966616,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,1.0,False,293,256,,,best_passed
BCH,-153.84609569912493,-24.495115476624328,1.0658141036401503e-14,-8.397633610001098,61,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-19,2025-07-26,-24.495115476624328,True,False,0,False,0.0996437992648131,False,1.0,False,326,-1,,,best_passed
APT,33.76157183501658,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-26,2025-08-02,0.0,False,False,0,False,0.0344009284571216,False,1.0,False,285,-1,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-26,2025-08-02,0.0,False,False,0,False,0.0344009284571216,False,1.0,False,261,127,,,best_passed
DOGE,241.8960617815008,-2.135986077910985,3.552713678800501e-14,-11.622702239056249,30,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-26,2025-08-02,-2.135986077910985,True,False,0,False,0.0344009284571216,False,1.0,False,328,294,,,best_passed
ICP,-65.13288267934433,-15.209344562103762,-1.0658141036401503e-14,-9.97138514086755,6,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-26,2025-08-02,-15.209344562103762,True,False,0,False,0.0344009284571216,False,1.0,False,328,242,,,best_passed
NEO,-72.11676888211827,-17.04057334133626,0.0,-9.602207728223654,5,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-26,2025-08-02,-17.04057334133626,True,False,0,False,0.0344009284571216,False,1.0,False,328,241,,,best_passed
STX,-182.9892298152571,-18.207562359020365,1.0658141036401503e-14,-13.242776245613605,23,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-26,2025-08-02,-18.207562359020365,True,False,0,False,0.0344009284571216,False,1.0,False,328,256,,,best_passed
BCH,-158.57243135754646,-25.247634656316315,1.0658141036401503e-14,-4.926551689154512,61,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-07-26,2025-08-02,-25.247634656316315,True,False,0,False,0.0344009284571216,False,1.0,False,326,-1,,,best_passed
APT,29.54801580281128,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-02,2025-08-09,0.0,False,False,0,False,0.0230027433775579,False,1.0,False,285,-1,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-02,2025-08-09,0.0,False,False,0,False,0.0230027433775579,False,1.0,False,261,127,,,best_passed
DOGE,211.70663176127226,-1.869407937909994,-0.8564418606523105,-9.185347765263584,30,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-02,2025-08-09,-1.869407937909994,True,False,0,False,0.0230027433775579,False,1.0,False,328,294,,,best_passed
ICP,-57.00408310657582,-13.311167965388737,-1.0658141036401503e-14,-7.311559413143199,6,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-02,2025-08-09,-13.311167965388737,True,False,0,False,0.0230027433775579,False,1.0,False,328,242,,,best_passed
NEO,-63.11635717050365,-14.913853325292648,-0.17041961001213934,-8.499325514623434,5,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-02,2025-08-09,-14.913853325292648,True,False,0,False,0.0230027433775579,False,1.0,False,328,241,,,best_passed
STX,-160.15156760910992,-15.935198246812954,-0.9273485157416523,-9.256254420352972,23,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-02,2025-08-09,-15.935198246812954,True,False,0,False,0.0230027433775579,False,1.0,False,328,256,,,best_passed
BCH,-138.782066502701,-20.894341572938213,1.0658141036401503e-14,0.0,61,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-02,2025-08-09,-29.438235143173806,True,False,0,False,0.0230027433775579,False,1.0,False,326,-1,,,best_passed
APT,32.50957329582286,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-09,2025-08-16,0.0,False,False,0,False,0.0404356169933513,False,1.0,False,285,-1,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-09,2025-08-16,0.0,False,False,0,False,0.0404356169933513,False,1.0,False,261,127,,,best_passed
DOGE,232.9256999314336,-2.056776156573406,-0.8564418606523105,-9.185347765263584,30,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-09,2025-08-16,-2.056776156573406,True,False,0,False,0.0404356169933513,False,1.0,False,328,294,,,best_passed
ICP,-62.71752493573848,-14.645328251876812,-1.0658141036401503e-14,-7.311559413143199,6,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-09,2025-08-16,-14.645328251876812,True,False,0,False,0.0404356169933513,False,1.0,False,328,242,,,best_passed
NEO,-69.44242392765364,-16.408648588702302,-0.17041961001213934,-8.499325514623434,5,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-09,2025-08-16,-16.408648588702302,True,False,0,False,0.0404356169933513,False,1.0,False,328,241,,,best_passed
STX,-176.2033417192754,-17.532361524557817,-0.9273485157416523,-9.256254420352972,23,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-09,2025-08-16,-17.532361524557817,True,False,0,False,0.0404356169933513,False,1.0,False,328,256,,,best_passed
BCH,-152.6920045401518,-29.53779166595931,1.0658141036401503e-14,0.0,61,-1e+18,False,phase67f_pm001_pw2_cd7_dl42_bs001_softer,2025-08-09,2025-08-16,-26.27944266837632,True,False,0,False,0.0404356169933513,False,1.0,False,330,-1,,,best_passed
