policy,fold,variant,cagr,max_drawdown,calmar,sharpe,total_return,turnover,cost_drag,max_realized_exposure,without_best_day_cagr,without_top_three_trades_cagr,asset_log_growth_share,trade_log_growth_share,net_log_growth,trade_log_growth_sum,log_reconciliation_error,trade_log_reconciliation_error,bankrupt,days,closed_episodes
aggressive_2__defensive,2023,m21_market200_v20_combo50,-0.13043395288514514,0.2861480414299793,-0.45582682388221923,-0.7816797648498267,-0.13035076518962918,41.98935801534324,0.08315811181917263,0.8440869662461699,-0.1673664355681893,-0.2539371397707404,1000000.0,1000000.0,-0.1396653270106475,-0.1396653270106497,2.3037127760972e-15,2.220446049250313e-15,False,365,67
aggressive_2__defensive,2024,m126_own200_v20_combo50,0.11685692012194004,0.14257707331662017,0.8196052661456761,0.7914563336898669,0.11711040527141003,20.85333957732249,0.05859436888114183,1.0627599516120618,0.08010238284296922,-0.08523748679196685,0.647037387899678,0.7782834130156742,0.11074535609018887,0.11074535609019252,3.635980405647388e-15,3.649858193455202e-15,False,366,30
aggressive_2__defensive,2025,m126_own200_v20_combo25,-0.021888782832572784,0.16282523035752594,-0.13443114918069,-0.041179043119672645,-0.021873965844128707,22.2254644479627,0.05781566700092468,0.7831380562684666,-0.0836609764959294,-0.17330582126992733,1000000.0,1000000.0,-0.022116747970220466,-0.022116747970220757,2.7755575615628914e-16,2.914335439641036e-16,False,365,25
aggressive_2__defensive,2026,m126_own200_v20_cat3,0.10979838231268002,0.10248934346250416,1.0713151104617027,0.9539972017446565,0.07943769055375882,11.859554903577678,0.06012256845923352,0.5144382382046392,0.05547294001753578,0.023450036998003743,0.3173654835854239,0.27260034635005953,0.07644024865259409,0.0764402486525921,2.0261570199409107e-15,1.9984014443252818e-15,False,268,10
aggressive_2.5__growth,2021,m21_own200_v60_cat5,0.6299982485771116,0.41122904498633306,1.5319886964648843,1.1670194198364847,0.6294532453799457,54.610594742469424,0.11467416145281316,0.9460554660440914,0.3218030616031302,-0.1032568971511032,0.6946301380268612,0.8466485051134641,0.48824452626643833,0.4882445262664386,3.885780586188048e-16,2.7755575615628914e-16,False,365,63
aggressive_2.5__growth,2022,m126_market200_v60_rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,False,365,0
aggressive_2.5__growth,2023,m21_market200_v60_combo50,-0.4087447265870332,0.6607143976516674,-0.6186405624575566,-0.8558466292697542,-0.4085320195921204,123.7224647266559,0.24338096584466154,2.3014339458926947,-0.4781414440914784,-0.6160236026807193,1000000.0,1000000.0,-0.5251477298981126,-0.5251477298981149,2.1094237467877974e-15,2.220446049250313e-15,False,365,67
aggressive_2.5__growth,2024,m126_own100_v40_trail4,-0.03175185540900083,0.34383434934643675,-0.09234637397152154,0.07569235943954898,-0.03181600594011191,42.91225867662312,0.1282871342941858,2.170254628511007,-0.11554441268591198,-0.40637769049303385,1000000.0,1000000.0,-0.032333133259661764,-0.032333133259664,2.1094237467877974e-15,2.2343238370581275e-15,False,366,29
aggressive_2.5__growth,2025,m126_own200_v60_cooldown,0.2915519646506053,0.3207305310822596,0.9090246683619568,0.7374947658870815,0.291325812956849,52.57598286605738,0.1640133092764645,2.287783134088206,0.10591305950704832,-0.27999524914276663,1.1934187132207805,1.1896457718430964,0.2556694525698836,0.25566945256988505,1.2212453270876722e-15,1.4432899320127035e-15,False,365,19
aggressive_2.5__growth,2026,m63_own200_v60_trail2,-0.005326283076822258,0.13219546053869602,-0.04029096804926337,0.06922774213608474,-0.0039109057224984145,38.82073191149643,0.08753730265703458,2.3208674396909887,-0.0947836701418967,-0.18254001665547326,1000000.0,1000000.0,-0.003918573312292999,-0.003918573312291989,1.0720591081536668e-15,1.0096090630185017e-15,False,268,23
aggressive_2.5__calmar,2021,m21_own200_v60_cat4,0.6692997462148382,0.41122904498633117,1.6275595179253086,1.2136152676711953,0.6687143894290153,54.63021555020091,0.11470261162402381,0.9460554660440915,0.3536735497760337,-0.08163518868054065,0.6623318862287074,0.8072818478008962,0.5120535032707212,0.5120535032707187,2.220446049250313e-15,2.4424906541753444e-15,False,365,63
aggressive_2.5__calmar,2022,m126_market200_v60_rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,False,365,0
aggressive_2.5__calmar,2023,m21_market200_v60_trail2,-0.22016808020910017,0.5691184284660211,-0.3868581110657976,-0.2637365803242018,-0.22003533368894945,128.79117382805953,0.2577652081569492,2.3015648614704483,-0.31151569476697016,-0.5943272625078595,1000000.0,1000000.0,-0.24850665992577547,-0.24850665992577542,2.220446049250313e-16,5.551115123125783e-17,False,365,70
aggressive_2.5__calmar,2024,m126_own100_v20_trail4,0.04385733338237929,0.19839011985506116,0.22106611667163847,0.32533078654060543,0.04394934012065721,20.82179659339453,0.0661996351352592,1.0627599516120618,-0.01782720147471606,-0.22205527425510552,2.381799638512493,3.085633000888356,0.04301096349444061,0.04301096349443996,5.898059818321144e-16,6.522560269672795e-16,False,366,29
aggressive_2.5__calmar,2025,m126_own200_v20_cat4,0.11978434878440036,0.1354609694140877,0.8842720475315232,0.7202676014778955,0.11969763889217,18.473687577462464,0.05707471357508985,0.7831380562684663,0.06593686088046935,-0.09020055266350513,0.9788135930391705,0.9759662577357171,0.11305868358497055,0.11305868358496603,4.454769886308441e-15,4.524158825347513e-15,False,365,19
aggressive_2.5__calmar,2026,m126_own200_v20_cat3,0.10979838231268002,0.10248934346250416,1.0713151104617027,0.9539972017446565,0.07943769055375882,11.859554903577678,0.06012256845923352,0.5144382382046392,0.05547294001753578,0.023450036998003743,0.3173654835854239,0.27260034635005953,0.07644024865259409,0.0764402486525921,2.0261570199409107e-15,1.9984014443252818e-15,False,268,10
aggressive_2.5__defensive,2021,m21_own200_v20_combo50,0.22760897839563765,0.16142597217280508,1.40998982587501,1.394562873639038,0.2274366812771471,19.39311354417537,0.03826846217143167,0.3276020730281743,0.17232180084670135,-0.0058355934995192316,0.494241835738172,0.5923909899238352,0.204927995875127,0.20492799587512692,1.6653345369377348e-16,8.326672684688674e-17,False,365,66
aggressive_2.5__defensive,2022,m63_market200_v20_tp50,-0.033327912207327115,0.07955632089032094,-0.41892224067618855,-0.7849435105182171,-0.033305484662702556,2.843023839825511,0.0050322677420591615,0.3580344836786484,-0.047642460616836524,-0.04823157059365679,1000000.0,1000000.0,-0.03387274312103368,-0.03387274312103396,2.7755575615628914e-16,2.7755575615628914e-16,False,365,5
aggressive_2.5__defensive,2023,m21_market200_v20_combo50,-0.13043395288514514,0.2861480414299793,-0.45582682388221923,-0.7816797648498267,-0.13035076518962918,41.98935801534324,0.08315811181917263,0.8440869662461699,-0.1673664355681893,-0.2539371397707404,1000000.0,1000000.0,-0.1396653270106475,-0.1396653270106497,2.3037127760972e-15,2.220446049250313e-15,False,365,67
aggressive_2.5__defensive,2024,m126_own200_v20_combo50,0.11685692012194004,0.14257707331662017,0.8196052661456761,0.7914563336898669,0.11711040527141003,20.85333957732249,0.05859436888114183,1.0627599516120618,0.08010238284296922,-0.08523748679196685,0.647037387899678,0.7782834130156742,0.11074535609018887,0.11074535609019252,3.635980405647388e-15,3.649858193455202e-15,False,366,30
aggressive_2.5__defensive,2025,m126_own200_v20_combo25,-0.021888782832572784,0.16282523035752594,-0.13443114918069,-0.041179043119672645,-0.021873965844128707,22.2254644479627,0.05781566700092468,0.7831380562684666,-0.0836609764959294,-0.17330582126992733,1000000.0,1000000.0,-0.022116747970220466,-0.022116747970220757,2.7755575615628914e-16,2.914335439641036e-16,False,365,25
aggressive_2.5__defensive,2026,m126_own200_v20_cat3,0.10979838231268002,0.10248934346250416,1.0713151104617027,0.9539972017446565,0.07943769055375882,11.859554903577678,0.06012256845923352,0.5144382382046392,0.05547294001753578,0.023450036998003743,0.3173654835854239,0.27260034635005953,0.07644024865259409,0.0764402486525921,2.0261570199409107e-15,1.9984014443252818e-15,False,268,10
aggressive_3__growth,2021,m21_own200_v60_cat5,0.6299982485771116,0.41122904498633306,1.5319886964648843,1.1670194198364847,0.6294532453799457,54.610594742469424,0.11467416145281316,0.9460554660440914,0.3218030616031302,-0.1032568971511032,0.6946301380268612,0.8466485051134641,0.48824452626643833,0.4882445262664386,3.885780586188048e-16,2.7755575615628914e-16,False,365,63
aggressive_3__growth,2022,m126_market200_v60_rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,False,365,0
aggressive_3__growth,2023,m21_market200_v60_combo50,-0.4065393259805089,0.6594497196065512,-0.6164826731946498,-0.8401855474124142,-0.4063273384502323,124.63334121760546,0.2453786517314711,2.54009990973376,-0.4761948954051939,-0.6177020082984818,1000000.0,1000000.0,-0.5214271863490747,-0.5214271863490738,6.661338147750939e-16,8.881784197001252e-16,False,365,67
aggressive_3__growth,2024,m126_own100_v40_trail4,-0.03175185540900083,0.34383434934643675,-0.09234637397152154,0.07569235943954898,-0.03181600594011191,42.91225867662312,0.1282871342941858,2.170254628511007,-0.11554441268591198,-0.40637769049303385,1000000.0,1000000.0,-0.032333133259661764,-0.032333133259664,2.1094237467877974e-15,2.2343238370581275e-15,False,366,29
aggressive_3__growth,2025,m126_own200_v60_cooldown,0.29149764439413683,0.32073053108226024,0.9088553042035595,0.7374208434065489,0.2912715393847949,52.76625345116485,0.16432069525372003,2.355373910940936,0.10586654687521668,-0.2800255311939702,1.1936149349519065,1.18984137322775,0.255627422346309,0.2556274223463132,4.3298697960381105e-15,4.218847493575595e-15,False,365,19
aggressive_3__growth,2026,m63_own200_v60_trail2,-0.011931409365679047,0.13219546053869546,-0.09025581753759658,0.036294191245931105,-0.008768576519437743,39.53766492334113,0.08869148358094846,2.6015298350891105,-0.10079475505921376,-0.18796835595328942,1000000.0,1000000.0,-0.00880724670748708,-0.008807246707484867,2.192690473634684e-15,2.213507155346406e-15,False,268,23
aggressive_3__calmar,2021,m21_own200_v60_cat4,0.6692997462148382,0.41122904498633117,1.6275595179253086,1.2136152676711953,0.6687143894290153,54.63021555020091,0.11470261162402381,0.9460554660440915,0.3536735497760337,-0.08163518868054065,0.6623318862287074,0.8072818478008962,0.5120535032707212,0.5120535032707187,2.220446049250313e-15,2.4424906541753444e-15,False,365,63
aggressive_3__calmar,2022,m126_market200_v60_rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,False,365,0
aggressive_3__calmar,2023,m21_market200_v60_combo50,-0.4065393259805089,0.6594497196065512,-0.6164826731946498,-0.8401855474124142,-0.4063273384502323,124.63334121760546,0.2453786517314711,2.54009990973376,-0.4761948954051939,-0.6177020082984818,1000000.0,1000000.0,-0.5214271863490747,-0.5214271863490738,6.661338147750939e-16,8.881784197001252e-16,False,365,67
aggressive_3__calmar,2024,m126_own100_v20_trail4,0.04385733338237929,0.19839011985506116,0.22106611667163847,0.32533078654060543,0.04394934012065721,20.82179659339453,0.0661996351352592,1.0627599516120618,-0.01782720147471606,-0.22205527425510552,2.381799638512493,3.085633000888356,0.04301096349444061,0.04301096349443996,5.898059818321144e-16,6.522560269672795e-16,False,366,29
aggressive_3__calmar,2025,m126_own200_v20_cat4,0.11978434878440036,0.1354609694140877,0.8842720475315232,0.7202676014778955,0.11969763889217,18.473687577462464,0.05707471357508985,0.7831380562684663,0.06593686088046935,-0.09020055266350513,0.9788135930391705,0.9759662577357171,0.11305868358497055,0.11305868358496603,4.454769886308441e-15,4.524158825347513e-15,False,365,19
aggressive_3__calmar,2026,m126_own200_v20_cat3,0.10979838231268002,0.10248934346250416,1.0713151104617027,0.9539972017446565,0.07943769055375882,11.859554903577678,0.06012256845923352,0.5144382382046392,0.05547294001753578,0.023450036998003743,0.3173654835854239,0.27260034635005953,0.07644024865259409,0.0764402486525921,2.0261570199409107e-15,1.9984014443252818e-15,False,268,10
aggressive_3__defensive,2021,m21_own200_v20_combo50,0.22760897839563765,0.16142597217280508,1.40998982587501,1.394562873639038,0.2274366812771471,19.39311354417537,0.03826846217143167,0.3276020730281743,0.17232180084670135,-0.0058355934995192316,0.494241835738172,0.5923909899238352,0.204927995875127,0.20492799587512692,1.6653345369377348e-16,8.326672684688674e-17,False,365,66
aggressive_3__defensive,2022,m63_market200_v20_tp50,-0.033327912207327115,0.07955632089032094,-0.41892224067618855,-0.7849435105182171,-0.033305484662702556,2.843023839825511,0.0050322677420591615,0.3580344836786484,-0.047642460616836524,-0.04823157059365679,1000000.0,1000000.0,-0.03387274312103368,-0.03387274312103396,2.7755575615628914e-16,2.7755575615628914e-16,False,365,5
aggressive_3__defensive,2023,m21_market200_v20_combo50,-0.13043395288514514,0.2861480414299793,-0.45582682388221923,-0.7816797648498267,-0.13035076518962918,41.98935801534324,0.08315811181917263,0.8440869662461699,-0.1673664355681893,-0.2539371397707404,1000000.0,1000000.0,-0.1396653270106475,-0.1396653270106497,2.3037127760972e-15,2.220446049250313e-15,False,365,67
aggressive_3__defensive,2024,m126_own200_v20_combo50,0.11685692012194004,0.14257707331662017,0.8196052661456761,0.7914563336898669,0.11711040527141003,20.85333957732249,0.05859436888114183,1.0627599516120618,0.08010238284296922,-0.08523748679196685,0.647037387899678,0.7782834130156742,0.11074535609018887,0.11074535609019252,3.635980405647388e-15,3.649858193455202e-15,False,366,30
aggressive_3__defensive,2025,m126_own200_v20_combo25,-0.021888782832572784,0.16282523035752594,-0.13443114918069,-0.041179043119672645,-0.021873965844128707,22.2254644479627,0.05781566700092468,0.7831380562684666,-0.0836609764959294,-0.17330582126992733,1000000.0,1000000.0,-0.022116747970220466,-0.022116747970220757,2.7755575615628914e-16,2.914335439641036e-16,False,365,25
aggressive_3__defensive,2026,m126_own200_v20_cat3,0.10979838231268002,0.10248934346250416,1.0713151104617027,0.9539972017446565,0.07943769055375882,11.859554903577678,0.06012256845923352,0.5144382382046392,0.05547294001753578,0.023450036998003743,0.3173654835854239,0.27260034635005953,0.07644024865259409,0.0764402486525921,2.0261570199409107e-15,1.9984014443252818e-15,False,268,10
