policy,trade_id,asset,first_day,last_day,log_growth
aggressive_2__growth,2021/52,BNB,2021-11-01,2021-11-02,0.0356526854993897
aggressive_2__growth,2021/53,SOL,2021-11-02,2021-11-03,0.048547099048036634
aggressive_2__growth,2021/54,DOT,2021-11-03,2021-11-05,0.018028559708401677
aggressive_2__growth,2021/55,SOL,2021-11-05,2021-11-10,-0.0211421639417364
aggressive_2__growth,2021/56,AVAX,2021-11-10,2021-11-14,0.05349974594845559
aggressive_2__growth,2021/57,LTC,2021-11-14,2021-11-15,0.0452410224792918
aggressive_2__growth,2021/58,AVAX,2021-11-15,2021-12-06,-0.005210420099385965
aggressive_2__growth,2021/59,ETH,2021-12-09,2021-12-10,-0.0512606115896474
aggressive_2__growth,2021/6,ADA,2021-01-18,2021-01-21,-0.005510292458691078
aggressive_2__growth,2021/60,BNB,2021-12-10,2021-12-12,-0.013134948208385741
aggressive_2__growth,2021/61,AVAX,2021-12-19,2021-12-21,-0.009097111924373869
aggressive_2__growth,2021/62,AVAX,2021-12-23,2021-12-24,0.013602854217126497
aggressive_2__growth,2021/63,AVAX,2021-12-25,2021-12-31,-0.01999263874630265
aggressive_2__growth,2021/7,DOGE,2021-01-21,2021-01-22,-0.016067516689486215
aggressive_2__growth,2021/8,ADA,2021-01-22,2021-01-23,0.04003101992852591
aggressive_2__growth,2021/9,DOGE,2021-01-23,2021-01-24,0.0008358090267846203
aggressive_2__growth,2023/1,ETH,2023-01-18,2023-01-20,-0.02110207524950169
aggressive_2__growth,2023/10,TRX,2023-02-15,2023-02-18,0.055024561950893794
aggressive_2__growth,2023/11,LTC,2023-02-18,2023-02-20,-0.024605688158564204
aggressive_2__growth,2023/12,DOT,2023-02-20,2023-02-25,-0.07126777982026469
aggressive_2__growth,2023/13,LINK,2023-02-25,2023-02-26,-0.013512666816775796
aggressive_2__growth,2023/14,TRX,2023-02-26,2023-03-03,0.02215399951824128
aggressive_2__growth,2023/15,LINK,2023-03-03,2023-03-04,-0.03861606020324719
aggressive_2__growth,2023/16,TRX,2023-03-04,2023-03-08,-0.019452983396793695
aggressive_2__growth,2023/17,ETH,2023-03-08,2023-03-10,-0.1001397889092002
aggressive_2__growth,2023/18,ETH,2023-03-16,2023-03-18,0.0735482822392021
aggressive_2__growth,2023/19,BNB,2023-03-18,2023-03-19,-0.029892942065327697
aggressive_2__growth,2023/2,ETH,2023-01-21,2023-01-25,-0.08895215468053257
aggressive_2__growth,2023/20,BTC,2023-03-19,2023-03-23,0.00687368478178059
aggressive_2__growth,2023/21,XRP,2023-03-23,2023-03-24,0.024726942873746
aggressive_2__growth,2023/22,BTC,2023-03-24,2023-03-29,-0.030662393407767725
aggressive_2__growth,2023/23,XRP,2023-03-29,2023-04-01,-0.004035179010736931
aggressive_2__growth,2023/24,XRP,2023-04-07,2023-04-13,-0.0003170660498858519
aggressive_2__growth,2023/25,LTC,2023-04-13,2023-04-14,0.0243540086714838
aggressive_2__growth,2023/26,XRP,2023-04-14,2023-04-17,0.011198511035076717
aggressive_2__growth,2023/27,ADA,2023-04-17,2023-04-20,-0.0974834367798583
aggressive_2__growth,2023/28,DOGE,2023-04-20,2023-04-23,-0.04986989388882157
aggressive_2__growth,2023/29,ETH,2023-04-23,2023-04-24,-0.01010164544805545
aggressive_2__growth,2023/3,BTC,2023-01-25,2023-01-29,0.012849517887967427
aggressive_2__growth,2023/30,BNB,2023-04-24,2023-04-28,-0.04735713180425209
aggressive_2__growth,2023/31,ADA,2023-04-29,2023-05-02,-0.05010655154921444
aggressive_2__growth,2023/32,BNB,2023-05-02,2023-05-04,-0.014631956362331161
aggressive_2__growth,2023/33,TRX,2023-05-04,2023-05-08,-0.045639604928055466
aggressive_2__growth,2023/34,TRX,2023-05-12,2023-05-26,0.20551654780376086
aggressive_2__growth,2023/35,TRX,2023-05-30,2023-05-31,5.176914612580125e-05
aggressive_2__growth,2023/36,LTC,2023-05-31,2023-06-01,-0.027710356632649487
aggressive_2__growth,2023/37,XRP,2023-06-01,2023-06-06,-0.040685840322845127
aggressive_2__growth,2023/38,XRP,2023-06-11,2023-06-15,-0.05669679904957417
aggressive_2__growth,2023/39,BTC,2023-06-22,2023-07-02,0.00833074811018655
aggressive_2__growth,2023/4,AVAX,2023-01-29,2023-02-01,-0.016594363220986744
aggressive_2__growth,2023/40,LTC,2023-07-02,2023-07-05,-0.025638694445207524
aggressive_2__growth,2023/41,SOL,2023-07-13,2023-07-14,0.12340747630663701
aggressive_2__growth,2023/42,LTC,2023-07-14,2023-07-15,-0.030031336018120323
aggressive_2__growth,2023/43,XRP,2023-07-15,2023-07-16,-0.0015152199132480275
aggressive_2__growth,2023/44,SOL,2023-07-16,2023-07-20,-0.026440713560665997
aggressive_2__growth,2023/45,XRP,2023-07-20,2023-08-05,-0.04446824677148358
aggressive_2__growth,2023/46,LINK,2023-08-05,2023-08-07,-0.0050104352117665875
aggressive_2__growth,2023/47,DOGE,2023-08-07,2023-08-08,-0.011724252748196998
aggressive_2__growth,2023/48,LINK,2023-08-08,2023-08-12,-0.0011896605920037006
aggressive_2__growth,2023/49,DOGE,2023-08-12,2023-08-15,-0.016149011270513502
aggressive_2__growth,2023/5,BTC,2023-02-01,2023-02-04,0.0069782344586715875
aggressive_2__growth,2023/50,SOL,2023-08-16,2023-08-18,-0.11086844778536238
aggressive_2__growth,2023/51,TRX,2023-08-31,2023-09-01,0.02031408663789141
aggressive_2__growth,2023/52,LINK,2023-09-21,2023-09-23,0.004921746660150696
aggressive_2__growth,2023/53,LINK,2023-09-30,2023-10-01,0.0249144163584347
aggressive_2__growth,2023/54,LINK,2023-10-02,2023-10-04,-0.0847885035043007
aggressive_2__growth,2023/55,SOL,2023-10-04,2023-10-06,-0.039793389380973
aggressive_2__growth,2023/56,LINK,2023-10-06,2023-10-08,0.0030783782774254174
aggressive_2__growth,2023/57,SOL,2023-10-08,2023-10-10,-0.0502821868200745
aggressive_2__growth,2023/58,LINK,2023-10-10,2023-10-11,-0.004956272373093501
aggressive_2__growth,2023/59,SOL,2023-10-11,2023-10-13,-0.035751739975777706
aggressive_2__growth,2023/6,AVAX,2023-02-04,2023-02-07,-0.0500194342913751
aggressive_2__growth,2023/60,SOL,2023-10-17,2023-10-24,0.2182823909201716
aggressive_2__growth,2023/61,LINK,2023-10-24,2023-11-01,0.037897468026612535
aggressive_2__growth,2023/62,SOL,2023-11-01,2023-11-03,0.02988375905676678
aggressive_2__growth,2023/63,SOL,2023-11-09,2023-11-10,0.029628642734256104
aggressive_2__growth,2023/64,LINK,2023-11-10,2023-11-13,0.04737883405800738
aggressive_2__growth,2023/65,SOL,2023-11-13,2023-11-17,0.004259944907284236
aggressive_2__growth,2023/66,AVAX,2023-11-18,2023-12-09,0.17424083325373252
aggressive_2__growth,2023/67,ADA,2023-12-09,2023-12-11,0.05934009979354259
aggressive_2__growth,2023/68,AVAX,2023-12-12,2023-12-18,-0.009612154859507864
aggressive_2__growth,2023/69,AVAX,2023-12-23,2023-12-26,-0.044520183913061076
aggressive_2__growth,2023/7,LTC,2023-02-07,2023-02-09,0.02772273063483723
aggressive_2__growth,2023/70,SOL,2023-12-28,2023-12-31,-0.02594978603680511
aggressive_2__growth,2023/8,AVAX,2023-02-09,2023-02-10,-0.0673598221817045
aggressive_2__growth,2023/9,LTC,2023-02-10,2023-02-15,0.032554904712146705
aggressive_2__growth,2024/1,SOL,2024-01-01,2024-01-23,-0.08590685690312987
aggressive_2__growth,2024/10,SOL,2024-03-22,2024-04-12,-0.05400146631400004
aggressive_2__growth,2024/11,BNB,2024-04-13,2024-05-22,0.010450416408897933
aggressive_2__growth,2024/12,DOGE,2024-05-22,2024-06-05,-0.023526784288445762
aggressive_2__growth,2024/13,BNB,2024-06-05,2024-06-10,-0.06163005360801187
aggressive_2__growth,2024/14,ETH,2024-06-30,2024-07-01,0.014839598781830004
aggressive_2__growth,2024/15,BNB,2024-07-01,2024-07-05,-0.11431332034676141
aggressive_2__growth,2024/16,TRX,2024-07-14,2024-07-17,-0.02159523334317291
aggressive_2__growth,2024/17,BNB,2024-07-17,2024-07-19,-0.0062175714667969135
aggressive_2__growth,2024/18,TRX,2024-07-19,2024-08-01,-0.06172566092744017
aggressive_2__growth,2024/19,XRP,2024-08-09,2024-08-10,-0.024321511059364097
aggressive_2__growth,2024/2,SOL,2024-01-29,2024-02-25,0.01769879249747669
aggressive_2__growth,2024/20,TRX,2024-08-10,2024-09-06,0.06548018623457469
aggressive_2__growth,2024/21,TRX,2024-09-10,2024-09-16,-0.0210285939988228
aggressive_2__growth,2024/22,XRP,2024-09-16,2024-09-17,0.019862493918579693
aggressive_2__growth,2024/23,TRX,2024-09-17,2024-10-31,0.1342662493633982
aggressive_2__growth,2024/24,DOGE,2024-10-31,2024-11-02,-0.027907542596225215
aggressive_2__growth,2024/25,TRX,2024-11-02,2024-11-07,-0.061094831077474626
aggressive_2__growth,2024/26,DOGE,2024-11-07,2024-12-03,0.2600732127012816
aggressive_2__growth,2024/27,XRP,2024-12-03,2024-12-10,-0.07110669472537488
aggressive_2__growth,2024/28,DOGE,2024-12-13,2024-12-15,-0.009446987777034718
aggressive_2__growth,2024/29,XRP,2024-12-15,2024-12-31,-0.03420136758530936
aggressive_2__growth,2024/3,AVAX,2024-02-25,2024-03-05,0.09593932517157137
aggressive_2__growth,2024/4,SOL,2024-03-05,2024-03-07,-0.012592080985908066
aggressive_2__growth,2024/5,AVAX,2024-03-07,2024-03-10,0.018525415896553214
aggressive_2__growth,2024/6,SOL,2024-03-10,2024-03-13,0.020699529173965177
aggressive_2__growth,2024/7,AVAX,2024-03-13,2024-03-19,0.030256057163568436
aggressive_2__growth,2024/8,SOL,2024-03-19,2024-03-21,-0.011646628352038148
aggressive_2__growth,2024/9,AVAX,2024-03-21,2024-03-22,-0.017811029929431683
aggressive_2__growth,2025/1,XRP,2025-01-01,2025-04-07,0.09473979014235306
aggressive_2__growth,2025/10,TRX,2025-05-16,2025-07-04,0.018759530528399446
aggressive_2__growth,2025/11,BTC,2025-07-04,2025-07-08,-0.029649027192152583
aggressive_2__growth,2025/12,TRX,2025-07-08,2025-07-09,-0.0007924832704755999
aggressive_2__growth,2025/13,BTC,2025-07-09,2025-07-12,0.12702018853491392
aggressive_2__growth,2025/14,ETH,2025-07-12,2025-07-14,0.0009646258566109861
aggressive_2__growth,2025/15,BTC,2025-07-14,2025-07-16,-0.026744360711370246
aggressive_2__growth,2025/16,ETH,2025-07-16,2025-10-08,0.3041560832392033
aggressive_2__growth,2025/17,BNB,2025-10-08,2025-10-10,-0.1222457035809014
aggressive_2__growth,2025/18,BNB,2025-10-25,2025-11-22,-0.14245362493000527
aggressive_2__growth,2025/19,BNB,2025-12-05,2025-12-14,-0.0046419057670367995
aggressive_2__growth,2025/2,TRX,2025-04-07,2025-04-10,0.0161415204499089
aggressive_2__growth,2025/3,TRX,2025-04-28,2025-04-29,0.0139664144134223
aggressive_2__growth,2025/4,XRP,2025-04-29,2025-05-01,-0.03664458860898884
aggressive_2__growth,2025/5,XRP,2025-05-03,2025-05-05,-0.03588686959682794
aggressive_2__growth,2025/6,BTC,2025-05-05,2025-05-06,0.002827364045490004
aggressive_2__growth,2025/7,XRP,2025-05-06,2025-05-09,0.1326490642337712
aggressive_2__growth,2025/8,BTC,2025-05-09,2025-05-14,0.003142554906048716
aggressive_2__growth,2025/9,XRP,2025-05-14,2025-05-16,-0.07754343591574478
aggressive_2__growth,2026/1,XRP,2026-01-07,2026-01-08,-0.032089343980116904
aggressive_2__growth,2026/10,BTC,2026-05-12,2026-05-13,-0.0335733090412761
aggressive_2__growth,2026/11,TRX,2026-05-13,2026-05-28,0.020093233495933418
aggressive_2__growth,2026/12,BNB,2026-06-01,2026-06-02,-0.013955714297684498
aggressive_2__growth,2026/13,TRX,2026-06-02,2026-06-13,-0.04540979131803619
aggressive_2__growth,2026/14,TRX,2026-06-16,2026-06-17,-0.003500137090141199
aggressive_2__growth,2026/15,TRX,2026-06-24,2026-06-25,-0.0041983073131152005
aggressive_2__growth,2026/16,TRX,2026-08-09,2026-08-15,0.0005288382514504994
aggressive_2__growth,2026/17,LINK,2026-08-19,2026-08-20,0.05034211711802081
aggressive_2__growth,2026/18,TRX,2026-08-20,2026-08-21,0.0030074647708001993
aggressive_2__growth,2026/19,LINK,2026-08-21,2026-08-22,0.057232747722882116
aggressive_2__growth,2026/2,TRX,2026-01-09,2026-01-20,0.02045399713761584
aggressive_2__growth,2026/20,ETH,2026-08-22,2026-08-23,-0.0307466285641454
aggressive_2__growth,2026/21,LINK,2026-08-23,2026-09-09,0.03639510874770553
aggressive_2__growth,2026/22,SOL,2026-09-20,2026-09-21,-0.0018984092182096036
aggressive_2__growth,2026/23,AVAX,2026-09-21,2026-09-25,-0.03299989615658963
aggressive_2__growth,2026/3,TRX,2026-01-24,2026-01-26,-0.005475382564442699
aggressive_2__growth,2026/4,BNB,2026-01-26,2026-01-27,0.006082329628097802
aggressive_2__growth,2026/5,TRX,2026-01-28,2026-01-29,-0.0002583126739196999
aggressive_2__growth,2026/6,BNB,2026-01-29,2026-01-31,-0.026492084422864697
aggressive_2__growth,2026/7,TRX,2026-03-22,2026-03-23,-0.0043409476296563995
aggressive_2__growth,2026/8,TRX,2026-03-26,2026-04-24,0.012382250351112284
aggressive_2__growth,2026/9,TRX,2026-05-02,2026-05-12,0.03304605956790027
aggressive_2__calmar,2021/1,LTC,2021-01-01,2021-01-03,0.04268746872906422
aggressive_2__calmar,2021/10,ADA,2021-01-24,2021-01-25,0.005353823047482154
aggressive_2__calmar,2021/11,LINK,2021-01-25,2021-01-30,-0.02475565499041755
aggressive_2__calmar,2021/12,DOGE,2021-01-30,2021-01-30,-0.01235882022644772
aggressive_2__calmar,2021/13,DOGE,2021-02-06,2021-02-20,0.012606998654312373
aggressive_2__calmar,2021/14,BNB,2021-02-20,2021-02-20,-0.06935244337996684
aggressive_2__calmar,2021/15,BNB,2021-03-09,2021-03-14,0.02392476720070107
aggressive_2__calmar,2021/16,ADA,2021-03-14,2021-03-15,-0.02295104146613628
aggressive_2__calmar,2021/17,DOGE,2021-03-15,2021-03-18,-0.0034785595783716166
aggressive_2__calmar,2021/18,ADA,2021-03-18,2021-03-20,-0.027204070657291423
aggressive_2__calmar,2021/19,BTC,2021-03-20,2021-03-21,-0.0016200721825971138
aggressive_2__calmar,2021/2,DOGE,2021-01-03,2021-01-04,-0.049570648919511864
aggressive_2__calmar,2021/20,TRX,2021-03-21,2021-03-25,-0.07422213562199606
aggressive_2__calmar,2021/21,XRP,2021-03-25,2021-03-26,0.041184013578571
aggressive_2__calmar,2021/22,TRX,2021-03-26,2021-04-11,0.41337149829331193
aggressive_2__calmar,2021/23,XRP,2021-04-11,2021-04-18,0.02952866320488127
aggressive_2__calmar,2021/24,DOGE,2021-04-18,2021-05-12,0.07928248412759462
aggressive_2__calmar,2021/25,ETH,2021-05-12,2021-05-15,-0.01747419975769028
aggressive_2__calmar,2021/26,DOGE,2021-05-15,2021-05-17,-0.01866556796478383
aggressive_2__calmar,2021/27,ADA,2021-05-17,2021-05-19,-0.050992071853521594
aggressive_2__calmar,2021/28,DOGE,2021-05-19,2021-05-21,-0.035832363561003513
aggressive_2__calmar,2021/29,ADA,2021-05-21,2021-05-25,-0.04201611736740515
aggressive_2__calmar,2021/3,DOGE,2021-01-08,2021-01-14,-0.01759101880623404
aggressive_2__calmar,2021/30,ADA,2021-05-26,2021-05-30,-0.02187577192269967
aggressive_2__calmar,2021/31,ADA,2021-06-02,2021-06-03,0.0015557071736540854
aggressive_2__calmar,2021/32,ADA,2021-06-04,2021-06-05,-0.020284125871041395
aggressive_2__calmar,2021/33,SOL,2021-06-11,2021-06-12,-0.029978518083128944
aggressive_2__calmar,2021/34,BNB,2021-06-13,2021-06-14,0.018376757673164244
aggressive_2__calmar,2021/35,SOL,2021-06-14,2021-06-23,-0.10908137879463642
aggressive_2__calmar,2021/36,BNB,2021-07-14,2021-07-21,-0.07743289490054373
aggressive_2__calmar,2021/37,BNB,2021-07-26,2021-07-27,0.0007611299193587044
aggressive_2__calmar,2021/38,ETH,2021-07-28,2021-07-29,-0.0013036855677627996
aggressive_2__calmar,2021/39,BTC,2021-07-29,2021-08-03,-0.024828086562489814
aggressive_2__calmar,2021/4,ADA,2021-01-14,2021-01-17,0.03687662671757989
aggressive_2__calmar,2021/40,ETH,2021-08-03,2021-08-05,0.03487772460235696
aggressive_2__calmar,2021/41,LINK,2021-08-05,2021-08-09,-0.026419913805724133
aggressive_2__calmar,2021/42,ETH,2021-08-09,2021-08-13,0.006600846077424312
aggressive_2__calmar,2021/43,XRP,2021-08-13,2021-08-18,0.0896924912429131
aggressive_2__calmar,2021/44,SOL,2021-08-18,2021-08-21,0.09109291230140876
aggressive_2__calmar,2021/45,AVAX,2021-08-21,2021-09-01,0.03009740043938719
aggressive_2__calmar,2021/46,SOL,2021-09-01,2021-09-22,0.07344956333626977
aggressive_2__calmar,2021/47,AVAX,2021-09-22,2021-10-08,0.015861133206032444
aggressive_2__calmar,2021/48,BTC,2021-10-08,2021-10-19,0.0926913727948627
aggressive_2__calmar,2021/49,DOT,2021-10-19,2021-10-30,0.03340258483520692
aggressive_2__calmar,2021/5,DOGE,2021-01-17,2021-01-18,-0.0028461228073106528
aggressive_2__calmar,2021/50,SOL,2021-10-30,2021-10-31,-0.015835885317842507
aggressive_2__calmar,2021/51,DOT,2021-10-31,2021-11-01,-0.0010833631205393992
aggressive_2__calmar,2021/52,BNB,2021-11-01,2021-11-02,0.0356526854993897
aggressive_2__calmar,2021/53,SOL,2021-11-02,2021-11-03,0.048547099048036634
aggressive_2__calmar,2021/54,DOT,2021-11-03,2021-11-05,0.018028559708401677
aggressive_2__calmar,2021/55,SOL,2021-11-05,2021-11-10,-0.0211421639417364
aggressive_2__calmar,2021/56,AVAX,2021-11-10,2021-11-14,0.05349974594845559
aggressive_2__calmar,2021/57,LTC,2021-11-14,2021-11-15,0.0452410224792918
aggressive_2__calmar,2021/58,AVAX,2021-11-15,2021-12-06,-0.005210420099385965
aggressive_2__calmar,2021/59,ETH,2021-12-09,2021-12-10,-0.0512606115896474
aggressive_2__calmar,2021/6,ADA,2021-01-18,2021-01-21,-0.005510292458691078
aggressive_2__calmar,2021/60,BNB,2021-12-10,2021-12-12,-0.013134948208385741
aggressive_2__calmar,2021/61,AVAX,2021-12-19,2021-12-21,-0.009097111924373869
aggressive_2__calmar,2021/62,AVAX,2021-12-23,2021-12-24,0.013602854217126497
aggressive_2__calmar,2021/63,AVAX,2021-12-25,2021-12-31,-0.01999263874630265
aggressive_2__calmar,2021/7,DOGE,2021-01-21,2021-01-22,-0.016067516689486215
aggressive_2__calmar,2021/8,ADA,2021-01-22,2021-01-23,0.04003101992852591
aggressive_2__calmar,2021/9,DOGE,2021-01-23,2021-01-24,0.0008358090267846203
aggressive_2__calmar,2023/1,ETH,2023-01-18,2023-01-20,-0.02110207524950169
aggressive_2__calmar,2023/10,TRX,2023-02-15,2023-02-18,0.055024561950893794
aggressive_2__calmar,2023/11,LTC,2023-02-18,2023-02-20,-0.024605688158564204
aggressive_2__calmar,2023/12,DOT,2023-02-20,2023-02-25,-0.07126777982026469
aggressive_2__calmar,2023/13,LINK,2023-02-25,2023-02-26,-0.013512666816775796
aggressive_2__calmar,2023/14,TRX,2023-02-26,2023-03-03,0.02215399951824128
aggressive_2__calmar,2023/15,LINK,2023-03-03,2023-03-04,-0.03861606020324719
aggressive_2__calmar,2023/16,TRX,2023-03-04,2023-03-08,-0.019452983396793695
aggressive_2__calmar,2023/17,ETH,2023-03-08,2023-03-10,-0.1001397889092002
aggressive_2__calmar,2023/18,ETH,2023-03-16,2023-03-18,0.0735482822392021
aggressive_2__calmar,2023/19,BNB,2023-03-18,2023-03-19,-0.029892942065327697
aggressive_2__calmar,2023/2,ETH,2023-01-21,2023-01-25,-0.08895215468053257
aggressive_2__calmar,2023/20,BTC,2023-03-19,2023-03-23,0.00687368478178059
aggressive_2__calmar,2023/21,XRP,2023-03-23,2023-03-24,0.024726942873746
aggressive_2__calmar,2023/22,BTC,2023-03-24,2023-03-29,-0.030662393407767725
aggressive_2__calmar,2023/23,XRP,2023-03-29,2023-04-01,-0.004035179010736931
aggressive_2__calmar,2023/24,XRP,2023-04-07,2023-04-13,-0.0003170660498858519
aggressive_2__calmar,2023/25,LTC,2023-04-13,2023-04-14,0.0243540086714838
aggressive_2__calmar,2023/26,XRP,2023-04-14,2023-04-17,0.011198511035076717
aggressive_2__calmar,2023/27,ADA,2023-04-17,2023-04-20,-0.0974834367798583
aggressive_2__calmar,2023/28,DOGE,2023-04-20,2023-04-23,-0.04986989388882157
aggressive_2__calmar,2023/29,ETH,2023-04-23,2023-04-24,-0.01010164544805545
aggressive_2__calmar,2023/3,BTC,2023-01-25,2023-01-29,0.012849517887967427
aggressive_2__calmar,2023/30,BNB,2023-04-24,2023-04-28,-0.04735713180425209
aggressive_2__calmar,2023/31,ADA,2023-04-29,2023-05-02,-0.05010655154921444
aggressive_2__calmar,2023/32,BNB,2023-05-02,2023-05-04,-0.014631956362331161
aggressive_2__calmar,2023/33,TRX,2023-05-04,2023-05-08,-0.045639604928055466
aggressive_2__calmar,2023/34,TRX,2023-05-12,2023-05-26,0.20551654780376086
aggressive_2__calmar,2023/35,TRX,2023-05-30,2023-05-31,5.176914612580125e-05
aggressive_2__calmar,2023/36,LTC,2023-05-31,2023-06-01,-0.027710356632649487
aggressive_2__calmar,2023/37,XRP,2023-06-01,2023-06-06,-0.040685840322845127
aggressive_2__calmar,2023/38,XRP,2023-06-11,2023-06-15,-0.05669679904957417
aggressive_2__calmar,2023/39,BTC,2023-06-22,2023-07-02,0.00833074811018655
aggressive_2__calmar,2023/4,AVAX,2023-01-29,2023-02-01,-0.016594363220986744
aggressive_2__calmar,2023/40,LTC,2023-07-02,2023-07-05,-0.025638694445207524
aggressive_2__calmar,2023/41,SOL,2023-07-13,2023-07-14,0.12340747630663701
aggressive_2__calmar,2023/42,LTC,2023-07-14,2023-07-15,-0.030031336018120323
aggressive_2__calmar,2023/43,XRP,2023-07-15,2023-07-16,-0.0015152199132480275
aggressive_2__calmar,2023/44,SOL,2023-07-16,2023-07-20,-0.026440713560665997
aggressive_2__calmar,2023/45,XRP,2023-07-20,2023-08-05,-0.04446824677148358
aggressive_2__calmar,2023/46,LINK,2023-08-05,2023-08-07,-0.0050104352117665875
aggressive_2__calmar,2023/47,DOGE,2023-08-07,2023-08-08,-0.011724252748196998
aggressive_2__calmar,2023/48,LINK,2023-08-08,2023-08-12,-0.0011896605920037006
aggressive_2__calmar,2023/49,DOGE,2023-08-12,2023-08-15,-0.016149011270513502
aggressive_2__calmar,2023/5,BTC,2023-02-01,2023-02-04,0.0069782344586715875
aggressive_2__calmar,2023/50,SOL,2023-08-16,2023-08-18,-0.11086844778536238
aggressive_2__calmar,2023/51,TRX,2023-08-31,2023-09-01,0.02031408663789141
aggressive_2__calmar,2023/52,LINK,2023-09-21,2023-09-23,0.004921746660150696
aggressive_2__calmar,2023/53,LINK,2023-09-30,2023-10-01,0.0249144163584347
aggressive_2__calmar,2023/54,LINK,2023-10-02,2023-10-04,-0.0847885035043007
aggressive_2__calmar,2023/55,SOL,2023-10-04,2023-10-06,-0.039793389380973
aggressive_2__calmar,2023/56,LINK,2023-10-06,2023-10-08,0.0030783782774254174
aggressive_2__calmar,2023/57,SOL,2023-10-08,2023-10-10,-0.0502821868200745
aggressive_2__calmar,2023/58,LINK,2023-10-10,2023-10-11,-0.004956272373093501
aggressive_2__calmar,2023/59,SOL,2023-10-11,2023-10-13,-0.035751739975777706
aggressive_2__calmar,2023/6,AVAX,2023-02-04,2023-02-07,-0.0500194342913751
aggressive_2__calmar,2023/60,SOL,2023-10-17,2023-10-24,0.2182823909201716
aggressive_2__calmar,2023/61,LINK,2023-10-24,2023-11-01,0.037897468026612535
aggressive_2__calmar,2023/62,SOL,2023-11-01,2023-11-03,0.02988375905676678
aggressive_2__calmar,2023/63,SOL,2023-11-09,2023-11-10,0.029628642734256104
aggressive_2__calmar,2023/64,LINK,2023-11-10,2023-11-13,0.04737883405800738
aggressive_2__calmar,2023/65,SOL,2023-11-13,2023-11-17,0.004259944907284236
aggressive_2__calmar,2023/66,AVAX,2023-11-18,2023-12-09,0.17424083325373252
aggressive_2__calmar,2023/67,ADA,2023-12-09,2023-12-11,0.05934009979354259
aggressive_2__calmar,2023/68,AVAX,2023-12-12,2023-12-18,-0.009612154859507864
aggressive_2__calmar,2023/69,AVAX,2023-12-23,2023-12-26,-0.044520183913061076
aggressive_2__calmar,2023/7,LTC,2023-02-07,2023-02-09,0.02772273063483723
aggressive_2__calmar,2023/70,SOL,2023-12-28,2023-12-31,-0.02594978603680511
aggressive_2__calmar,2023/8,AVAX,2023-02-09,2023-02-10,-0.0673598221817045
aggressive_2__calmar,2023/9,LTC,2023-02-10,2023-02-15,0.032554904712146705
aggressive_2__calmar,2024/1,SOL,2024-01-01,2024-01-23,-0.04247260218114644
aggressive_2__calmar,2024/10,SOL,2024-03-22,2024-04-12,-0.02491909277954735
aggressive_2__calmar,2024/11,BNB,2024-04-13,2024-05-22,0.005679452461403348
aggressive_2__calmar,2024/12,DOGE,2024-05-22,2024-06-05,-0.011697546861983484
aggressive_2__calmar,2024/13,BNB,2024-06-05,2024-06-10,-0.030261484828364608
aggressive_2__calmar,2024/14,ETH,2024-06-30,2024-07-01,0.007452948315450301
aggressive_2__calmar,2024/15,BNB,2024-07-01,2024-07-05,-0.05556072889594752
aggressive_2__calmar,2024/16,TRX,2024-07-14,2024-07-17,-0.021595233343172697
aggressive_2__calmar,2024/17,BNB,2024-07-17,2024-07-19,-0.003105223596375398
aggressive_2__calmar,2024/18,TRX,2024-07-19,2024-08-01,-0.0334557572264371
aggressive_2__calmar,2024/19,XRP,2024-08-09,2024-08-10,-0.012090250169202971
aggressive_2__calmar,2024/2,SOL,2024-01-29,2024-02-25,0.010318333138095288
aggressive_2__calmar,2024/20,TRX,2024-08-10,2024-09-06,0.0819502106115245
aggressive_2__calmar,2024/21,TRX,2024-09-10,2024-09-16,-0.012343923047239197
aggressive_2__calmar,2024/22,XRP,2024-09-16,2024-09-17,0.009986436748503157
aggressive_2__calmar,2024/23,TRX,2024-09-17,2024-10-31,0.07996011379940882
aggressive_2__calmar,2024/24,DOGE,2024-10-31,2024-11-02,-0.013861255564345466
aggressive_2__calmar,2024/25,TRX,2024-11-02,2024-11-07,-0.0301125100524421
aggressive_2__calmar,2024/26,DOGE,2024-11-07,2024-12-03,0.13271604835844947
aggressive_2__calmar,2024/27,XRP,2024-12-03,2024-12-10,-0.03492753308966771
aggressive_2__calmar,2024/28,DOGE,2024-12-13,2024-12-15,-0.004713748628988392
aggressive_2__calmar,2024/29,XRP,2024-12-15,2024-12-31,-0.016957450874537403
aggressive_2__calmar,2024/3,AVAX,2024-02-25,2024-03-05,0.04900537843842075
aggressive_2__calmar,2024/4,SOL,2024-03-05,2024-03-07,-0.006278821310287109
aggressive_2__calmar,2024/5,AVAX,2024-03-07,2024-03-10,0.009335271970984082
aggressive_2__calmar,2024/6,SOL,2024-03-10,2024-03-13,0.010406983328342334
aggressive_2__calmar,2024/7,AVAX,2024-03-13,2024-03-19,0.015229060646092144
aggressive_2__calmar,2024/8,SOL,2024-03-19,2024-03-21,-0.0058083373517391484
aggressive_2__calmar,2024/9,AVAX,2024-03-21,2024-03-22,-0.008867774520808763
aggressive_2__calmar,2025/1,XRP,2025-01-01,2025-04-07,0.03756994151363317
aggressive_2__calmar,2025/10,TRX,2025-05-16,2025-07-04,0.01737133074887634
aggressive_2__calmar,2025/11,BTC,2025-07-04,2025-07-08,-0.011212597470593718
