ts,old_baseline,phase42_full12,phase49_bnb_hybrid_strict,btc_idx,old_baseline_ret,old_baseline_rolling_90d,old_baseline_rolling_180d,phase42_full12_ret,phase42_full12_rolling_90d,phase42_full12_rolling_180d,phase49_bnb_hybrid_strict_ret,phase49_bnb_hybrid_strict_rolling_90d,phase49_bnb_hybrid_strict_rolling_180d,btc_idx_ret,btc_idx_rolling_90d,btc_idx_rolling_180d,main_above_old,main_above_prev
2021-04-05,7.593610724160869,17.885553502698166,21.975474398440905,2.0159080503032727,-0.0007080545511487513,21.076351784239744,,-0.0007080545511487513,21.076351784239698,,-0.0007080545511487513,21.076351784239723,,0.015944122891975665,74.17027570042929,,True,True
2021-04-06,7.058875229531223,16.626068305681144,20.427980511931462,1.9770817842408672,-0.07041913446106196,12.550259887890537,,-0.07041913446106207,12.55025988789047,,-0.0704191344610623,12.55025988789047,,-0.019259938992041037,57.71596242088515,,True,True
2021-04-07,7.479466230719353,17.616704134637857,21.645146773748998,1.907610846834942,0.05958328876937258,19.256374523858643,,0.05958328876937258,19.256374523858575,,0.05958328876937302,19.25637452385862,,-0.03513812021317053,41.897577314829235,,True,True
2021-04-08,7.430608792424229,17.501628137411412,21.50375614636118,1.9800263810233913,-0.006532209222960272,18.47736693429709,,-0.006532209222960272,18.477366934297024,,-0.0065322092229604944,18.477366934297045,,0.03796137682305556,43.10867088799415,,True,True
2021-04-09,7.670114498032856,18.065746087023317,22.196871937132048,1.9822430961189077,0.03223231262730608,22.29616646458341,,0.0322323126273063,22.296166464583365,,0.03223231262730608,22.296166464583365,,0.0011195381620978662,45.03647206086969,,True,True
2021-04-10,7.734358973554114,18.217063825833957,22.3827917687303,2.0376981346795904,0.008375947391363603,23.320512721056197,,0.008375947391363603,23.320512721056154,,0.008375947391363603,23.320512721056154,,0.027975901981578177,56.668672781822835,,True,True
2021-04-11,7.685213927086538,18.101310412876963,22.24056881976846,2.0456519893671317,-0.00635412018444137,22.53691936201967,,-0.006354120184441703,22.53691936201958,,-0.006354120184441481,22.536919362019624,,0.0039033527842886606,69.47698976993564,,True,True
2021-04-12,8.265822925222132,19.46884341891602,23.92081799733518,2.0407961491479014,0.07554884010310192,31.79444148962758,,0.07554884010310192,31.794441489627488,,0.07554884010310192,31.794441489627534,,-0.002373737196976755,75.79389179366159,,True,True
2021-04-13,8.745445503805843,20.59851882656723,25.308818262221724,2.167450971969225,0.0580247826408431,39.44178531033453,,0.0580247826408431,39.441785310334446,,0.0580247826408431,39.44178531033449,,0.06206147677915119,70.11681131389838,,True,True
2021-04-14,9.03823062336103,21.288128040262716,26.156121624581065,2.146467864620143,0.03347858258653291,44.110098635860155,,0.033478582586533134,44.110098635860105,,0.03347858258653291,44.110098635860105,,-0.009681006685017701,60.83876406647168,,True,True
2021-04-15,8.709746139400355,20.51443459901325,25.20550634684564,2.1533017702014443,-0.03634389269860461,38.872576674253125,,-0.03634389269860472,38.872576674253054,,-0.036343892698604496,38.872576674253104,,0.003183791238594136,71.90028256322014,,True,True
2021-04-16,8.332008755907433,19.62473371390784,24.112355999558112,2.0910762387029185,-0.04336950554553465,32.84974169005641,,-0.043369505545534426,32.84974169005639,,-0.04336950554553465,32.84974169005639,,-0.028897729226639912,70.39820552754847,,True,True
2021-04-17,8.037354183231313,18.930721297963807,23.259642546967594,2.045796201991771,-0.03536416983085955,28.151620862943428,,-0.03536416983085966,28.151620862943403,,-0.03536416983085955,28.151620862943403,,-0.02165393871016119,67.48252304513068,,True,True
2021-04-18,7.939256964549203,18.69966875696084,22.975754816082468,1.914312131350086,-0.012205163097922855,26.58750942904804,,-0.012205163097922633,26.58750942904804,,-0.012205163097922966,26.587509429047994,,-0.0642703659893753,53.28436606211022,,True,True
2021-04-19,8.052261192244204,18.96583240873183,23.302782577029685,1.896690575960676,0.01423360248945138,28.38930571839078,,0.014233602489451158,28.389305718390755,,0.01423360248945138,28.389305718390734,,-0.009205163097922853,55.00370700686983,,True,True
2021-04-20,7.6758891567884815,18.079347385784253,22.213583468741145,1.923687315664389,-0.0467411608329642,22.388240530574866,,-0.0467411608329642,22.388240530574844,,-0.0467411608329642,22.38824053057482,,0.01423360248945138,59.08603276791635,,True,True
2021-04-21,7.37667897559322,17.374604951820306,21.347686346086636,1.8337719374505868,-0.03898052396062068,17.61748278807458,,-0.03898052396062068,17.617482788074557,,-0.03898052396062057,17.617482788074557,,-0.04674116083296409,74.35138847064829,,True,True
2021-04-22,7.295932313159979,17.184418912059407,21.11401013097392,1.7622905465044802,-0.010946208002327595,16.330017356766135,,-0.010946208002327817,16.330017356766092,,-0.010946208002327706,16.330017356766092,,-0.03898052396062068,56.89996439538787,,True,True
2021-04-23,7.28498841469024,17.158642283691318,21.082339115777454,1.7430001476219066,-0.0014999999999999458,16.15552233073099,,-0.0014999999999999458,16.155522330730943,,-0.0015000000000002789,16.15552233073092,,-0.010946208002327595,59.37757964960404,,True,True
2021-04-24,7.28498841469024,17.158642283691318,21.082339115777454,1.7062719536446758,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.021071824937789918,55.13947656378348,,True,True
2021-04-25,7.28498841469024,17.158642283691318,21.082339115777454,1.6728245116459366,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.019602644190038876,52.12521160034971,,True,True
2021-04-26,7.28498841469024,17.158642283691318,21.082339115777454,1.8410596184536248,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.10056948928979836,66.32306438046093,,True,True
2021-04-27,7.28498841469024,17.158642283691318,21.082339115777454,1.8755131395429314,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.0187139627331816,81.16214930111332,,True,True
2021-04-28,7.28498841469024,17.158642283691318,21.082339115777454,1.8698622547831374,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.0030129806294885153,64.38318638231964,,True,True
2021-04-29,7.28498841469024,17.158642283691318,21.082339115777454,1.8258409249518184,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.023542552248814963,56.35492026789522,,True,True
2021-04-30,7.28498841469024,17.158642283691318,21.082339115777454,1.9669603081172615,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.07729007562319112,68.38709997525021,,True,True
2021-05-01,7.28498841469024,17.158642283691318,21.082339115777454,1.970577556219911,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.0018390041160067927,74.6605171247799,,True,True
2021-05-02,7.28498841469024,17.158642283691318,21.082339115777454,1.9289106764731252,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.021144501324126486,68.75733937196289,,True,True
2021-05-03,7.28498841469024,17.158642283691318,21.082339115777454,1.9490656692471522,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.010448898966580966,61.1938282716183,,True,True
2021-05-04,7.28498841469024,17.158642283691318,21.082339115777454,1.8137383151124262,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.06943191102791202,41.41841581100123,,True,True
2021-05-05,7.28498841469024,17.158642283691318,21.082339115777454,1.9581589059477993,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.07962592488234499,55.49892708219968,,True,True
2021-05-06,7.28498841469024,17.158642283691318,21.082339115777454,1.9226195285713166,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.0181493837239326,47.279515615467396,,True,True
2021-05-07,7.28498841469024,17.158642283691318,21.082339115777454,1.9540214014262391,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.01633285857564193,46.259825339768845,,True,True
2021-05-08,7.28498841469024,17.158642283691318,21.082339115777454,2.0067732203633684,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,0.026996541030014143,51.7231682179129,,True,True
2021-05-09,7.28498841469024,17.158642283691318,21.082339115777454,1.9855944202328608,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.010553658936445554,25.587069031136878,,True,True
2021-05-10,7.28498841469024,17.158642283691318,21.082339115777454,1.9029295618493174,0.0,16.15552233073099,,0.0,16.155522330730943,,0.0,16.15552233073092,,-0.04163229788581335,20.240488991698147,,True,True
2021-05-11,6.369228924694991,15.001715105188426,18.43218361551066,1.9320407381913556,-0.12570500292747366,1.5541920561042089,,-0.12570500292747377,1.5541920561041644,,-0.12570500292747355,1.5541920561041644,,0.01529808403089139,26.474181377347385,,True,True
2021-05-12,6.359675081307948,14.979212532530644,18.4045353400874,1.6920716126482995,-0.0015000000000001679,1.4018607680200246,,-0.0014999999999999458,1.4018607680200246,,-0.0014999999999997238,1.4018607680200468,,-0.12420500292747383,3.4643047218952505,,True,True
2021-05-13,6.359675081307948,14.979212532530644,18.4045353400874,1.693423392924172,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,0.0007988907004690127,5.040158519358151,,True,True
2021-05-14,6.359675081307948,14.979212532530644,18.4045353400874,1.6992355367181367,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,0.0034321858421528795,5.699999300160785,,True,True
2021-05-15,6.359675081307948,14.979212532530644,18.4045353400874,1.5942821569435652,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.061765056995733425,-3.735863652916316,,True,True
2021-05-16,6.359675081307948,14.979212532530644,18.4045353400874,1.582980728352168,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.007088725507073068,-3.0882196401251005,,True,True
2021-05-17,6.359675081307948,14.979212532530644,18.4045353400874,1.484334520104365,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.06231674617447214,-11.388188698330758,,True,True
2021-05-18,6.359675081307948,14.979212532530644,18.4045353400874,1.4608697964556423,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.015808244927883797,-17.78584339782401,,True,True
2021-05-19,6.359675081307948,14.979212532530644,18.4045353400874,1.2508685997976932,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.1437507963868193,-28.829797139232525,,True,True
2021-05-20,6.359675081307948,14.979212532530644,18.4045353400874,1.3816674047761994,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,0.10456638291157105,-27.50931921439559,,True,True
2021-05-21,6.359675081307948,14.979212532530644,18.4045353400874,1.270026036685919,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.08080191202626208,-33.289369370530906,,True,True
2021-05-22,6.359675081307948,14.979212532530644,18.4045353400874,1.2767668688711766,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,0.005307633064631778,-34.76630753910088,,True,True
2021-05-23,6.359675081307948,14.979212532530644,18.4045353400874,1.18149516785429,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.07461949658916112,-35.92763378418775,,True,True
2021-05-24,6.359675081307948,14.979212532530644,18.4045353400874,1.322674895309476,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,0.1194924289970496,-20.647378863185427,,True,True
2021-05-25,6.359675081307948,14.979212532530644,18.4045353400874,1.3065977446236479,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.012155028225636966,-22.850942704957344,,True,True
2021-05-26,6.359675081307948,14.979212532530644,18.4045353400874,1.3378673373406034,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,0.023932073084943495,-16.637347412240356,,True,True
2021-05-27,6.359675081307948,14.979212532530644,18.4045353400874,1.313595636664645,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.018142083298188116,-16.740306766641787,,True,True
2021-05-28,6.359675081307948,14.979212532530644,18.4045353400874,1.2158689117469876,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.07439635317744786,-22.64963910673631,,True,True
2021-05-29,6.359675081307948,14.979212532530644,18.4045353400874,1.1797871176192032,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,-0.029675727193272272,-23.330798752028905,,True,True
2021-05-30,6.359675081307948,14.979212532530644,18.4045353400874,1.215111369307394,0.0,1.4018607680200246,,0.0,1.4018607680200246,,0.0,1.4018607680200468,,0.029941208172771683,-28.123805761304965,,True,True
