date,base_return,btc_return,btc_close,base_selected_symbol,final_regime,final_position,strategy_return,equity,btc_fast_ma,btc_slow_ma,btc_risk_ma,btc_ret_lb,btc_vol,btc_trend_ok,risk_off,btc_led
2025-06-02,0.0,0.0020357254385126033,105857.99,ALT,BASE,ALT,0.0,1572.4252518358317,106499.372,91861.0474,94236.60633333333,0.27213146393193677,0.015728835439751038,False,False,False
2025-06-03,0.0,-0.004544767948078454,105376.89,ALT,BASE,ALT,0.0,1572.4252518358317,106592.8255,91952.23629999999,94284.3156,0.25613366667513016,0.015705860637131974,False,False,False
2025-06-04,0.0,-0.00645331248625769,104696.86,ALT,BASE,ALT,0.0,1572.4252518358317,106639.48300000001,92083.67610000001,94326.53726666667,0.25328440389815454,0.01578483460965074,False,False,False
2025-06-05,0.0,-0.030451534076571196,101508.68,ALT,BASE,ALT,0.0,1572.4252518358317,106541.722,92211.95890000001,94321.69113333333,0.29425831952059145,0.017169377022972967,False,False,False
2025-06-06,0.0,0.027384456186406947,104288.44,ALT,BASE,ALT,0.0,1572.4252518358317,106599.8115,92412.34240000001,94370.58333333333,0.31738468511394924,0.01821736352427471,False,False,False
2025-06-07,0.0,0.012117450409652175,105552.15,ALT,BASE,ALT,0.0,1572.4252518358317,106554.706,92620.77810000001,94440.52693333334,0.3829769810758097,0.01695890943446275,False,False,False
2025-06-08,0.0,0.0017228450581063814,105734.0,ALT,BASE,ALT,0.0,1572.4252518358317,106562.719,92834.6187,94528.40366666667,0.2798368145724237,0.01686307051142379,False,False,False
2025-06-09,0.0,0.042834093101556725,110263.02,ALT,BTC,BTC,0.042834093101556725,1639.7786614682066,106733.3705,93076.60359999999,94631.98306666667,0.3850867948039942,0.0191247983750749,True,False,True
2025-06-10,0.0,0.00010311707406529536,110274.39,ALT,BTC,BTC,0.00010311707406529536,1639.9477506458918,106764.89050000001,93236.6475,94736.47906666668,0.32185703750870265,0.018287938226996134,True,False,True
2025-06-11,0.0,-0.014774690660270262,108645.12,ALT,BTC,BTC,-0.014774690660270262,1615.7180299310928,106612.33599999998,93460.89259999999,94830.47946666667,0.2740275502510059,0.018071048191281597,True,False,True
2025-06-12,0.0,-0.027367911232460296,105671.73,ALT,BASE,ALT,0.0,1615.7180299310928,106530.00749999999,93644.7901,94904.717,0.26160136103151865,0.016979260349502718,False,False,False
2025-06-13,0.0,0.003736666372359032,106066.59,ALT,BASE,ALT,0.0,1615.7180299310928,106445.2415,93799.3959,94968.08853333333,0.25386699243589006,0.016973912751666244,False,False,False
2025-06-14,0.0,-0.0061466103511010894,105414.64,ALT,BASE,ALT,0.0,1615.7180299310928,106265.764,93954.2234,95000.87046666667,0.2602775166512261,0.01677586561837355,False,False,False
2025-06-15,0.0,0.0017015663099546607,105594.01,ALT,BASE,ALT,0.0,1615.7180299310928,106073.725,94142.146,95038.24853333335,0.2566170711116622,0.01674624849143656,False,False,False
2025-06-16,0.0,0.011369205507016922,106794.53,ALT,BTC,BTC,0.011369205507016922,1634.087460254772,105966.54299999999,94347.8668,95056.3622,0.25717666273366824,0.016966282628856477,True,False,True
2025-06-17,0.0,-0.02100631933114927,104551.17,ALT,BASE,ALT,0.0,1634.087460254772,105805.0125,94586.03480000001,95056.32846666666,0.2376626655865799,0.017410653037956747,False,False,False
2025-06-18,0.0,0.0032100071190022117,104886.78,ALT,BASE,ALT,0.0,1634.087460254772,105769.86399999999,94848.944,95080.02986666666,0.23284515993216037,0.01687612774422212,False,False,False
2025-06-19,0.0,-0.002175583996381625,104658.59,ALT,BASE,ALT,0.0,1634.087460254772,105803.51950000001,95066.2,95096.02040000001,0.22868659077023912,0.01653253764798572,False,False,False
2025-06-20,0.0,-0.013000366238452021,103297.99,ALT,BASE,ALT,0.0,1634.087460254772,105738.825,95262.37869999999,95077.04819999999,0.18032952287821358,0.016734760920589647,False,False,False
2025-06-21,0.0,-0.011403706887229914,102120.01,ALT,BASE,ALT,0.0,1634.087460254772,105562.679,95472.42100000002,95066.47053333334,0.09285897208554639,0.016712835800760037,False,False,False
2025-06-22,0.0,-0.01132138549535977,100963.87,ALT,BASE,ALT,0.0,1634.087460254772,105317.973,95642.22769999999,95046.8274,0.07762521256025656,0.01682250434498086,False,False,False
2025-06-23,0.0,0.043283404251441615,105333.93,ALT,BTC,BTC,0.043283404251441615,1704.8163283791907,105315.825,95852.1826,95049.91693333333,0.12080658885830209,0.019507730522049873,True,False,True
2025-06-24,0.0,0.007111383767794521,106083.0,ALT,BTC,BTC,0.007111383767794521,1716.9399315438975,105385.13200000001,96087.2673,95058.82459999999,0.12092645417286052,0.019501535665106044,True,False,True
