ts,phase48_current_main,phase48_bnb_trend_loose,phase48_bnb_trend_base,phase48_bnb_trend_strict,phase48_bnb_trend_plus_gap
2024-09-25,36.14966079754311,33.842227592486154,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-26,36.56736399299879,34.23326878885834,36.1717316290559,38.187915427883866,32.84740971387384
2024-09-27,36.54380254712701,34.211211270308816,36.14842510094439,38.16330981227311,32.82624514575922
2024-09-28,36.873662789331895,34.520016530002124,36.47471649450546,38.50778843082362,33.12254909936376
2024-09-29,36.75585555997301,34.40972893725451,36.35818385394793,38.38476035276987,33.01672625879071
2024-09-30,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-01,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-02,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-03,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-04,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-05,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-06,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-07,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-08,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-09,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-10,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-11,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-12,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-13,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-14,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-15,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-16,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-17,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-18,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-19,36.70072177663305,34.358114343848634,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-20,37.04382785427618,34.67931995717359,36.64304049683124,38.685494680312004,33.275403475421136
2024-10-21,37.488166698487824,35.09529664857908,37.08257191693212,39.14952523518948,33.674540259532876
2024-10-22,37.488166698487824,35.09529664857908,37.08257191693212,39.14952523518948,33.674540259532876
2024-10-23,37.431934448440096,35.04265370360621,37.02694805905672,39.090800947336696,33.62402844914358
2024-10-24,36.92096352795286,34.56429806201063,36.5215054734316,38.55718539054101,33.16503799031988
2024-10-25,36.86558208266093,34.512451614917616,36.46672321522146,38.4993496124552,33.1152904333344
2024-10-26,36.86558208266093,34.512451614917616,36.46672321522146,38.4993496124552,33.1152904333344
2024-10-27,36.86558208266093,34.512451614917616,36.46672321522146,38.4993496124552,33.1152904333344
2024-10-28,37.28176801144672,34.90207239176641,36.878406314028126,38.93397960256852,33.48913826449318
2024-10-29,37.931901067569356,35.51070744850797,37.5215054018855,39.61292452648583,34.073134061047774
2024-10-30,37.75255401760449,35.3428081225103,37.344098756959326,39.42562937506036,33.912031772343056
2024-10-31,37.69592518657809,35.28979391032654,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-01,37.69592518657809,35.28979391032654,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-02,37.69592518657809,35.28979391032654,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-03,37.69592518657809,35.28979391032654,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-04,37.69592518657809,35.28979391032654,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-05,37.69592518657809,35.28979391032654,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-06,37.08264148065798,34.71565610940083,36.68143418791879,38.72602840546653,33.31026863793294
2024-11-07,37.26793887718844,34.88912597128416,36.86472680097523,38.919537604244624,33.4767159515516
2024-11-08,37.16359424271893,34.791441655861426,36.76151109979191,38.81056874126511,33.3829861721636
2024-11-09,39.0562621570262,36.56330055854125,38.633701719612226,40.787113789972295,35.08311523931366
2024-11-10,41.29846009873009,38.66237898352344,40.85164070537185,43.12867894590635,37.09721706149733
2024-11-11,39.348156913947854,36.83656367025121,38.92243838691261,41.09194441143303,35.34531589112365
2024-11-12,40.314204328682074,37.74094826898001,39.87803386908627,42.1008040322758,36.21308845577663
2024-11-13,38.95384661259633,36.467422199321916,38.532394237113074,40.68015950828173,34.991118305938826
2024-11-14,40.607218246188,38.01525910524311,40.1678775884649,42.406803412024686,36.47629441730087
2024-11-15,40.408647531468546,37.82936316120164,39.97145526489799,42.19943266302531,36.297924064304816
2024-11-16,40.08259722817778,37.52412465198401,39.64893258947452,41.85893282798969,36.00504246907758
2024-11-17,40.35394258749916,37.77815003434508,39.91734218875659,42.1423033666891,36.248784188970056
2024-11-18,41.05665555870395,38.43600882967079,40.612452315139855,42.876158383407926,36.88001100862369
2024-11-19,41.93540990966575,39.25867228174827,41.481699181196184,43.7938563843587,37.6693707286576
2024-11-20,43.7280639821603,40.93690122712418,43.25495803645362,45.66595528995607,39.279660242710264
2024-11-21,43.983750778336436,41.17626753257993,43.507878486889894,45.93297332686653,39.5093363263906
2024-11-22,43.441314762791606,40.668455213254454,42.97131123572083,45.36649824021193,39.022081679061536
2024-11-23,43.54256118340379,40.763239073840914,43.07146224347429,45.47223158616638,39.113028422188776
2024-11-24,41.36764449834749,38.72714734223126,40.920076579949985,43.20092938217034,37.1593634147449
2024-11-25,40.90293125561052,38.292096750359164,40.46039119754265,42.715621499019264,36.741924895343644
2024-11-26,42.63660497387303,39.915110058095074,42.175307823235045,44.52612622517971,38.299234056180254
2024-11-27,42.53914350774779,39.82386955831335,42.0789008195054,44.42434557108113,38.21168722863908
2024-11-28,43.346846568546184,40.580016924778946,42.877865118839644,45.26784351046002,38.93722362142567
2024-11-29,42.87894880476026,40.14198507986784,42.41502966959205,44.77920997822691,38.516924538499595
2024-11-30,43.23162763551021,40.47215241737444,42.76389277111555,45.14751843394339,38.833725772880925
2024-12-01,46.11095418652392,43.16769152625363,45.61206709660491,48.154447750489815,41.42014187165388
2024-12-02,90.42754544995233,84.65555433248109,89.44918497587587,94.4350120138565,81.22845921798549
2024-12-03,95.74251561786082,89.631269902179,94.70665102037479,99.9855250700526,86.00274381656178
2024-12-04,94.43029082201437,88.40280442798685,93.40862354534437,98.61514656708611,84.82401008245598
2024-12-05,99.7607674784499,93.39303670689627,98.68142830940802,104.18185331098057,89.61222371299554
2024-12-06,99.69465729386829,93.33114633604818,98.61603338908805,104.11281332936723,89.55283883855866
2024-12-07,99.89248890282384,93.51635035145395,98.81172460347952,104.31941221774221,89.73054527413773
2024-12-08,92.60415289319384,86.69322890116432,91.60224310480776,96.70807990516317,83.18364298480307
2024-12-09,90.51482158802008,84.73725963379565,89.53551684941237,94.52615595794943,81.3068568587316
2024-12-10,95.59308165346688,89.4913743092054,94.55883382312322,99.82946865878321,85.86851159094779
2024-12-11,96.83545417881199,90.6544461840109,95.78776477857026,101.12689925664881,86.98449904262968
2024-12-12,97.46387514092932,91.24275502992154,96.40938668153635,101.7831698743242,87.54899149057881
2024-12-13,96.55305142807089,90.39006920363342,95.50841742082608,100.83198129745526,86.73082478654456
2024-12-14,98.7683662925417,92.46398049846731,97.69976418475575,103.14547200208308,88.72077831484481
2024-12-15,99.44568384400996,93.09806486394861,98.36975365143019,103.85280615332908,89.32919316049065
2024-12-16,97.11985270871028,90.92069155294227,96.06908632258828,101.42390144170238,87.2399660496412
2024-12-17,91.40237225630095,85.568157934171,90.41346486301246,95.45304010154699,82.10411805722612
2024-12-18,88.90108498164383,83.22652785091199,87.93923970302028,92.84090358211571,79.85728375058886
2024-12-19,90.07053201334914,84.32132906705559,89.0960341657915,94.06217685608489,80.90776433202899
2024-12-20,89.3274764255817,83.62570272478011,88.36101790070495,93.2861913639583,80.24029890202826
2024-12-21,87.39413480456155,81.81576631848783,86.44859363418648,91.26717007681107,78.50363381578653
2024-12-22,87.11428633178883,81.55378057649085,86.17177291897514,90.97491959321283,78.25225399402177
2024-12-23,90.58678537167852,84.80462996843379,89.60670203711153,94.60130895187987,81.37149985260015
2024-12-24,91.29009746850708,85.4630496471888,90.30240480701374,95.33578964560007,82.00326484954319
2024-12-25,87.94991130070164,82.33606759540066,86.99835703162375,91.84757685252143,79.00287183254787
2024-12-26,86.57952601524772,81.053154016226,85.64279832131209,90.41646036858371,77.77189420600122
2024-12-27,87.49855464317193,81.91352103777037,86.55188372585638,91.37621747674423,78.59743114888794
2024-12-28,86.06460666162202,80.5711019700181,85.13345002173212,89.87872139641706,77.30935698342797
2024-12-29,85.9438503630007,80.45805354712816,85.01400021870326,89.75261355555607,77.2008850788875
2024-12-30,85.32876783684426,79.88223174467953,84.40557243949247,89.11027249169025,76.64837416373447
2024-12-31,85.9990458434238,80.50972589949174,85.0685985240496,89.8102551273905,77.2504655889882
2025-01-01,88.1797160823271,82.55120393554962,87.2256754921401,92.08756586478154,79.20929884811572
2025-01-02,88.99658436416436,83.31593150690483,88.03370585146713,92.94063519918843,79.94306809494779
2025-01-03,89.03857424162246,83.35524117007085,88.07524142889739,92.98448593695296,79.98078639230621
2025-01-04,89.16830592044427,83.47669207455462,88.2035695050209,93.1199669188502,80.09732062233562
2025-01-05,92.67833151670797,86.7626727024083,91.6756191694013,96.78554589373856,83.25027550551322
2025-01-06,87.89102316270584,82.2809382878336,86.94010602058212,91.7860789760565,78.94997431452043
2025-01-07,86.17407955507166,80.67358720759971,85.24173849785183,89.99304578680794,77.40769333013299
2025-01-08,83.90042559457565,78.545060601815,82.99268382461513,87.61863057951221,75.36533547239178
2025-01-09,85.87084954622603,80.38971237320783,84.94178921783426,89.67637757043855,77.13531054804345
2025-01-10,85.80082783472477,80.32416014824194,84.87252509047973,89.6032527152415,77.07241206165025
2025-01-11,83.15229841497884,77.84468638746661,82.25265083864547,86.83734873843626,74.6933143775432
2025-01-12,83.76981528414701,78.42278714878853,82.8634866230417,87.4822320277978,75.24801199289988
2025-01-13,88.55391102861655,82.90151401472876,87.595821920434,92.47834396312027,79.5454273892921
2025-01-14,104.3437509735834,97.68348832035805,103.21482724617856,108.96794032980569,93.72898576905716
2025-01-15,106.70698031106642,99.8958727059337,105.55248815577308,111.43590061520591,95.8518066076337
2025-01-16,110.93705242058441,103.85593927100268,109.73679395222956,115.85343631734324,99.65155853197724
2025-01-17,132.39569779336023,123.94487909810294,130.9632723414222,138.2630618744222,118.9272415316937
2025-01-18,127.91524267428397,119.75041147344398,126.5312924980218,133.58404696926053,114.90257776240755
2025-01-19,129.08725281789972,120.8476121980395,127.69062234169107,134.8079969442598,115.95536071344371
2025-01-20,133.9899548943682,125.43737475263801,132.5402807365698,139.92797147401083,120.35931676129155
2025-01-21,130.91342195565957,122.55721694173447,129.49703365350894,136.71509619820486,117.59575584518782
2025-01-22,131.17053606755874,122.79791945733658,129.75136597714703,136.98360480501614,117.82671404546684
2025-01-23,132.38258774509757,123.93260586435014,130.95030413437584,138.2493708297408,118.91546515298798
2025-01-24,132.22649897871733,123.7864802454666,130.79590413527015,138.0863646964326,118.77525511044821
2025-01-25,129.541683832936,121.27303687690639,128.14013674264592,135.28256692347227,116.36356300389171
2025-01-26,127.14257614421885,119.02706425560956,125.76698565956275,132.77713827029788,114.20851367591486
2025-01-27,122.9588772924502,115.11041094279064,121.62855139583132,128.40803094394903,110.45041751317751
2025-01-28,124.40431488275759,116.46358623746013,123.05835039947728,129.91752581663144,111.74881246321416
2025-01-29,125.21802090872535,117.22535339976916,123.86325271625041,130.767292753859,112.47974114669073
2025-01-30,122.47580888916542,114.65817680044944,121.15070944240426,127.90355445682643,110.0164910817957
2025-01-31,120.33081697155527,112.65009973808488,119.02892478204035,125.66350319256593,108.0897066309346
2025-02-01,116.8213432645684,109.36463577241005,115.55742103589498,121.99850056496456,104.93724749399664
2025-02-02,121.15928693379112,113.42568845446448,119.84843129999629,126.52868835763451,108.83389733307023
2025-02-03,116.89612282125036,109.43464214925186,115.6313915319952,122.07659411819012,105.00441981566097
2025-02-04,115.52022202377779,108.14656511324507,114.27037698350573,120.63971769195659,103.76848776354804
2025-02-05,115.45077532323273,108.08155119628039,114.20168164590578,120.56719333040655,103.70610579293302
2025-02-06,115.39391942428442,108.02832440992242,114.14544088655872,120.5078177554805,103.65503377670119
2025-02-07,115.31971380727639,107.9588553381795,114.0720381205213,120.4303235771438,103.58837700851302
2025-02-08,115.34124850212515,107.97901547324379,114.0933398255863,120.45281262245227,103.60772100456633
2025-02-09,116.49877721074536,109.06265911298229,115.23834491288639,121.66163939045774,104.64749569969882
2025-02-10,114.52272682757068,107.21274004524481,113.2836739620524,119.59801662212365,102.8724665626841
2025-02-11,117.02389614115816,109.55425969689043,115.7577824372282,122.21002995281887,105.11919490829048
2025-02-12,115.51509243794209,108.14176294892385,114.2653028960694,120.63436077888757,103.7638800043549
2025-02-13,116.58207020592388,109.1406355154575,115.32073673825163,121.74862367120112,104.72231539792615
2025-02-14,116.66478926142851,109.21807461283386,115.40256083355406,121.83500857705569,104.79661954267733
2025-02-15,114.92917177332274,107.59324160610294,113.68572146819871,120.02247393923959,103.23756434938284
2025-02-16,114.52487910134792,107.21475493936563,113.28580294978795,119.60026427795682,102.8743998882197
2025-02-17,114.3954317907245,107.09357025185535,113.15775616520511,119.46508026656895,102.7581210979514
2025-02-18,114.22383864303842,106.93292989647757,112.98801953095732,119.2858826461691,102.60398391630449
2025-02-19,116.01519903763597,108.6099477394294,114.75999870497458,121.15663054210302,104.21311135676802
2025-02-20,113.50970503569422,106.26437944432982,112.28161233143676,118.54010086636428,101.96249826819017
2025-02-21,113.94521786719679,106.67209348750445,112.71241322988645,118.99491426719794,102.35370689932785
2025-02-22,113.59942046655574,106.34836833835507,112.3703571063877,118.63379220509387,102.04308705538658
2025-02-23,108.0466466168435,101.15002809820713,106.87766024349416,112.83493675017031,97.05519025962893
2025-02-24,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-25,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-26,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-27,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-28,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-01,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-02,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-03,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-04,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-05,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-06,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-07,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-08,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-09,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-10,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-11,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-12,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-13,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-14,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-15,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-16,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-17,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-18,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-19,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-20,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-21,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-22,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-23,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-24,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-25,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-26,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-27,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-28,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-29,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-30,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-31,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-01,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-02,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-03,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-04,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-05,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-06,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-07,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-08,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-09,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-10,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-11,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-12,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-13,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-14,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-15,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-16,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-17,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-18,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-19,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-20,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-21,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-22,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-23,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-24,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-25,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-26,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-27,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-28,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-29,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-30,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-01,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-02,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-03,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-04,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-05,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-06,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-07,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-08,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-09,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-10,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-11,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-12,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-13,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-14,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-15,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-16,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-17,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-18,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-19,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-20,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-21,107.88457664691825,100.99830305605983,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-22,104.946452231411,98.24771915095734,103.81100771340638,109.59735142617583,94.27037494752577
2025-05-23,104.78903255306389,98.1003475722309,103.65529120183628,109.43295539903657,94.12896938510448
2025-05-24,105.40720255623624,98.67905977800707,104.26677305380034,110.07852076726273,94.68425369192289
2025-05-25,105.50737174437745,98.7728351658818,104.36585848395707,110.18312914116545,94.77423278815226
2025-05-26,105.02857454509838,98.32459959655252,103.89224152320534,109.68311314447843,94.3441430562923
2025-05-27,103.91368530730223,97.28087374979506,102.78941457857226,108.51881549555387,93.34267016952666
2025-05-28,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-05-29,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-05-30,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-05-31,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-01,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-02,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-03,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-04,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-05,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-06,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-07,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-08,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-09,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-10,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-11,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-12,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-13,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-14,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-15,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-16,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-17,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-18,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-19,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-20,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-21,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-22,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-23,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-24,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-25,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-26,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-27,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-28,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-29,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-30,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-01,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-02,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-03,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-04,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-05,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-06,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-07,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-08,103.75781477934129,97.13495243917038,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-09,108.05718646749973,101.15989519009207,106.88808606060857,112.8459436941097,97.06465790386204
2025-07-10,109.47080658313,102.48328391980672,108.28641183158301,114.32221104094882,98.33447213293175
2025-07-11,109.37052698055184,102.38940516524966,108.18721718159348,114.21748735938594,98.24439385459428
2025-07-12,110.92291409592288,103.84270339574371,109.72280859398943,115.83867142626252,99.63885848220305
2025-07-13,112.14237867471513,104.98432953845064,110.9290794502551,117.11217886888636,100.7342683853838
2025-07-14,116.76669540937539,109.31347609035275,115.50336443087083,121.94143088740113,104.88815889986526
2025-07-15,125.45417416429439,117.44643299070736,124.09685096482553,131.01391158461252,112.6918708135278
2025-07-16,129.38076869106152,121.12239295012405,127.98096258592936,135.11452052477247,116.21901756727435
2025-07-17,131.98745885975026,123.56269805964963,130.55945025706586,137.83673106550603,118.56053225737999
