date,strategy_return,base_return,btc_return,equity,executed_regime,executed_position,base_strength_lb,baseline_is_weak,DOGE_close,DOGE_return,DOGE_fast_ma,DOGE_slow_ma,DOGE_risk_ma,DOGE_ret_lb,DOGE_vol,DOGE_trend_ok,DOGE_risk_off,DOGE_signal_raw,DOGE_signal,DOGE_score,combo_signal_asset,combo_execute_asset,combo_execute,combo_candidate_return
2022-09-27,0.0,0.0,-0.0077330659429929,20.706162626976344,CASH,CASH,0.0,True,0.06048,-0.010633077048912143,0.0609735,0.0660963,0.07320439999999999,-0.021042408546455227,0.033313122591716045,False,True,False,False,-999.0,,,False,0.0
2022-09-28,0.0,0.0,0.0174897912011711,20.706162626976344,CASH,CASH,0.0,True,0.06051,0.0004960317460318553,0.060951,0.0661012,0.07272313333333333,-0.05216165413533824,0.032729042270653555,False,True,False,False,-999.0,,,False,0.0
2022-09-29,0.0,0.0,0.0092047420209944,20.706162626976344,CASH,CASH,0.0,True,0.06086,0.005784167906131232,0.060801499999999994,0.0660517,0.07225686666666667,-0.011049723756906049,0.0321023208094845,False,True,False,False,-999.0,,,False,0.0
2022-09-30,0.0,0.0,-0.0086210812744906,20.706162626976344,CASH,CASH,0.0,True,0.06167,0.013309234308248596,0.060652,0.0660514,0.07180466666666667,0.005215973920130512,0.032182002705186806,False,True,False,False,-999.0,,,False,0.0
2022-10-01,0.0,0.0,-0.0057489698861274,20.706162626976344,CASH,CASH,0.0,True,0.06059,-0.017512566888276404,0.060497,0.0660175,0.0713026,-0.02885077736816799,0.03219642548005297,False,True,False,False,-999.0,,,False,0.0
2022-10-02,0.0,0.0,-0.0131609268316681,20.706162626976344,CASH,CASH,0.0,True,0.05927,-0.021785773229905825,0.060264,0.0659408,0.07084306666666666,-0.03860502838605029,0.032362532806620346,False,True,False,False,-999.0,,,False,0.0
2022-10-03,0.0,0.0,0.0300302254313422,20.706162626976344,CASH,CASH,0.0,True,0.06034,0.01805297789775584,0.060299000000000005,0.065859,0.07039333333333334,-0.03779301546802749,0.032378802756785965,False,True,False,False,-999.0,,,False,0.0
2022-10-04,0.0,0.0,0.0361066336272508,20.706162626976344,CASH,CASH,0.0,True,0.06584,0.09115014915478947,0.0605335,0.06578780000000001,0.06998226666666667,0.04127787442669617,0.036325886116750056,False,True,False,False,-999.0,,,False,0.0
2022-10-05,0.0,0.0,-0.0088288715309704,20.706162626976344,CASH,CASH,0.0,True,0.06478,-0.016099635479951302,0.0608425,0.06571400000000001,0.0695868,0.032350597609561715,0.03643278992741331,False,True,False,False,-999.0,,,False,0.0
2022-10-06,0.0,0.0,-0.0098019372703794,20.706162626976344,CASH,CASH,0.0,True,0.06345,-0.020531028095090997,0.060992000000000005,0.0656875,0.06933046666666667,0.07743250127356105,0.034766163246886576,False,True,False,False,-999.0,,,False,0.0
2022-10-07,0.0,0.0,-0.0215714201978188,20.706162626976344,CASH,CASH,0.0,True,0.06235,-0.01733648542159183,0.0609995,0.0656154,0.06902613333333334,0.022634082335574846,0.0344222757453812,False,True,False,False,-999.0,,,False,0.0
2022-10-08,0.0,0.0,-0.0057413969930503,20.706162626976344,CASH,CASH,0.0,True,0.06165,-0.01122694466720131,0.0612105,0.0655675,0.06886846666666667,0.011318897637795367,0.03449555462734733,False,True,False,False,-999.0,,,False,0.0
2022-10-09,0.0,0.0,0.0010845629510001,20.706162626976344,CASH,CASH,0.0,True,0.06212,0.00762368207623676,0.06139,0.06552430000000001,0.06873193333333333,-0.02709475332811284,0.03343307791837444,False,True,False,False,-999.0,,,False,0.0
2022-10-10,0.0,0.0,-0.0158006936563674,20.706162626976344,CASH,CASH,0.0,True,0.05938,-0.044108177720540875,0.0614395,0.06545139999999999,0.06854046666666666,-0.08165790287658514,0.034239098232525855,False,True,False,False,-999.0,,,False,0.0
2022-10-11,0.0,0.0,-0.0037565590817834,20.706162626976344,CASH,CASH,0.0,True,0.06025,0.014651397777029285,0.061594499999999996,0.06538179999999999,0.06834613333333334,-0.05401161877845817,0.03428474836348358,False,True,False,False,-999.0,,,False,0.0
2022-10-12,0.0,0.0,0.0050120671563482,20.706162626976344,CASH,CASH,0.0,True,0.05981,-0.00730290456431526,0.06160600000000001,0.0652861,0.06812353333333335,-0.06444548725168153,0.03428818813979449,False,True,False,False,-999.0,,,False,0.0
2022-10-13,0.0,0.0,0.0114640524172393,20.706162626976344,CASH,CASH,0.0,True,0.05965,-0.002675137936799854,0.06142000000000001,0.06521099999999999,0.06793453333333334,0.00016767270288409186,0.03206580638166778,False,True,False,False,-999.0,,,False,0.0
2022-10-14,0.0,0.0,-0.0102296087819798,20.706162626976344,CASH,CASH,0.0,True,0.05866,-0.016596814752724343,0.061197999999999995,0.06511320000000001,0.06772360000000001,-0.04071954210956674,0.031867195207726094,False,True,False,False,-999.0,,,False,0.0
2022-10-15,0.0,0.0,-0.00560777976454,20.706162626976344,CASH,CASH,0.0,True,0.05857,-0.0015342652574156235,0.061068,0.0649934,0.06755873333333333,-0.0005119453924915529,0.03095480867697056,False,True,False,False,-999.0,,,False,0.0
2022-10-16,0.0,0.0,0.0101518716644843,20.706162626976344,CASH,CASH,0.0,True,0.05891,0.005805019634625319,0.060957000000000004,0.0648919,0.06737413333333334,-0.025636784651008937,0.03042670151929991,False,True,False,False,-999.0,,,False,0.0
2022-10-17,0.0,0.0,0.0148928151303693,20.706162626976344,CASH,CASH,0.0,True,0.05998,0.01816329994907484,0.060932,0.06479700000000001,0.06721400000000001,-0.03569131832797423,0.030145630777399693,False,True,False,False,-999.0,,,False,0.0
2022-10-18,0.0,0.0,-0.0113770635697647,20.706162626976344,CASH,CASH,0.0,True,0.05976,-0.0036678892964321363,0.0608945,0.0647218,0.06704906666666667,0.040571130071391126,0.026663713640887442,False,True,False,False,-999.0,,,False,0.0
2022-10-19,0.0,0.0,-0.0105275194231619,20.706162626976344,CASH,CASH,0.0,True,0.05868,-0.01807228915662651,0.060785500000000006,0.0646911,0.0668676,0.0025627883136853935,0.02668750900208908,False,True,False,False,-999.0,,,False,0.0
2022-10-20,0.0,0.0,-0.0042904271445731,20.706162626976344,CASH,CASH,0.0,True,0.05942,0.012610770279481986,0.06067300000000001,0.06468710000000001,0.0667084,0.017640006850488055,0.026770346809443415,False,True,False,False,-999.0,,,False,0.0
2022-10-21,0.0,0.0,0.0064305490202669,20.706162626976344,CASH,CASH,0.0,True,0.05933,-0.0015146415348367137,0.06061,0.064661,0.06654593333333333,0.03814523184601937,0.026458221681208566,False,True,False,False,-999.0,,,False,0.0
2022-10-22,0.0,0.0,0.0020861630202297,20.706162626976344,CASH,CASH,0.0,True,0.05968,0.00589920782066411,0.0606305,0.0646332,0.06639046666666666,0.0016784155756963681,0.025363821737101045,False,True,False,False,-999.0,,,False,0.0
2022-10-23,0.0,0.0,0.0190607857074049,20.706162626976344,CASH,CASH,0.0,True,0.06038,0.01172922252010733,0.0606325,0.0646076,0.06627366666666668,-0.0471832097206879,0.022612181937097946,False,True,False,False,-999.0,,,False,0.0
2022-10-24,0.0,0.0,-0.0122981645750726,20.706162626976344,CASH,CASH,0.0,True,0.05945,-0.015402451142762508,0.060313000000000005,0.0645582,0.066126,-0.057844690966719514,0.02274785279733716,False,True,False,False,-999.0,,,False,0.0
2022-10-25,0.0,0.0,0.0388184619332301,20.706162626976344,CASH,CASH,0.0,True,0.06305,0.060555088309503624,0.0602265,0.06455810000000001,0.066001,0.030734019944417046,0.024694257304260375,False,True,False,False,-999.0,,,False,0.0
2022-10-26,0.0,0.0,0.0344381269587208,20.706162626976344,CASH,CASH,0.0,True,0.07265,0.15226011102299775,0.0606865,0.064609,0.065934,0.18845084246687405,0.036650651460949764,False,False,False,False,-999.0,,,False,0.0
2022-10-27,0.0,0.0,-0.0229390239264302,20.706162626976344,CASH,CASH,0.0,True,0.07689,0.0583620096352373,0.06141350000000001,0.0646878,0.06585993333333333,0.2713293650793651,0.03766029724488614,False,False,False,False,-999.0,,,False,0.0
2022-10-28,0.0,0.0,0.0146207633267323,20.706162626976344,CASH,CASH,0.0,True,0.08387,0.09077903498504347,0.0625245,0.0648251,0.06584633333333334,0.3860518922492149,0.04039240359981095,False,False,False,False,-999.0,,,False,0.0
2022-10-29,0.0,0.0,0.0105784621481128,20.706162626976344,CASH,CASH,0.0,True,0.12176,0.45177059735304637,0.0655065,0.0653429,0.06611773333333333,1.0006572461386791,0.08868153496670045,True,True,False,False,-999.0,,,False,0.0
2022-10-30,0.0,0.0,-0.0087550643522938,20.706162626976344,CASH,CASH,0.0,True,0.11773,-0.03309789750328507,0.068424,0.0658459,0.0663508,0.9090319442192314,0.0893020810332595,True,True,False,False,-999.0,,,False,0.0
2022-10-31,0.0,0.0,-0.0066290210922516,20.706162626976344,CASH,CASH,0.0,True,0.12686,0.0775503270194513,0.0717545,0.0664341,0.06666126666666666,1.0937448423832317,0.08942274714012205,True,True,False,False,-999.0,,,False,0.0
2022-11-01,0.0,0.0,-0.0003474740297325,20.706162626976344,CASH,CASH,0.0,True,0.14211,0.12021125650323183,0.07586949999999999,0.06717970000000001,0.06706286666666667,1.397671672009448,0.09040429927139515,True,True,False,False,-999.0,,,False,0.0
2022-11-02,0.0,0.0,-0.0161973323074728,20.706162626976344,CASH,CASH,0.0,True,0.12765,-0.10175216381676144,0.07926949999999999,0.0678369,0.06737340000000001,1.1155120981107065,0.09356432656815006,True,True,False,False,-999.0,,,False,0.0
2022-11-03,0.0,0.0,0.0027779101064715,20.706162626976344,CASH,CASH,0.0,True,0.12262,-0.039404622013317736,0.0824675,0.0684379,0.06764086666666666,0.8623936816524911,0.09360577805875438,True,True,False,False,-999.0,,,False,0.0
2022-11-04,0.0,0.0,0.0465512855914196,20.706162626976344,CASH,CASH,0.0,True,0.12613,0.028625020388191036,0.08584549999999999,0.0690271,0.0679458,0.9470515591231858,0.09330154787011703,True,True,False,False,-999.0,,,False,0.0
2022-11-05,0.0,0.0,0.0071328868403084,20.706162626976344,BASE,0.0,0.0,True,0.12445,-0.013319590898279499,0.0891225,0.0695807,0.068247,0.9613869188337272,0.09319037587630219,True,True,False,False,-999.0,,,False,0.0
2022-11-06,0.0,0.0,-0.018488340265463,20.706162626976344,BASE,0.0,0.0,True,0.11477,-0.07778224186420257,0.091862,0.0700407,0.06848299999999999,0.8407377706495589,0.09475282188722427,True,True,False,False,-999.0,,,False,0.0
2022-11-07,0.0,0.0,-0.0150414386972282,20.706162626976344,BASE,0.0,0.0,True,0.11123,-0.030844297290232636,0.09443549999999999,0.0704565,0.06872193333333333,0.8042173560421735,0.09506296156993076,True,True,False,False,-999.0,,,False,0.0
2022-11-08,0.0,0.0,-0.099261186734288,20.706162626976344,BASE,0.0,0.0,True,0.08827,-0.2064191315292636,0.095915,0.0706585,0.0688442,0.42095943335479724,0.1036431558929881,False,True,False,False,-999.0,,,False,0.0
2022-11-09,0.0,0.0,-0.1414992966604716,20.706162626976344,CASH,CASH,0.0,True,0.0745,-0.155998640534723,0.09666899999999999,0.070719,0.06891733333333333,0.25463118895250925,0.10769181201652017,False,True,False,False,-999.0,,,False,0.0
2022-11-10,0.0,0.0,0.1054047620991522,20.706162626976344,CASH,CASH,0.0,True,0.08978,0.20510067114093955,0.0981915,0.0709516,0.06915453333333334,0.49012448132780095,0.11309260507486199,False,True,False,False,-999.0,,,False,0.0
2022-11-11,0.0,0.0,-0.0301593929942077,20.706162626976344,CASH,CASH,0.0,True,0.08509,-0.052238805970149294,0.09946200000000001,0.0711404,0.06935146666666667,0.4226717940143787,0.11372862865138318,False,True,False,False,-999.0,,,False,0.0
2022-11-12,0.0,0.0,-0.0151274347097386,20.706162626976344,CASH,CASH,0.0,True,0.08815,0.035961922670114,0.1008505,0.07134940000000001,0.06952013333333333,0.4777870913663036,0.11371008635314421,False,True,False,False,-999.0,,,False,0.0
2022-11-13,0.0,0.0,-0.0286835418342049,20.706162626976344,CASH,CASH,0.0,True,0.08495,-0.03630175836642091,0.10212550000000001,0.0715008,0.06971826666666668,0.4481759290828504,0.11396998856979457,False,True,False,False,-999.0,,,False,0.0
2022-11-14,0.0,0.0,0.0177350067514396,20.706162626976344,CASH,CASH,0.0,True,0.08595,0.011771630370806418,0.1032705,0.071674,0.069912,0.4674748164589382,0.11391794220798908,False,True,False,False,-999.0,,,False,0.0
2022-11-15,0.0,0.0,0.0169145086543125,20.706162626976344,CASH,CASH,0.0,True,0.08706,0.012914485165794076,0.10399100000000001,0.0718549,0.07013973333333334,0.4778475640808013,0.11389824010776729,False,True,False,False,-999.0,,,False,0.0
2022-11-16,0.0,0.0,-0.0140711230449624,20.706162626976344,CASH,CASH,0.0,True,0.08548,-0.01814840339995405,0.1044205,0.0720086,0.07030646666666666,0.42514171390463495,0.11409292542879224,False,True,False,False,-999.0,,,False,0.0
2022-11-17,0.0,0.0,0.001788419205462,20.706162626976344,CASH,CASH,0.0,True,0.08467,-0.009475900795507752,0.10446049999999998,0.0721649,0.0704708,0.416834002677376,0.11413400421002672,False,True,False,False,-999.0,,,False,0.0
2022-11-18,0.0,0.0,0.0004726656666202,20.706162626976344,CASH,CASH,0.0,True,0.08474,0.0008267391047596107,0.10260949999999999,0.0722997,0.070597,0.4441036128152691,0.11398774170343785,False,True,False,False,-999.0,,,False,0.0
2022-11-19,0.0,0.0,1.3772083985674756e-05,20.706162626976344,CASH,CASH,0.0,True,0.08455,-0.0022421524663676085,0.10095050000000001,0.07243680000000001,0.07074933333333333,0.4229215752271962,0.11404307393055742,False,True,False,False,-999.0,,,False,0.0
2022-11-20,0.0,0.0,-0.0251756215914562,20.706162626976344,CASH,CASH,0.0,True,0.07703,-0.08894145476049675,0.098459,0.0724841,0.07083633333333333,0.29833136693072637,0.11560268915712732,False,True,False,False,-999.0,,,False,0.0
2022-11-21,0.0,0.0,-0.030646987174014,20.706162626976344,CASH,CASH,0.0,True,0.07466,-0.03076723354537192,0.0950865,0.0725014,0.0708878,0.251005361930295,0.1158834492954187,False,True,False,False,-999.0,,,False,0.0
2022-11-22,0.0,0.0,0.0282391363443672,20.706162626976344,CASH,CASH,0.0,True,0.07876,0.05491561746584517,0.092642,0.0724722,0.07095606666666666,0.3044054322623384,0.11611997736930868,False,True,False,False,-999.0,,,False,0.0
2022-11-23,0.0,0.0,0.0231818198625248,20.706162626976344,CASH,CASH,0.0,True,0.08197,0.04075672930421548,0.09060950000000001,0.0725257,0.07101613333333333,0.3788057190916736,0.1160677156667146,False,True,False,False,-999.0,,,False,0.0
2022-11-24,0.0,0.0,-0.0002505554682225,20.706162626976344,CASH,CASH,0.0,True,0.08146,-0.006221788459192301,0.088376,0.0724726,0.07107813333333333,0.29199048374306114,0.11584839777935371,False,True,False,False,-999.0,,,False,0.0
2022-11-25,0.0,0.0,-0.0046274011307945,20.706162626976344,CASH,CASH,0.0,True,0.0895,0.09869874785170629,0.08662850000000001,0.0725655,0.07123413333333332,0.23193392980041283,0.1141132827988387,True,True,False,False,-999.0,,,False,0.0
2022-11-26,0.0,0.0,-0.0038475645406708,20.706162626976344,CASH,CASH,0.0,True,0.08893,-0.0063687150837988815,0.08533650000000001,0.0727074,0.07136326666666666,0.15658733255299762,0.1138438513368436,True,True,False,False,-999.0,,,False,0.0
2022-11-27,0.0,0.0,-0.0018099992891241,20.706162626976344,CASH,CASH,0.0,True,0.09868,0.10963679298324536,0.084709,0.0730166,0.0715782,0.17658280672469306,0.11433535668409837,True,True,False,False,-999.0,,,False,0.0
2022-11-28,0.0,0.0,-0.0131397462258304,20.706162626976344,CASH,CASH,0.0,True,0.09513,-0.03597486826104579,0.085052,0.07327460000000001,0.07176946666666667,-0.218708935611038,0.08010023790219266,False,True,False,False,-999.0,,,False,0.0
2022-11-29,0.0,0.0,0.0141627875563361,20.706162626976344,CASH,CASH,0.0,True,0.10146,0.06654052349416584,0.0864,0.073596,0.0720014,-0.1381975707126476,0.08092547517295183,False,True,False,False,-999.0,,,False,0.0
2022-11-30,0.0,0.0,0.0438563894972368,20.706162626976344,CASH,CASH,0.0,True,0.10677,0.05233589591957433,0.08724950000000001,0.0739797,0.07226513333333334,-0.1583635503704871,0.08022674704667399,False,True,False,False,-999.0,,,False,0.0
2022-12-01,0.0,0.0,-0.0108525930397048,20.706162626976344,CASH,CASH,0.0,True,0.10175,-0.04701695232743286,0.0880825,0.0743088,0.07248093333333333,-0.2840053479698824,0.0772644071731511,False,True,False,False,-999.0,,,False,0.0
2022-12-02,0.0,0.0,0.0067955166200655,20.706162626976344,CASH,CASH,0.0,True,0.1021,0.003439803439803546,0.08878,0.0746507,0.07271386666666667,-0.20015667841754814,0.0752936842168681,False,True,False,False,-999.0,,,False,0.0
2022-12-03,0.0,0.0,-0.0121419971286055,20.706162626976344,CASH,CASH,0.0,True,0.0997,-0.02350636630754166,0.0895175,0.07495790000000001,0.07292226666666667,-0.18691893655194913,0.07510207477095898,False,True,False,False,-999.0,,,False,0.0
2022-12-04,0.0,0.0,0.0130587733636557,20.706162626976344,CASH,CASH,0.0,True,0.10406,0.04373119358074229,0.090423,0.0753634,0.07314566666666666,-0.17497819709823192,0.0753693044095719,False,True,False,False,-999.0,,,False,0.0
2022-12-05,0.0,0.0,-0.008146407337905,20.706162626976344,CASH,CASH,0.0,True,0.10149,-0.024697290024985663,0.09114449999999999,0.0757432,0.07336186666666666,-0.18449176376054643,0.0754463594121003,False,True,False,False,-999.0,,,False,0.0
2022-12-06,0.0,0.0,0.0072266574719961,20.706162626976344,CASH,CASH,0.0,True,0.10019,-0.012809143758005681,0.09187999999999999,0.0761273,0.07356666666666667,-0.1270366820597717,0.07421628276525828,False,True,False,False,-999.0,,,False,0.0
2022-12-07,0.0,0.0,-0.0147650881036646,20.706162626976344,CASH,CASH,0.0,True,0.09575,-0.04431579998003787,0.09243399999999999,0.0764464,0.07375646666666666,-0.13917108693697733,0.07443163720340165,False,True,False,False,-999.0,,,False,0.0
2022-12-08,0.0,0.0,0.0230129051877334,20.706162626976344,CASH,CASH,0.0,True,0.09847,0.028407310704960942,0.0931205,0.0768157,0.07400126666666666,0.1155545485442393,0.0641811822495557,False,True,False,False,-999.0,,,False,0.0
2022-12-09,0.0,0.0,-0.005546879082216,20.706162626976344,CASH,CASH,0.0,True,0.0967,-0.01797501777191035,0.093728,0.0771692,0.07424713333333333,0.297986577181208,0.05696924530267833,True,True,False,False,-999.0,,,False,0.0
2022-12-10,0.0,0.0,-6.246876561721848e-05,20.706162626976344,CASH,CASH,0.0,True,0.09632,-0.003929679420889287,0.0946925,0.0775085,0.07447633333333334,0.07284473156605031,0.044026562216461014,False,False,False,False,-999.0,,,False,0.0
2022-12-11,0.0,0.0,-0.0024778878866665,20.706162626976344,CASH,CASH,0.0,True,0.09266,-0.0379983388704318,0.0955925,0.0778186,0.07467766666666666,0.0889646256904455,0.04349880220253347,False,False,False,False,-999.0,,,False,0.0
2022-12-12,0.0,0.0,0.0073034612131659,20.706162626976344,CASH,CASH,0.0,True,0.09029,-0.025577379667602096,0.096169,0.07809440000000001,0.07486000000000001,0.024276800907543805,0.04338344060404245,False,False,False,False,-999.0,,,False,0.0
2022-12-13,0.0,0.0,0.0328225206175771,20.706162626976344,CASH,CASH,0.0,True,0.09105,0.008417321962565172,0.09662299999999999,0.0783726,0.07503773333333334,0.07180694526191878,0.04281584910201165,False,False,False,False,-999.0,,,False,0.0
2022-12-14,0.0,0.0,0.0016005896020749,20.706162626976344,CASH,CASH,0.0,True,0.08824,-0.030862163646348195,0.096962,0.0786275,0.07520560000000001,0.026643397324025653,0.04321392130340985,False,False,False,False,-999.0,,,False,0.0
2022-12-15,0.0,0.0,-0.0250972440270402,20.706162626976344,CASH,CASH,0.0,True,0.08485,-0.03841795104261114,0.0967295,0.0788871,0.07532086666666667,-0.025384792097404185,0.04375259901423738,False,False,False,False,-999.0,,,False,0.0
2022-12-16,0.0,0.0,-0.041726539120575,20.706162626976344,CASH,CASH,0.0,True,0.07569,-0.10795521508544492,0.0960675,0.07903429999999999,0.0753654,-0.1145297145531119,0.04778407970321399,False,True,False,False,-999.0,,,False,0.0
2022-12-17,0.0,0.0,0.0086819960413946,20.706162626976344,CASH,CASH,0.0,True,0.07919,0.04624124719249578,0.09509300000000001,0.0792166,0.07542573333333333,-0.06472186134404156,0.04856918632846213,False,True,False,False,-999.0,,,False,0.0
2022-12-18,0.0,0.0,-0.0022835486739801,20.706162626976344,CASH,CASH,0.0,True,0.07847,-0.009092057077913829,0.09426,0.0793628,0.07548233333333333,-0.07399103139013452,0.04858901221581859,False,True,False,False,-999.0,,,False,0.0
2022-12-19,0.0,0.0,-0.0178830352827451,20.706162626976344,CASH,CASH,0.0,True,0.07133,-0.09099018733273856,0.0927535,0.0794295,0.07550833333333333,-0.15635718509757535,0.05118352183941516,False,True,False,False,-999.0,,,False,0.0
2022-12-20,0.0,0.0,0.0277804813953261,20.706162626976344,CASH,CASH,0.0,True,0.07483,0.04906771344455341,0.0911565,0.0795409,0.0755536,-0.028560301181357994,0.049549156637097594,False,True,False,False,-999.0,,,False,0.0
2022-12-21,0.0,0.0,-0.0041957768786594,20.706162626976344,CASH,CASH,0.0,True,0.07374,-0.014566350394226824,0.089756,0.079639,0.07559486666666668,-0.012322528797214072,0.04929572139297523,False,True,False,False,-999.0,,,False,0.0
2022-12-22,0.0,0.0,-0.0001925743565845,20.706162626976344,CASH,CASH,0.0,True,0.07685,0.04217521019799286,0.08849349999999999,0.0798111,0.07569433333333332,-0.024250888776028434,0.04888079665155788,False,True,False,False,-999.0,,,False,0.0
2022-12-23,0.0,0.0,-0.002552101694089,20.706162626976344,CASH,CASH,0.0,True,0.07721,0.0046844502277163524,0.087369,0.07997169999999999,0.07579226666666666,-0.058070025619128995,0.048312971848795995,False,True,False,False,-999.0,,,False,0.0
2022-12-24,0.0,0.0,0.0034341568078195,20.706162626976344,CASH,CASH,0.0,True,0.07752,0.004015023960626918,0.086042,0.08016090000000001,0.075861,-0.04836729683280139,0.04830983565028122,False,True,False,False,-999.0,,,False,0.0
2022-12-25,0.0,0.0,-0.0002381783926461,20.706162626976344,CASH,CASH,0.0,True,0.07598,-0.019865841073271384,0.0847665,0.08031609999999999,0.07590693333333333,-0.1510614525139664,0.04475262941996135,False,False,False,False,-999.0,,,False,0.0
2022-12-26,0.0,0.0,0.0051853273297286,20.706162626976344,CASH,CASH,0.0,True,0.07568,-0.003948407475651616,0.083541,0.0804509,0.07595299999999999,-0.14899359046441019,0.044751262919799153,False,False,False,False,-999.0,,,False,0.0
2022-12-27,0.0,0.0,-0.01259087945842,20.706162626976344,CASH,CASH,0.0,True,0.07372,-0.025898520084566612,0.0824395,0.0806138,0.07598013333333332,-0.2529387920551278,0.03955440081727509,False,False,False,False,-999.0,,,False,0.0
2022-12-28,0.0,0.0,-0.0095203263906679,20.706162626976344,CASH,CASH,0.0,True,0.0704,-0.04503526858383056,0.081036,0.0807325,0.07599566666666667,-0.2599600546620414,0.03979400668937417,False,True,False,False,-999.0,,,False,0.0
2022-12-29,0.0,0.0,0.0052068886121068,20.706162626976344,CASH,CASH,0.0,True,0.07094,0.007670454545454453,0.079748,0.08085799999999999,0.07601226666666666,-0.30080820027597077,0.037390594888403614,False,True,False,False,-999.0,,,False,0.0
2022-12-30,0.0,0.0,-0.0015625122118235,20.706162626976344,CASH,CASH,0.0,True,0.0684,-0.0358049055539893,0.078352,0.0809705,0.0760248,-0.359370609721832,0.035712500561385016,False,True,False,False,-999.0,,,False,0.0
2022-12-31,0.0,0.0,-0.0039187161447732,20.706162626976344,CASH,CASH,0.0,True,0.07025,0.027046783625731097,0.07723150000000001,0.0810772,0.07605173333333333,-0.3095823095823095,0.035909732759979704,False,True,False,False,-999.0,,,False,0.0
2023-01-01,0.0,0.0,0.0044945110745719,20.706162626976344,CASH,CASH,0.0,True,0.07024,-0.00014234875444851802,0.07622899999999999,0.08114589999999999,0.07607166666666666,-0.31204701273261504,0.035865414227377726,False,True,False,False,-999.0,,,False,0.0
2023-01-02,0.0,0.0,0.0033773150586005,20.706162626976344,CASH,CASH,0.0,True,0.0714,0.016514806378132185,0.07524650000000001,0.08122889999999999,0.07608226666666668,-0.2838515546639919,0.036145824429476635,False,True,False,False,-999.0,,,False,0.0
2023-01-03,0.0,0.0,0.0001385484322735,20.706162626976344,CASH,CASH,0.0,True,0.07049,-0.012745098039215752,0.074359,0.08132210000000001,0.07609466666666666,-0.3226023448010763,0.03472028732947314,False,True,False,False,-999.0,,,False,0.0
2023-01-04,0.0,0.0,0.0105054338244026,20.706162626976344,CASH,CASH,0.0,True,0.07311,0.037168392679812756,0.073772,0.0814419,0.07612226666666667,-0.27963346142477097,0.035743657321637985,False,True,False,False,-999.0,,,False,0.0
2023-01-05,0.0,0.0,-0.0010984928511914,20.706162626976344,CASH,CASH,0.0,True,0.07152,-0.021748050882232195,0.0735635,0.0815523,0.07613166666666667,-0.2861563030242539,0.03580123232875208,False,True,False,False,-999.0,,,False,0.0
2023-01-06,0.0,0.0,0.0070580476893509,20.706162626976344,CASH,CASH,0.0,True,0.07241,0.012444071588366912,0.0732245,0.0816713,0.07615413333333333,-0.2437597911227154,0.03546318272743371,False,True,False,False,-999.0,,,False,0.0
2023-01-07,0.0,0.0,-0.0004176830976984,20.706162626976344,CASH,CASH,0.0,True,0.07219,-0.0030382543847534693,0.0729105,0.0817846,0.07616033333333333,-0.2668833147151416,0.0348119153980107,False,True,False,False,-999.0,,,False,0.0
2023-01-08,0.0,0.0,0.0108749218730175,20.706162626976344,CASH,CASH,0.0,True,0.07363,0.01994736113035045,0.0730255,0.0819042,0.07617893333333334,-0.23857290589451907,0.03517407978311178,False,True,False,False,-999.0,,,False,0.0
2023-01-09,0.0,0.0,0.0029443309514396,20.706162626976344,CASH,CASH,0.0,True,0.07566,0.027570283851690913,0.07306700000000001,0.08205490000000001,0.07620133333333333,-0.21449335548172754,0.03575739921911269,False,False,False,False,-999.0,,,False,0.0
2023-01-10,0.0,0.0,0.0152751209959565,20.706162626976344,CASH,CASH,0.0,True,0.07782,0.028548770816811952,0.073271,0.08224039999999999,0.07623393333333334,-0.16015540686380325,0.0358517884607228,False,False,False,False,-999.0,,,False,0.0
2023-01-11,0.0,0.0,0.0288177167607188,20.706162626976344,CASH,CASH,0.0,True,0.07814,0.004112053456694964,0.07333550000000001,0.0824184,0.07621033333333332,-0.13456639716469154,0.03568333257455413,False,False,False,False,-999.0,,,False,0.0
2023-01-12,0.0,0.0,0.0503453664495749,20.706162626976344,CASH,CASH,0.0,True,0.08025,0.027002815459431728,0.07348750000000001,0.0825625,0.07623453333333333,-0.11861614497528838,0.03605552963076954,False,False,False,False,-999.0,,,False,0.0
2023-01-13,0.0171709961730253,0.0171709961730253,0.0574845781365571,21.061708066202193,BASE,0.0,0.01717099617302531,True,0.0845,0.052959501557632516,0.0738365,0.0827597,0.07621939999999999,-0.042384406165004496,0.03706294525929129,False,False,False,False,-999.0,,,False,0.0
2023-01-14,-0.0053506375227685,-0.0053506375227685,0.0514254634092004,20.949014500729575,BASE,0.3066433832692925,0.011728482873829993,True,0.08729,0.03301775147928998,0.074402,0.08299809999999999,0.0762666,0.028756629345904727,0.03685970670447573,False,False,False,False,-999.0,,,False,0.0
2023-01-15,-0.0167105413757584,-0.0167105413757584,-0.0039809266749765,20.59894512713377,BASE,0.0140927453420983,-0.005178047800266428,True,0.08608,-0.013861839844197532,0.074922,0.08323540000000001,0.0763422,0.1372704452371516,0.030925845016928327,False,False,False,False,-999.0,,,False,0.0
2023-01-16,0.0129204981957862,0.0129204981957862,0.0150516254222266,20.865093760484,BASE,0.0468547091346048,0.007675547438258823,True,0.08368,-0.027881040892193343,0.07542000000000001,0.08345570000000001,0.07644833333333333,0.05669907816643516,0.03047242089962356,False,False,False,False,-999.0,,,False,0.0
