date,strategy_return,base_return,btc_return,equity,executed_regime,executed_position,base_strength_lb,baseline_is_weak,DOGE_close,DOGE_return,DOGE_fast_ma,DOGE_slow_ma,DOGE_risk_ma,DOGE_ret_lb,DOGE_vol,DOGE_trend_ok,DOGE_risk_off,DOGE_signal_raw,DOGE_signal,XRP_close,XRP_return,XRP_fast_ma,XRP_slow_ma,XRP_risk_ma,XRP_ret_lb,XRP_vol,XRP_trend_ok,XRP_risk_off,XRP_signal_raw,XRP_signal,DOGE_score,XRP_score,combo_signal_asset,combo_execute_asset,combo_execute,combo_candidate_return
2019-07-29,0.0,0.0,-0.0035528855928919,2.155059643506337,CASH,CASH,0.0,True,0.0027663,-0.009630531290276356,0.00298715,,,,0.03761539949092784,False,False,False,False,0.31004,-0.006855019540009111,0.32022150000000005,0.37083419999999995,0.35438126666666664,-0.27254809948381054,0.03997074731801045,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-07-30,0.0,0.0,0.0070017375500124,2.155059643506337,CASH,CASH,0.0,True,0.0027885,0.00802515996095865,0.00295947,,,,0.03771682347220168,False,False,False,False,0.31823,0.026415946329505946,0.318056,0.3708202,0.35441066666666665,-0.1967945482079757,0.038835153093194394,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-07-31,0.0,0.0,0.0528837366216117,2.155059643506337,CASH,CASH,0.0,True,0.0028583,0.025031378877532484,0.002941935,,,,0.03820550460807052,False,False,False,False,0.31959,0.004273638563303095,0.317598,0.37079090000000003,0.35446700000000003,-0.214592907522548,0.03839235880399552,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-01,0.0,0.0,0.0292107657037872,2.155059643506337,CASH,CASH,0.0,True,0.0029004,0.014729034740929903,0.002923845,,,,0.0384159252361347,False,False,False,False,0.31575,-0.012015394724490758,0.3162175,0.3707677,0.3545582,-0.2065386741719858,0.03830578313184883,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-02,0.0,0.0,0.0143383270730863,2.155059643506337,CASH,CASH,0.0,True,0.0028996,-0.0002758240242725085,0.002906165,,,,0.038413848737218564,False,False,False,False,0.31178,-0.012573238321456737,0.3152035,0.37088920000000003,0.3545386666666667,-0.22933557445125563,0.038064857650664356,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-03,0.0,0.0,0.0278522389832522,2.155059643506337,CASH,CASH,0.0,True,0.0028994,-6.89750310387538e-05,0.00290526,,,,0.038413322917455264,False,False,False,False,0.31596,0.013406889473346562,0.31581849999999995,0.3711327,0.35453646666666666,-0.18405082250858662,0.03768133289029344,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-04,0.0,0.0,0.0103884121639734,2.155059643506337,CASH,CASH,0.0,True,0.0029222,0.007863695937090354,0.00289781,,,-0.24492907160021715,0.03849935340188356,False,False,False,False,0.31813,0.006867957969363125,0.3160815,0.37127899999999997,0.3545699333333333,-0.16018584514664336,0.03763358739462174,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-05,0.0,0.0,0.0823086347345605,2.155059643506337,CASH,CASH,0.0,True,0.0030428,0.041270275819587976,0.0029099800000000004,,,-0.13062857142857143,0.03593637394523835,False,False,False,False,0.32242,0.013485053280105408,0.31743099999999996,0.37151039999999996,0.3546677333333333,-0.17393866413876147,0.037223667739606635,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-06,0.0,0.0,-0.0293444812660623,2.155059643506337,CASH,CASH,0.0,True,0.0029557,-0.028624950703299623,0.0029136550000000002,,,-0.16451366707182635,0.036092249215589595,False,False,False,False,0.3116,-0.03355871223869489,0.31749499999999997,0.37163179999999996,0.3546524666666666,-0.2141434011752541,0.03732864862958276,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-07,0.0,0.0,0.0429675422346362,2.155059643506337,CASH,CASH,0.0,True,0.0029856,0.010116046960111147,0.0029080399999999998,,,-0.13661075766338926,0.03604875102091983,False,False,False,False,0.31109,-0.0016367137355584038,0.31703200000000004,0.3718104,0.35464046666666665,-0.22369176253337664,0.037196894752553694,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-08,0.0,0.0,0.0020659655967458,2.155059643506337,CASH,CASH,0.0,True,0.0029635,-0.007402197213290496,0.002905055,,,-0.14213344912433057,0.0360480436116887,False,False,False,False,0.30825,-0.009129190909383023,0.3165045,0.37180589999999997,0.3546293333333333,-0.21688430465931607,0.03715145337920637,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-09,0.0,0.0,-0.0099818579856114,2.155059643506337,CASH,CASH,0.0,True,0.002913,-0.017040661380124944,0.00289677,,,-0.12839232817689483,0.03575143538210719,False,False,False,False,0.29649,-0.03815085158150866,0.31468949999999996,0.3717404,0.35453720000000005,-0.17992476627759035,0.03502373351274271,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-10,0.0,0.0,-0.0480370774722874,2.155059643506337,CASH,CASH,0.0,True,0.00285,-0.02162718846549938,0.00288693,,,-0.11187285758803367,0.03528841019955393,False,False,False,False,0.29918,0.00907281864481102,0.313111,0.37171170000000003,0.3544429333333333,-0.08994676806083646,0.03136597961159169,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-11,0.0,0.0,0.0212798128267772,2.155059643506337,CASH,CASH,0.0,True,0.0028874,0.013122807017543758,0.002883465,,,-0.11489179081601364,0.03522889292780295,False,False,False,False,0.30316,0.01330302827729124,0.3122135,0.3716649,0.3543886,-0.11707828518173347,0.030287557384181634,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-12,0.0,0.0,-0.0133238441311968,2.155059643506337,CASH,CASH,0.0,True,0.0028516,-0.012398697790399593,0.002885085,,,-0.12344768228206071,0.03526529206178435,False,False,False,False,0.3006,-0.00844438580287643,0.31179799999999996,0.3716404,0.3542944,-0.09474191411190758,0.029815123281631467,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-13,0.0,0.0,-0.0441704515938814,2.155059643506337,CASH,CASH,0.0,True,0.0028339,-0.006207041660822088,0.0028830749999999997,,,-0.028654670094258816,0.030062518307427698,False,False,False,False,0.298,-0.008649367930805063,0.310924,0.371616,0.35415653333333336,-0.01863926760192325,0.025606688794637202,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-14,0.0,0.0,-0.0773306183676971,2.155059643506337,BASE,0.0,0.0,True,0.0027161,-0.041568156956843905,0.0028756,,,-0.11562255795780152,0.02925301885765298,False,False,False,False,0.26353,-0.1156711409395973,0.308433,0.371223,0.35381073333333335,-0.15770128168248798,0.03231789879550308,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-15,0.0,0.0,0.0242339336760735,2.155059643506337,BASE,0.0,0.0,True,0.0025916,-0.04583778211406064,0.00286119,,,-0.07423019218403948,0.02594374646591447,False,False,False,False,0.26378,0.0009486585967442007,0.3054705,0.3708789,0.3534724666666667,-0.10713197711809908,0.030933039877665294,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-16,0.0,0.0,0.0036536094572239,2.155059643506337,BASE,0.0,0.0,True,0.002651,0.022920203735144362,0.002853505,,,-0.08021650128374158,0.025697998034151032,False,False,False,False,0.26047,-0.012548335734324234,0.3030115,0.3704877999999999,0.3531026666666666,-0.16064062902810006,0.029313454962304808,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-17,0.0,0.0,-0.0111812953344806,2.155059643506337,BASE,0.0,0.0,True,0.0026251,-0.009769898151640977,0.0028451,,,-0.15261951644662508,0.0213323745249046,False,False,False,False,0.26546,0.019157676507851162,0.3006755,0.3701936,0.3527538,-0.17134384267207758,0.028840627030045213,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-18,0.0,0.0,0.0088840859747729,2.155059643506337,BASE,0.0,0.0,True,0.002695,0.02662755704544595,0.002841535,,,-0.1085604657316751,0.021778631426938425,False,False,False,False,0.2832,0.06682739395765847,0.2993335,0.3700375,0.3525774666666667,-0.11166875784190711,0.031653233486761835,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-19,0.0,0.0,0.0590640335778973,2.155059643506337,BASE,0.0,0.0,True,0.0027816,0.03213358070500938,0.00284119,,,-0.09650177022769357,0.022373527981404774,False,False,False,False,0.28202,-0.004166666666666763,0.297523,0.3696853,0.3523882,-0.152558670633132,0.030410244430387767,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-20,0.0,0.0,-0.0142026871780965,2.155059643506337,BASE,0.0,0.0,True,0.002712,-0.025021570319240682,0.002833875,,,-0.10988578180385977,0.022684182673310942,False,False,False,False,0.27432,-0.027303028154031628,0.2952595,0.3693269,0.35213819999999996,-0.17061224489795912,0.030672264929049325,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-21,0.0,0.0,-0.0574266461348021,2.155059643506337,BASE,0.0,0.0,True,0.0026398,-0.026622418879056142,0.0028208449999999998,,,-0.10718030236412224,0.022577601601387907,False,False,False,False,0.26589,-0.030730533683289596,0.2927665,0.36874490000000004,0.35185833333333333,-0.17196599296191328,0.03071387967746033,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-22,0.0,0.0,-0.0042089923954186,2.155059643506337,BASE,0.0,0.0,True,0.0026458,0.0022728994620804244,0.002808155,,,-0.061506810442678805,0.021133378615397002,False,False,False,False,0.27039,0.016924292000451313,0.290697,0.36735880000000004,0.35164026666666665,-0.12469651354763522,0.030374292726655372,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-23,0.0,0.0,0.0286805387786786,2.155059643506337,BASE,0.0,0.0,True,0.0026668,0.007937107869075533,0.0027965250000000002,,,-0.07212692669009435,0.020844127988054986,False,False,False,False,0.27664,0.02311476016124847,0.288731,0.3655518,0.3514644,-0.12311398503867121,0.03042716126520566,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-24,0.0,0.0,-0.0245631427732673,2.155059643506337,BASE,0.0,0.0,True,0.0026222,-0.01672416379181041,0.002781525,,,-0.08493858179787828,0.021005036456325645,False,False,False,False,0.27137,-0.01905002891844998,0.286393,0.3640779,0.35120606666666665,-0.13397159725546515,0.03054555298748483,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-25,0.0,0.0,0.0008229437507092,2.155059643506337,BASE,0.0,0.0,True,0.0026237,0.0005720387460912413,0.0027605699999999995,,,-0.08892978679074937,0.0209662570798928,False,False,False,False,0.26954,-0.006743560452518671,0.28374900000000003,0.3628871,0.35096273333333333,-0.16558833544871987,0.029839068118440476,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-26,0.0,0.0,0.0226330490234838,2.155059643506337,BASE,0.0,0.0,True,0.0026409,0.006555627548881171,0.0027448299999999998,,,-0.058401968124933146,0.020577368761656573,False,False,False,False,0.27051,0.00359872375157666,0.2816945,0.3618739,0.35071453333333336,-0.1264007750686259,0.02912106732483378,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-27,0.0,0.0,-0.0180481573429102,2.155059643506337,BASE,0.0,0.0,True,0.0025993,-0.015752205687454945,0.002725515,,,-0.06941858799942713,0.02072670589515871,False,False,False,False,0.26954,-0.0035858193782114522,0.279617,0.36040619999999995,0.35043766666666665,-0.13658786597475814,0.02903287781024815,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-28,0.0,0.0,-0.0455618774576461,2.155059643506337,BASE,0.0,0.0,True,0.0024965,-0.03954910937560119,0.0027021650000000003,,,-0.0975309980840835,0.021755461332554436,False,False,False,False,0.25629,-0.049157824441641296,0.277019,0.3590055,0.350087,-0.1733647271319828,0.03012243551743561,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-29,0.0,0.0,-0.0228947639131775,2.155059643506337,BASE,0.0,0.0,True,0.0024244,-0.028880432605647877,0.002677735,,,-0.13057199211045367,0.022127488035581042,False,False,False,False,0.25698,0.0026922626711927133,0.2750435,0.3576229,0.34971700000000006,-0.19247085441347456,0.02957116131775359,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-30,0.0,0.0,0.0090646464050938,2.155059643506337,BASE,0.0,0.0,True,0.0024449,0.008455700379475184,0.0026574800000000003,,,-0.14463142427316933,0.021585824290215876,False,False,False,False,0.25539,-0.006187251926219828,0.272854,0.3564585,0.34908293333333335,-0.2008823805500798,0.02950191447596512,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-08-31,0.0,0.0,0.0003057006387368,2.155059643506337,BASE,0.0,0.0,True,0.0024528,0.0032312160006546797,0.00263575,,,-0.15432354158047157,0.02133343982416974,False,False,False,False,0.25747,0.00814440659383675,0.2705695,0.35523759999999993,0.3485312666666666,-0.18457640538400633,0.029609350633554434,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-01,0.0,0.0,0.0143426785168558,2.155059643506337,BASE,0.0,0.0,True,0.0024603,0.0030577299412914982,0.002616185,,,-0.15150365567664514,0.02136819737606469,False,False,False,False,0.25593,-0.0059812793723540425,0.268336,0.3539683,0.3480377333333333,-0.17913272179100648,0.029586615977783642,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-02,0.0,0.0,0.0632412611645474,2.155059643506337,BASE,0.0,0.0,True,0.0025882,0.05198553021989194,0.0026039,,,-0.10733255156239219,0.023702924382140805,False,False,False,False,0.2606,0.018247176962450595,0.266466,0.3527223,0.34736639999999996,-0.1752120521585011,0.02970553783660453,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-03,0.0,0.0,0.026622823984526,2.155059643506337,BASE,0.0,0.0,True,0.0025593,-0.011166061355382118,0.00259606,,,-0.124187256176853,0.023644973950555877,False,False,False,False,0.26242,0.006983883346124209,0.2664105,0.3513093,0.34676493333333336,-0.17511709049759538,0.02970721165202675,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-04,0.0,0.0,-0.0045462766879441,2.155059643506337,BASE,0.0,0.0,True,0.0025097,-0.01938029930058993,0.0025919650000000003,,,-0.17520047324832388,0.022226992318071688,False,False,False,False,0.25843,-0.015204633793155953,0.266143,0.3495605,0.3460798,-0.19846783698281745,0.0295277424772226,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-05,0.0,0.0,-0.0002394241706744,2.155059643506337,BASE,0.0,0.0,True,0.0024909,-0.007490935171534541,0.00258396,,,-0.15725547247690908,0.021835049474445728,False,False,False,False,0.25617,-0.008745114731261827,0.26592800000000005,0.3476345,0.3454164,-0.1778883183568677,0.029113931072940226,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-06,0.0,0.0,-0.025155970614767,2.155059643506337,BASE,0.0,0.0,True,0.00247,-0.008390541571319576,0.002576205,,,-0.17269560557341912,0.021647225230684852,False,False,False,False,0.2511,-0.01979154467736277,0.26521,0.3457148,0.34477493333333337,-0.19283808544151204,0.029204055179364134,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-07,0.0,0.0,0.0152591630230134,2.155059643506337,BASE,0.0,0.0,True,0.0024542,-0.006396761133603213,0.002564165,,,-0.17185760080985313,0.02164590767444808,False,False,False,False,0.25993,0.0351652727996814,0.2640465,0.3441352,0.3441514666666667,-0.1567558799675589,0.030147093914652156,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-08,0.0,0.0,-0.0071443054051881,2.155059643506337,BASE,0.0,0.0,True,0.0024585,0.0017520984434846731,0.00254801,,,-0.15602471678681762,0.021590104801180014,False,False,False,False,0.26205,0.008156042011310705,0.263048,0.34237059999999997,0.34371813333333334,-0.11615906101386209,0.029600874312159655,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-09,0.0,0.0,-0.0075193764100034,2.155059643506337,BASE,0.0,0.0,True,0.0024351,-0.009517998779743797,0.002534165,,,-0.14557894736842114,0.021395370037676175,False,False,False,False,0.25855,-0.013356229727151336,0.2622595,0.34066670000000004,0.3432868,-0.13580453238852863,0.029553194553119,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-10,0.0,0.0,-0.0198939738642276,2.155059643506337,BASE,0.0,0.0,True,0.0024185,-0.006816968502320164,0.0025231,,,-0.16239523446699455,0.021130074476000966,False,False,False,False,0.25859,0.00015470895378055793,0.26189450000000003,0.33881300000000003,0.3428468666666667,-0.14701807626335928,0.02938439392886672,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-11,0.0,0.0,0.0059595074345302,2.155059643506337,BASE,0.0,0.0,True,0.0023892,-0.012114947281372745,0.0025102699999999998,,,-0.16215457988497683,0.021127122081205887,False,False,False,False,0.25519,-0.013148226922928274,0.2611345,0.33719180000000004,0.342364,-0.15106453759148375,0.02941574138143801,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-12,0.0,0.0,0.0252679328196663,2.155059643506337,BASE,0.0,0.0,True,0.0023928,0.0015067805123052391,0.00249657,,,-0.15565122269663711,0.02116576665091452,False,False,False,False,0.25406,-0.004428073200360427,0.2600055,0.3357446,0.34193073333333335,-0.14744966442953011,0.02940802828292402,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-13,0.0,0.0,-0.0070043139660932,2.155059643506337,BASE,0.0,0.0,True,0.002399,0.002591106653293318,0.00248541,,,-0.11674827878207716,0.020108363245857415,False,False,False,False,0.2552,0.004487129024639769,0.259197,0.33429559999999997,0.3414734666666666,-0.03160930444351684,0.021032536498091104,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-14,0.0,0.0,-0.0006807154474058,2.155059643506337,BASE,0.0,0.0,True,0.0024192,0.0084201750729469,0.0024751850000000004,,,-0.06652261151412253,0.018644283554828864,False,False,False,False,0.26124,0.023667711598746255,0.25878199999999996,0.33271429999999996,0.340986,-0.00962923648494951,0.021487783040241504,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-15,0.0,0.0,-0.0031939947866573,2.155059643506337,BASE,0.0,0.0,True,0.002426,0.002810846560846736,0.00246444,,,-0.08487363259147485,0.018085108746477823,False,False,False,False,0.26022,-0.003904455672944507,0.2582675,0.33112790000000003,0.3404852666666667,-0.0009598034322569893,0.02137651006776789,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-16,0.0,0.0,-0.004921369713289,2.155059643506337,BASE,0.0,0.0,True,0.0024309,0.0020197856553998417,0.00245602,,,-0.07397813416631738,0.01805722778909542,False,False,False,False,0.26098,0.002920605641380414,0.2578395,0.3296678,0.34002519999999997,-0.01687636555413241,0.02109320533106075,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-17,0.0,0.0,-0.0061933548005084,2.155059643506337,BASE,0.0,0.0,True,0.002594,0.06709449175202598,0.002460895,,,-0.0374768089053803,0.02138061392922163,False,False,False,False,0.28561,0.09437504789639051,0.25930549999999997,0.3286712,0.3397514,0.008509887005649697,0.024346287991560547,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-18,0.0,0.0,-0.0030261626137878,2.155059643506337,BASE,0.0,0.0,True,0.0027015,0.04144178874325366,0.00247475,,,-0.028796376186367545,0.021920605742861247,False,False,False,False,0.31344,0.09744056580651939,0.2621285,0.32780660000000006,0.3397101333333334,0.11141053825969793,0.02988827244556462,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-19,0.0,0.0,0.0085950660579563,2.155059643506337,BASE,0.0,0.0,True,0.0027083,0.0025171201184526204,0.00248792,,,-0.0013643067846608181,0.021456137997971823,False,False,False,False,0.30062,-0.040900969882593174,0.26439,0.3268936,0.3395641333333333,0.0958734324876056,0.03045663053554993,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-20,0.0,0.0,-0.0073894823360135,2.155059643506337,BASE,0.0,0.0,True,0.0026497,-0.021637189380792288,0.002497765,,,0.0037502841124328334,0.0212663748909473,False,False,False,False,0.2936,-0.023351739737874966,0.26619650000000006,0.3258222,0.339401,0.10421602918500139,0.030207937510503616,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-21,0.0,0.0,-0.0179179217570971,2.155059643506337,BASE,0.0,0.0,True,0.0025772,-0.027361588104313772,0.0025036100000000003,,,-0.025927885705646636,0.02183463102721575,False,False,False,False,0.28961,-0.013589918256130984,0.2678805,0.3247307,0.3393342,0.0710825104478714,0.03026093803436067,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-22,0.0,0.0,0.0042537894073835,2.155059643506337,BASE,0.0,0.0,True,0.002562,-0.005897873661337871,0.0025023,,,-0.03929803509824503,0.021794650621797147,False,False,False,False,0.27653,-0.04516418631953312,0.268677,0.3234759,0.33923366666666666,-0.0003976286871023582,0.03119572561913705,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-23,0.0,0.0,-0.0325679762525589,2.155059643506337,BASE,0.0,0.0,True,0.0024474,-0.04473067915690865,0.002496705,,,-0.06666158187781246,0.023009750548754485,False,False,False,False,0.26786,-0.03135283694355051,0.268949,0.3220595,0.33899606666666665,-0.01293437004827358,0.03152857008961306,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-24,0.0,0.0,-0.1246216083898065,2.155059643506337,BASE,0.0,0.0,True,0.00219,-0.10517283647952935,0.0024807199999999996,,,-0.16530091092731636,0.02951902815558494,False,False,False,False,0.23282,-0.13081460464421713,0.2676685,0.32011740000000005,0.338553,-0.1362320991318543,0.039322299057770835,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-25,0.0,0.0,-0.0074283480550185,2.155059643506337,CASH,CASH,0.0,True,0.0021757,-0.006529680365296886,0.00246496,,,-0.17615206937029038,0.02943332618220807,False,False,False,False,0.2457,0.055321707757065575,0.26714499999999997,0.3181039,0.3381946,-0.09171564822002876,0.04073021717821095,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-26,0.0,0.0,-0.0434540720399048,2.155059643506337,CASH,CASH,0.0,True,0.0021396,-0.01659236107919282,0.00244844,,,-0.17685530719809173,0.029442993097908314,False,False,False,False,0.2422,-0.014245014245014231,0.2667,0.3162565,0.3378544,-0.10143206945165839,0.040785783679533144,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-27,0.0,0.0,0.0141597002875841,2.155059643506337,CASH,CASH,0.0,True,0.0021723,0.015283230510375612,0.002434345,,,-0.12986180652914092,0.02900380486777982,False,False,False,False,0.24208,-0.0004954582989264988,0.2658075,0.31433669999999997,0.3374102666666667,-0.05544500370673855,0.03986386899949602,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-28,0.0,0.0,0.0025556652005218,2.155059643506337,CASH,CASH,0.0,True,0.0021974,0.011554573493532283,0.0024212900000000004,,,-0.09363141395809282,0.02876395908384808,False,False,False,False,0.24163,-0.0018588896232649699,0.26478650000000004,0.3124535,0.3370008666666667,-0.05973227488520494,0.03985782005720437,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-29,0.0,0.0,-0.0189039628921757,2.155059643506337,CASH,CASH,0.0,True,0.0021854,-0.005460999362883356,0.002408805,,,-0.10613931040124336,0.028690025281000973,False,False,False,False,0.24024,-0.005752596945743482,0.26387099999999997,0.3104309,0.3365888,-0.059321038411840665,0.039856101141680096,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-09-30,0.0,0.0,0.0305228113010982,2.155059643506337,CASH,CASH,0.0,True,0.0023747,0.08662029834355267,0.002406615,,,-0.0318411611219831,0.032917530049747394,False,False,False,False,0.2566,0.06809856809856796,0.2637715,0.308224,0.3362472,-0.0033790344506154923,0.04173507868013098,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-01,0.0,0.0,0.0003739742850457,2.155059643506337,CASH,CASH,0.0,True,0.0023503,-0.010274982103002483,0.0024046700000000002,,,-0.044709994716091495,0.03295602637093385,False,False,False,False,0.24788,-0.033982852689010135,0.263406,0.3060013,0.33587940000000005,-0.03145391317938495,0.042186188928639595,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-02,0.0,0.0,0.0081399443348399,2.155059643506337,CASH,CASH,0.0,True,0.002323,-0.011615538441901108,0.00240118,,,-0.10246503361409476,0.03149401906582248,False,False,False,False,0.25247,0.018517024366629276,0.2633265,0.3037875,0.3355596,-0.03119723714504974,0.04219014323110573,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-03,0.0,0.0,-0.0162656669784713,2.155059643506337,CASH,CASH,0.0,True,0.0022977,-0.01089108910891079,0.002396115,,,-0.1022154495369827,0.03149170956337821,False,False,False,False,0.24674,-0.022695765833564585,0.2629035,0.301574,0.33518566666666666,-0.05975154332749033,0.04235867103337405,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-04,0.0,0.0,-0.0105581739210792,2.155059643506337,CASH,CASH,0.0,True,0.0022893,-0.0036558297427862207,0.00238962,,,-0.08781926126628681,0.03134671517727909,False,False,False,False,0.25243,0.023060711680311208,0.262463,0.2994178,0.3348806,-0.023217118755562427,0.042492145951430894,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-05,0.0,0.0,-0.0013444543715045,2.155059643506337,CASH,CASH,0.0,True,0.0022922,0.0012667627659108671,0.00238293,,,-0.07977036412541649,0.031340256159943514,False,False,False,False,0.25325,0.0032484253060254265,0.2621145,0.2978454,0.3345717333333333,-0.011398680563688313,0.04246321025921527,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-06,0.0,0.0,-0.033464637179293,2.155059643506337,CASH,CASH,0.0,True,0.0022677,-0.010688421603699427,0.00237477,,,-0.08190283400809717,0.03135791787171891,False,False,False,False,0.25552,0.00896347482724602,0.26184149999999995,0.2961396,0.33430933333333335,0.01760254878534462,0.04231806277813247,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-07,0.0,0.0,0.0427590158194608,2.155059643506337,CASH,CASH,0.0,True,0.002331,0.02791374520439205,0.00236162,,,-0.05019965772960633,0.03181183988478365,False,False,False,False,0.27592,0.07983719474013773,0.261357,0.2946368,0.33415673333333334,0.061516562151348486,0.044220200344490194,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-08,0.0,0.0,-0.0026495435337096,2.155059643506337,CASH,CASH,0.0,True,0.0023096,-0.009180609180609145,0.002342025,,,-0.06056538539760015,0.03183848022307955,False,False,False,False,0.2774,0.005363873586546664,0.25955500000000004,0.29344879999999995,0.33389113333333337,0.05857660751764926,0.04421213227783369,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-09,0.0,0.0,0.0480327212584119,2.155059643506337,CASH,CASH,0.0,True,0.0023522,0.018444752338067083,0.0023242199999999997,,,-0.03404377643628598,0.03200105122791323,False,False,False,False,0.28082,0.012328767123287898,0.25856500000000004,0.2921879,0.33369553333333335,0.08613421001740473,0.044138051255811474,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-10,0.0,0.0,-0.0003165614187558,2.155059643506337,CASH,CASH,0.0,True,0.0023,-0.022191990477000267,0.002306735,,,-0.04899731238370897,0.03221828543711945,False,False,False,False,0.27021,-0.037782209244355824,0.2573955,0.29091059999999996,0.33333633333333335,0.04493599907188983,0.04476160551662915,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-11,0.0,0.0,-0.0349998773082124,2.155059643506337,CASH,CASH,0.0,True,0.0022909,-0.003956521739130525,0.00229242,,,-0.04114347898878301,0.032158965258912,False,False,False,False,0.26743,-0.010288294289626632,0.2562865,0.2895393,0.33239253333333335,0.04796426192248915,0.044731271783035535,False,True,False,False,-999.0,-999.0,,,False,0.0
2019-10-12,0.0,0.0,0.0050360234909487,2.155059643506337,CASH,CASH,0.0,True,0.0023196,0.012527827491378929,0.0022803,0.002688452,,-0.03059177532597801,0.0322469435247546,False,False,False,False,0.27226,0.018060800957259815,0.256073,0.2883896,0.33115866666666666,0.07163662127056591,0.04479614915021709,False,True,False,False,-999.0,-999.0,,,False,0.0
