asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,strict_entry_ok,bnb_pattern_deny,anti_flip_active,anti_flip_deny,recent_switches_in_window,incumbent_asset_before,selected_asset,keep_reason
BCH,-70.16342092051107,-6.329424904032665,-14.40844164426035,-7.881723896267612,92,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-01-31,2026-02-07,-11.395940247677549,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
XTZ,-14.644624951185378,-7.785495073493765,-7.643897772742925,-10.499111613632673,11,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-01-31,2026-02-07,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
ICP,-20.865704060458114,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
STX,-24.978959894975645,0.0,-4.204043439727712,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
DOGE,-54.58572745571697,0.0,-9.245054670675923,0.0,15,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
BCH,-71.06377975282992,-3.1307652476014414,-14.408441644260407,-7.881723896267623,92,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-07,2026-02-14,-3.2861538179453587,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
XTZ,-14.832549331835665,-7.785495073493765,-7.643897772742946,-10.499111613632673,11,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-07,2026-02-14,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
ICP,-20.94051771256005,0.0,-2.2593484325179283,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
STX,-25.068521560857263,0.0,-4.204043439727677,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
DOGE,-54.78144371871763,0.0,-9.245054670675902,0.0,15,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
BCH,-71.31857781188667,-5.662006399792141,-14.408441644260371,-6.5539186145492145,92,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-14,2026-02-21,1.637578742233381,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
XTZ,-14.885731203019049,-7.785495073493765,-7.643897772742946,-10.499111613632673,11,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-14,2026-02-21,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
ICP,-21.185639392567552,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
STX,-25.36196407286451,0.0,-4.204043439727712,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
DOGE,-55.42269431728906,0.0,-9.245054670675902,0.0,15,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
BCH,-72.15340576833779,-4.945308889231248,-14.408441644260382,-4.945308889231248,92,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-21,2026-02-28,-4.177667339649005,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
XTZ,-15.059977871163113,-7.785495073493765,-7.643897772742935,-10.499111613632673,11,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-21,2026-02-28,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-28,2026-03-07,0.0,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
XTZ,-15.857732509831877,-2.008238928939221,-7.643897772742935,-9.223460026212326,11,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-02-28,2026-03-07,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
XTZ,-15.857732509831877,1.4572596410165284,-7.643897772742935,0.0,11,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-07,2026-03-14,-1.5519917227107993,True,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
XTZ,-15.857732509831877,0.0,-7.643897772742935,0.0,11,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67k_no_neo_anti_flip_guard,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-15,2019-06-22,0.0,False,False,0,False,0.0236228761604484,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-15,2019-06-22,0.0,False,False,0,False,0.0236228761604484,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-15,2019-06-22,0.0,False,False,0,False,0.0236228761604484,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-15,2019-06-22,0.0,False,False,0,False,0.0236228761604484,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-15,2019-06-22,0.0,False,False,0,False,0.0236228761604484,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-15,2019-06-22,0.0,False,False,0,False,0.0236228761604484,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-22,2019-06-29,0.0,False,False,0,False,0.0776286080195676,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-22,2019-06-29,0.0,False,False,0,False,0.0776286080195676,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-22,2019-06-29,0.0,False,False,0,False,0.0776286080195676,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-22,2019-06-29,0.0,False,False,0,False,0.0776286080195676,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-22,2019-06-29,0.0,False,False,0,False,0.0776286080195676,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-22,2019-06-29,0.0,False,False,0,False,0.0776286080195676,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-29,2019-07-06,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-29,2019-07-06,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-29,2019-07-06,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-29,2019-07-06,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-29,2019-07-06,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-06-29,2019-07-06,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-06,2019-07-13,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-06,2019-07-13,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-06,2019-07-13,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-06,2019-07-13,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-06,2019-07-13,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-06,2019-07-13,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-13,2019-07-20,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-13,2019-07-20,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-13,2019-07-20,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-13,2019-07-20,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-13,2019-07-20,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-13,2019-07-20,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-20,2019-07-27,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-20,2019-07-27,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-20,2019-07-27,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-20,2019-07-27,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-20,2019-07-27,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-20,2019-07-27,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-27,2019-08-03,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-27,2019-08-03,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-27,2019-08-03,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-27,2019-08-03,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-27,2019-08-03,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-07-27,2019-08-03,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-03,2019-08-10,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-03,2019-08-10,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-03,2019-08-10,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-03,2019-08-10,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-03,2019-08-10,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-03,2019-08-10,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-10,2019-08-17,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-10,2019-08-17,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-10,2019-08-17,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-10,2019-08-17,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-10,2019-08-17,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67k_no_neo_stricter_entry,2019-08-10,2019-08-17,0.0,False,False,0,False,CASH,False,2.5,False,False,False,False,False,0,,,best_passed
