policy,fold,variant,cagr,max_drawdown,calmar,sharpe,total_return,turnover,cost_drag,max_realized_exposure,without_best_day_cagr,without_top_three_trades_cagr,asset_log_growth_share,trade_log_growth_share,net_log_growth,asset_log_growth,trade_log_growth_sum,log_reconciliation_error,trade_log_reconciliation_error,bankrupt,days,closed_episodes
aggressive_2__dual_momentum,2021,dual_momentum_365_monthly_v25,0.13566458742954457,0.11085733126378394,1.2237764149917338,0.9448242302300117,0.13556570261833034,1.479312133924269,0.012187970811125276,0.3103953439433359,0.09023900950109542,-0.034819260017386666,1.156905783001988,1.156905783001988,0.12713094316898216,"[0.002729621525821713, 0.0, 0.0, 0.0, 0.004766644450851115, 0.0, 0.0, 0.14707852335069255, 0.0, -0.02744384615838149, 0.0, 0.0]",0.12713094316898388,1.7208456881689926e-15,1.7208456881689926e-15,False,365,5
aggressive_2__dual_momentum,2022,dual_momentum_180_monthly_v100,-0.37969037545844153,0.4159227879399867,-0.9128866858654229,-1.6887791493048654,-0.3794875904328765,3.758492952342023,0.030031460420807694,0.5241268675918513,-0.4130806877939526,-0.38018822872958113,1000000.0,1000000.0,-0.47720967523508395,"[0.0, -0.28681771317034666, 0.0, 0.0, -0.17440022253949555, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241116, 0.0]",-0.47720967523508334,6.106226635438361e-16,6.106226635438361e-16,False,365,4
aggressive_2__dual_momentum,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2__dual_momentum,2024,dual_momentum_180_monthly_v50,0.15696406587066125,0.4180367147823729,0.3754791393200372,0.5797401513955107,0.15731049278621678,5.812942852570914,0.06055356549546639,1.5040660798189531,0.0682466727251303,-0.22839312153256963,1.754133464597146,1.754133464597146,0.1460987724394701,"[0.0, 0.0, -0.2272927018708941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2562767458726377, 0.14963451264168615, -0.03251978420395964]",0.14609877243947011,2.7755575615628914e-17,2.7755575615628914e-17,False,366,4
aggressive_2__dual_momentum,2025,dual_momentum_30_monthly_v50,-0.0376298564829165,0.4620079680689986,-0.08144850107281412,0.05573684342215287,-0.03760459071540356,15.957994181824299,0.0513533702117922,1.5389744177322393,-0.1188465621616498,-0.2668509780104221,1000000.0,1000000.0,-0.03832988440308268,"[0.0, -0.2027661023675984, -0.0564088861425901, 0.0, 0.0, 0.0, 0.19719566586868428, 0.021408525543355195, 0.0124398157348078, 0.02222847505861091, 0.07297848865411502, -0.10540586675246613]",-0.03832988440308141,1.2698175844150228e-15,1.2698175844150228e-15,False,365,11
aggressive_2__dual_momentum,2026,dual_momentum_90_monthly_v25,0.09972548491582955,0.09874905111752308,1.0098880322115136,1.0074179191606805,0.07224023592395667,3.755008053413973,0.030325524863368872,0.5377690696194204,0.04511126978601365,-0.006505868138999893,1.0046239067498393,1.0046239067498393,0.06975013821713644,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07007265635204088, -0.0003225181349001111, 0.0]",0.06975013821714077,4.3298697960381105e-15,4.3298697960381105e-15,False,268,3
aggressive_2__relative_strength,2021,relative_strength_180_monthly_v25,0.8352342990560884,0.09863549651076975,8.467887612497508,3.1093105168866835,0.8344717585668235,1.8816926688248317,0.015330562478477795,0.4250773472479689,0.6887920704906203,-0.016631126834204757,0.6375521503263534,0.6375521503263534,0.6067565700731825,"[0.0, -0.01675949765900353, 0.0, 0.0, 0.06293760745710494, 0.0, 0.17373950430028293, 0.0, 0.0, 0.3868389559748002, 0.0, 0.0]",0.6067565700731845,1.9984014443252818e-15,1.9984014443252818e-15,False,365,4
aggressive_2__relative_strength,2022,relative_strength_180_monthly_v100,-0.37969037545844153,0.4159227879399867,-0.9128866858654229,-1.6887791493048654,-0.3794875904328765,3.758492952342023,0.030031460420807694,0.5241268675918513,-0.4130806877939526,-0.38018822872958113,1000000.0,1000000.0,-0.47720967523508395,"[0.0, -0.28681771317034666, 0.0, 0.0, -0.17440022253949555, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241116, 0.0]",-0.47720967523508334,6.106226635438361e-16,6.106226635438361e-16,False,365,4
aggressive_2__relative_strength,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2__relative_strength,2024,relative_strength_180_monthly_v50,0.15696406587066125,0.4180367147823729,0.3754791393200372,0.5797401513955107,0.15731049278621678,5.812942852570914,0.06055356549546639,1.5040660798189531,0.0682466727251303,-0.22839312153256963,1.754133464597146,1.754133464597146,0.1460987724394701,"[0.0, 0.0, -0.2272927018708941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2562767458726377, 0.14963451264168615, -0.03251978420395964]",0.14609877243947011,2.7755575615628914e-17,2.7755575615628914e-17,False,366,4
aggressive_2__relative_strength,2025,relative_strength_90_monthly_v25,0.14723986342413764,0.24506601867114086,0.6008171358172748,0.7686608264188294,0.14713200836421758,6.64266599579191,0.03526750468105374,0.802647657928121,0.08562597732763022,-0.20512314739035564,1.940956750196209,1.940956750196209,0.13726492164189147,"[0.0, -0.09629627145993527, -0.04607460068760087, -0.009863503326288138, 0.0, 0.0, 0.26642527622598294, 0.0, -0.029699883235205383, 0.0, 0.0, 0.052773904124938396]",0.1372649216418917,1.942890293094024e-16,2.220446049250313e-16,False,365,8
aggressive_2__relative_strength,2026,relative_strength_180_weekly_v50,0.013921376692818122,0.1692935160633473,0.08223219067414805,0.16725886067595155,0.010195905934924365,4.658499653821739,0.0523204879931189,0.6784764746816112,-0.06512599124252727,-0.13418602831712934,9.749131185087306,9.749131185087306,0.010144278316345345,"[0.0, 0.0, -0.10572165755223731, 0.0, 0.0, 0.0, 0.0, 0.09889790008408736, 0.0, 0.0, 0.016968035784496693, 0.0]",0.010144278316346747,1.3981871216373065e-15,1.4016565685892601e-15,False,268,3
aggressive_2__breakout,2021,breakout_55_daily_v25,0.5907359393065887,0.17951300518118307,3.2907695947174247,1.8028353669162616,0.5902306024267714,14.03222730962618,0.034044189151959246,0.40028779948607535,0.31390340548876594,0.005890449862722802,0.44046354602900367,0.4233161647622065,0.46387903868868535,"[-0.017381651577976175, -0.01748183331937705, 0.20432180630934374, -0.007800044740419344, 0.1548358441524548, 0.007583391932840677, 0.05363746522643802, 0.0, 0.049965173417028164, 0.07944886409003121, 0.0, -0.043249976801681175]",0.4638790386886831,2.4980018054066022e-15,2.275957200481571e-15,False,365,37
aggressive_2__breakout,2022,breakout_55_daily_v50,-0.23616880136582075,0.3556305699782395,-0.6640846465484437,-0.5904471161874738,-0.2360279378750305,16.444279755590152,0.04547688193083111,0.6434251021145022,-0.3768183736332412,-0.4151741223189275,1000000.0,1000000.0,-0.2692240583834943,"[0.0, -0.038079113246794936, 0.01521399027581567, -0.0222629991836331, 0.01791862460611767, 0.0, -0.06631734758445545, 0.0, -0.011597371904986076, -0.11861024264621683, -0.13797826059845483, 0.09248866189911381]",-0.26922405838349406,1.6653345369377348e-16,2.220446049250313e-16,False,365,17
aggressive_2__breakout,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2__breakout,2024,breakout_100_daily_v25,0.10089512372262832,0.27987979745265945,0.36049448599338196,0.5518720455703554,0.10111243880317167,36.595136899951555,0.09416154934841196,1.198267723499605,0.03935469798789981,-0.2278618670275876,1.8154906896890366,2.062793140203604,0.09632097677977677,"[0.0, 0.004071660057948552, -0.1140695245286054, 0.0, 0.1748698365654386, 0.0, 0.0, 0.0, 0.0, 0.16774597564409358, -0.0666984475259106, -0.06959852343319006]",0.09632097677977464,2.0816681711721685e-15,2.1371793224034263e-15,False,366,43
aggressive_2__breakout,2025,breakout_100_daily_v25,0.09614526847599314,0.1999133671431611,0.48093466610035135,0.5424252729402722,0.09607639601068851,30.826434301879154,0.07934707063958468,1.023625293078545,0.044019207453515063,-0.21561925742805765,1.7283981074192796,2.56862948987964,0.09173689048590042,"[0.0, -0.04207640592284215, -0.07956534937650026, 0.026370005870990098, 0.0, 0.0, 0.15855786789636, -0.003515336127863686, -0.04489009779209911, 0.0, 0.020698241658997574, 0.056157964278858934]",0.09173689048590147,9.71445146547012e-16,1.0547118733938987e-15,False,365,26
