asset_concentration,cagr,calmar,cancelled_orders,costs,ending_nav,entry_fill_ratio,fee,fee_usd,fill_count,fold_count,fold_returns,funding,funding_usd,liquidations,mdd,median_holding,partial_fills,positive_profit_asset_share,positive_profit_trade_share,profitable_folds,sharpe,slippage,slippage_usd,status,total_log_growth,trade_concentration,trades,turnover,turnover_usd,without_best_day,without_three_trades,worst_fold,label,capital,double_cost_cagr,delayed_cagr,benchmark_pass,decision
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_2b2686ed519b,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_37344a673174,100,,,False,REJECT
,-0.28300339851834494,-0.3064624714079099,71.0,0.06799341476958591,264.2824891565328,0.9955411123088818,0.03399669656519404,35.53807088898597,348.0,4.0,"{'2022': -0.8848649472794179, '2023': 0.9241666360435818, '2024': 0.3788026011451087, '2025': -0.1348009171183379}",0.0,0.0,0.0,0.9234520534217703,10.5,69.0,0.17831623807451158,0.1361806327829109,2.0,-0.02600751507599187,0.033996718204391874,35.53740624695007,VALID,-1.3307367132310393,,118.0,33.99669656519404,35538.070888985974,-0.32635336967905204,-0.4837090673238911,-0.8848649472794179,panel_B_37344a673174,1000,,,False,REJECT
,-0.28799718521416073,-0.3107932874730522,72.0,0.06985474386958455,2569.9628308178226,0.9995974918945587,0.0349273573594797,357.0213709386135,482.0,4.0,"{'2022': -0.8877896796152734, '2023': 0.9291984257881789, '2024': 0.3910036239641146, '2025': -0.14652878254577478}",0.0,0.0,0.0,0.9266518834938865,10.5,73.0,0.18695549222200905,0.14420373259660987,2.0,-0.031932554027058496,0.03492738651010485,357.0146549374481,VALID,-1.3586936569083117,,118.0,34.9273573594797,357021.3709386134,-0.3340687748817733,-0.4890053815768377,-0.8877896796152734,panel_B_37344a673174,10000,,,False,REJECT
,-0.27644112619178474,-0.30008476013286695,63.0,0.06983813773235437,27409.145513038457,0.9983810033504797,0.03491905771908606,3711.5950160941748,528.0,4.0,"{'2022': -0.8803746232054215, '2023': 0.8699116513602518, '2024': 0.42312988667771034, '2025': -0.13899326054006395}",0.0,0.0,0.0,0.9212101476575697,10.916666666666666,229.0,0.18956881290968605,0.14625053472295568,2.0,-0.013478503261713735,0.03491908001326831,3711.5298483643255,VALID,-1.2942934504373738,,118.0,34.919057719086055,3711595.0160941742,-0.3232604741524781,-0.4806685557291558,-0.8803746232054215,panel_B_37344a673174,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_37344a673174,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_a86abb6f1cae,100,,,False,REJECT
,-0.2854574560296324,-0.30730585813286154,14.0,0.031164753476093814,260.68279418135785,0.9959225625633473,0.015582431606659205,13.589351646781573,144.0,4.0,"{'2022': -0.9116281038004507, '2023': 0.340945454592025, '2024': 0.8534863371733372, '2025': 0.18685507766670797}",0.0,0.0,0.0,0.9289033986010669,27.166666666666668,14.0,0.21498967897556348,0.175122515363162,3.0,-0.1129202878220561,0.01558232186943461,13.588639507566093,VALID,-1.3444509587578577,,59.0,15.582431606659204,13589.351646781572,-0.3289067554996573,-0.46004355597378166,-0.9116281038004507,panel_B_a86abb6f1cae,1000,,,False,REJECT
,-0.27920225452810116,-0.30053498816711527,13.0,0.031690574142627145,2699.3156852194925,0.9997643553852699,0.015845345703642127,137.83503156911735,169.0,4.0,"{'2022': -0.9109965838609027, '2023': 0.3123603831201636, '2024': 0.8958798721507057, '2025': 0.21894209346386265}",0.0,0.0,0.0,0.9290174705809898,27.166666666666668,13.0,0.20950016009602193,0.16994850088802346,3.0,-0.09182698426153472,0.015845228438985018,137.8280065478325,VALID,-1.3095868020263253,,59.0,15.845345703642126,137835.03156911736,-0.32731331154280946,-0.4586334316899622,-0.9109965838609027,panel_B_a86abb6f1cae,10000,,,False,REJECT
,-0.2743236391385747,-0.2952178399751197,17.0,0.031711599037314735,27731.406956521656,0.9996577155216759,0.015855861480697148,1388.1333786765306,177.0,4.0,"{'2022': -0.9105982582059073, '2023': 0.31283250741548024, '2024': 0.9190612177183641, '2025': 0.2311976368475785}",0.0,0.0,0.0,0.9292244640828418,27.166666666666668,67.0,0.20992332118409954,0.17028918610809385,3.0,-0.08270375692660589,0.015855737556617587,1388.0638862806666,VALID,-1.282604589943881,,59.0,15.855861480697149,1388133.3786765304,-0.32276054845643587,-0.45496931261297086,-0.9105982582059073,panel_B_a86abb6f1cae,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_a86abb6f1cae,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_83315a112930,100,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_83315a112930,1000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_83315a112930,10000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_83315a112930,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_83315a112930,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_fb8f03bffcaf,100,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_fb8f03bffcaf,1000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_fb8f03bffcaf,10000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_fb8f03bffcaf,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_fb8f03bffcaf,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_d53331949bce,100,,,False,REJECT
,-0.28688844173300454,-0.31298311929569267,86.0,0.06465966690447122,258.6008229303657,0.9854462532693944,0.032329829697827855,32.866603601241444,497.0,4.0,"{'2022': -0.8664627659382864, '2023': 0.5061968568588344, '2024': 0.8476099857177486, '2025': -0.30411818377120986}",0.0,0.0,0.0,0.9166259265949899,12.0,82.0,0.18651552466515503,0.11121461823711448,2.0,-0.11257674946041274,0.03232983720664336,32.86592793459397,VALID,-1.3524696303974595,,165.0,32.32982969782785,32866.60360124144,-0.32084001119789096,-0.4650348516657431,-0.8664627659382864,panel_B_d53331949bce,1000,,,False,REJECT
,-0.2983265525199101,-0.3242926350467208,51.0,0.06783204170652965,2424.0421632617,0.9996401654958644,0.033916013346680506,334.3797710595511,757.0,4.0,"{'2022': -0.8713654885858688, '2023': 0.5653364827373382, '2024': 0.7808470576771296, '2025': -0.323997444203673}",0.0,0.0,0.0,0.919930088689588,12.0,53.0,0.19447185139059217,0.10809509428540888,2.0,-0.1281837387677217,0.03391602835984915,334.3728638543296,VALID,-1.4171486308533932,,165.0,33.9160133466805,334379.77105955116,-0.332700219092048,-0.47153213676926575,-0.8713654885858688,panel_B_d53331949bce,10000,,,False,REJECT
,-0.29543810200868975,-0.321287196279741,45.0,0.06791647425193978,24642.037438656018,0.9995657413565396,0.03395822993648828,3382.800806878599,817.0,4.0,"{'2022': -0.8706563120501682, '2023': 0.584891217862886, '2024': 0.7899776642081955, '2025': -0.32844080069771037}",0.0,0.0,0.0,0.9195452088649535,12.0,176.0,0.19404439727622613,0.10835682292152221,2.0,-0.12246478559181313,0.0339582443154515,3382.7322144488608,VALID,-1.4007163624841072,,165.0,33.95822993648828,3382800.806878599,-0.3299532889888412,-0.46934364314073257,-0.8706563120501682,panel_B_d53331949bce,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_d53331949bce,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_5f3185272941,100,,,False,REJECT
,-0.23812419522498005,-0.2672928262029428,22.0,0.03122042512688426,336.92770739603304,0.997303320163771,0.015610256692330796,18.615098935243523,225.0,4.0,"{'2022': -0.8227523031043715, '2023': 0.32766279883728855, '2024': 0.665909198079965, '2025': -0.14055712905291642}",0.0,0.0,0.0,0.8908738727023807,23.5,22.0,0.2632663461738204,0.15108378681583912,2.0,-0.14682844638263554,0.015610168434553463,18.61447309252187,VALID,-1.0878868897547331,,88.0,15.610256692330797,18615.09893524352,-0.2754537453241256,-0.4112665843646055,-0.8227523031043715,panel_B_5f3185272941,1000,,,False,REJECT
,-0.23705162953364867,-0.266233418934654,15.0,0.03183543274229389,3388.2901955973566,0.9998425735155438,0.01591775929471006,189.48888637935468,286.0,4.0,"{'2022': -0.8218712476293444, '2023': 0.33570870312263373, '2024': 0.6580817974669004, '2025': -0.14112716721465704}",0.0,0.0,0.0,0.890390209021175,23.5,15.0,0.266152720307601,0.1537804354573496,2.0,-0.14063545433482855,0.01591767344758383,189.48265364107928,VALID,-1.0822596659179662,,88.0,15.917759294710057,189488.88637935463,-0.2744337320226339,-0.41162189938505656,-0.8218712476293444,panel_B_5f3185272941,10000,,,False,REJECT
,-0.237185060879019,-0.2661307980432668,18.0,0.031692346915915715,33859.205173936636,0.9945258597254236,0.015846216418517384,1886.0048976929133,295.0,4.0,"{'2022': -0.8215975344629256, '2023': 0.3295430832114897, '2024': 0.6573838790347397, '2025': -0.13870806266562058}",0.0,0.0,0.0,0.8912349214105544,23.666666666666664,91.0,0.2652736222993914,0.15345075453342877,2.0,-0.14068999675571486,0.01584613049739833,1885.942528845405,VALID,-1.0829592834529906,,88.0,15.84621641851738,1886004.8976929132,-0.2745556507086995,-0.4116887749385134,-0.8215975344629256,panel_B_5f3185272941,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_5f3185272941,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_3a51ed51f1b9,100,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_3a51ed51f1b9,1000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_3a51ed51f1b9,10000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_3a51ed51f1b9,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_3a51ed51f1b9,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_4f766480827f,100,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_4f766480827f,1000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_4f766480827f,10000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_4f766480827f,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_4f766480827f,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_2a32821abc4c,100,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_2a32821abc4c,1000,,,False,REJECT
,-0.25533844228673747,-0.28503382730825555,61.0,0.06845128209248977,3074.933570434796,0.9997326856575196,0.034225622149212744,354.2489431386313,747.0,4.0,"{'2022': -0.8605860208928238, '2023': 0.7902096752282999, '2024': 0.2967872504138797, '2025': -0.04992742231575772}",0.0,0.0,0.0,0.8958180321895498,9.0,62.0,0.17074091504689545,0.09594091842735189,2.0,-0.13195292967909888,0.03422565994327703,354.24272656385125,VALID,-1.1793017950795495,,164.0,34.22562214921274,354248.9431386313,-0.29077695194883885,-0.40298621029163056,-0.8605860208928238,panel_B_2a32821abc4c,10000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_2a32821abc4c,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_2a32821abc4c,1000000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_4033f3322d03,100,,,False,REJECT
,-0.05970465253420177,-0.07399748457986177,18.0,0.029653073341455977,781.7306660742432,0.9976358981036297,0.014826569986810072,27.71568932111189,228.0,4.0,"{'2022': -0.7826868065720661, '2023': 0.9557447962218728, '2024': 0.5419354960400371, '2025': 0.19286876159782917}",0.0,0.0,0.0,0.806847055318016,26.0,18.0,0.1792172896290017,0.1545834916087286,3.0,0.1556908276235507,0.014826503354645904,27.715526482992303,VALID,-0.24624501454676684,,83.0,14.826569986810071,27715.689321111888,-0.09252764611641316,-0.24920511846054996,-0.7826868065720661,panel_B_4033f3322d03,1000,,,False,REJECT
,-0.060029190825907845,-0.07441203677597524,10.0,0.030123171978270333,7806.519827856393,0.9999561846654444,0.015061620761531117,278.8781320354602,279.0,4.0,"{'2022': -0.7829323376550579, '2023': 0.9298766492477539, '2024': 0.5484336721376699, '2025': 0.2034836087062659}",0.0,0.0,0.0,0.806713448882358,26.0,11.0,0.17928529729336884,0.15299302624263655,3.0,0.15525031675119436,0.015061551216739216,278.87649630990165,VALID,-0.24762583308155928,,83.0,15.061620761531117,278878.13203546015,-0.09310812743911366,-0.2496905486912324,-0.7829323376550579,panel_B_4033f3322d03,10000,,,False,REJECT
,-0.06123208073394862,-0.0756767310362919,24.0,0.029952388218938378,77666.36147429643,0.9922300891379093,0.014976227775549075,2764.4918801002113,288.0,4.0,"{'2022': -0.7830065603922581, '2023': 0.9112297238907066, '2024': 0.5566040080711756, '2025': 0.2030822527673485}",0.0,0.0,0.0,0.8091269257466192,26.0,121.0,0.17835262967278762,0.1531007450767159,3.0,0.15325318537748334,0.014976160443389305,2764.475075428488,VALID,-0.25274795061371846,,83.0,14.976227775549074,2764491.880100211,-0.09426867482857591,-0.2506197413146057,-0.7830065603922581,panel_B_4033f3322d03,100000,,,False,REJECT
,,,,,,,,,,,,,,,,,,,,,,,,UNSAFE_EXECUTION,,,,,,,,,panel_B_4033f3322d03,1000000,,,False,REJECT
