asset_concentration,asset_dollar_pnl,asset_log_growth,cagr,calmar,cancelled_orders,candidate,candidate_id,capital_basis,capital_start,costs,ending_nav,entry_fill_ratio,fee,fee_usd,fill_count,fold_count,fold_returns,funding,funding_usd,initial_capital,label,liquidations,mdd,median_holding,partial_fills,positive_profit_asset_share,positive_profit_trade_share,profitable_folds,residual_positions,scope,sharpe,slippage,slippage_usd,stage,status,total_log_growth,trade_concentration,trades,turnover,turnover_usd,unfilled_quantity_by_asset,without_best_day,without_three_trades,worst_fold,year,reason
,"{'ADAUSDT': -26.03598317454584, 'BNBUSDT': -19.95918231661892, 'BTCUSDT': 3.804602939910801, 'DASHUSDT': -7.142349759638634, 'DOGEUSDT': -1.4122085766525174, 'ENAUSDT': -1.6521919198864765, 'ETHUSDT': 6.56058795551877, 'LTCUSDT': -2.1111775787272506, 'PEPEUSDT': -5.825914613523665, 'SUIUSDT': -2.503179420125015, 'TRXUSDT': 12.505127676575228, 'XRPUSDT': -0.7497150583048864, 'ZECUSDT': 19.35767465059631}","{'ADAUSDT': -0.2777979334378226, 'BNBUSDT': -0.22625216388986968, 'BTCUSDT': 0.05281375213399223, 'DASHUSDT': -0.09882392426278362, 'DOGEUSDT': -0.007660564076197841, 'ENAUSDT': -0.01646534655256791, 'ETHUSDT': 0.08231018041961076, 'LTCUSDT': -0.021842993945623335, 'PEPEUSDT': -0.08281611590957057, 'SUIUSDT': -0.03603046494384351, 'TRXUSDT': 0.1631916012092431, 'XRPUSDT': -0.04238705128867913, 'ZECUSDT': 0.2218911045594224}",-0.2517876575593422,-0.40400906647449086,17.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,100.0,0.05458920193771942,74.83609080457805,0.984322242734691,0.027294556953643308,2.2228292259472937,70.0,1.0,{'2025': -0.2516390919542227},0.0,0.0,100,panel_B_6611da298ff3,0.0,0.6232227899153844,21.0,17.0,0.39308975884645236,0.39308975884645236,0.0,{},outer_oos,-0.032437896825329604,0.02729464498407611,2.2228085076757056,delayed,VALID,-0.28986991998469447,,24.0,27.294556953643305,2222.8292259472937,"{'ADAUSDT': 0.0, 'BNBUSDT': 0.007290721239737279, 'BTCUSDT': 1.730750255051226e-07, 'DASHUSDT': 0.0011023621264339978, 'DOGEUSDT': 0.0, 'ENAUSDT': 0.0, 'ETHUSDT': 9.98909309846488e-07, 'LTCUSDT': 0.0, 'PEPEUSDT': 3850.8944009516854, 'SUIUSDT': 0.005496676827278613, 'TRXUSDT': 40.96953503676542, 'XRPUSDT': 0.0, 'ZECUSDT': 7.283657777697183e-05}",-0.3534718602275865,-0.4855981055212611,-0.2516390919542227,2025,
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,chronological compounded NAV,1000.0,,,,,,,,,,,1000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2022,Missing actual held quote at 2022-05-13 00:00:00: LUNAUSDT@original
0.46427451349227,"{'AVAXUSDT': 58.58609984109853, 'BCHUSDT': -130.2894563979198, 'BLZUSDT': 50.91267125851974, 'BTCUSDT': 57.050844322079115, 'CFXUSDT': 86.04729473711211, 'DOGEUSDT': 133.6633675917576, 'ETHUSDT': 28.79768756374972, 'FTMUSDT': -30.308612615674463, 'LINKUSDT': 436.7599213422658, 'LTCUSDT': 217.2651957865562, 'MATICUSDT': 20.86809184425158, 'OGUSDT': -294.88423399973277, 'RNDRUSDT': -23.020291155763573, 'RUNEUSDT': 152.25409511343742, 'SHIBUSDT': -58.541178744568754, 'SOLUSDT': 857.2056126270148, 'TRBUSDT': 131.9085418423753, 'XRPUSDT': 47.17679420617759, 'XVGUSDT': -51.5513441439698, 'YGGUSDT': -47.2217411082263}","{'AVAXUSDT': 0.04170157526547545, 'BCHUSDT': -0.10287818835471978, 'BLZUSDT': 0.051969113305451245, 'BTCUSDT': -0.015370561731248792, 'CFXUSDT': 0.05502401440584401, 'DOGEUSDT': 0.11413542570401396, 'ETHUSDT': 0.022443034145550197, 'FTMUSDT': -0.019122238923232508, 'LINKUSDT': 0.28547384373153406, 'LTCUSDT': 0.1876548563543222, 'MATICUSDT': 0.014331025781919407, 'OGUSDT': -0.18708368154267477, 'RNDRUSDT': -0.012283980080065999, 'RUNEUSDT': 0.07737125869368715, 'SHIBUSDT': -0.04367243672210357, 'SOLUSDT': 0.45117886693178555, 'TRBUSDT': 0.11046415771884231, 'XRPUSDT': 0.029237899834903328, 'XVGUSDT': -0.044183373775472164, 'YGGUSDT': -0.044597299200558674}",1.644438944162435,3.0163479382954366,32.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,1000.0,0.08511091130767956,2642.6793599105354,0.9991638428643501,0.042555439073531036,61.32311206179475,144.0,1.0,{'2023': 1.6426793599105456},0.0,0.0,1000,panel_B_6611da298ff3,0.0,0.5451754830020442,10.0,33.0,0.27582460835010075,0.15397632717371107,1.0,{},outer_oos,1.7088703248913735,0.04255547223414853,61.324877389140795,nominal,VALID,0.9717933115432501,0.280240559068407,37.0,42.55543907353103,61323.11206179475,"{'AVAXUSDT': 0.0018180043266440293, 'BCHUSDT': 0.003770324498242439, 'BLZUSDT': 3.0261721030112767, 'BTCUSDT': 0.00020224551213686437, 'CFXUSDT': 4.926505285170151, 'DOGEUSDT': 0.0, 'ETHUSDT': 0.0004987836094366704, 'FTMUSDT': 0.0, 'LINKUSDT': 0.24315316655398078, 'LTCUSDT': 0.0, 'MATICUSDT': 0.0, 'OGUSDT': 0.07318275129363627, 'RNDRUSDT': 0.3240787745195348, 'RUNEUSDT': 0.9871526199433163, 'SHIBUSDT': 30571.08250427991, 'SOLUSDT': 0.14936585717570905, 'TRBUSDT': 0.006950572732289828, 'XRPUSDT': 5.289653999234588, 'XVGUSDT': 89.87646202717588, 'YGGUSDT': 2.6147609506204503}",1.3066434294328717,0.235845064420278,1.6426793599105456,2023,
1.2002970503348676,"{'AVAXUSDT': 18.01615494292946, 'BNBUSDT': 278.6505137718043, 'BTCUSDT': 0.8204218443834179, 'DOGEUSDT': 349.4251589626524, 'ETHUSDT': -52.488097794595774, 'FETUSDT': -32.47301482177727, 'INJUSDT': -67.46317461356983, 'NEARUSDT': 22.073043616194695, 'PEOPLEUSDT': -285.3501994943353, 'PEPEUSDT': 2.5837378576986225, 'SHIBUSDT': -102.78406690843553, 'SOLUSDT': 57.185596337769425, 'SUIUSDT': 402.71955866344155, 'TRXUSDT': -49.644627170983426, 'XRPUSDT': -107.62106569737892}","{'AVAXUSDT': 0.015697441478311577, 'BNBUSDT': 0.2408638740074667, 'BTCUSDT': -0.002427607612677983, 'DOGEUSDT': 0.4323753217317894, 'ETHUSDT': -0.03759616211213522, 'FETUSDT': -0.04709697695748791, 'INJUSDT': -0.06730985588226895, 'NEARUSDT': 0.020347601147617096, 'PEOPLEUSDT': -0.27216528186908573, 'PEPEUSDT': -0.04209526543107181, 'SHIBUSDT': -0.12553840876049124, 'SOLUSDT': 0.06361702093383965, 'SUIUSDT': 0.36625298185454186, 'TRXUSDT': -0.06491076146847238, 'XRPUSDT': -0.11979032340031052}",0.43259206248879084,0.662837913892601,28.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,1000.0,0.06775564550925632,1433.649939495791,0.9990166663069497,0.03387778775512515,36.47008567923832,108.0,1.0,{'2024': 0.4336499394957899},0.0,0.0,1000,panel_B_6611da298ff3,0.0,0.6526362681161948,14.0,28.0,0.38001123104175827,0.38001123104175827,1.0,{},outer_oos,0.8435644875626435,0.03387785775413117,36.47059226985381,nominal,VALID,0.3602235976595619,1.8328267463319305,29.0,33.877787755125155,36470.08567923831,"{'AVAXUSDT': 1.7763568394002505e-15, 'BNBUSDT': 0.004813775724815804, 'BTCUSDT': 8.800037471209943e-06, 'DOGEUSDT': 19.01461914872516, 'ETHUSDT': 7.521440482471942e-05, 'FETUSDT': 0.27844351085033736, 'INJUSDT': 0.0010364060483816218, 'NEARUSDT': 0.015663563346755893, 'PEOPLEUSDT': 5.783624579379648, 'PEPEUSDT': 562803.1275631686, 'SHIBUSDT': 85216.69530684128, 'SOLUSDT': 0.003356903926007404, 'SUIUSDT': 0.06405843098357167, 'TRXUSDT': 2.7258864441669175, 'XRPUSDT': 0.8178458405468518}",0.19443163089989068,-0.594045614272988,0.4336499394957899,2024,
,"{'ADAUSDT': -331.40185010882533, 'BNBUSDT': -240.3735395491026, 'BTCUSDT': 44.86922514664195, 'DASHUSDT': -94.83015805500071, 'DOGEUSDT': 19.174510400120198, 'ENAUSDT': 9.312580901062404, 'ETHUSDT': 75.30001214211279, 'LTCUSDT': 8.511383151130076, 'PEPEUSDT': -60.11313235254845, 'SUIUSDT': -2.0557115782472692, 'TRXUSDT': 165.86530637255345, 'XRPUSDT': 3.894496384077769, 'ZECUSDT': 163.29683224462946}","{'ADAUSDT': -0.34188452403006275, 'BNBUSDT': -0.24823483203246363, 'BTCUSDT': 0.057396051208166377, 'DASHUSDT': -0.11882783888871762, 'DOGEUSDT': 0.02155674273044989, 'ENAUSDT': 0.013406839375664061, 'ETHUSDT': 0.08890783297389257, 'LTCUSDT': 0.007970455212603231, 'PEPEUSDT': -0.0804349549665802, 'SUIUSDT': -0.002578315444469185, 'TRXUSDT': 0.20235853424202413, 'XRPUSDT': -0.028628226560965277, 'ZECUSDT': 0.15646140852773954}",-0.23869216765445164,-0.3871538288981763,16.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,1000.0,0.05917445955237348,761.4499550985993,0.9996448222571862,0.029587197084543715,25.743198759521814,111.0,1.0,{'2025': -0.23855004490139917},0.0,0.0,1000,panel_B_6611da298ff3,0.0,0.6165305618538234,21.0,16.0,0.3475758971509595,0.2687418874732994,0.0,{},outer_oos,-0.00444835678798573,0.029587262467829757,25.743011695685816,nominal,VALID,-0.2725308276527182,,24.0,29.587197084543714,25743.198759521812,"{'ADAUSDT': 0.0, 'BNBUSDT': 0.0004062725217212626, 'BTCUSDT': 1.8965716954955601e-06, 'DASHUSDT': 0.012533483072875384, 'DOGEUSDT': 0.0, 'ENAUSDT': 0.0, 'ETHUSDT': 1.5694555284925804e-05, 'LTCUSDT': 0.0, 'PEPEUSDT': 41032.063143083826, 'SUIUSDT': 0.05643791093916661, 'TRXUSDT': 7.956783061262286, 'XRPUSDT': 0.0, 'ZECUSDT': 0.0007633702295360978}",-0.3545919199710595,-0.4461531744879789,-0.23855004490139917,2025,
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,chronological compounded NAV,10000.0,,,,,,,,,,,10000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2022,Missing actual held quote at 2022-05-13 00:00:00: LUNAUSDT@original
0.4846785935167052,"{'AVAXUSDT': 558.5305335449684, 'BCHUSDT': -1284.840319637336, 'BLZUSDT': 499.0538705239437, 'BTCUSDT': 651.8258103218259, 'CFXUSDT': 737.867536102016, 'DOGEUSDT': 1340.9742900954238, 'ETHUSDT': 284.86830783075493, 'FTMUSDT': -304.1368298864036, 'LINKUSDT': 4304.903535846474, 'LTCUSDT': 2215.189291258446, 'MATICUSDT': 209.35882175324514, 'OGUSDT': -3118.1444759242518, 'RNDRUSDT': -233.01258919998054, 'RUNEUSDT': 607.4659667074352, 'SHIBUSDT': -587.4412249400884, 'SOLUSDT': 8239.447541817484, 'TRBUSDT': 1458.3807740418545, 'XRPUSDT': 493.4074535337088, 'XVGUSDT': -420.6559977018067, 'YGGUSDT': -459.0608417415831}","{'AVAXUSDT': 0.04170157526547538, 'BCHUSDT': -0.10258797076583968, 'BLZUSDT': 0.05112905223341065, 'BTCUSDT': -0.011004608148948923, 'CFXUSDT': 0.04541972763874195, 'DOGEUSDT': 0.11413528394928225, 'ETHUSDT': 0.022414632946714003, 'FTMUSDT': -0.019122238923232504, 'LINKUSDT': 0.28170873315076833, 'LTCUSDT': 0.19111090212134965, 'MATICUSDT': 0.014335810361303198, 'OGUSDT': -0.19896080050898662, 'RNDRUSDT': -0.012740169731075172, 'RUNEUSDT': 0.0322789301741428, 'SHIBUSDT': -0.04367243672210361, 'SOLUSDT': 0.4478527342514769, 'TRBUSDT': 0.11813383800669183, 'XRPUSDT': 0.03218693446146205, 'XVGUSDT': -0.03676186415467078, 'YGGUSDT': -0.043538023784079706}",1.5209931531137175,2.773987380011587,26.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,10000.0,0.08498712958639758,25193.981454346118,0.995454090773763,0.042493539279050654,601.5533784306169,154.0,1.0,{'2023': 1.5193981454346028},0.0,0.0,10000,panel_B_6611da298ff3,0.0,0.5483057219630769,10.666666666666666,90.0,0.283109960950573,0.1577571955486051,1.0,{},outer_oos,1.651665223736306,0.04249359030734692,601.5697755351962,nominal,VALID,0.9240200418218787,0.2928072902111023,37.0,42.49353927905065,601553.3784306169,"{'AVAXUSDT': 0.017331942719295057, 'BCHUSDT': 0.00031458002771067584, 'BLZUSDT': 128.22409514650917, 'BTCUSDT': 0.011284839154375535, 'CFXUSDT': 34.96421523778554, 'DOGEUSDT': 0.0, 'ETHUSDT': 0.005058689322340496, 'FTMUSDT': 0.0, 'LINKUSDT': 3.514183106534574, 'LTCUSDT': 0.0, 'MATICUSDT': 0.0, 'OGUSDT': 0.0, 'RNDRUSDT': 3.1899274660959236, 'RUNEUSDT': 345.7317851372852, 'SHIBUSDT': 306703.931561172, 'SOLUSDT': 0.22535252787096027, 'TRBUSDT': 0.0689158676709738, 'XRPUSDT': 38.35036849197786, 'XVGUSDT': 0.0, 'YGGUSDT': 28.870707173692992}",1.1989663649114033,0.1875888851222993,1.5193981454346028,2023,
1.158541407290872,"{'AVAXUSDT': 179.00541152003098, 'BNBUSDT': 2775.5509362759353, 'BTCUSDT': 10.261883380306244, 'DOGEUSDT': 3601.21476909949, 'ETHUSDT': -525.5384779072656, 'FETUSDT': -318.35519146202864, 'INJUSDT': -657.284700263081, 'NEARUSDT': 221.04847199122514, 'PEOPLEUSDT': -2810.725159037081, 'PEPEUSDT': 15.178192122796645, 'SHIBUSDT': -1005.1485329592833, 'SOLUSDT': 568.0855238366039, 'SUIUSDT': 4068.139605658368, 'TRXUSDT': -449.77794230187817, 'XRPUSDT': -1096.3214239183962}","{'AVAXUSDT': 0.015629015347721015, 'BNBUSDT': 0.23939585122147344, 'BTCUSDT': -0.002244100098988122, 'DOGEUSDT': 0.4364752750098401, 'ETHUSDT': -0.037596162111609384, 'FETUSDT': -0.045464043951715855, 'INJUSDT': -0.06548253487770259, 'NEARUSDT': 0.020347751002243224, 'PEOPLEUSDT': -0.26640192619676967, 'PEPEUSDT': -0.04261280504870099, 'SHIBUSDT': -0.12267112468926142, 'SOLUSDT': 0.06311109118141114, 'SUIUSDT': 0.36270448039907677, 'TRXUSDT': -0.0582905193703163, 'XRPUSDT': -0.12015473638047927}",0.45640852670289994,0.7041872909372059,21.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,10000.0,0.06796824879549294,14575.333366035755,0.9994845279132616,0.0339840873500535,368.0451274893369,135.0,1.0,{'2024': 0.45753333660357737},0.0,0.0,10000,panel_B_6611da298ff3,0.0,0.6481351375931024,14.0,33.0,0.38251093227425337,0.38251093227425337,1.0,{},outer_oos,0.8616229100877696,0.033984161445439434,368.0504389182496,nominal,VALID,0.3767455114362241,1.7633319506977485,29.0,33.98408735005351,368045.1274893368,"{'AVAXUSDT': 5.684341886080802e-14, 'BNBUSDT': 0.032685973262237655, 'BTCUSDT': 8.811060969105e-05, 'DOGEUSDT': 27.196660256300675, 'ETHUSDT': 0.0007530862844951081, 'FETUSDT': 2.8245749048724065, 'INJUSDT': 0.010362210903394953, 'NEARUSDT': 0.14783159758576403, 'PEOPLEUSDT': 0.0, 'PEPEUSDT': 0.0, 'SHIBUSDT': 1601943.0748076811, 'SOLUSDT': 0.033967683584088526, 'SUIUSDT': 0.649818832293704, 'TRXUSDT': 27.480051726179227, 'XRPUSDT': 8.291016167457201}",0.21338805650523907,-0.5875220508743666,0.45753333660357737,2024,
,"{'ADAUSDT': -3311.4096601023666, 'BNBUSDT': -2411.550286668399, 'BTCUSDT': 457.8017890780211, 'DASHUSDT': -901.2541682424809, 'DOGEUSDT': 201.19098616674182, 'ENAUSDT': 93.36604214950967, 'ETHUSDT': 752.0784606605416, 'LTCUSDT': 85.12640285083307, 'PEPEUSDT': -583.8013039564833, 'SUIUSDT': -20.561321583698827, 'TRXUSDT': 1655.548519288368, 'XRPUSDT': 28.33356381639578, 'ZECUSDT': 1639.643865451705}","{'ADAUSDT': -0.3413846514884377, 'BNBUSDT': -0.2481884647656306, 'BTCUSDT': 0.05837752503585409, 'DASHUSDT': -0.11307005215565197, 'DOGEUSDT': 0.02240045079484061, 'ENAUSDT': 0.013406396589957872, 'ETHUSDT': 0.08853882173719353, 'LTCUSDT': 0.007970455212603256, 'PEPEUSDT': -0.07802452795767552, 'SUIUSDT': -0.0025783154445061236, 'TRXUSDT': 0.20170356026549344, 'XRPUSDT': -0.02976724723198954, 'ZECUSDT': 0.15723794673827537}",-0.2316873241146711,-0.37551176864709157,19.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,10000.0,0.059359969288467054,7684.512888908683,0.999625311421567,0.02967995627487668,258.7133418938905,131.0,1.0,{'2025': -0.23154871110912803},0.0,0.0,10000,panel_B_6611da298ff3,0.0,0.6169908467833198,21.0,21.0,0.34551483101335406,0.26934597745648314,0.0,{},outer_oos,0.007409301868729252,0.029680013013590373,258.7115438316495,nominal,VALID,-0.263378102669665,,24.0,29.679956274876677,258713.34189389044,"{'ADAUSDT': 3.2187820413564623, 'BNBUSDT': 0.010965984986642141, 'BTCUSDT': 1.8080088528864974e-05, 'DASHUSDT': 0.0, 'DOGEUSDT': 0.0, 'ENAUSDT': 0.0, 'ETHUSDT': 0.00010347211407524606, 'LTCUSDT': 0.0, 'PEPEUSDT': 410618.5182880759, 'SUIUSDT': 0.5644945762830957, 'TRXUSDT': 95.11133039985725, 'XRPUSDT': 0.002065758295748843, 'ZECUSDT': 0.001294663976080912}",-0.3486534776907748,-0.4418335574335243,-0.23154871110912803,2025,
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,chronological compounded NAV,100000.0,,,,,,,,,,,100000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2022,Missing actual held quote at 2022-05-13 00:00:00: LUNAUSDT@original
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,100000.0,,,,,,,,,,,100000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2023,"Exit TTL exhausted at 2023-08-06 04:00:00: XVGUSDT, residual 18257.92277107 USD"
0.9399274028341646,"{'AVAXUSDT': 1487.7321789093476, 'BNBUSDT': 23634.758286028235, 'BTCUSDT': 103.94366045173956, 'DOGEUSDT': 36017.939723663425, 'ETHUSDT': -5323.232687163691, 'FETUSDT': -2226.7598301950184, 'INJUSDT': -4847.935007353098, 'NEARUSDT': 2680.374281696284, 'PEOPLEUSDT': -26871.26160079949, 'PEPEUSDT': 2791.021761767348, 'SHIBUSDT': -7619.8006274015615, 'SOLUSDT': 5643.139365438281, 'SUIUSDT': 42943.13987428253, 'TRXUSDT': -4049.522612276528, 'XRPUSDT': -11298.534536958368}","{'AVAXUSDT': 0.012748005274625898, 'BNBUSDT': 0.20321460156717333, 'BTCUSDT': -0.0022441000989881776, 'DOGEUSDT': 0.4001200425074757, 'ETHUSDT': -0.037596162068393266, 'FETUSDT': -0.030093659249026492, 'INJUSDT': -0.047987715227633135, 'NEARUSDT': 0.024176926932750215, 'PEOPLEUSDT': -0.24957088859813034, 'PEPEUSDT': -0.022276728615261365, 'SHIBUSDT': -0.08520479595208455, 'SOLUSDT': 0.06224430798021383, 'SUIUSDT': 0.36794223498150286, 'TRXUSDT': -0.051020219172103594, 'XRPUSDT': -0.11875935390443085}",0.5293153868181384,0.8363143637504934,24.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,100000.0,0.06783911649435363,153065.00223008962,0.971451932382621,0.033919511961644284,3781.6234679522586,139.0,1.0,{'2024': 0.5306500223008965},0.0,0.0,100000,panel_B_6611da298ff3,0.0,0.6329143797607364,14.0,160.0,0.37415367057221927,0.37415367057221927,1.0,{},outer_oos,0.915874925131308,0.03391960453270935,3781.684096261858,nominal,VALID,0.4256924963576951,1.4751779053381142,29.0,33.91951196164428,3781623.4679522584,"{'AVAXUSDT': 1046.9773217456832, 'BNBUSDT': 5.923030247497383, 'BTCUSDT': 0.0008924813269191034, 'DOGEUSDT': 7748.9773556887885, 'ETHUSDT': 0.007628130698655866, 'FETUSDT': 1148.2478659860653, 'INJUSDT': 0.0, 'NEARUSDT': 7.991574948677226, 'PEOPLEUSDT': 0.0, 'PEPEUSDT': 0.0, 'SHIBUSDT': 134781942.73320168, 'SOLUSDT': 50.66307126818108, 'SUIUSDT': 1.2566793631481517, 'TRXUSDT': 5015.000238533374, 'XRPUSDT': 85.48950192333723}",0.27412530089529175,-0.5529995270629318,0.5306500223008965,2024,
,"{'ADAUSDT': -30365.810562479757, 'BNBUSDT': -23237.576940758718, 'BTCUSDT': 4095.5822160785683, 'DASHUSDT': -2859.4356062088395, 'DOGEUSDT': 2011.9098616674091, 'ENAUSDT': 108.0972328786097, 'ETHUSDT': 7342.9954880433725, 'LTCUSDT': -533.267528041446, 'PEPEUSDT': -6428.582148478012, 'SUIUSDT': -973.1271745187987, 'TRXUSDT': 14004.895721903255, 'XRPUSDT': 434.39749593100714, 'ZECUSDT': 17164.12883134339}","{'ADAUSDT': -0.31220522964939107, 'BNBUSDT': -0.24472331265177028, 'BTCUSDT': 0.05318076153219234, 'DASHUSDT': -0.03403889465808749, 'DOGEUSDT': 0.022400450794840557, 'ENAUSDT': 0.0045668317210071085, 'ETHUSDT': 0.08765029335387728, 'LTCUSDT': -0.005795445460784039, 'PEPEUSDT': -0.08641789270754428, 'SUIUSDT': -0.013131466139848134, 'TRXUSDT': 0.1728551627112223, 'XRPUSDT': -0.026088105930202263, 'ZECUSDT': 0.16811054440969192}",-0.19247610170339338,-0.3139240276647566,21.0,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,100000.0,0.058957545316124564,80764.20688736018,0.9756693889874113,0.02947879048208973,2545.2596808287167,131.0,1.0,{'2025': -0.19235793112639984},0.0,0.0,100000,panel_B_6611da298ff3,0.0,0.6131295623823387,21.25,119.0,0.3150171698336184,0.30637041490975253,0.0,{},outer_oos,0.058291671585974765,0.029478754834034837,2545.245535540672,nominal,VALID,-0.21363630267479794,,24.0,29.478790482089728,2545259.6808287166,"{'ADAUSDT': 32.19416146884214, 'BNBUSDT': 0.851401172934267, 'BTCUSDT': 0.004399454583796546, 'DASHUSDT': 473.6873391566204, 'DOGEUSDT': 0.0, 'ENAUSDT': 185.18430648782305, 'ETHUSDT': 0.030106067209787396, 'LTCUSDT': 4.521035161271598, 'PEPEUSDT': 68845460.13256349, 'SUIUSDT': 102.0236384582669, 'TRXUSDT': 5140.152044850896, 'XRPUSDT': 0.0, 'ZECUSDT': 0.0}",-0.31602243987593126,-0.41659145152944466,-0.19235793112639984,2025,
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,chronological compounded NAV,1000000.0,,,,,,,,,,,1000000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2022,Missing actual held quote at 2022-05-13 00:00:00: LUNAUSDT@original
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,1000000.0,,,,,,,,,,,1000000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2023,"Exit TTL exhausted at 2023-02-08 04:00:00: LTCUSDT, residual 380140.33283592 USD"
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,1000000.0,,,,,,,,,,,1000000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2024,"Exit TTL exhausted at 2024-02-22 04:00:00: AVAXUSDT, residual 212577.71006582 USD"
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_6611da298ff3,independent initial-capital diagnostic after failed compounding chain,1000000.0,,,,,,,,,,,1000000,panel_B_6611da298ff3,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2025,"Exit TTL exhausted at 2025-04-17 04:00:00: ADAUSDT, residual 19652.55350024 USD"
,,,,,,"{'absolute': False, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 2, 'vol_adjusted': True}",B_2b2686ed519b,chronological compounded NAV,100.0,,,,,,,,,,,100,panel_B_2b2686ed519b,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2022,Missing actual held quote at 2022-05-13 00:00:00: LUNAUSDT@original
