date,live_strategy_index,live_strategy_exposure_x,live_strategy_return_net,live_strategy_vs_btc_return,live_strategy_source,strategy_execution_index,model_index,btc_index,strategy_execution_exposure_x,strategy_execution_return_net,strategy_execution_vs_btc_return,strategy_execution_source,model_authorized_exposure_x,model_authorized_return_net,model_authorized_return_gross,model_transition_cost,model_asset_transition_day,real_account_index,real_account_exposure_x,real_account_return_net,real_account_vs_btc_return,real_account_source,chart_scope
2022-01-09,1.0,0.0,0.0,-0.0044357282,pre_live,1.0,93.9767666119,4.2441828873,0.0,0.0,-0.0044357282,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0044357282,real_account_flat_no_history,real_account_flat_no_history
2022-01-10,1.0,0.0,0.0,0.001006339,pre_live,1.0,93.9767666119,4.2399118005,0.0,0.0,0.001006339,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.001006339,real_account_flat_no_history,real_account_flat_no_history
2022-01-11,1.0,0.0,0.0,-0.0216821141,pre_live,1.0,93.9767666119,4.3318420519,0.0,0.0,-0.0216821141,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0216821141,real_account_flat_no_history,real_account_flat_no_history
2022-01-12,1.0,0.0,0.0,-0.0274605546,pre_live,1.0,93.9767666119,4.450796837,0.0,0.0,-0.0274605546,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0274605546,real_account_flat_no_history,real_account_flat_no_history
2022-01-13,1.0,0.0,0.0,0.0305801516,pre_live,1.0,93.9767666119,4.3146907948,0.0,0.0,0.0305801516,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0305801516,real_account_flat_no_history,real_account_flat_no_history
2022-01-14,1.0,0.0,0.0,-0.0117445655,pre_live,1.0,93.9767666119,4.3653649635,0.0,0.0,-0.0117445655,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0117445655,real_account_flat_no_history,real_account_flat_no_history
2022-01-15,1.0,0.0,0.0,-0.0005650261,pre_live,1.0,93.9767666119,4.3678315085,0.0,0.0,-0.0005650261,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0005650261,real_account_flat_no_history,real_account_flat_no_history
2022-01-16,1.0,0.0,0.0,0.0002931463,pre_live,1.0,93.9767666119,4.3665510949,0.0,0.0,0.0002931463,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0002931463,real_account_flat_no_history,real_account_flat_no_history
2022-01-17,1.0,0.0,0.0,0.0201998251,pre_live,1.0,93.9767666119,4.2783475264,0.0,0.0,0.0201998251,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0201998251,real_account_flat_no_history,real_account_flat_no_history
2022-01-18,1.0,0.0,0.0,-0.0035662138,pre_live,1.0,93.9767666119,4.2936050284,0.0,0.0,-0.0035662138,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0035662138,real_account_flat_no_history,real_account_flat_no_history
2022-01-19,1.0,0.0,0.0,0.016341803,pre_live,1.0,93.9767666119,4.223439781,0.0,0.0,0.016341803,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.016341803,real_account_flat_no_history,real_account_flat_no_history
2022-01-20,1.0,0.0,0.0,0.0235021547,pre_live,1.0,93.9767666119,4.1241798459,0.0,0.0,0.0235021547,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0235021547,real_account_flat_no_history,real_account_flat_no_history
2022-01-21,1.0,0.0,0.0,0.1041176316,pre_live,1.0,93.9767666119,3.6947800081,0.0,0.0,0.1041176316,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.1041176316,real_account_flat_no_history,real_account_flat_no_history
2022-01-22,1.0,0.0,0.0,0.0376973059,pre_live,1.0,93.9767666119,3.5554967559,0.0,0.0,0.0376973059,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0376973059,real_account_flat_no_history,real_account_flat_no_history
2022-01-23,1.0,0.0,0.0,-0.0334497434,pre_live,1.0,93.9767666119,3.6744272101,0.0,0.0,-0.0334497434,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0334497434,real_account_flat_no_history,real_account_flat_no_history
2022-01-24,1.0,0.0,0.0,-0.0114720696,pre_live,1.0,93.9767666119,3.7165804947,0.0,0.0,-0.0114720696,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0114720696,real_account_flat_no_history,real_account_flat_no_history
2022-01-25,1.0,0.0,0.0,-0.0081278548,pre_live,1.0,93.9767666119,3.7467883212,0.0,0.0,-0.0081278548,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0081278548,real_account_flat_no_history,real_account_flat_no_history
2022-01-26,1.0,0.0,0.0,0.0040310274,pre_live,1.0,93.9767666119,3.7316849148,0.0,0.0,0.0040310274,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0040310274,real_account_flat_no_history,real_account_flat_no_history
2022-01-27,1.0,0.0,0.0,-0.0095291032,pre_live,1.0,93.9767666119,3.7672445255,0.0,0.0,-0.0095291032,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0095291032,real_account_flat_no_history,real_account_flat_no_history
2022-01-28,1.0,0.0,0.0,-0.0149746637,pre_live,1.0,93.9767666119,3.8236577453,0.0,0.0,-0.0149746637,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0149746637,real_account_flat_no_history,real_account_flat_no_history
2022-01-29,1.0,0.0,0.0,-0.0119385225,pre_live,1.0,93.9767666119,3.8693065693,0.0,0.0,-0.0119385225,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0119385225,real_account_flat_no_history,real_account_flat_no_history
2022-01-30,1.0,0.0,0.0,0.0074693111,pre_live,1.0,93.9767666119,3.840405515,0.0,0.0,0.0074693111,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0074693111,real_account_flat_no_history,real_account_flat_no_history
2022-01-31,1.0,0.0,0.0,-0.015446484,pre_live,1.0,93.9767666119,3.8997262774,0.0,0.0,-0.015446484,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.015446484,real_account_flat_no_history,real_account_flat_no_history
2022-02-01,1.0,0.0,0.0,-0.0059191149,pre_live,1.0,93.9767666119,3.9228092052,0.0,0.0,-0.0059191149,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0059191149,real_account_flat_no_history,real_account_flat_no_history
2022-02-02,1.0,0.0,0.0,0.046472388,pre_live,1.0,93.9767666119,3.7405068938,0.0,0.0,0.046472388,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.046472388,real_account_flat_no_history,real_account_flat_no_history
2022-02-03,1.0,0.0,0.0,-0.0112544977,pre_live,1.0,93.9767666119,3.7826044201,0.0,0.0,-0.0112544977,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0112544977,real_account_flat_no_history,real_account_flat_no_history
2022-02-04,1.0,0.0,0.0,-0.1142443331,pre_live,1.0,93.9767666119,4.2147455393,0.0,0.0,-0.1142443331,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.1142443331,real_account_flat_no_history,real_account_flat_no_history
2022-02-05,1.0,0.0,0.0,0.0046100651,pre_live,1.0,93.9767666119,4.1953152879,0.0,0.0,0.0046100651,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0046100651,real_account_flat_no_history,real_account_flat_no_history
2022-02-06,1.0,0.0,0.0,-0.024123188,pre_live,1.0,93.9767666119,4.2965196675,0.0,0.0,-0.024123188,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.024123188,real_account_flat_no_history,real_account_flat_no_history
2022-02-07,1.0,0.0,0.0,-0.0344287411,pre_live,1.0,93.9767666119,4.4444434307,0.0,0.0,-0.0344287411,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0344287411,real_account_flat_no_history,real_account_flat_no_history
2022-02-08,1.0,0.0,0.0,-0.0046304755,pre_live,1.0,93.9767666119,4.4650233171,0.0,0.0,-0.0046304755,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0046304755,real_account_flat_no_history,real_account_flat_no_history
2022-02-09,1.0,0.0,0.0,-0.0074865489,pre_live,1.0,93.9767666119,4.4984509327,0.0,0.0,-0.0074865489,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0074865489,real_account_flat_no_history,real_account_flat_no_history
2022-02-10,1.0,0.0,0.0,0.019770706,pre_live,1.0,93.9767666119,4.409513382,0.0,0.0,0.019770706,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.019770706,real_account_flat_no_history,real_account_flat_no_history
2022-02-11,1.0,0.0,0.0,0.0257891402,pre_live,1.0,93.9767666119,4.2957958232,0.0,0.0,0.0257891402,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0257891402,real_account_flat_no_history,real_account_flat_no_history
2022-02-12,1.0,0.0,0.0,0.0036782223,pre_live,1.0,93.9767666119,4.2799949311,0.0,0.0,0.0036782223,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0036782223,real_account_flat_no_history,real_account_flat_no_history
2022-02-13,1.0,0.0,0.0,0.0038895851,pre_live,1.0,93.9767666119,4.2633475264,0.0,0.0,0.0038895851,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0038895851,real_account_flat_no_history,real_account_flat_no_history
2022-02-14,1.0,0.0,0.0,-0.0114682051,pre_live,1.0,93.9767666119,4.3122404704,0.0,0.0,-0.0114682051,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0114682051,real_account_flat_no_history,real_account_flat_no_history
2022-02-15,1.0,0.0,0.0,-0.047228767,pre_live,1.0,93.9767666119,4.5159022709,0.0,0.0,-0.047228767,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.047228767,real_account_flat_no_history,real_account_flat_no_history
2022-02-16,1.0,0.0,0.0,0.0150702011,pre_live,1.0,93.9767666119,4.4478467153,0.0,0.0,0.0150702011,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0150702011,real_account_flat_no_history,real_account_flat_no_history
2022-02-17,1.0,0.0,0.0,0.0765349336,pre_live,1.0,93.9767666119,4.1074310625,0.0,0.0,0.0765349336,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0765349336,real_account_flat_no_history,real_account_flat_no_history
2022-02-18,1.0,0.0,0.0,0.0133592657,pre_live,1.0,93.9767666119,4.0525587997,0.0,0.0,0.0133592657,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0133592657,real_account_flat_no_history,real_account_flat_no_history
2022-02-19,1.0,0.0,0.0,-0.0026199241,pre_live,1.0,93.9767666119,4.0631761963,0.0,0.0,-0.0026199241,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0026199241,real_account_flat_no_history,real_account_flat_no_history
2022-02-20,1.0,0.0,0.0,0.0422234293,pre_live,1.0,93.9767666119,3.8916149635,0.0,0.0,0.0422234293,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0422234293,real_account_flat_no_history,real_account_flat_no_history
2022-02-21,1.0,0.0,0.0,0.0359166893,pre_live,1.0,93.9767666119,3.7518410381,0.0,0.0,0.0359166893,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0359166893,real_account_flat_no_history,real_account_flat_no_history
2022-02-22,1.0,0.0,0.0,-0.0330243384,pre_live,1.0,93.9767666119,3.8757431062,0.0,0.0,-0.0330243384,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0330243384,real_account_flat_no_history,real_account_flat_no_history
2022-02-23,1.0,0.0,0.0,0.0256424676,pre_live,1.0,93.9767666119,3.7763594891,0.0,0.0,0.0256424676,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0256424676,real_account_flat_no_history,real_account_flat_no_history
2022-02-24,1.0,0.0,0.0,-0.028918113,pre_live,1.0,93.9767666119,3.8855646796,0.0,0.0,-0.028918113,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.028918113,real_account_flat_no_history,real_account_flat_no_history
2022-02-25,1.0,0.0,0.0,-0.0232722392,pre_live,1.0,93.9767666119,3.9759904704,0.0,0.0,-0.0232722392,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0232722392,real_account_flat_no_history,real_account_flat_no_history
2022-02-26,1.0,0.0,0.0,0.0026122429,pre_live,1.0,93.9767666119,3.9656042174,0.0,0.0,0.0026122429,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0026122429,real_account_flat_no_history,real_account_flat_no_history
2022-02-27,1.0,0.0,0.0,0.0362415356,pre_live,1.0,93.9767666119,3.821884631,0.0,0.0,0.0362415356,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0362415356,real_account_flat_no_history,real_account_flat_no_history
2022-02-28,1.0,0.0,0.0,-0.144855828,pre_live,1.0,93.9767666119,4.3755068938,0.0,0.0,-0.144855828,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.144855828,real_account_flat_no_history,real_account_flat_no_history
2022-03-01,1.0,0.0,0.0,-0.0292215014,pre_live,1.0,93.9767666119,4.5033657745,0.0,0.0,-0.0292215014,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0292215014,real_account_flat_no_history,real_account_flat_no_history
2022-03-02,1.0,0.0,0.0,0.0118911691,pre_live,1.0,93.9767666119,4.4498154907,0.0,0.0,0.0118911691,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0118911691,real_account_flat_no_history,real_account_flat_no_history
2022-03-03,1.0,0.0,0.0,0.0327838301,pre_live,1.0,93.9767666119,4.3039334955,0.0,0.0,0.0327838301,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0327838301,real_account_flat_no_history,real_account_flat_no_history
2022-03-04,1.0,0.0,0.0,0.0778569746,pre_live,1.0,93.9767666119,3.9688422547,0.0,0.0,0.0778569746,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0778569746,real_account_flat_no_history,real_account_flat_no_history
2022-03-05,1.0,0.0,0.0,-0.0063680341,pre_live,1.0,93.9767666119,3.9941159773,0.0,0.0,-0.0063680341,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0063680341,real_account_flat_no_history,real_account_flat_no_history
2022-03-06,1.0,0.0,0.0,0.0248020456,pre_live,1.0,93.9767666119,3.8950537307,0.0,0.0,0.0248020456,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0248020456,real_account_flat_no_history,real_account_flat_no_history
2022-03-07,1.0,0.0,0.0,0.0112649889,pre_live,1.0,93.9767666119,3.8511759935,0.0,0.0,0.0112649889,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0112649889,real_account_flat_no_history,real_account_flat_no_history
2022-03-08,1.0,0.0,0.0,-0.0195490681,pre_live,1.0,93.9767666119,3.9264628954,0.0,0.0,-0.0195490681,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0195490681,real_account_flat_no_history,real_account_flat_no_history
2022-03-09,1.0,0.0,0.0,-0.082908024,pre_live,1.0,93.9767666119,4.2519981752,0.0,0.0,-0.082908024,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.082908024,real_account_flat_no_history,real_account_flat_no_history
2022-03-10,1.0,0.0,0.0,0.0600764728,pre_live,1.0,93.9767666119,3.9965531225,0.0,0.0,0.0600764728,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0600764728,real_account_flat_no_history,real_account_flat_no_history
2022-03-11,1.0,0.0,0.0,0.0175645579,pre_live,1.0,93.9767666119,3.9263554339,0.0,0.0,0.0175645579,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0175645579,real_account_flat_no_history,real_account_flat_no_history
2022-03-12,1.0,0.0,0.0,-0.0020085428,pre_live,1.0,93.9767666119,3.9342416869,0.0,0.0,-0.0020085428,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0020085428,real_account_flat_no_history,real_account_flat_no_history
2022-03-13,1.0,0.0,0.0,0.0265418725,pre_live,1.0,93.9767666119,3.8298195458,0.0,0.0,0.0265418725,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0265418725,real_account_flat_no_history,real_account_flat_no_history
2022-03-14,1.0,0.0,0.0,-0.0501366692,pre_live,1.0,93.9767666119,4.0218339416,0.0,0.0,-0.0501366692,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0501366692,real_account_flat_no_history,real_account_flat_no_history
2022-03-15,1.0,0.0,0.0,0.0098569825,pre_live,1.0,93.9767666119,3.9821907948,0.0,0.0,0.0098569825,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0098569825,real_account_flat_no_history,real_account_flat_no_history
2022-03-16,1.0,0.0,0.0,-0.0466816343,pre_live,1.0,93.9767666119,4.1680859692,0.0,0.0,-0.0466816343,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0466816343,real_account_flat_no_history,real_account_flat_no_history
2022-03-17,1.0,0.0,0.0,0.0047696648,pre_live,1.0,93.9767666119,4.1482055961,0.0,0.0,0.0047696648,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0047696648,real_account_flat_no_history,real_account_flat_no_history
2022-03-18,1.0,0.0,0.0,-0.0205193815,pre_live,1.0,93.9767666119,4.2333242093,0.0,0.0,-0.0205193815,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0205193815,real_account_flat_no_history,real_account_flat_no_history
2022-03-19,1.0,0.0,0.0,-0.0106237177,pre_live,1.0,93.9767666119,4.2782978508,0.0,0.0,-0.0106237177,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0106237177,real_account_flat_no_history,real_account_flat_no_history
2022-03-20,1.0,0.0,0.0,0.0222510629,pre_live,1.0,93.9767666119,4.183101176,0.0,0.0,0.0222510629,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0222510629,real_account_flat_no_history,real_account_flat_no_history
2022-03-21,1.0,0.0,0.0,0.0062977875,pre_live,1.0,93.9767666119,4.1567568938,0.0,0.0,0.0062977875,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0062977875,real_account_flat_no_history,real_account_flat_no_history
2022-03-22,1.0,0.0,0.0,-0.0332147626,pre_live,1.0,93.9767666119,4.2948225872,0.0,0.0,-0.0332147626,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0332147626,real_account_flat_no_history,real_account_flat_no_history
2022-03-23,1.0,0.0,0.0,-0.0122421964,pre_live,1.0,93.9767666119,4.3474006488,0.0,0.0,-0.0122421964,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0122421964,real_account_flat_no_history,real_account_flat_no_history
2022-03-24,1.0,0.0,0.0,-0.0258542127,pre_live,1.0,93.9767666119,4.4597992701,0.0,0.0,-0.0258542127,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0258542127,real_account_flat_no_history,real_account_flat_no_history
2022-03-25,1.0,0.0,0.0,-0.007312783,pre_live,1.0,93.9767666119,4.4924128143,0.0,0.0,-0.007312783,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.007312783,real_account_flat_no_history,real_account_flat_no_history
2022-03-26,1.0,0.0,0.0,-0.0044706809,pre_live,1.0,93.9767666119,4.5124969586,0.0,0.0,-0.0044706809,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0044706809,real_account_flat_no_history,real_account_flat_no_history
2022-03-27,1.0,0.0,0.0,-0.0520427748,pre_live,1.0,93.9767666119,4.7473398216,0.0,0.0,-0.0520427748,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0520427748,real_account_flat_no_history,real_account_flat_no_history
2022-03-28,1.0,0.0,0.0,-0.0062879369,pre_live,1.0,93.9767666119,4.7771907948,0.0,0.0,-0.0062879369,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0062879369,real_account_flat_no_history,real_account_flat_no_history
2022-03-29,1.0,0.0,0.0,-0.0066336023,pre_live,1.0,93.9767666119,4.8088807786,0.0,0.0,-0.0066336023,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0066336023,real_account_flat_no_history,real_account_flat_no_history
2022-03-30,1.0,0.0,0.0,0.0077329303,pre_live,1.0,93.9767666119,4.7716940389,0.0,0.0,0.0077329303,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0077329303,real_account_flat_no_history,real_account_flat_no_history
2022-03-31,1.0,0.0,0.0,0.0330936163,pre_live,1.0,93.9767666119,4.6137814274,0.0,0.0,0.0330936163,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0330936163,real_account_flat_no_history,real_account_flat_no_history
2022-04-01,1.0,0.0,0.0,-0.016988447,pre_live,1.0,93.9767666119,4.6921624088,0.0,0.0,-0.016988447,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.016988447,real_account_flat_no_history,real_account_flat_no_history
2022-04-02,1.0,0.0,0.0,0.0102086079,pre_live,1.0,93.9767666119,4.6442619627,0.0,0.0,0.0102086079,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0102086079,real_account_flat_no_history,real_account_flat_no_history
2022-04-03,1.0,0.0,0.0,-0.0130176159,pre_live,1.0,93.9767666119,4.7047191809,0.0,0.0,-0.0130176159,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0130176159,real_account_flat_no_history,real_account_flat_no_history
2022-04-04,1.0,0.0,0.0,-0.0037313055,pre_live,1.0,93.9767666119,4.7222739254,0.0,0.0,-0.0037313055,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0037313055,real_account_flat_no_history,real_account_flat_no_history
2022-04-05,1.0,0.0,0.0,0.0232492087,pre_live,1.0,93.9767666119,4.6124847932,0.0,0.0,0.0232492087,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0232492087,real_account_flat_no_history,real_account_flat_no_history
2022-04-06,1.0,0.0,0.0,0.0511473695,pre_live,1.0,93.9767666119,4.3765683293,0.0,0.0,0.0511473695,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0511473695,real_account_flat_no_history,real_account_flat_no_history
2022-04-07,1.0,0.0,0.0,-0.0063404452,pre_live,1.0,93.9767666119,4.404317721,0.0,0.0,-0.0063404452,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0063404452,real_account_flat_no_history,real_account_flat_no_history
2022-04-08,1.0,0.0,0.0,0.0274416441,pre_live,1.0,93.9767666119,4.2834560016,0.0,0.0,0.0274416441,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0274416441,real_account_flat_no_history,real_account_flat_no_history
2022-04-09,1.0,0.0,0.0,-0.0118801449,pre_live,1.0,93.9767666119,4.3343440795,0.0,0.0,-0.0118801449,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0118801449,real_account_flat_no_history,real_account_flat_no_history
2022-04-10,1.0,0.0,0.0,0.013919643,pre_live,1.0,93.9767666119,4.2740115572,0.0,0.0,0.013919643,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.013919643,real_account_flat_no_history,real_account_flat_no_history
2022-04-11,1.0,0.0,0.0,0.0623451541,pre_live,1.0,93.9767666119,4.007547648,0.0,0.0,0.0623451541,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0623451541,real_account_flat_no_history,real_account_flat_no_history
2022-04-12,1.0,0.0,0.0,-0.0137739388,pre_live,1.0,93.9767666119,4.0627473641,0.0,0.0,-0.0137739388,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0137739388,real_account_flat_no_history,real_account_flat_no_history
2022-04-13,1.0,0.0,0.0,-0.0267710944,pre_live,1.0,93.9767666119,4.1715115572,0.0,0.0,-0.0267710944,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0267710944,real_account_flat_no_history,real_account_flat_no_history
2022-04-14,1.0,0.0,0.0,0.0292946474,pre_live,1.0,93.9767666119,4.0493085969,0.0,0.0,0.0292946474,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0292946474,real_account_flat_no_history,real_account_flat_no_history
2022-04-15,1.0,0.0,0.0,-0.015259982,pre_live,1.0,93.9767666119,4.1111009732,0.0,0.0,-0.015259982,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.015259982,real_account_flat_no_history,real_account_flat_no_history
2022-04-16,1.0,0.0,0.0,0.0042708233,pre_live,1.0,93.9767666119,4.0935431873,0.0,0.0,0.0042708233,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0042708233,real_account_flat_no_history,real_account_flat_no_history
2022-04-17,1.0,0.0,0.0,0.01735048,pre_live,1.0,93.9767666119,4.0225182482,0.0,0.0,0.01735048,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.01735048,real_account_flat_no_history,real_account_flat_no_history
2022-04-18,1.0,0.0,0.0,-0.0283030043,pre_live,1.0,93.9767666119,4.1363675993,0.0,0.0,-0.0283030043,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0283030043,real_account_flat_no_history,real_account_flat_no_history
2022-04-19,1.0,0.0,0.0,-0.01696154,pre_live,1.0,93.9767666119,4.206526764,0.0,0.0,-0.01696154,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.01696154,real_account_flat_no_history,real_account_flat_no_history
2022-04-20,1.0,0.0,0.0,0.0032533057,pre_live,1.0,93.9767666119,4.1928416464,0.0,0.0,0.0032533057,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0032533057,real_account_flat_no_history,real_account_flat_no_history
2022-04-21,1.0,0.0,0.0,0.0212335211,pre_live,1.0,93.9767666119,4.1038128548,0.0,0.0,0.0212335211,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0212335211,real_account_flat_no_history,real_account_flat_no_history
2022-04-22,1.0,0.0,0.0,0.0190422384,pre_live,1.0,93.9767666119,4.0256670722,0.0,0.0,0.0190422384,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0190422384,real_account_flat_no_history,real_account_flat_no_history
2022-04-23,1.0,0.0,0.0,0.0067384922,pre_live,1.0,93.9767666119,3.998540146,0.0,0.0,0.0067384922,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0067384922,real_account_flat_no_history,real_account_flat_no_history
2022-04-24,1.0,0.0,0.0,-0.0002162691,pre_live,1.0,93.9767666119,3.9994049067,0.0,0.0,-0.0002162691,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0002162691,real_account_flat_no_history,real_account_flat_no_history
