date,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_close,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cost_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,reason_code,early_risk_active,cooldown_blocked_entry,etf_flow_feature_available,etf_flow_evidence_window,etf_flow_rule_active,etf_flow_causal_date_available,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated
2022-02-03,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,37311.61,0.011254497734,3.782604420114,378.2604420114,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.12050819148,0.0,1.94368138952,True
2022-02-04,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,41574.25,0.114244333064,4.214745539335,421.4745539335,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.107064657584,0.0,1.756129802974,True
2022-02-05,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,41382.59,-0.004610065124,4.195315287917,419.5315287917,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.078917656113,0.0,1.365136542764,True
2022-02-06,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,42380.87,0.024123188036,4.296519667478,429.6519667478,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.024741566884,0.0,0.552370453094,True
2022-02-07,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,43839.99,0.034428741081,4.444443430659,444.4443430659,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.045387935328,0.0,0.92445071341,True
2022-02-08,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,44042.99,0.004630475509,4.465023317116,446.5023317116,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.049072803551,0.0,0.989648063649,True
2022-02-09,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,44372.72,0.007486548938,4.498450932689,449.8450932689,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.03053239526,0.0,0.667488872518,True
2022-02-10,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,43495.44,-0.019770705965,4.409513382001,440.9513382001,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.045564121007,0.0,0.94412063771,True
2022-02-11,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,42373.73,-0.025789140195,4.295795823201,429.5795823201,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.051618094054,0.0,1.054173144735,True
2022-02-12,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,42217.87,-0.003678222333,4.279994931066,427.9994931066,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.057796541075,0.0,1.166292434477,True
2022-02-13,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,42053.66,-0.003889585145,4.263347526361,426.3347526361,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.091661740121,0.0,1.835166958814,True
2022-02-14,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,42535.94,0.011468205146,4.312240470402,431.2240470402,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-15,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,44544.86,0.047228767014,4.515902270887,451.5902270887,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-16,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,43873.56,-0.015070201141,4.447846715332,444.7846715332,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-17,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,40515.7,-0.076534933568,4.107431062453,410.7431062453,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-18,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,39974.44,-0.013359265667,4.052558799681,405.2558799681,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-19,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,40079.17,0.002619924132,4.063176196277,406.3176196277,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-20,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,38386.89,-0.042223429278,3.891614963509,389.1614963509,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-21,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,37008.16,-0.035916689266,3.751841038122,375.1841038122,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-22,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,38230.33,0.033024338416,3.875743106248,387.5743106248,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-23,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,37250.01,-0.025642467643,3.776359489053,377.6359489053,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-24,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,38327.21,0.028918113042,3.885564679645,388.5564679645,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-25,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,39219.17,0.023272239226,3.975990470398,397.5990470398,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.093246948195,0.0,1.864287391028,True
2022-02-26,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,39116.72,-0.002612242941,3.965604217358,396.5604217358,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.032099748835,0.0,0.846483021304,True
2022-02-27,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,37699.07,-0.036241535589,3.821884630983,382.1884630983,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.01092762084,0.0,-0.239033691817,True
2022-02-28,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,43160.0,0.144855828008,4.375506893755,437.5506893755,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.059954224352,0.0,-2.536259348569,True
2022-03-01,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,44421.2,0.02922150139,4.503365774532,450.3365774532,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.058110819577,0.0,-2.455014992954,True
2022-03-02,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,43892.98,-0.011891169081,4.449815490674,444.9815490674,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.058033450661,0.0,-2.451523935907,True
2022-03-03,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,42454.0,-0.032783830125,4.30393349554,430.393349554,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.010157342913,0.0,-5.502617737861,True
2022-03-04,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,39148.66,-0.077856974608,3.968842254663,396.8842254663,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.008216287777,0.0,-5.120724439303,True
2022-03-05,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,39397.96,0.006368034053,3.994115977292,399.4115977292,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.008134820411,0.0,-5.067728760852,True
2022-03-06,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,38420.81,-0.024802045588,3.895053730739,389.5053730739,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.008053346353,0.0,-5.01481092728,True
2022-03-07,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,37988.0,-0.011264988947,3.851175993515,385.1175993515,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.007971865602,0.0,-4.961969654464,True
2022-03-08,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,38730.63,0.019549068127,3.926462895381,392.6462895381,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.007890378159,0.0,-4.909203666166,True
2022-03-09,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,41941.71,0.082908023959,4.251998175185,425.1998175185,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.007808884021,0.0,-4.856511693866,True
2022-03-10,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,39422.0,-0.0600764728,3.996553122468,399.6553122468,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.00625615927,0.0,-4.368683747355,True
2022-03-11,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,38729.57,-0.017564557861,3.926355433904,392.6355433904,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.00625615927,0.0,-4.368683747355,True
2022-03-12,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,38807.36,0.002008542827,3.934241686947,393.4241686947,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.004813138321,0.0,-3.827557876671,True
2022-03-13,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,37777.34,-0.02654187247,3.829819545826,382.9819545826,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.004813138321,0.0,-3.827557876671,True
2022-03-14,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,89.8840412594,0.0,0.0,89.8840412594,39671.37,0.050136669231,4.021833941609,402.1833941609,0.0,0.0,89.8840412594,-5.995422435188,0.0,0.0610875,0.0,0.0,0.0,0.020616016524,0.0,0.097,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,-0.003368021953,0.0,-3.21277538503,True
