model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,weak_base_lb,weak_base_threshold,cooldown_days,source
phase63_btcpref_f30_s100_r60_m04_rm200_rb-03_v30_045_wb20_wt+02_cd0,phase63_btcpref_f30_s100_r60_m04_rm200_rb-03_v30_045_wb20_wt+02_cd0,2018-05-04,2026-03-16,2874,3796.924528463386,59.279972526395696,-57.26466077477343,1.089881097726132,1.463262459230715,894,38.3785664578984,10.334029227557412,51.28740431454419,377.84897376539453,35.05665782623548,-57.26466077477343,311.0427872760544,55.41011481408651,-52.122729330386655,102.92397720421977,79.93747329021055,-24.303467575864847,30.0,100.0,60.0,0.04,200.0,-0.03,30.0,0.045,20.0,0.02,0.0,phase63_overlay
phase63_btcpref_f30_s100_r60_m04_rm200_rb-03_v30_060_wb20_wt+02_cd0,phase63_btcpref_f30_s100_r60_m04_rm200_rb-03_v30_060_wb20_wt+02_cd0,2018-05-04,2026-03-16,2874,5034.741228210843,64.96273187936805,-57.26466077477346,1.140990817085975,1.5610776507181323,903,34.864300626304804,11.969380654140572,53.16631871955463,584.2840075317497,44.703402663335055,-57.26466077477346,311.0427872760542,55.410114814086484,-52.12272933038662,102.92397720421982,79.93747329021059,-24.303467575864858,30.0,100.0,60.0,0.04,200.0,-0.03,30.0,0.06,20.0,0.02,0.0,phase63_overlay
phase63_btcpref_f30_s100_r60_m04_rm200_rb-03_v20_045_wb20_wt+02_cd0,phase63_btcpref_f30_s100_r60_m04_rm200_rb-03_v20_045_wb20_wt+02_cd0,2018-05-04,2026-03-16,2874,3261.9000784517802,56.31840850618903,-56.7517647735339,1.0533104238515059,1.4193137086753205,903,39.38761308281141,10.368823938761308,50.24356297842728,385.1004258461259,35.44805019806414,-56.7517647735339,311.0427872760539,55.41011481408644,-52.1227293303866,102.92397720421972,79.93747329021052,-24.30346757586488,30.0,100.0,60.0,0.04,200.0,-0.03,20.0,0.045,20.0,0.02,0.0,phase63_overlay
phase63_btcpref_f50_s100_r60_m08_rm150_rb-03_v20_045_wb10_wt+00_cd0,phase63_btcpref_f50_s100_r60_m08_rm150_rb-03_v20_045_wb10_wt+00_cd0,2018-05-04,2026-03-16,2874,2826.9956471971304,53.59043964135781,-58.69095715303192,1.0138299353981284,1.3306714538131998,880,42.34516353514266,11.099512874043144,46.5553235908142,288.5354552179817,29.792824146019736,-58.69095715303192,311.0344465309134,55.40913118024506,-46.64173197910687,116.49674205353566,89.87279903256804,-21.232908403783956,50.0,100.0,60.0,0.08,150.0,-0.03,20.0,0.045,10.0,0.0,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v30_045_wb20_wt-02_cd0,phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v30_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6704.812952662175,70.97332692955814,-48.89791100901512,1.2262165186784413,1.5814535778078957,904,44.85038274182324,3.5838552540013917,51.56576200417536,411.68694161229496,36.84377832652932,-48.89791100901512,310.98447596053376,55.40323780471865,-48.13997589742828,99.56022652352424,77.45797015639238,-27.044307215555264,20.0,150.0,60.0,0.08,150.0,0.0,30.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v30_045_wb20_wt-02_cd0,phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v30_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6704.812952662175,70.97332692955814,-48.89791100901512,1.2262165186784413,1.5814535778078957,904,44.85038274182324,3.5838552540013917,51.56576200417536,411.68694161229496,36.84377832652932,-48.89791100901512,310.98447596053376,55.40323780471865,-48.13997589742828,99.56022652352424,77.45797015639238,-27.044307215555264,20.0,200.0,60.0,0.08,150.0,0.0,30.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v20_060_wb20_wt-02_cd0,phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v20_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6455.056706030223,70.16274852113973,-48.89791100901514,1.2169562174136865,1.5746731002637488,908,41.718858733472516,3.5838552540013917,54.69728601252609,411.68694161229473,36.843778326529296,-48.89791100901514,310.98447596053376,55.40323780471865,-48.13997589742828,99.56022652352412,77.4579701563923,-27.044307215555317,20.0,150.0,60.0,0.08,150.0,0.0,20.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v30_060_wb20_wt-02_cd0,phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v30_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6455.056706030223,70.16274852113973,-48.89791100901514,1.2169562174136865,1.5746731002637488,908,41.405706332637436,3.5838552540013917,55.01043841336117,411.68694161229473,36.843778326529296,-48.89791100901514,310.98447596053376,55.40323780471865,-48.13997589742828,99.56022652352412,77.4579701563923,-27.044307215555317,20.0,150.0,60.0,0.08,150.0,0.0,30.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v20_060_wb20_wt-02_cd0,phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v20_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6455.056706030223,70.16274852113973,-48.89791100901514,1.2169562174136865,1.5746731002637488,908,41.718858733472516,3.5838552540013917,54.69728601252609,411.68694161229473,36.843778326529296,-48.89791100901514,310.98447596053376,55.40323780471865,-48.13997589742828,99.56022652352412,77.4579701563923,-27.044307215555317,20.0,200.0,60.0,0.08,150.0,0.0,20.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v30_060_wb20_wt-02_cd0,phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v30_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6455.056706030223,70.16274852113973,-48.89791100901514,1.2169562174136865,1.5746731002637488,908,41.405706332637436,3.5838552540013917,55.01043841336117,411.68694161229473,36.843778326529296,-48.89791100901514,310.98447596053376,55.40323780471865,-48.13997589742828,99.56022652352412,77.4579701563923,-27.044307215555317,20.0,200.0,60.0,0.08,150.0,0.0,30.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v20_045_wb20_wt-02_cd0,phase63_btcpref_f20_s150_r60_m08_rm150_rb+00_v20_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6046.056147137792,68.77518293726187,-51.06629045685811,1.2020104594674585,1.5532880976762127,919,45.3027139874739,3.549060542797495,51.1482254697286,389.97488502459953,35.7084975616502,-51.06629045685811,310.98447596053387,55.40323780471865,-48.139975897428315,99.56022652352436,77.45797015639249,-27.044307215555264,20.0,150.0,60.0,0.08,150.0,0.0,20.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v20_045_wb20_wt-02_cd0,phase63_btcpref_f20_s200_r60_m08_rm150_rb+00_v20_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,6046.056147137792,68.77518293726187,-51.06629045685811,1.2020104594674585,1.5532880976762127,919,45.3027139874739,3.549060542797495,51.1482254697286,389.97488502459953,35.7084975616502,-51.06629045685811,310.98447596053387,55.40323780471865,-48.139975897428315,99.56022652352436,77.45797015639249,-27.044307215555264,20.0,200.0,60.0,0.08,150.0,0.0,20.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s100_r60_m04_rm150_rb+00_v20_060_wb10_wt+02_cd3,phase63_btcpref_f20_s100_r60_m04_rm150_rb+00_v20_060_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,4964.7641500850505,64.67530711740794,-56.88073316745701,1.3334596632442677,1.4227546222035212,716,41.718858733472516,20.146137787056368,38.135003479471116,294.1810747278844,30.15307534255498,-56.88073316745701,310.9484013114182,55.39898296498629,-33.583718171415896,128.62391551214313,98.66061964259065,-17.532542325373623,20.0,100.0,60.0,0.04,150.0,0.0,20.0,0.06,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r60_m04_rm150_rb+00_v30_045_wb10_wt+02_cd3,phase63_btcpref_f20_s100_r60_m04_rm150_rb+00_v30_045_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,4041.961515393849,60.519194038543844,-56.87285920175673,1.3143842821069553,1.377411598128693,705,44.85038274182324,18.33681280445372,36.81280445372303,212.3941466227674,24.465817109874678,-56.87285920175673,310.9484013114181,55.39898296498627,-33.58371817141585,128.6239155121431,98.66061964259063,-17.532542325373623,20.0,100.0,60.0,0.04,150.0,0.0,30.0,0.045,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r60_m04_rm150_rb+00_v30_060_wb10_wt+02_cd3,phase63_btcpref_f20_s100_r60_m04_rm150_rb+00_v30_060_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,4654.156419285467,63.3561090720236,-56.88073316745703,1.3070082344512222,1.3922329743542945,718,41.405706332637436,20.563674321503132,38.03061934585943,280.48557165910154,29.271770028908662,-56.88073316745703,310.94840131141706,55.39898296498613,-33.583718171415896,128.62391551214304,98.66061964259059,-17.532542325373612,20.0,100.0,60.0,0.04,150.0,0.0,30.0,0.06,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_060_wb10_wt+00_cd3,phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_060_wb10_wt+00_cd3,2018-05-04,2026-03-16,2874,4526.044471440783,62.78997447901109,-46.106452428914544,1.2970332370664872,1.3500996849004037,815,38.413361169102295,16.040361864996523,45.546276965901185,458.7712984189368,39.177925369936474,-43.91150840872077,310.8707686687132,55.38982567841926,-31.820256252395218,110.58179938261175,85.55644489194667,-23.888058563352132,30.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.06,10.0,0.0,3.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v20_060_wb10_wt+00_cd3,phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v20_060_wb10_wt+00_cd3,2018-05-04,2026-03-16,2874,5558.748976443009,67.0125771752391,-43.911508408720735,1.3673447261957716,1.4464583513384746,814,38.72651356993737,15.588030619345862,45.68545581071677,478.8841610404385,40.12676551611336,-43.911508408720735,310.87076866871246,55.38982567841917,-31.820256252395197,110.58179938261152,85.5564448919465,-23.88805856335219,30.0,200.0,60.0,0.08,150.0,-0.03,20.0,0.06,10.0,0.0,3.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_045_wb10_wt+00_cd3,phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_045_wb10_wt+00_cd3,2018-05-04,2026-03-16,2874,4093.6330561680156,60.77231202486715,-43.91150840872077,1.3244877615545456,1.3669862696708268,810,41.8580375782881,13.535142658315936,44.60681976339597,313.7823007421839,31.372333402753604,-43.91150840872077,310.8707686687124,55.38982567841914,-31.820256252395197,110.5817993826117,85.55644489194663,-23.888058563352143,30.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.045,10.0,0.0,3.0,phase63_overlay
phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v20_060_wb20_wt-02_cd0,phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v20_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,4581.9931290357235,63.038877224077126,-57.0019834933569,1.1296328611035498,1.444203547403643,891,41.718858733472516,4.349338900487125,53.93180236604036,370.72379528478876,34.667379055772216,-57.0019834933569,310.78040780109797,55.37916551358919,-52.59054447674995,109.37570270496404,84.67379882659267,-28.819626282452738,50.0,200.0,60.0,0.12,150.0,0.0,20.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v20_045_wb20_wt-02_cd0,phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v20_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,4239.355610869238,61.47176021122749,-58.82648846237031,1.1120714153018598,1.4199098766545077,901,45.3027139874739,4.2797494780793315,50.41753653444676,350.74989943316825,33.55015409334903,-58.82648846237031,310.7804078010978,55.37916551358917,-52.590544476749955,109.37570270496391,84.67379882659256,-28.81962628245275,50.0,200.0,60.0,0.12,150.0,0.0,20.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v30_045_wb20_wt-02_cd0,phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v30_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,4224.042312299595,61.39923092220905,-57.00198349335701,1.1162698769536645,1.4135999641092631,887,44.85038274182324,4.314544189283229,50.835073068893536,370.72379528478734,34.66737905577213,-57.00198349335701,310.7804078010973,55.3791655135891,-52.59054447675,109.37570270496413,84.67379882659272,-28.819626282452738,50.0,150.0,60.0,0.12,150.0,0.0,30.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v20_060_wb20_wt-02_cd0,phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v20_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,3998.7041896150295,60.30516530006902,-57.00198349335697,1.1024956881381915,1.4002637841517889,889,41.718858733472516,4.453723034098817,53.82741823242867,370.7237952847873,34.66737905577213,-57.00198349335697,310.7804078010969,55.37916551358906,-52.59054447675,109.37570270496386,84.67379882659255,-28.81962628245278,50.0,150.0,60.0,0.12,150.0,0.0,20.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v30_060_wb20_wt-02_cd0,phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v30_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,3702.7720249934773,58.78566210198484,-57.001983493356946,1.0822904013902734,1.3480240997272093,890,41.405706332637436,4.523312456506611,54.07098121085595,370.7237952847878,34.66737905577215,-57.001983493356946,310.7804078010969,55.37916551358906,-52.59054447675001,109.37570270496373,84.67379882659243,-28.81962628245276,50.0,150.0,60.0,0.12,150.0,0.0,30.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v20_045_wb20_wt-02_cd0,phase63_btcpref_f50_s150_r60_m12_rm150_rb+00_v20_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,3698.7529097810325,58.76432451370774,-58.82648846237025,1.0848010226912141,1.3759891932738262,899,45.3027139874739,4.3841336116910234,50.31315240083507,350.749899433168,33.55015409334901,-58.82648846237025,310.7804078010968,55.37916551358906,-52.59054447674999,109.37570270496369,84.6737988265924,-28.81962628245277,50.0,150.0,60.0,0.12,150.0,0.0,20.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v30_045_wb20_wt-02_cd0,phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v30_045_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,4839.399248948465,64.15160013795997,-57.001983493357024,1.14334788697958,1.4574779225779442,889,44.85038274182324,4.210160055671538,50.939457202505224,370.72379528478655,34.66737905577209,-57.001983493357024,310.78040780109666,55.37916551358904,-52.59054447675003,109.37570270496396,84.6737988265926,-28.81962628245278,50.0,200.0,60.0,0.12,150.0,0.0,30.0,0.045,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v30_060_wb20_wt-02_cd0,phase63_btcpref_f50_s200_r60_m12_rm150_rb+00_v30_060_wb20_wt-02_cd0,2018-05-04,2026-03-16,2874,4243.94668866818,61.49346167311638,-57.00198349335699,1.1094744778291505,1.3909523079265567,892,41.405706332637436,4.41892832289492,54.17536534446764,370.7237952847862,34.66737905577206,-57.00198349335699,310.78040780109643,55.379165513589015,-52.590544476749955,109.37570270496354,84.67379882659229,-28.81962628245276,50.0,200.0,60.0,0.12,150.0,0.0,30.0,0.06,20.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v30_045_wb10_wt+02_cd0,phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v30_045_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,5328.655201178648,66.13380781274903,-52.14569661426047,1.1651881624296028,1.5146519876967117,893,44.85038274182324,7.411273486430063,47.73834377174669,390.4080147229744,35.73153871822334,-52.14569661426047,310.7701300795733,55.37795291522731,-46.977952336882986,147.57125078965757,112.23446635628132,-17.532542325373623,20.0,150.0,20.0,0.08,150.0,0.0,30.0,0.045,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v20_060_wb10_wt+02_cd0,phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v20_060_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,4554.495953457635,62.91687497445642,-52.145696614260494,1.12236085818325,1.4678371327967004,905,41.718858733472516,8.455114822546973,49.82602644398052,384.0912042453776,35.393862461177505,-52.145696614260494,310.7701300795731,55.37795291522729,-46.977952336882986,147.5712507896576,112.23446635628136,-17.532542325373633,20.0,150.0,20.0,0.08,150.0,0.0,20.0,0.06,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v20_045_wb10_wt+02_cd0,phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v20_045_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,3743.4689448074314,59.000621384296714,-51.571364427044486,1.0840471520941026,1.4104991384419785,907,45.3027139874739,6.958942240779402,47.73834377174669,379.7867085930296,35.161713031354914,-51.571364427044486,310.7701300795728,55.37795291522725,-46.977952336883014,147.57125078965737,112.23446635628119,-17.532542325373633,20.0,150.0,20.0,0.08,150.0,0.0,20.0,0.045,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v30_060_wb10_wt+02_cd0,phase63_btcpref_f20_s150_r20_m08_rm150_rb+00_v30_060_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,4316.153708560039,61.83216823306732,-52.145696614260515,1.1083022753415976,1.4540184881842058,909,41.405706332637436,8.768267223382047,49.82602644398052,367.27184634523076,34.47707021398647,-52.145696614260515,310.7701300795726,55.377952915227226,-46.977952336883014,147.57125078965737,112.23446635628119,-17.532542325373633,20.0,150.0,20.0,0.08,150.0,0.0,30.0,0.06,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v20_045_wb20_wt+00_cd0,phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v20_045_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,6837.163452368962,71.39239380503466,-38.824435259259694,1.2216144542934075,1.6325432211524438,913,42.34516353514266,6.715379262352123,50.939457202505224,493.63793632947556,40.80599213000684,-38.824435259259694,310.7217093564387,55.372239803015866,-38.824435259259694,90.85135705497022,71.00505818588002,-29.858605027417852,50.0,200.0,30.0,0.04,150.0,-0.03,20.0,0.045,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v20_060_wb20_wt+00_cd0,phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v20_060_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,9427.990087364917,78.44594717218645,-38.82443525925974,1.2847587293900338,1.7309775033205506,906,38.72651356993737,8.455114822546973,52.81837160751566,689.1617007782763,48.722827514101105,-38.82443525925974,310.7217093564382,55.3722398030158,-38.82443525925974,90.85135705497007,71.0050581858799,-29.858605027417905,50.0,200.0,30.0,0.04,150.0,-0.03,20.0,0.06,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v30_045_wb20_wt+00_cd0,phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v30_045_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,7038.69482286645,72.01729733714754,-38.824435259259715,1.2305325319236706,1.6400819295795,901,41.8580375782881,6.75017397355602,51.391788448155886,432.2704408086534,37.88466242785202,-38.824435259259715,310.72170935643805,55.37223980301577,-38.824435259259715,90.85135705496998,71.00505818587983,-29.858605027417894,50.0,200.0,30.0,0.04,150.0,-0.03,30.0,0.045,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v30_060_wb20_wt+00_cd0,phase63_btcpref_f50_s200_r30_m04_rm150_rb-03_v30_060_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,8432.915298851856,75.96192237948489,-38.82443525925974,1.2559416141021167,1.6608802810706431,907,38.413361169102295,8.559498956158663,53.027139874739035,661.7429148757933,47.71578086688428,-38.82443525925974,310.7217093564377,55.37223980301573,-38.82443525925974,90.85135705497001,71.00505818587983,-29.858605027417884,50.0,200.0,30.0,0.04,150.0,-0.03,30.0,0.06,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m04_rm200_rb-03_v20_045_wb10_wt+00_cd3,phase63_btcpref_f30_s200_r60_m04_rm200_rb-03_v20_045_wb10_wt+00_cd3,2018-05-04,2026-03-16,2874,2800.295119370168,53.411667037963454,-40.4558641131515,1.2202801752461023,1.252144347750155,803,39.38761308281141,13.848295059151008,46.764091858037574,340.06103654229094,32.935758059548334,-40.4558641131515,310.71636586122355,55.37160930101961,-30.58232090477395,121.55056620301488,93.54490164129392,-23.290543175578215,30.0,200.0,60.0,0.04,200.0,-0.03,20.0,0.045,10.0,0.0,3.0,phase63_overlay
phase63_btcpref_f50_s200_r60_m04_rm150_rb-03_v30_060_wb10_wt+02_cd3,phase63_btcpref_f50_s200_r60_m04_rm150_rb-03_v30_060_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,4972.301984299564,64.70643412432737,-42.671749817548886,1.3207478260822179,1.3722424633830244,678,38.413361169102295,20.876826722338205,40.709812108559504,521.8529683605467,42.0678337519627,-38.97188460179799,310.60303518711976,55.35823559751891,-29.270601761432037,58.04077918437582,46.21805144328353,-29.270601761432037,50.0,200.0,60.0,0.04,150.0,-0.03,30.0,0.06,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f50_s200_r60_m04_rm150_rb-03_v20_060_wb10_wt+02_cd3,phase63_btcpref_f50_s200_r60_m04_rm150_rb-03_v20_060_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,6104.627698472065,68.97874779134108,-38.97188460179799,1.3912091093909575,1.468692883033018,677,38.72651356993737,20.424495476687543,40.848990953375086,544.2364432433818,43.036375737237705,-38.97188460179799,310.6030351871196,55.35823559751889,-29.27060176143201,58.04077918437598,46.218051443283635,-29.27060176143201,50.0,200.0,60.0,0.04,150.0,-0.03,20.0,0.06,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f50_s200_r60_m04_rm150_rb-03_v30_045_wb10_wt+02_cd3,phase63_btcpref_f50_s200_r60_m04_rm150_rb-03_v30_045_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,4185.366604034967,61.21504566827423,-38.971884601798,1.3377158368816093,1.3755568971566223,677,41.8580375782881,17.88448155880306,40.25748086290884,316.5025512643513,31.53783369814276,-38.971884601798,310.60303518711925,55.35823559751884,-29.270601761432037,58.04077918437596,46.21805144328361,-29.270601761432037,50.0,200.0,60.0,0.04,150.0,-0.03,30.0,0.045,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_045_wb10_wt+02_cd0,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_045_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,2862.9380836368055,53.82885651761011,-54.54517362101568,1.0221358762841568,1.362649845562964,878,45.3027139874739,9.429366736256089,45.26791927627001,324.69585927659523,32.0310942486145,-54.54517362101568,310.48147123643577,55.34388749398722,-41.2731554852667,149.6827482059555,113.73598283019382,-17.532542325373612,20.0,100.0,30.0,0.08,150.0,0.0,20.0,0.045,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_045_wb10_wt+02_cd0,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_045_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,3639.999860045681,58.450131881497526,-53.80672692146834,1.0757682436000333,1.4371222707833922,865,44.85038274182324,10.125260960334028,45.02435629784273,330.2461530096899,32.36088735408445,-53.80672692146834,310.48147123643497,55.34388749398713,-41.273155485266685,149.6827482059551,113.73598283019355,-17.532542325373623,20.0,100.0,30.0,0.08,150.0,0.0,30.0,0.045,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_060_wb10_wt+02_cd0,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_060_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,3749.1643765850463,59.03054574246332,-53.80672692146836,1.0767741880495285,1.4435390890155384,876,41.718858733472516,11.099512874043144,47.18162839248434,359.6757641671401,34.054258611106356,-53.80672692146836,310.48147123643474,55.34388749398709,-41.27315548526666,149.68274820595516,113.73598283019355,-17.532542325373623,20.0,100.0,30.0,0.08,150.0,0.0,20.0,0.06,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_060_wb10_wt+02_cd0,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_060_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,3552.0606541479074,57.97171432870905,-53.80672692146843,1.0628978451938362,1.4289967890874313,880,41.405706332637436,11.412665274878218,47.18162839248434,343.7047010126198,33.14653722135101,-53.80672692146843,310.4814712364343,55.34388749398704,-41.273155485266685,149.68274820595505,113.7359828301935,-17.532542325373633,20.0,100.0,30.0,0.08,150.0,0.0,30.0,0.06,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v30_060_wb10_wt+00_cd3,phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v30_060_wb10_wt+00_cd3,2018-05-04,2026-03-16,2874,3262.9704271529754,56.32473253340318,-50.688205511111185,1.2220683166684336,1.2285348888720418,835,34.864300626304804,12.386917188587335,52.74878218510787,451.46760199418895,38.826533122186135,-42.926345261925725,310.4634794455879,55.34176368779102,-32.54913261420137,132.5825403781613,101.51188131404996,-19.349205998095442,50.0,100.0,20.0,0.04,200.0,-0.03,30.0,0.06,10.0,0.0,3.0,phase63_overlay
phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v20_060_wb10_wt+00_cd3,phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v20_060_wb10_wt+00_cd3,2018-05-04,2026-03-16,2874,4013.7100129374835,60.37963357503817,-42.92634526192569,1.2929512785675628,1.3208447348194403,834,35.177453027139876,11.934585942936673,52.887961029923446,471.3175695041564,39.772977665246835,-42.92634526192569,310.46347944558715,55.34176368779094,-32.54913261420139,132.58254037816104,101.51188131404977,-19.349205998095453,50.0,100.0,20.0,0.04,200.0,-0.03,20.0,0.06,10.0,0.0,3.0,phase63_overlay
