date,base_return,btc_return,btc_close,base_selected_symbol,base_strength_lb,base_is_weak,signal_regime,signal_position,executed_regime,executed_position,strategy_return,equity,btc_fast_ma,btc_slow_ma,btc_risk_ma,btc_ret_lb,btc_vol,btc_trend_ok,risk_off,btc_preference
2019-04-30,0.011725658311422693,0.01578231967835908,5320.81,0.0,0.15788490444019887,False,BASE,0.0,BASE,0.0792523053400582,0.011725658311422693,0.9494544778074357,5233.4995,4185.500099999999,4472.86145,0.2965094603979095,0.020180967095276604,True,False,False
2019-05-01,0.020372640808441034,0.011725658311422471,5383.2,0.0590558470428121,0.0720069732487636,False,BASE,0.0590558470428121,BASE,0.0,0.020372640808441034,0.9687973728477726,5251.791,4204.0631,4468.1128,0.2988592275175168,0.015836136435443317,True,False,False
2019-05-02,0.05094240351583057,0.020372640808441034,5492.87,0.0242476073419326,0.018150239540460245,True,BTC,BTC,BASE,0.0590558470428121,0.05094240351583057,1.0181502395404602,5274.034,4223.2825,4463.88045,0.13085074187458434,0.016246654120804505,True,False,True
2019-05-03,0.009832504430343558,0.05094240351583057,5772.69,0.0,0.029705764928890988,False,BTC,BTC,BTC,BTC,0.05094240351583057,1.0700172598828699,5310.407499999999,4245.4812,4458.981400000001,0.17031383043425352,0.019094302400093553,True,False,True
2019-05-04,-0.009234147303776363,0.009832504430343558,5829.45,0.0174950168689937,0.020197310215989805,False,BTC,BTC,BTC,BTC,0.009832504430343558,1.0805382093312124,5345.3150000000005,4268.0795,4454.3323,0.1900091045306267,0.018967256675981935,True,False,True
2019-05-05,-0.004818530304971591,-0.009234147303776474,5775.62,0.0658427560026103,0.015281458559663452,True,BTC,BTC,BTC,BTC,-0.009234147303776474,1.0705603603388891,5382.8485,4290.1828,4449.50595,0.15398155825732518,0.01829354580555808,True,False,True
2019-05-06,0.017145720355127736,-0.004818530304971591,5747.79,0.0,0.032689190529873624,False,BTC,BTC,BTC,BTC,-0.004818530304971591,1.065401832799295,5411.552000000001,4312.008199999999,4445.1501,0.1395549863299952,0.017710058681620327,True,False,True
2019-05-07,0.024109100736529054,0.017145720355127736,5846.34,0.0044024296617937,0.0575863982538829,False,BTC,BTC,BTC,BTC,0.017145720355127736,1.0836689146903122,5443.728,4334.9632,4441.7374,0.1307610627684821,0.01789341938389764,True,False,True
2019-05-08,0.037060172465339214,0.024109100736529054,5987.29,0.0,0.12438761946143062,False,BASE,0.0,BTC,BTC,0.024109100736529054,1.109795197719626,5480.1705,4360.4946,4438.73185,0.14328896866466811,0.018303336813754626,True,False,False
2019-05-09,0.026436663134262517,0.037060172465339214,6209.18,0.0148504676808636,0.13769237388595923,False,BASE,0.0148504676808636,BASE,0.0,0.026436663134262517,1.1391344795097622,5527.6955,4388.476000000001,4436.8272,0.20566601941747575,0.01937891169614019,True,False,False
2019-05-10,0.11028614554714733,0.026436663134262517,6373.33,0.0601288053556083,0.36363516766900994,False,BASE,0.0601288053556083,BASE,0.0148504676808636,0.11028614554714733,1.2647652305147499,5581.7755,4417.6275,4435.787850000001,0.20064616399001545,0.019756275111785886,True,False,False
2019-05-11,-0.015390985582698136,0.11028614554714733,7076.22,0.019596523434942,0.3446644751761201,False,BASE,0.019596523434942,BASE,0.0601288053556083,-0.015390985582698136,1.2452992470863995,5672.7795,4454.0487,4438.4014,0.41034446333437646,0.029161407168187665,True,False,False
2019-05-12,0.11818047424328748,-0.015390985582698136,6967.31,0.007581728174701,0.5035775605505353,False,BASE,0.007581728174701,BASE,0.019596523434942,0.11818047424328748,1.392469302681879,5753.288,4489.101100000001,4440.410449999999,0.38020923096428105,0.029900230653474556,True,False,False
2019-05-13,0.020132953222491867,0.11818047424328748,7790.71,0.2418621715885174,0.5338490172434875,False,BASE,0.2418621715885174,BASE,0.007581728174701,0.020132953222491867,1.4205038220165291,5868.158,4531.9605,4446.723550000001,0.5441764680231982,0.03757471475636333,True,False,False
2019-05-14,0.02797210716244991,0.020132953222491867,7947.56,0.1185158780501196,0.5767540063248409,False,BASE,0.1185158780501196,BASE,0.2418621715885174,0.02797210716244991,1.460238307150645,5994.786,4576.855,4453.7682,0.5488394753766102,0.03682521907874813,True,False,False
2019-05-15,-0.037121765707410326,0.02797210716244969,8169.87,0.1022164855784298,0.5182221135238296,False,BASE,0.1022164855784298,BASE,0.1185158780501196,-0.037121765707410326,1.4060316828356134,6142.2845,4623.9215,4462.08955,0.6258609538403368,0.03452505877655233,True,False,False
2019-05-16,-0.06500020974780685,-0.037121765707410215,7866.59,0.0456269405228897,0.4137064130606094,False,BASE,0.0456269405228897,BASE,0.1022164855784298,-0.06500020974780685,1.3146393285392368,6269.909,4667.8715,4468.97285,0.5204900922353741,0.03694665894621505,True,False,False
2019-05-17,-0.0014999999999999458,-0.06500020974780685,7355.26,0.0,0.39665511254288344,False,BASE,0.0,BASE,0.0456269405228897,-0.0014999999999999458,1.312667369546428,6372.8875,4707.3704,4474.02665,0.4137064130606096,0.041135327375525124,True,False,False
2019-05-18,0.0,-0.013297966353330914,7257.45,0.0,0.3965913708383093,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,6470.384,4745.9609,4478.65955,0.3801526688523593,0.041558353909026964,True,False,False
2019-05-19,0.0,0.12277452824339119,8148.48,0.0,0.3878688273967128,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,6615.901000000001,4790.8553,4487.5423,0.5495295397324043,0.04691014588507062,True,False,False
2019-05-20,0.0,-0.025812176013195076,7938.15,0.0,0.39726626573873647,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,6746.767999999999,4833.585,4495.18305,0.5001048806344996,0.0481082536702542,True,False,False
2019-05-21,0.0,-0.004192412589835159,7904.87,0.0,0.3709231250256677,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,6872.8515,4875.8331,4502.5375,0.5039306411168651,0.04839115482317875,True,False,False
2019-05-22,0.0,-0.03497084708540421,7628.43,0.0,0.33694022547425906,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,6979.6295,4915.8069,4508.7442,0.42397435945299167,0.04987986494784802,True,False,False
2019-05-23,0.0,0.02924323877914592,7851.51,0.0,0.35627462788550335,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7083.5705,4958.0074,4515.5725,0.4292858040052354,0.04937960507117029,True,False,False
2019-05-24,0.0,0.014437987087833948,7964.87,0.0,0.4069670127780225,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7190.3414999999995,5001.5621,4523.0519,0.4708901200369344,0.04935793152417782,True,False,False
2019-05-25,0.0,0.007600877352675006,8025.41,0.0,0.382026516249224,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7302.831,5045.9106,4530.5833999999995,0.5374643192398323,0.049047690127237836,True,False,False
2019-05-26,0.0,0.07339438109704055,8614.43,0.0,0.3868310097456611,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7446.1630000000005,5096.030199999999,4540.76325,0.6210515421237839,0.05019779524677246,True,False,False
2019-05-27,0.0,0.016471200067793124,8756.32,0.0,0.3837398841643551,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7591.661999999999,5147.4093,4552.14565,0.6534804718554146,0.050201036257795664,True,False,False
2019-05-28,0.0,-0.00464578727136522,8715.64,0.0,0.40206773969386034,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7728.0795,5197.8899,4563.6239000000005,0.6421304111901602,0.05051979106204062,True,False,False
2019-05-29,0.0,-0.008026949254443583,8645.68,0.0,0.38028366169812555,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7849.9045,5245.360700000001,4574.68705,0.6505248046062151,0.05072171544611698,True,False,False
2019-05-30,0.0,-0.04350612097602491,8269.54,0.0,0.364286504309705,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,7944.714999999999,5288.9782,4583.7857,0.5541881781157381,0.0523977018943491,True,False,False
2019-05-31,0.0,0.03451945331904782,8555.0,0.0,0.33704731952513,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,8018.6539999999995,5334.8308,4594.295349999999,0.589203447763412,0.04787379176655123,True,False,False
2019-06-01,0.0,-0.0012776154295733866,8544.07,0.0,0.2722365327083218,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,8097.492,5380.898400000001,4604.727400000001,0.5554837452916235,0.04758808170511345,True,False,False
2019-06-02,0.0,0.021290789986505354,8725.98,0.0,0.25984906123219154,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,8144.255500000001,5428.538200000001,4618.74525,0.51159684653082,0.04093164497775528,True,False,False
2019-06-03,0.0,-0.06992452423681927,8115.82,0.0,0.271591120953248,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,8152.6685,5468.5188,4630.55735,0.3922102428187908,0.044021128535773495,False,False,False
2019-06-04,0.0,-0.05283384796607116,7687.03,0.0,0.27774798835726444,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,8128.5265,5507.9535,4640.7128,0.3309445566017155,0.04514550657823753,False,False,False
2019-06-05,0.0,0.011639085576614194,7776.5,0.0,0.2562093737278366,False,BASE,0.0,BASE,0.0,0.0,1.312667369546428,8124.022,5547.439300000001,4651.45385,0.35295478784019596,0.044497314833211114,False,False,False
2019-06-06,0.023392444809739565,0.0013116440558091913,7786.7,0.0247523074161799,0.2553302975704983,False,BASE,0.0247523074161799,BASE,0.0,0.023392444809739565,1.3433738685420888,8145.594,5587.213999999999,4662.07735,0.3318931160349894,0.04189557040856756,False,False,False
2019-06-07,-0.01089025415605227,0.024892444809739622,7980.53,0.024416370579664,0.19728774139348415,False,BASE,0.024416370579664,BASE,0.0247523074161799,-0.01089025415605227,1.3287441856870663,8181.748,5628.8386,4677.4298499999995,0.33291188500974567,0.04194716641269333,False,False,False
2019-06-08,-0.03363349135124316,-0.01089025415605227,7893.62,0.005246066556734,0.12721886898055335,False,BASE,0.005246066556734,BASE,0.024416370579664,-0.03363349135124316,1.2840538796097458,8169.004999999999,5669.637899999999,4694.10365,0.2712821982934943,0.032284044726360005,False,False,False
2019-06-09,-0.0014999999999999458,-0.03363349135124316,7628.13,0.0,0.013727898155861284,True,BASE,0.0,BASE,0.005246066556734,-0.0014999999999999458,1.2821277987903312,8153.503999999999,5707.689199999999,4708.93895,0.19688294816053786,0.03262700738933821,False,False,False
2019-06-10,-0.013757680623845192,0.04648845785271094,7982.75,0.0628964727260519,0.015409506569700415,True,BASE,0.0628964727260519,BASE,0.0,-0.013757680623845192,1.2644886940156201,8157.397999999999,5749.3174,4727.0027,0.12810935782098354,0.03424404342896031,False,False,False
2019-06-11,0.03078542530659867,-0.012257680623845246,7884.9,0.0677046227373272,-0.06395314155514076,True,BASE,0.0677046227373272,BASE,0.0628964727260519,0.03078542530659867,1.3034165162562765,8170.2215,5790.0889,4744.3241499999995,0.13169932154590502,0.033395786491898824,False,False,False
2019-06-12,0.011184058349041015,0.03078542530659867,8127.64,0.0,-0.0721644094162428,True,BASE,0.0,BASE,0.0677046227373272,0.011184058349041015,1.3179940026271906,8184.028,5834.2123,4765.30015,0.043247662921607866,0.033459824220240325,False,False,False
2019-06-13,0.052498375623894145,0.011184058349041015,8218.54,0.0,-0.050027286605046295,True,BASE,0.0,BASE,0.0,0.052498375623894145,1.3871865468471525,8196.711500000001,5877.8204000000005,4785.96395,0.03409599927524942,0.033408239673318824,False,False,False
2019-06-14,0.018346820809248543,0.052498375623894145,8650.0,0.0236228761604484,0.004697850764090017,True,BASE,0.0236228761604484,BASE,0.0,0.018346820809248543,1.4126370098511574,8227.941,5925.702000000001,4809.902950000001,0.058768376975398606,0.03516286813486007,False,False,False
2019-06-15,-0.0014999999999999458,0.018346820809248543,8808.7,0.0,0.07293158185346549,False,BASE,0.0,BASE,0.0236228761604484,-0.0014999999999999458,1.4105180543363807,8237.6545,5975.0526,4834.5704,0.11976091292415147,0.03162946069018511,False,False,False
2019-06-16,0.0,0.01641899485735676,8953.33,0.0,0.07454339694888867,False,BASE,0.0,BASE,0.0,0.0,1.4105180543363807,8247.505000000001,6025.937,4858.0127999999995,0.21726900204751431,0.03162823722915174,True,False,False
2019-06-17,0.0,0.040278868309332916,9313.96,0.0,0.07454339694888867,False,BASE,0.0,BASE,0.0,0.0,1.4105180543363807,8277.421,6079.6462,4883.1034,0.2833653693790519,0.03268129255894112,True,False,False
2019-06-18,0.0,-0.02495286644993111,9081.55,0.0,0.07454339694888867,False,BASE,0.0,BASE,0.0,0.0,1.4105180543363807,8299.214499999998,6131.2935,4908.30455,0.1145084727458372,0.03319342627884844,False,False,False
2019-06-19,0.0,0.019153118135120106,9255.49,0.0,0.07454339694888867,False,BASE,0.0,BASE,0.0,0.0,1.4105180543363807,8348.512,6185.1323,4933.6319,0.16595050484054852,0.03157174152434713,True,False,False
2019-06-20,0.06603513668000405,0.028267547153095096,9517.12,0.0177461847564681,0.1455010170350044,False,BASE,0.0177461847564681,BASE,0.0,0.06603513668000405,1.503661806844097,8396.618,6241.4762,4960.41245,0.2039565483050323,0.03131926423473557,True,False,False
2019-06-21,0.05606770172029929,0.0675351366800041,10159.86,0.0776286080195676,0.20972662637842254,False,BASE,0.0776286080195676,BASE,0.0177461847564681,0.05606770172029929,1.5879686685184382,8477.4075,6304.4148,4991.7917,0.331841545376965,0.034012421810636954,True,False,False
2019-06-22,0.016456498438883527,0.05606770172029929,10729.5,0.006534431744622,0.2296344907168948,False,BASE,0.006534431744622,BASE,0.0776286080195676,0.016456498438883527,1.614101072432908,8577.583499999999,6372.9385999999995,5025.681,0.36655242112663666,0.03544098025120401,True,False,False
2019-06-23,0.013801488528865091,0.016456498438883527,10906.07,0.0114846440237035,0.24660527703522095,False,BASE,0.0114846440237035,BASE,0.006534431744622,0.013801488528865091,1.6363780698685195,8717.096,6442.7617,5061.36215,0.36927156375433623,0.030187690296248543,True,False,False
2019-06-24,0.06912348201389396,0.013801488528865091,11056.59,0.0,0.3327749744807904,False,BASE,0.0,BASE,0.0114846440237035,0.06912348201389396,1.7494902199490066,8885.573999999999,6513.2678000000005,5099.10135,0.3776978372444524,0.025844637668247614,True,False,False
2019-06-25,0.1076859044096623,0.06912348201389396,11820.86,0.0,0.47629605298231903,False,BASE,0.0,BASE,0.0,0.1076859044096623,1.9378856565400744,9087.792,6591.665,5141.1879,0.3722161535934474,0.02800879577049183,True,False,False
2019-06-26,-0.1347057385938385,0.10768590440966208,13093.8,0.0871129270741077,0.2774305027821673,False,BASE,0.0871129270741077,BASE,0.0,-0.1347057385938385,1.676841337865438,9353.147,6682.7249,5189.60225,0.4953542127286348,0.03326800498293049,True,False,False
2019-06-27,-0.0015000000000000568,-0.13470573859383828,11329.99,0.0,0.2755143570279939,False,BASE,0.0,BASE,0.0871129270741077,-0.0015000000000000568,1.6743260758586398,9520.619999999999,6755.8695,5228.52535,0.2999607601966121,0.048457217828671836,True,False,False
2019-06-28,0.0,0.09449611164705352,12400.63,0.0,0.2755143570279939,False,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,9745.9705,6839.4454000000005,5273.364100000001,0.4343151724329375,0.050615070285599056,True,False,False
2019-06-29,0.0,-0.040118929441488094,11903.13,0.0,0.2755143570279939,False,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,9959.7205,6918.670300000001,5315.977799999999,0.43939445241210495,0.05100352534701042,True,False,False
2019-06-30,0.0,-0.08813060094277714,10854.1,0.0,0.2755143570279939,False,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10103.288,6987.342,5353.0233,0.26874342489772074,0.05618817140463104,True,False,False
2019-07-01,0.0,-0.021113680544678992,10624.93,0.0,0.2755143570279939,False,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10240.2895,7053.5312,5389.637650000001,0.24354435298399957,0.0564520344837906,True,False,False
2019-07-02,0.0,0.020510252773429993,10842.85,0.0,0.2755143570279939,False,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10376.05,7122.0379,5427.731049999999,0.24259395506292702,0.056367781642561315,True,False,False
2019-07-03,0.0,0.1011864961702873,11940.0,0.0,0.2755143570279939,False,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10562.123,7202.0767000000005,5471.37245,0.471200691981833,0.05930844647546748,True,False,False
2019-07-04,0.0,-0.0665268006700167,11145.67,0.0,0.2755143570279939,False,CASH,CASH,BASE,0.0,0.0,1.6743260758586398,10686.9065,7274.0479,5510.95745,0.4499318982754068,0.06173517683165536,True,True,False
2019-07-05,0.0,-0.015695781411077192,10970.73,0.0,0.2755143570279939,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,10795.008,7343.374700000001,5548.2657,0.4107541953320901,0.06207920378634343,True,True,False
2019-07-06,0.0,0.026047491825976987,11256.49,0.0,0.24635897352664782,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,10910.166,7415.6615,5586.2832499999995,0.44560468491145167,0.06214125683013177,True,True,False
2019-07-07,0.0,0.013303436506406419,11406.24,0.0,0.26008158221432254,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11014.78,7488.6914,5625.00335,0.42925845777160165,0.061836701120568625,True,True,False
2019-07-08,0.0,0.07297409137454602,12238.6,0.0,0.3039375546822902,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11172.632500000002,7570.0077,5665.9482499999995,0.5504420025286245,0.06257994326031029,True,True,False
2019-07-09,0.0,0.02490562646054273,12543.41,0.0,0.30589639928121226,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11337.028499999999,7654.4023,5709.472,0.6443623797706646,0.06260232101500345,True,True,False
2019-07-10,0.0,-0.03468275373283658,12108.37,0.0,0.324113124761523,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11466.591,7734.040400000001,5750.269300000001,0.5168168864113245,0.06354731838699985,True,True,False
2019-07-11,0.0,-0.06321907903375945,11342.89,0.0,0.2845671778563188,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11525.7425,7798.8964000000005,5787.3352,0.43855851057083783,0.06443910437344288,False,True,False
2019-07-12,0.0,0.03652772794234971,11757.22,0.0,0.27035940415598536,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11577.1285,7867.1426,5826.08125,0.44657243677131353,0.06384249442501522,True,True,False
2019-07-13,0.0,-0.03414582698971347,11355.76,0.0,0.2069941708014027,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11599.613000000001,7931.7136,5864.1311,0.38172473456355993,0.06440361010920032,False,True,False
2019-07-14,0.0,-0.1040511599399776,10174.18,0.0,0.18524862663413777,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11555.4925,7983.4059,5896.113300000001,0.17620578034682088,0.06850810872889751,False,True,False
2019-07-15,0.0,0.06531632033244938,10838.72,0.0,0.18702917038972267,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11506.3855,8041.354200000001,5932.46735,0.2304562534766763,0.06831584575700825,False,True,False
2019-07-16,0.0,-0.12908627587021337,9439.59,0.0,0.18702917038972267,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11323.675,8084.0473999999995,5960.468999999999,0.05431051910294826,0.06880090809169645,False,True,False
2019-07-17,0.0,0.024188550562047606,9667.92,0.0,0.18702917038972267,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11240.571500000002,8128.3576,5990.332,0.038003169435986583,0.06333923891012255,False,True,False
2019-07-18,0.0,0.09921885989954404,10627.16,0.0,0.18702917038972267,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11151.898,8183.129199999999,6024.45825,0.17019231298621929,0.06372061689857667,False,True,False
2019-07-19,0.0,-0.01156188483094256,10504.29,0.0,0.18702917038972267,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11081.956,8235.0896,6058.465200000001,0.13492532540146462,0.06324999738182864,False,True,False
2019-07-20,0.0,0.02246129914539674,10740.23,0.0,0.11349910481049896,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11076.2625,8292.3182,6093.180649999999,0.1285168202145186,0.06044277500977415,False,True,False
2019-07-21,0.0,-0.014038805500440787,10589.45,0.0,0.05438231185050535,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11074.4885,8347.7326,6126.8351,0.04228306295559192,0.060330999575912765,False,True,False
2019-07-22,0.0,-0.023527189797392767,10340.31,0.0,0.03731179196539136,False,CASH,CASH,CASH,CASH,0.0,1.6743260758586398,11049.361499999999,8400.6835,6159.70275,-0.036272892492660525,0.06040719714992998,False,True,False
2019-07-23,0.0,-0.0459754107952276,9864.91,0.0,0.023190243556105106,False,BASE,0.0,CASH,CASH,0.0,1.6743260758586398,10945.607,8448.019600000001,6190.06725,-0.0954661028216397,0.056400202906002464,False,False,False
2019-07-24,0.0,-0.01030217204211692,9763.28,0.0,-0.042963454858614525,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10876.4875,8495.4029,6220.02885,-0.11697186926529779,0.05478495899188574,False,False,False
2019-07-25,0.0,0.011941683532583403,9879.87,0.0,-0.13600367998594776,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10821.944500000001,8542.4644,6249.4902,-0.16420040504667166,0.054847960580463484,False,False,False
2019-07-26,0.0,-0.005654932706604554,9824.0,0.0,-0.0015000000000000568,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10750.320000000002,8588.676200000002,6278.7329500000005,-0.24972124211458857,0.05442222231364026,False,False,False
2019-07-27,0.0,-0.03537052117263839,9476.52,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10653.833999999999,8630.857,6306.3399,-0.16358972955845497,0.05462514911836088,False,False,False
2019-07-28,0.0,0.006861168445800869,9541.54,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10518.981000000002,8673.685599999999,6334.21435,-0.23056006025500309,0.05155713813206216,False,False,False
2019-07-29,0.0,-0.003552885592891908,9507.64,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10367.192500000001,8715.8447,6363.82315,-0.20124874717826324,0.05093523667347132,False,False,False
2019-07-30,0.0,0.007001737550012432,9574.21,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10240.4845,8759.025399999999,6393.68765,-0.11791765323702574,0.05083488780523342,False,False,False
2019-07-31,0.0,0.05288373662161172,10080.53,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10177.3665,8806.2593,6426.17465,-0.051237984626722244,0.05109438659250672,False,False,False
2019-08-01,0.0,0.029210765703787223,10374.99,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10108.255000000001,8855.0761,6460.665550000001,-0.04314917203502777,0.05082448108811153,False,False,False
2019-08-02,0.0,0.014338327073086354,10523.75,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10066.6545,8906.1636,6495.15385,-0.11861390284757123,0.05052756857193532,False,False,False
2019-08-03,0.0,0.027852238983252287,10816.86,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10098.788499999999,8962.1332,6531.47285,-0.029501142596183083,0.04516382714029564,False,False,False
2019-08-04,0.0,0.01038841216397346,10929.23,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10103.314,9018.2845,6568.159799999999,-0.0037827929408525973,0.04297545928450866,False,False,False
2019-08-05,0.0,0.08230863473456052,11828.8,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10222.7745,9083.615600000001,6609.222749999999,0.050842669428925014,0.03481252702103779,False,False,False
2019-08-06,0.0,-0.029344481266062372,11481.69,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10313.463,9145.3573,6648.65685,0.006614800319824976,0.035811063639258935,False,False,False
2019-08-07,0.0,0.04296754223463628,11975.03,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10380.8565,9212.7262,6690.2055,-0.021535959995424236,0.030441494277441295,False,False,False
2019-08-08,0.0,0.002065965596745878,11999.77,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10455.630500000001,9279.5158,6732.50795,-0.04334068646404765,0.030182238950243297,False,False,False
2019-08-09,0.0,-0.009981857985611464,11879.99,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10512.6185,9344.4837,6774.273400000001,-0.01886133311089777,0.03018626723237008,False,False,False
2019-08-10,0.0,-0.04803707747228747,11309.31,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10548.6115,9402.6481,6812.965299999999,-0.0029604448249079818,0.032133408506365084,False,False,False
2019-08-11,0.0,0.021279812826777267,11549.97,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10609.0945,9460.4209,6852.95105,-0.01762746635684287,0.0317089686600682,False,False,False
2019-08-12,0.0,-0.013323844131196805,11396.08,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10685.653,9516.0872,6892.08335,0.0035506210064319976,0.029769917429275906,False,False,False
2019-08-13,0.0,-0.044170451593881443,10892.71,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10742.124500000002,9567.258100000001,6928.720449999999,0.0706228904933861,0.031648450221900194,False,False,False
2019-08-14,0.0,-0.07733061836769717,10050.37,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10750.6495,9610.2839,6961.146049999999,-0.07273460334799664,0.0364278049046787,False,False,False
2019-08-15,0.0,0.024233933676073516,10293.93,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10774.145999999999,9654.7598,6994.8615,0.09050604952121866,0.036714779178819275,False,False,False
2019-08-16,0.0,0.0036536094572239275,10331.54,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10816.897,9698.202299999999,7029.3484499999995,0.0686414451091859,0.03564434849973818,False,False,False
2019-08-17,0.0,-0.011181295334480645,10216.02,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10850.621,9738.270700000001,7063.37335,-0.0386876644371591,0.03581286842471234,False,False,False
2019-08-18,0.0,0.00888408597477297,10306.78,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10890.578,9777.605199999998,7097.61635,-0.01880279390610884,0.035783191163896014,False,False,False
2019-08-19,0.0,0.05906403357789736,10915.54,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10957.644499999999,9815.9984,7135.023550000001,0.01632274169175152,0.037699421462178355,False,False,False
2019-08-20,0.0,-0.014202687178096585,10760.51,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10991.6435,9853.930400000001,7171.5157500000005,0.016153813465288547,0.03645736309331957,False,False,False
2019-08-21,0.0,-0.057426646134802195,10142.57,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10980.022500000001,9877.449,7204.70475,-0.01912321777586934,0.038297294637143126,False,False,False
2019-08-22,0.0,-0.004208992395418609,10099.88,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10958.829,9898.9722,7237.9136,0.023818767733309265,0.03815351577633758,False,False,False
2019-08-23,0.0,0.0286805387786786,10389.55,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10937.463500000002,9921.169,7272.54525,0.06414545111888614,0.03818560128019629,False,False,False
2019-08-24,0.0,-0.02456314277326732,10134.35,0.0,0.0,True,BASE,0.0,BASE,0.0,0.0,1.6743260758586398,10897.719500000001,9943.846599999999,7305.85905,0.025757423933715717,0.038410539434036856,False,False,False
