date,candidate_id,base_strategy_version,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,reason_code,us_trading_session_date,causal_available_for_btc_utc_day,baseline_cash,baseline_full_risk,permission_inputs_true,permission_on,permission_on_while_baseline_full_risk,hard_invalidation_on,probe_input_ready_flag,flow_2_of_last_3_positive_flag,flow_3d_sum_usd,flow_3d_sum_pass,btc_close,btc_ema10,btc_price_filter_pass,probe_state,probe_window_id,probe_exit_reason,baseline_handoff_day,early_risk_active,cooldown_active,cooldown_blocked_entry,cooldown_event_id,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated,dev_only_source_lineage,non_authoritative_research_input,official_truth,live_truth,app_truth,execution_truth,baseline_strategy_id,baseline_strategy_version,baseline_candidate_asset,baseline_selected_asset,baseline_model_candidate_exposure,baseline_trend_permission_active,baseline_actual_held_asset,baseline_authorized_tradable_asset,baseline_current_asset,baseline_effective_market_exposure,baseline_execution_target_asset,baseline_execution_target_exposure,baseline_regime,baseline_market_state,baseline_execution_state,baseline_reason_code,baseline_return_gross,baseline_return_net,baseline_equity,baseline_turnover,baseline_fees_daily,baseline_funding_daily,baseline_borrow_cost_daily,baseline_slippage_daily,baseline_cash_day,baseline_in_market,baseline_btc_day,baseline_is_rebalance_day,baseline_asset_transition_day
2025-05-20,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,True,BTC,BTC,BTC,BTC,0.75,0.75,0.75,BTC,IN_MARKET,IN_MARKET,BTC,0.75,pod_buy_hranicou,-0.166667,0.0,baseline_full_risk_pass_through,2025-05-19,2025-05-20,False,True,True,False,True,False,True,True,1042500000.0,True,106849.99,104184.854841,True,FULL_RISK,,,False,False,False,False,,0.009066530181,0.009066530181,4.892090055117,0.009066530181,0.009066530181,4.892090055117,0.012088706908,1.664009941723,166.4009941723,0.009066530181,0.009066530181,4.892090055117,-9.676053,0.0,0.0147375,0.0,0.0,0.0,0.005010266964,0.0,0.024,0.0,False,True,True,False,False,True,False,False,False,baseline_pass_through,0.1,0.01922867602,0.073471071492,0.764846164784,0.133431251641,3.760458798043,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,True,BTC,BTC,BTC,0.75,BTC,0.75,BTC,IN_MARKET,BTC,btc_candidate_persistence_maintenance,0.009066530181,0.009066530181,4.892090055117,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
2025-05-21,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,True,BTC,BTC,BTC,BTC,0.75,0.75,0.75,BTC,IN_MARKET,IN_MARKET,BTC,0.75,pod_buy_hranicou,-0.166667,0.0,baseline_full_risk_pass_through,2025-05-20,2025-05-21,False,True,True,False,True,False,True,True,1256800000.0,True,109643.99,105177.42487,True,FULL_RISK,,,False,False,False,False,,0.019611606889,0.019611606889,4.988031802144,0.019611606889,0.019611606889,4.988031802144,0.026148809186,1.707521820173,170.7521820173,0.019611606889,0.019611606889,4.988031802144,-7.904656,0.0,0.0147375,0.0,0.0,0.0,0.005010266964,0.0,0.024,0.0,False,True,True,False,False,True,False,False,False,baseline_pass_through,0.1,0.030026948497,0.094523564153,0.799457633988,0.14556490846,3.877864524207,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,True,BTC,BTC,BTC,0.75,BTC,0.75,BTC,IN_MARKET,BTC,btc_candidate_persistence_maintenance,0.019611606889,0.019611606889,4.988031802144,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
2025-05-22,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,True,BTC,BTC,BTC,BTC,0.75,0.75,0.75,BTC,IN_MARKET,IN_MARKET,BTC,0.75,pod_buy_hranicou,-0.166667,0.0,baseline_full_risk_pass_through,2025-05-21,2025-05-22,False,True,True,False,True,False,True,True,1603700000.0,True,111696.21,106362.65853,True,FULL_RISK,,,False,False,False,False,,0.014037841928,0.014037841928,5.058053004114,0.014037841928,0.014037841928,5.058053004114,0.018717122571,1.739481715374,173.9481715374,0.014037841928,0.014037841928,5.058053004114,-6.611836,0.0,0.0147375,0.0,0.0,0.0,0.005010266964,0.0,0.024,0.0,False,True,True,False,False,True,False,False,False,baseline_pass_through,0.1,0.035951913268,0.109888312933,0.82471813581,0.149893151277,3.963338363917,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,True,BTC,BTC,BTC,0.75,BTC,0.75,BTC,IN_MARKET,BTC,btc_candidate_persistence_maintenance,0.014037841928,0.014037841928,5.058053004114,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
2025-05-23,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.393616,0.0,early_risk_etf_flow_impulse,2025-05-22,2025-05-23,True,False,True,True,False,False,True,True,1871100000.0,True,107318.3,106536.411525,True,EARLY_RISK,window_011,,False,True,False,False,,-0.019597397262,-0.019709897262,5.546842219659,-0.019597397262,-0.019709897262,5.546842219659,-0.039194794523,1.671303086963,167.1303086963,-0.019597397262,-0.019709897262,5.546842219659,0.0,0.0001125,0.01485,0.0,0.0,0.0,0.005010266964,0.0,0.024,0.25,False,True,True,False,False,True,False,False,False,early_risk,0.1,0.019911965287,0.088012528313,0.788753128821,0.169485807063,3.831746597882,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,trend_score_le_minus_020,0.0,-0.0013375,5.051287858221,0.75,0.0003375,0.0,0.0,0.001,True,False,False,True,True
2025-05-24,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.405776,0.0,early_risk_etf_flow_impulse,2025-05-23,2025-05-24,True,False,True,True,False,False,True,True,1753600000.0,True,107761.91,106759.229429,True,EARLY_RISK,window_011,,False,True,False,False,,0.002066795691,0.002066795691,5.558306409257,0.002066795691,0.002066795691,5.558306409257,0.004133591382,1.678211571,167.8211571,0.002066795691,0.002066795691,5.558306409257,0.0,0.0,0.01485,0.0,0.0,0.0,0.005010266964,0.0,0.024,0.0,False,True,True,False,False,True,False,False,False,early_risk,0.1,0.020128458785,0.090261227918,0.467729700725,0.169210061403,3.287516171034,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,trend_score_le_minus_020,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-05-28,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.47339,0.0,trend_score_le_minus_020,2025-05-27,2025-05-28,True,False,False,False,False,False,True,True,1531900000.0,True,107781.78,107818.498853,False,CASH,window_011,btc_price_filter_failed,False,False,False,False,,0.0,-0.001225,5.551497483906,0.0,-0.001225,5.551497483906,-0.010615103962,1.660397180704,166.0397180704,0.0,-0.001225,5.551497483906,-0.1225,0.000225,0.015075,0.0,0.0,0.0,0.005010266964,0.001,0.025,0.5,True,False,False,True,True,True,False,False,False,cash,0.1,0.02109152191,0.088925657914,0.425686750234,0.169519655159,3.065677364287,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,trend_score_le_minus_020,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-05-29,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,trend_score_le_minus_020,2025-05-28,2025-05-29,True,False,False,False,False,False,True,True,1029800000.0,True,105589.75,107413.271789,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.020337667461,1.626628574989,162.6628574989,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.023593895017,0.088925657914,0.358482234504,0.169519655159,2.714148173065,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,trend_score_le_minus_020,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-05-30,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,trend_score_le_minus_020,2025-05-29,2025-05-30,True,False,False,False,False,False,True,True,471300000.0,False,103985.48,106790.036918,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.015193425498,1.601914514922,160.1914514922,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.014396835492,0.088925657914,0.094044648273,0.169519655159,2.910693987084,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,trend_score_le_minus_020,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-05-31,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,trend_score_le_minus_020,2025-05-30,2025-05-31,True,False,False,False,False,False,True,False,-530200000.0,False,104591.88,106390.372024,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,0.00583158341,1.611256213032,161.1256213032,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,-0.005114468452,0.088925657914,0.12646810455,0.169519655159,4.33130489675,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,trend_score_le_minus_020,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-03,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-02,2025-06-03,True,False,False,False,False,False,True,False,-1230400000.0,False,105376.89,106035.93183,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.004544767948,1.603933427439,160.3933427439,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,-0.0188871752,0.088925657914,0.123801474332,0.169519655159,4.245720543823,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-04,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-03,2025-06-04,True,False,False,False,False,False,True,False,-508500000.0,False,104696.86,105792.464224,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.006453312486,1.593582743825,159.3582743825,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.000839263866,0.088925657914,0.111059612903,0.169519655159,3.89839688258,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-05,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-04,2025-06-05,True,False,False,False,False,False,True,True,194600000.0,False,101508.68,105013.594365,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.030451534077,1.545055704597,154.5055704597,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,-0.001225,0.088814061105,0.112791090324,0.169540484649,3.959136041624,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-06,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-05,2025-06-06,True,False,False,False,False,False,True,True,183700000.0,False,104288.44,104881.748117,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,0.027384456186,1.587366214844,158.7366214844,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.087135107097,0.113417387604,0.169771167888,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-07,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-06,2025-06-07,True,False,False,False,False,False,True,False,-239200000.0,False,105552.15,105003.639369,True,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,0.01211745041,1.606601046235,160.6601046235,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.083341413833,0.113417387604,0.170026775902,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-10,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-09,2025-06-10,True,False,False,False,False,False,True,False,60000000.0,False,110274.39,106833.239248,True,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,0.000103117074,1.606766714234,160.6766714234,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.083402544965,0.113417387604,0.170015703632,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-11,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,early_risk_cooldown_block,2025-06-10,2025-06-11,True,False,True,True,False,False,True,True,769600000.0,True,108645.12,107162.672112,True,CASH,,,False,False,True,True,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.01477469066,1.583027233068,158.3027233068,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cooldown_block,0.1,0.0,0.087720631191,0.113417387604,0.168655898784,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-12,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-11,2025-06-12,True,False,False,False,False,False,True,True,982000000.0,True,105671.73,106891.591728,False,CASH,,,False,False,True,False,cooldown_008,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.027367911232,1.539703084276,153.9703084276,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.088210261514,0.113417387604,0.168555899737,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-13,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-12,2025-06-13,True,False,False,False,False,False,True,True,682100000.0,True,106066.59,106741.591414,False,CASH,,,False,False,False,False,,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,0.003736666372,1.545456441014,154.5456441014,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.074980700102,0.113417387604,0.165417044954,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-14,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-13,2025-06-14,True,False,False,False,False,False,True,True,573600000.0,True,105414.64,106500.327521,False,CASH,,,False,False,False,False,,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.006146610351,1.535957122456,153.5957122456,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.072772503299,0.113417387604,0.16562698788,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-17,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-16,2025-06-17,True,False,False,False,False,False,True,True,821200000.0,True,104551.17,106079.39028,False,CASH,,,False,False,False,False,,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,-0.021006319331,1.503692316663,150.3692316663,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.078509286798,0.113417387604,0.163608931985,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2025-06-18,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.48543,0.0,candidate_asset_not_btc,2025-06-17,2025-06-18,True,False,False,False,False,False,True,True,951400000.0,True,104886.78,105862.552047,False,CASH,,,False,False,False,False,,0.0,0.0,5.551497483906,0.0,0.0,5.551497483906,0.003210007119,1.508519179705,150.8519179705,0.0,0.0,5.551497483906,-0.1225,0.0,0.015075,0.0,0.0,0.0,0.005010266964,0.0,0.025,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.066684557496,0.113417387604,0.16097376612,3.980768047133,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,5.051287858221,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
