asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,suspended_until_rebalance_idx,reentry_blocked_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason,dropped_assets
BCH,-37.682158093721625,1.220471206142415,6.750155989720952e-14,-5.101856354703404,21,-1e+18,False,phase67h_drop_neo_xtz,2025-05-24,2025-05-31,1.220471206142415,True,False,0,False,BTC,False,2.0,False,318,-1,,,best_passed,"NEO,XTZ"
DOGE,183.4582510609477,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,24.303318656147383,0.0,4.618527782440651e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.6192158312411493,0.0,3.552713678800501e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-87.76342843281344,0.0,-1.8180546579824046,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-05-24,2025-05-31,0.0,False,False,0,False,BTC,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
BCH,-31.875956825424964,2.801618683579175,-1.4210854715202004e-14,-3.4477301480423836,28,-1e+18,False,phase67h_drop_neo_xtz,2025-05-31,2025-06-07,2.801618683579175,True,False,0,False,BTC,False,2.0,True,318,-1,,,best_passed,"NEO,XTZ"
DOGE,182.56331058185003,0.0,-1.4210854715202004e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,24.184762943792293,0.0,0.0,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.6161951913447297,0.0,-2.4868995751603507e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-87.33530353663363,0.0,-1.8180546579824295,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-05-31,2025-06-07,0.0,False,False,0,False,BTC,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
DOGE,176.80293724373018,0.0,0.0,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,23.421667318466177,0.0,-4.263256414560601e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.5967525424354676,0.0,1.0658141036401503e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-84.57963509281709,0.0,-0.19628383056113918,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-06-07,2025-06-14,0.0,False,False,0,False,0.0,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
BCH,-43.855358515035675,-1.0547186864956046,5.684341886080802e-14,-3.4477301480423836,31,-1e+18,False,phase67h_drop_neo_xtz,2025-06-07,2025-06-14,-1.0547186864956046,True,False,0,False,0.0,False,2.0,False,318,-1,,,best_passed,"NEO,XTZ"
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-06-14,2025-06-21,0.0,False,False,0,False,0.0,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
BCH,-45.52191180451604,-1.0723813074043456,1.0658141036401503e-14,-3.4477301480423836,31,-1e+18,False,phase67h_drop_neo_xtz,2025-06-14,2025-06-21,-1.0547186864956046,True,False,0,False,0.0,False,2.0,False,322,-1,,,best_passed,"NEO,XTZ"
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-06-21,2025-06-28,0.0,False,False,0,False,0.0,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
BCH,-39.86156899189007,-0.8701036451303934,1.0658141036401503e-14,-3.4477301480423055,37,-1e+18,False,phase67h_drop_neo_xtz,2025-06-21,2025-06-28,-4.866906421827766,True,False,0,False,0.0,False,2.0,False,322,-1,,,best_passed,"NEO,XTZ"
BCH,-37.18839711605955,2.4976445917110013,1.0658141036401503e-14,-4.007319664769881,42,-1e+18,False,phase67h_drop_neo_xtz,2025-06-28,2025-07-05,2.595292731173915,True,False,0,False,0.0,False,2.0,True,322,-1,,,best_passed,"NEO,XTZ"
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-06-28,2025-07-05,0.0,False,False,0,False,0.0,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
BCH,-38.52491508881002,0.5993815169302086,1.0658141036401503e-14,-3.5097333453402264,49,-1e+18,False,phase67h_drop_neo_xtz,2025-07-05,2025-07-12,-1.8026506030760059,True,False,0,False,0.0,False,2.0,False,322,-1,,,best_passed,"NEO,XTZ"
DOGE,183.52164908717032,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,24.311717201454258,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.6194298148664075,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-87.79375701223128,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-07-05,2025-07-12,0.0,False,False,0,False,0.0,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
DOGE,196.19491948370757,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,25.99058706465945,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.662205158127108,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-93.85644240808563,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-07-12,2025-07-19,0.0,False,False,0,False,0.0052364118961937,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
BCH,-54.38466374417777,-2.219673645841702,1.0658141036401503e-14,-8.397633610001108,56,-1e+18,False,phase67h_drop_neo_xtz,2025-07-12,2025-07-19,-2.793969701783783,True,False,0,False,0.0052364118961937,False,2.0,False,326,-1,,,best_passed,"NEO,XTZ"
DOGE,247.25957567699652,0.0,3.552713678800501e-14,0.0,24,-1e+18,False,phase67h_drop_neo_xtz,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,2.0,False,247,294,,,best_passed,"NEO,XTZ"
APT,32.75529022930391,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-0.834560685060012,0.0,-1.0658141036401503e-14,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,2.0,False,258,242,,,best_passed,"NEO,XTZ"
STX,-118.28493920966616,0.0,1.0658141036401503e-14,0.0,20,-1e+18,False,phase67h_drop_neo_xtz,2025-07-19,2025-07-26,0.0,False,False,0,False,0.0996437992648131,False,2.0,False,293,256,,,best_passed,"NEO,XTZ"
BCH,-153.84609569912493,-24.495115476624328,1.0658141036401503e-14,-8.397633610001098,61,-1e+18,False,phase67h_drop_neo_xtz,2025-07-19,2025-07-26,-24.495115476624328,True,False,0,False,0.0996437992648131,False,2.0,False,326,-1,,,best_passed,"NEO,XTZ"
APT,33.76157183501658,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-07-26,2025-08-02,0.0,False,False,0,False,0.0344009284571216,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
DOGE,241.8960617815008,-2.135986077910985,3.552713678800501e-14,-11.622702239056249,30,-1e+18,False,phase67h_drop_neo_xtz,2025-07-26,2025-08-02,-2.135986077910985,True,False,0,False,0.0344009284571216,False,2.0,False,328,294,,,best_passed,"NEO,XTZ"
ICP,-65.13288267934433,-15.209344562103762,-1.0658141036401503e-14,-9.97138514086755,6,-1e+18,False,phase67h_drop_neo_xtz,2025-07-26,2025-08-02,-15.209344562103762,True,False,0,False,0.0344009284571216,False,2.0,False,328,242,,,best_passed,"NEO,XTZ"
STX,-182.9892298152571,-18.207562359020365,1.0658141036401503e-14,-13.242776245613605,23,-1e+18,False,phase67h_drop_neo_xtz,2025-07-26,2025-08-02,-18.207562359020365,True,False,0,False,0.0344009284571216,False,2.0,False,328,256,,,best_passed,"NEO,XTZ"
BCH,-158.57243135754646,-25.247634656316315,1.0658141036401503e-14,-4.926551689154512,61,-1e+18,False,phase67h_drop_neo_xtz,2025-07-26,2025-08-02,-25.247634656316315,True,False,0,False,0.0344009284571216,False,2.0,False,326,-1,,,best_passed,"NEO,XTZ"
APT,29.54801580281128,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-08-02,2025-08-09,0.0,False,False,0,False,0.0230027433775579,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
DOGE,211.70663176127226,-1.869407937909994,-0.8564418606523105,-9.185347765263584,30,-1e+18,False,phase67h_drop_neo_xtz,2025-08-02,2025-08-09,-1.869407937909994,True,False,0,False,0.0230027433775579,False,2.0,False,328,294,,,best_passed,"NEO,XTZ"
ICP,-57.00408310657582,-13.311167965388737,-1.0658141036401503e-14,-7.311559413143199,6,-1e+18,False,phase67h_drop_neo_xtz,2025-08-02,2025-08-09,-13.311167965388737,True,False,0,False,0.0230027433775579,False,2.0,False,328,242,,,best_passed,"NEO,XTZ"
STX,-160.15156760910992,-15.935198246812954,-0.9273485157416523,-9.256254420352972,23,-1e+18,False,phase67h_drop_neo_xtz,2025-08-02,2025-08-09,-15.935198246812954,True,False,0,False,0.0230027433775579,False,2.0,False,328,256,,,best_passed,"NEO,XTZ"
BCH,-138.782066502701,-20.894341572938213,1.0658141036401503e-14,0.0,61,-1e+18,False,phase67h_drop_neo_xtz,2025-08-02,2025-08-09,-29.438235143173806,True,False,0,False,0.0230027433775579,False,2.0,False,326,-1,,,best_passed,"NEO,XTZ"
APT,32.50957329582286,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-08-09,2025-08-16,0.0,False,False,0,False,0.0404356169933513,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
DOGE,232.9256999314336,-2.056776156573406,-0.8564418606523105,-9.185347765263584,30,-1e+18,False,phase67h_drop_neo_xtz,2025-08-09,2025-08-16,-2.056776156573406,True,False,0,False,0.0404356169933513,False,2.0,False,328,294,,,best_passed,"NEO,XTZ"
ICP,-62.71752493573848,-14.645328251876812,-1.0658141036401503e-14,-7.311559413143199,6,-1e+18,False,phase67h_drop_neo_xtz,2025-08-09,2025-08-16,-14.645328251876812,True,False,0,False,0.0404356169933513,False,2.0,False,328,242,,,best_passed,"NEO,XTZ"
STX,-176.2033417192754,-17.532361524557817,-0.9273485157416523,-9.256254420352972,23,-1e+18,False,phase67h_drop_neo_xtz,2025-08-09,2025-08-16,-17.532361524557817,True,False,0,False,0.0404356169933513,False,2.0,False,328,256,,,best_passed,"NEO,XTZ"
BCH,-152.6920045401518,-29.53779166595931,1.0658141036401503e-14,0.0,61,-1e+18,False,phase67h_drop_neo_xtz,2025-08-09,2025-08-16,-26.27944266837632,True,False,0,False,0.0404356169933513,False,2.0,False,330,-1,,,best_passed,"NEO,XTZ"
APT,34.20565710907164,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-08-16,2025-08-23,0.0,False,False,0,False,0.0443785834133088,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
DOGE,245.0778591046256,-2.164081925089519,-0.8564418606523105,-9.185347765263584,30,-1e+18,False,phase67h_drop_neo_xtz,2025-08-16,2025-08-23,-2.164081925089519,True,False,0,False,0.0443785834133088,False,2.0,False,328,294,,,best_passed,"NEO,XTZ"
ICP,-65.9896127568424,-15.409401774518749,-1.0658141036401503e-14,-7.311559413143199,6,-1e+18,False,phase67h_drop_neo_xtz,2025-08-16,2025-08-23,-15.409401774518749,True,False,0,False,0.0443785834133088,False,2.0,False,328,242,,,best_passed,"NEO,XTZ"
STX,-185.39619186870664,-18.447056845817308,-0.9273485157416523,-9.256254420352972,23,-1e+18,False,phase67h_drop_neo_xtz,2025-08-16,2025-08-23,-18.447056845817308,True,False,0,False,0.0443785834133088,False,2.0,False,328,256,,,best_passed,"NEO,XTZ"
BCH,-168.14524581098595,-30.117072310706526,1.0658141036401503e-14,0.0,63,-1e+18,False,phase67h_drop_neo_xtz,2025-08-16,2025-08-23,-31.20860660143525,True,False,0,False,0.0443785834133088,False,2.0,False,330,-1,,,best_passed,"NEO,XTZ"
APT,36.55995238051048,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-08-23,2025-08-30,0.0,False,False,0,False,0.0511070410817724,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
DOGE,261.94599419071847,-2.140091953241118,-0.8564418606523105,-7.480220200277909,30,-1e+18,False,phase67h_drop_neo_xtz,2025-08-23,2025-08-30,-2.1923196668586655,True,False,0,False,0.0511070410817724,False,2.0,False,332,294,,,best_passed,"NEO,XTZ"
ICP,-70.53152325960303,-15.23858055444951,-1.0658141036401503e-14,-5.606431848157534,6,-1e+18,False,phase67h_drop_neo_xtz,2025-08-23,2025-08-30,-15.610469351064097,True,False,0,False,0.0511070410817724,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-198.15657756945444,-18.242561641966958,-0.9273485157416523,-7.5511268553672615,23,-1e+18,False,phase67h_drop_neo_xtz,2025-08-23,2025-08-30,-18.687760869805793,True,False,0,False,0.0511070410817724,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-181.45627280417585,-25.220496949182024,1.0658141036401503e-14,0.6179463023113225,68,-1e+18,False,phase67h_drop_neo_xtz,2025-08-23,2025-08-30,-30.901394638808014,True,False,0,False,0.0511070410817724,False,2.0,False,330,-1,,,best_passed,"NEO,XTZ"
APT,33.58997011878233,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-08-30,2025-09-06,0.0,False,False,0,False,0.0067031321516768,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
BCH,-185.44063318735516,-6.637025420677167,1.0658141036401503e-14,-0.8751031795533599,70,-1e+18,False,phase67h_drop_neo_xtz,2025-08-30,2025-09-06,-7.040102356685862,True,False,0,False,0.0067031321516768,False,2.0,False,330,-1,,,best_passed,"NEO,XTZ"
ICP,-64.80182835208569,-11.214505160882183,-1.0658141036401503e-14,-5.6064318481575235,6,-1e+18,False,phase67h_drop_neo_xtz,2025-08-30,2025-09-06,-11.895579602004592,True,False,0,False,0.0067031321516768,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
DOGE,240.66656395021568,-13.344614173165182,-0.8564418606523105,-7.480220200277941,30,-1e+18,False,phase67h_drop_neo_xtz,2025-08-30,2025-09-06,-1.6706040365390917,True,False,0,False,0.0067031321516768,False,2.0,False,332,294,,,best_passed,"NEO,XTZ"
STX,-182.05914083592705,-13.425220344542899,-0.9273485157416523,-7.551126855367286,23,-1e+18,False,phase67h_drop_neo_xtz,2025-08-30,2025-09-06,-14.240554976961528,True,False,0,False,0.0067031321516768,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,237.6691625187779,0.0,-0.8564418606523105,0.0,30,-1e+18,False,phase67h_drop_neo_xtz,2025-09-06,2025-09-13,1.5522358523605506,True,False,0,False,0.0283335662750194,False,2.0,False,332,294,,,best_passed,"NEO,XTZ"
APT,33.171621084901574,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-09-06,2025-09-13,0.0,False,False,0,False,0.0283335662750194,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-63.994748673570484,0.0,-1.0658141036401503e-14,0.0,6,-1e+18,False,phase67h_drop_neo_xtz,2025-09-06,2025-09-13,2.004895192491052,True,False,0,False,0.0283335662750194,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-179.79167035564552,0.0,-0.9273485157416523,0.0,23,-1e+18,False,phase67h_drop_neo_xtz,2025-09-06,2025-09-13,3.475663028111309,True,False,0,False,0.0283335662750194,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-183.13104763363674,-6.49109778195851,1.0658141036401503e-14,-3.858611116251076,70,-1e+18,False,phase67h_drop_neo_xtz,2025-09-06,2025-09-13,-6.6201195378367546,True,False,0,False,0.0283335662750194,False,2.0,False,334,-1,,,best_passed,"NEO,XTZ"
DOGE,276.15002861886217,0.0,-0.8564418606523105,0.0,30,-1e+18,False,phase67h_drop_neo_xtz,2025-09-13,2025-09-20,0.0,True,False,0,False,0.0495552932010943,False,2.0,False,332,294,,,best_passed,"NEO,XTZ"
APT,38.54241759784827,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-09-13,2025-09-20,0.0,False,False,0,False,0.0495552932010943,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-74.35609857996263,0.0,-1.0658141036401503e-14,0.0,6,-1e+18,False,phase67h_drop_neo_xtz,2025-09-13,2025-09-20,0.0,True,False,0,False,0.0495552932010943,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-208.90162774155357,0.0,-0.9273485157416523,0.0,23,-1e+18,False,phase67h_drop_neo_xtz,2025-09-13,2025-09-20,0.0,True,False,0,False,0.0495552932010943,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-212.7816815150993,-7.956552348401802,1.0658141036401503e-14,-3.8586111162510424,70,-1e+18,False,phase67h_drop_neo_xtz,2025-09-13,2025-09-20,-8.214068569138156,True,False,0,False,0.0495552932010943,False,2.0,False,334,-1,,,best_passed,"NEO,XTZ"
APT,40.44600560443587,0.0,2.4868995751603507e-14,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-09-20,2025-09-27,0.0,False,False,0,False,0.0778192670874308,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-78.02850384914711,0.0,-1.0658141036401503e-14,0.0,6,-1e+18,False,phase67h_drop_neo_xtz,2025-09-20,2025-09-27,0.0,False,False,0,False,0.0778192670874308,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-219.21915990247362,0.0,-0.9273485157416523,0.0,23,-1e+18,False,phase67h_drop_neo_xtz,2025-09-20,2025-09-27,0.0,False,False,0,False,0.0778192670874308,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-223.29084731730518,-8.116423089404034,1.0658141036401503e-14,-3.8586111162510868,70,-1e+18,False,phase67h_drop_neo_xtz,2025-09-20,2025-09-27,-8.524920541942052,True,False,0,False,0.0778192670874308,False,2.0,False,334,-1,,,best_passed,"NEO,XTZ"
DOGE,147.8929652552897,-17.877870624350088,-0.8564418606523105,0.0,36,-1e+18,False,phase67h_drop_neo_xtz,2025-09-20,2025-09-27,-18.77765917977721,True,False,0,False,0.0778192670874308,False,2.0,False,336,294,,,best_passed,"NEO,XTZ"
APT,50.62147265577789,0.0,-3.197442310920451e-14,0.0,8,-1e+18,False,phase67h_drop_neo_xtz,2025-09-27,2025-10-04,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-83.7019712762725,0.0,-2.1316282072803006e-14,0.0,5,-1e+18,False,phase67h_drop_neo_xtz,2025-09-27,2025-10-04,0.0,False,False,0,False,0.0,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-208.30522789022285,0.0,-0.927348515741734,0.0,22,-1e+18,False,phase67h_drop_neo_xtz,2025-09-27,2025-10-04,0.0,False,False,0,False,0.0,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-223.15728868692042,-9.246661495903343,-3.197442310920451e-14,-5.1087887682154225,70,-1e+18,False,phase67h_drop_neo_xtz,2025-09-27,2025-10-04,-7.870991899777625,True,False,0,False,0.0,False,2.0,False,334,-1,,,best_passed,"NEO,XTZ"
DOGE,16.10131033838286,-34.41938301822781,-5.968359746689909,-13.842315738279876,39,-1e+18,False,phase67h_drop_neo_xtz,2025-09-27,2025-10-04,-33.43877867488382,True,False,0,False,0.0,False,2.0,False,336,294,,,best_passed,"NEO,XTZ"
APT,-1.0231815394945443e-12,0.0,-3.552713678800501e-14,0.0,1,-1e+18,False,phase67h_drop_neo_xtz,2025-10-04,2025-10-11,0.0,False,False,0,False,0.033796180846248,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-91.02401573599195,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-10-04,2025-10-11,0.0,False,False,0,False,0.033796180846248,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-197.42856216842551,0.0,-0.9273485157417127,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-10-04,2025-10-11,0.0,False,False,0,False,0.033796180846248,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-263.5793465738517,-16.41896697523326,-4.618527782440651e-14,-6.161656201328093,70,-1e+18,False,phase67h_drop_neo_xtz,2025-10-04,2025-10-11,-7.695997239729515,True,False,0,False,0.033796180846248,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,19.017854549789945,-39.879066334107335,-5.968359746689902,-18.174661159899653,39,-1e+18,False,phase67h_drop_neo_xtz,2025-10-04,2025-10-11,-36.116606859998654,True,False,0,False,0.033796180846248,False,2.0,False,336,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-10-11,2025-10-18,0.0,False,False,0,False,0.0567503628578411,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-86.28816986195318,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-10-11,2025-10-18,0.0,False,False,0,False,0.0567503628578411,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-132.24994978166387,0.0,-0.9273485157417234,0.0,10,-1e+18,False,phase67h_drop_neo_xtz,2025-10-11,2025-10-18,0.0,False,False,0,False,0.0567503628578411,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-249.86570022612136,0.0,-4.618527782440651e-14,0.0,70,-1e+18,False,phase67h_drop_neo_xtz,2025-10-11,2025-10-18,0.0,True,False,0,False,0.0567503628578411,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,18.028383504435055,-38.34466535453771,-5.968359746689902,-9.245054670675888,39,-1e+18,False,phase67h_drop_neo_xtz,2025-10-11,2025-10-18,-37.942942418008684,True,False,0,False,0.0567503628578411,False,2.0,False,336,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-10-18,2025-10-25,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-83.59916958326971,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-10-18,2025-10-25,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-132.97533386239138,0.0,-0.9273485157416879,0.0,6,-1e+18,False,phase67h_drop_neo_xtz,2025-10-18,2025-10-25,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-242.0791294990276,0.0,0.0,0.0,70,-1e+18,False,phase67h_drop_neo_xtz,2025-10-18,2025-10-25,0.0,True,False,0,False,CASH,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
