asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,suspended_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-08,2020-08-15,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-08,2020-08-15,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-08,2020-08-15,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-08,2020-08-15,0.0,False,-1,,,best_passed
XTZ,-5.248747723765703,-5.1036404845297625,-2.7228550610070243,3,-27.837683523767605,False,phase67b_top100_pruned_soft_filters,2020-08-08,2020-08-15,0.0,False,63,,,best_passed
NEO,-8.865487198849962,-6.248582151150316,-3.5940465700190174,10,-36.79255940287621,False,phase67b_top100_pruned_soft_filters,2020-08-08,2020-08-15,0.0,False,63,,,best_passed
DOGE,27.523985438456492,0.0,9.26266953210595,7,30.757641242552303,False,phase67b_top100_pruned_soft_filters,2020-08-15,2020-08-22,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-15,2020-08-22,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-15,2020-08-22,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-15,2020-08-22,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-15,2020-08-22,0.0,False,-1,,,best_passed
XTZ,-5.351784515392808,0.0,-2.7228550610070243,3,-7.577676773089212,False,phase67b_top100_pruned_soft_filters,2020-08-15,2020-08-22,0.0,False,63,,,best_passed
NEO,-9.039523255687726,0.0,-3.5940465700190174,10,-12.05928488353159,False,phase67b_top100_pruned_soft_filters,2020-08-15,2020-08-22,0.0,False,63,,,best_passed
DOGE,26.561067393683857,0.0,9.26266953210595,7,29.31326417539335,False,phase67b_top100_pruned_soft_filters,2020-08-22,2020-08-29,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-22,2020-08-29,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-22,2020-08-29,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-22,2020-08-29,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-22,2020-08-29,0.0,False,-1,,,best_passed
XTZ,-5.164554003549711,0.0,-2.7228550610070243,3,-7.296831005324566,False,phase67b_top100_pruned_soft_filters,2020-08-22,2020-08-29,0.0,False,63,,,best_passed
NEO,-8.723278354363273,0.0,-3.5940465700190174,10,-11.58491753154491,False,phase67b_top100_pruned_soft_filters,2020-08-22,2020-08-29,0.0,False,63,,,best_passed
DOGE,27.986696464400524,0.0,9.26266953210595,7,31.45170778146835,False,phase67b_top100_pruned_soft_filters,2020-08-29,2020-09-05,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-29,2020-09-05,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-29,2020-09-05,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-29,2020-09-05,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-08-29,2020-09-05,0.0,False,-1,,,best_passed
XTZ,-5.44175439672739,0.0,-2.7228550610070243,3,-7.712631595091085,False,phase67b_top100_pruned_soft_filters,2020-08-29,2020-09-05,0.0,False,63,,,best_passed
NEO,-9.19148842399676,0.0,-3.5940465700190174,10,-12.287232635995139,False,phase67b_top100_pruned_soft_filters,2020-08-29,2020-09-05,0.0,False,63,,,best_passed
DOGE,25.094656925384314,0.0,3.638063950267469,7,34.14440545024213,False,phase67b_top100_pruned_soft_filters,2020-09-05,2020-09-12,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-05,2020-09-12,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-05,2020-09-12,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-05,2020-09-12,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-05,2020-09-12,0.0,False,-1,,,best_passed
XTZ,-4.879424044627072,0.0,-2.7228550610070243,3,-6.869136066940608,False,phase67b_top100_pruned_soft_filters,2020-09-05,2020-09-12,0.0,False,63,,,best_passed
NEO,-8.241674715957913,0.0,-3.5940465700190174,10,-10.86251207393687,False,phase67b_top100_pruned_soft_filters,2020-09-05,2020-09-12,0.0,False,63,,,best_passed
DOGE,25.282153616185198,0.0,3.3222185308848466,7,34.82045726067174,False,phase67b_top100_pruned_soft_filters,2020-09-12,2020-09-19,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-12,2020-09-19,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-12,2020-09-19,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-12,2020-09-19,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-12,2020-09-19,0.0,False,-1,,,best_passed
XTZ,-4.915881042788129,0.0,-2.7228550610070243,3,-6.923821564182194,False,phase67b_top100_pruned_soft_filters,2020-09-12,2020-09-19,0.0,False,63,,,best_passed
NEO,-8.303253032828067,0.0,-3.5940465700190174,10,-10.9548795492421,False,phase67b_top100_pruned_soft_filters,2020-09-12,2020-09-19,0.0,False,63,,,best_passed
DOGE,26.719514062629145,0.0,3.3222185308848466,7,36.97649793033766,False,phase67b_top100_pruned_soft_filters,2020-09-19,2020-09-26,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-19,2020-09-26,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-19,2020-09-26,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-19,2020-09-26,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-19,2020-09-26,0.0,False,-1,,,best_passed
XTZ,-5.1953624935219125,0.0,-2.7228550610070243,3,-7.3430437402828685,False,phase67b_top100_pruned_soft_filters,2020-09-19,2020-09-26,0.0,False,63,,,best_passed
NEO,-8.775315961777281,0.0,-3.5940465700190174,10,-11.662973942665921,False,phase67b_top100_pruned_soft_filters,2020-09-19,2020-09-26,0.0,False,63,,,best_passed
DOGE,26.36221089470982,0.0,3.3222185308848466,7,36.44054317845867,False,phase67b_top100_pruned_soft_filters,2020-09-26,2020-10-03,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-26,2020-10-03,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-26,2020-10-03,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-26,2020-10-03,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-09-26,2020-10-03,0.0,False,-1,,,best_passed
XTZ,-5.125888195708185,0.0,-2.7228550610070243,3,-7.238832293562278,False,phase67b_top100_pruned_soft_filters,2020-09-26,2020-10-03,0.0,False,63,,,best_passed
NEO,-8.657969209688673,0.0,-3.5940465700190174,10,-11.48695381453301,False,phase67b_top100_pruned_soft_filters,2020-09-26,2020-10-03,0.0,False,63,,,best_passed
DOGE,26.098888516215823,0.0,3.3222185308848466,7,36.045559610717675,False,phase67b_top100_pruned_soft_filters,2020-10-03,2020-10-10,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-03,2020-10-10,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-03,2020-10-10,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-03,2020-10-10,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-03,2020-10-10,0.0,False,-1,,,best_passed
XTZ,-5.074687593566765,0.0,-2.7228550610070243,3,-7.162031390350147,False,phase67b_top100_pruned_soft_filters,2020-10-03,2020-10-10,0.0,False,63,,,best_passed
NEO,-8.571487956112179,0.0,-3.5940465700190174,10,-11.357231934168269,False,phase67b_top100_pruned_soft_filters,2020-10-03,2020-10-10,0.0,False,63,,,best_passed
DOGE,26.366545816733037,0.0,3.3222185308848466,7,36.447045561493496,False,phase67b_top100_pruned_soft_filters,2020-10-10,2020-10-17,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-10,2020-10-17,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-10,2020-10-17,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-10,2020-10-17,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-10,2020-10-17,0.0,False,-1,,,best_passed
XTZ,-5.126731081220186,0.0,-2.7228550610070243,3,-7.240096621830278,False,phase67b_top100_pruned_soft_filters,2020-10-10,2020-10-17,0.0,False,63,,,best_passed
NEO,-8.659392899892538,0.0,-3.5940465700190174,10,-11.489089349838807,False,phase67b_top100_pruned_soft_filters,2020-10-10,2020-10-17,0.0,False,63,,,best_passed
DOGE,28.60832429385694,0.0,3.3222185308848466,7,39.80971327717935,False,phase67b_top100_pruned_soft_filters,2020-10-17,2020-10-24,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-17,2020-10-24,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-17,2020-10-24,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-17,2020-10-24,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-17,2020-10-24,0.0,False,-1,,,best_passed
XTZ,-5.562624181354224,0.0,-2.7228550610070243,3,-7.893936272031335,False,phase67b_top100_pruned_soft_filters,2020-10-17,2020-10-24,0.0,False,63,,,best_passed
NEO,-9.395645602953053,0.0,-3.5940465700190174,10,-12.59346840442958,False,phase67b_top100_pruned_soft_filters,2020-10-17,2020-10-24,0.0,False,63,,,best_passed
DOGE,30.707927581668798,0.0,3.3222185308848466,7,42.95911820889714,False,phase67b_top100_pruned_soft_filters,2020-10-24,2020-10-31,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-24,2020-10-31,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-24,2020-10-31,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-24,2020-10-31,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-24,2020-10-31,0.0,False,-1,,,best_passed
XTZ,-5.970872630304399,0.0,-2.7228550610070243,3,-8.506308945456599,False,phase67b_top100_pruned_soft_filters,2020-10-24,2020-10-31,0.0,False,63,,,best_passed
NEO,-10.085204634668486,0.0,-3.5940465700190174,10,-13.627806952002729,False,phase67b_top100_pruned_soft_filters,2020-10-24,2020-10-31,0.0,False,63,,,best_passed
DOGE,30.711149828583473,0.0,3.3222185308848466,7,42.96395157926915,False,phase67b_top100_pruned_soft_filters,2020-10-31,2020-11-07,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-31,2020-11-07,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-31,2020-11-07,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-31,2020-11-07,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-10-31,2020-11-07,0.0,False,-1,,,best_passed
XTZ,-5.971499166427989,0.0,-2.7228550610070243,3,-8.507248749641985,False,phase67b_top100_pruned_soft_filters,2020-10-31,2020-11-07,0.0,False,63,,,best_passed
NEO,-10.086262896234103,0.0,-3.5940465700190174,10,-13.629394344351155,False,phase67b_top100_pruned_soft_filters,2020-10-31,2020-11-07,0.0,False,63,,,best_passed
DOGE,34.535342419962376,0.0,3.3222185308848466,7,48.700240466337505,False,phase67b_top100_pruned_soft_filters,2020-11-07,2020-11-14,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-07,2020-11-14,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-07,2020-11-14,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-07,2020-11-14,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-07,2020-11-14,0.0,False,-1,,,best_passed
XTZ,-6.715078062012822,0.0,-2.7228550610070243,3,-9.622617093019233,False,phase67b_top100_pruned_soft_filters,2020-11-07,2020-11-14,0.0,False,63,,,best_passed
NEO,-11.342217559532912,0.0,-3.5940465700190174,10,-15.513326339299368,False,phase67b_top100_pruned_soft_filters,2020-11-07,2020-11-14,0.0,False,63,,,best_passed
DOGE,35.610785002703636,0.0,3.3222185308848466,7,50.313404340449395,False,phase67b_top100_pruned_soft_filters,2020-11-14,2020-11-21,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-14,2020-11-21,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-14,2020-11-21,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-14,2020-11-21,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-14,2020-11-21,0.0,False,-1,,,best_passed
XTZ,-6.924187929999761,0.0,-2.7228550610070243,3,-9.936281894999642,False,phase67b_top100_pruned_soft_filters,2020-11-14,2020-11-21,0.0,False,63,,,best_passed
NEO,-11.695418161916137,0.0,-3.5940465700190174,10,-16.043127242874206,False,phase67b_top100_pruned_soft_filters,2020-11-14,2020-11-21,0.0,False,63,,,best_passed
DOGE,58.91793059866313,0.0,3.3222185308848466,7,85.27412273438864,False,phase67b_top100_pruned_soft_filters,2020-11-21,2020-11-28,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-21,2020-11-28,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-21,2020-11-28,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-21,2020-11-28,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-21,2020-11-28,0.0,False,-1,,,best_passed
XTZ,-11.456046921764084,0.0,-2.7228550610070243,3,-16.734070382646127,False,phase67b_top100_pruned_soft_filters,2020-11-21,2020-11-28,0.0,False,63,,,best_passed
NEO,-19.35003217519079,0.0,-3.5940465700190174,10,-27.525048262786186,False,phase67b_top100_pruned_soft_filters,2020-11-21,2020-11-28,0.0,False,63,,,best_passed
DOGE,57.853474726755735,0.0,3.3222185308848466,7,83.67743892652754,False,phase67b_top100_pruned_soft_filters,2020-11-28,2020-12-05,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-28,2020-12-05,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-28,2020-12-05,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-28,2020-12-05,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-11-28,2020-12-05,0.0,False,-1,,,best_passed
XTZ,-11.249073318129263,0.0,-2.7228550610070243,3,-16.423609977193895,False,phase67b_top100_pruned_soft_filters,2020-11-28,2020-12-05,0.0,False,63,,,best_passed
NEO,-19.000439866683223,0.0,-3.5940465700190174,10,-27.000659800024835,False,phase67b_top100_pruned_soft_filters,2020-11-28,2020-12-05,0.0,False,63,,,best_passed
DOGE,61.58972639661363,0.0,3.3222185308848466,7,89.28181643131438,False,phase67b_top100_pruned_soft_filters,2020-12-05,2020-12-12,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-05,2020-12-12,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-05,2020-12-12,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-05,2020-12-12,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-05,2020-12-12,0.0,False,-1,,,best_passed
XTZ,-11.975552914518516,0.0,-2.7228550610070243,3,-17.513329371777775,False,phase67b_top100_pruned_soft_filters,2020-12-05,2020-12-12,0.0,False,63,,,best_passed
NEO,-20.22751266594406,0.0,-3.5940465700190174,10,-28.841268998916092,False,phase67b_top100_pruned_soft_filters,2020-12-05,2020-12-12,0.0,False,63,,,best_passed
DOGE,61.00304698274755,0.0,3.3222185308848466,7,88.40179731051526,False,phase67b_top100_pruned_soft_filters,2020-12-12,2020-12-19,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-12,2020-12-19,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-12,2020-12-19,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-12,2020-12-19,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-12,2020-12-19,0.0,False,-1,,,best_passed
XTZ,-11.86147852621275,0.0,-2.7228550610070243,3,-17.342217789319125,False,phase67b_top100_pruned_soft_filters,2020-12-12,2020-12-19,0.0,False,63,,,best_passed
NEO,-20.034833367477972,0.0,-3.5940465700190174,10,-28.55225005121696,False,phase67b_top100_pruned_soft_filters,2020-12-12,2020-12-19,0.0,False,63,,,best_passed
DOGE,73.82023755068383,0.0,3.3222185308848466,7,107.62758316241968,False,phase67b_top100_pruned_soft_filters,2020-12-19,2020-12-26,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-19,2020-12-26,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-19,2020-12-26,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-19,2020-12-26,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-19,2020-12-26,0.0,False,-1,,,best_passed
XTZ,-14.353662740075833,0.0,-2.7228550610070243,3,-21.08049411011375,False,phase67b_top100_pruned_soft_filters,2020-12-19,2020-12-26,0.0,False,63,,,best_passed
NEO,-24.24429977889241,0.0,-3.5940465700190174,10,-34.86644966833862,False,phase67b_top100_pruned_soft_filters,2020-12-19,2020-12-26,0.0,False,63,,,best_passed
DOGE,82.71478886105729,0.0,3.3222185308848466,7,120.96941012797987,False,phase67b_top100_pruned_soft_filters,2020-12-26,2021-01-02,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-26,2021-01-02,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-26,2021-01-02,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-26,2021-01-02,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2020-12-26,2021-01-02,0.0,False,-1,,,best_passed
XTZ,-16.083126014232107,0.0,-2.7228550610070243,3,-23.67468902134816,False,phase67b_top100_pruned_soft_filters,2020-12-26,2021-01-02,0.0,False,63,,,best_passed
NEO,-27.16547932968126,0.0,-3.5940465700190174,10,-39.24821899452189,False,phase67b_top100_pruned_soft_filters,2020-12-26,2021-01-02,0.0,False,63,,,best_passed
DOGE,103.85919946283207,0.0,3.3222185308848466,7,152.68602603064204,False,phase67b_top100_pruned_soft_filters,2021-01-02,2021-01-09,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-02,2021-01-09,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-02,2021-01-09,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-02,2021-01-09,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-02,2021-01-09,0.0,False,-1,,,best_passed
XTZ,-20.194461180380472,0.0,-2.7228550610070243,3,-29.84169177057071,False,phase67b_top100_pruned_soft_filters,2021-01-02,2021-01-09,0.0,False,63,,,best_passed
NEO,-34.109800376134785,0.0,-3.5940465700190174,10,-49.66470056420218,False,phase67b_top100_pruned_soft_filters,2021-01-02,2021-01-09,0.0,False,63,,,best_passed
DOGE,103.70341066363778,0.0,3.3222185308848466,7,152.45234283185061,False,phase67b_top100_pruned_soft_filters,2021-01-09,2021-01-16,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-09,2021-01-16,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-09,2021-01-16,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-09,2021-01-16,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-09,2021-01-16,0.0,False,-1,,,best_passed
XTZ,-20.164169488609787,0.0,-2.7228550610070243,3,-29.79625423291468,False,phase67b_top100_pruned_soft_filters,2021-01-09,2021-01-16,0.0,False,63,,,best_passed
NEO,-34.0586356755706,0.0,-3.5940465700190174,10,-49.5879535133559,False,phase67b_top100_pruned_soft_filters,2021-01-09,2021-01-16,0.0,False,63,,,best_passed
DOGE,103.70341066363778,0.0,3.3222185308848466,7,152.45234283185061,False,phase67b_top100_pruned_soft_filters,2021-01-16,2021-01-23,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-16,2021-01-23,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-16,2021-01-23,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-16,2021-01-23,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-16,2021-01-23,0.0,False,-1,,,best_passed
XTZ,-20.164169488609787,0.0,-2.7228550610070243,3,-29.79625423291468,False,phase67b_top100_pruned_soft_filters,2021-01-16,2021-01-23,0.0,False,63,,,best_passed
NEO,-63.54806995812146,0.0,-3.5940465700189925,8,-94.12210493718219,False,phase67b_top100_pruned_soft_filters,2021-01-16,2021-01-23,0.0,False,63,,,best_passed
DOGE,108.19343122082296,0.0,3.3222185308848466,7,159.18737366762838,False,phase67b_top100_pruned_soft_filters,2021-01-23,2021-01-30,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-23,2021-01-30,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-23,2021-01-30,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-23,2021-01-30,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-23,2021-01-30,0.0,False,-1,,,best_passed
XTZ,-21.0372124767149,0.0,-2.7228550610070243,3,-31.10581871507235,False,phase67b_top100_pruned_soft_filters,2021-01-23,2021-01-30,0.0,False,63,,,best_passed
NEO,-25.756663462173492,0.0,-3.5940465700190067,3,-38.184995193260235,False,phase67b_top100_pruned_soft_filters,2021-01-23,2021-01-30,0.0,False,63,,,best_passed
DOGE,96.15700264281236,0.0,3.3222185308848573,7,141.13273080061248,False,phase67b_top100_pruned_soft_filters,2021-01-30,2021-02-06,0.0,False,65,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-30,2021-02-06,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-30,2021-02-06,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67b_top100_pruned_soft_filters,2021-01-30,2021-02-06,0.0,False,-1,,,best_passed
