model,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,cash_days_pct,btc_days_pct,base_days_pct,candidate_days_pct,trade_count,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,asset,trigger_days,delta_vs_phase63_cagr_pct,delta_vs_phase63_max_drawdown_pct,delta_vs_phase63_since2021_cagr_pct,delta_vs_phase63_since2023_cagr_pct,delta_vs_phase63_since2025_cagr_pct,delta_vs_phase66g_cagr_pct,delta_vs_phase66g_max_drawdown_pct,delta_vs_phase66g_since2021_cagr_pct,delta_vs_phase66g_since2023_cagr_pct,delta_vs_phase66g_since2025_cagr_pct,forensic_score,keep_candidate,file,history_days,start_date,end_date,cg_rank,name
asset_LTC,2888,19140.859931199266,94.48653533360383,-44.856711841371265,1.444035994241545,1.807021014869857,42.07063711911358,8.102493074792244,49.134349030470915,0.6925207756232686,841,1058.9850548301922,59.570536315638265,-44.85671184137128,1085.0753877886007,114.26854098388239,-35.01059682312534,149.9093451554409,108.94027003726592,-20.80923724935961,LTC,20,-6.42053440981357,-11.398556811416846,-8.010702160723156,-9.250222803818716,0.0,-18.4505314646685,-21.256678845814324,-18.874348478070303,-19.80397454088458,0.0,-70.81248785392626,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\LTCUSDT_1d.csv,2644,2019-01-01,2026-03-28,24,Litecoin
asset_ALGO,2888,15041.4560912068,88.6814931324257,-50.65066974392622,1.3820994341119333,1.636203210021784,42.07063711911358,8.310249307479225,49.099722991689745,0.5193905817174516,842,949.6155339287926,56.58212855010984,-50.650669743926215,1157.800243107191,118.23828499455153,-25.866176348777437,149.9093451554409,108.94027003726592,-20.80923724935961,ALGO,15,-12.225576610991695,-17.192514713971804,-10.999109926251577,-5.28047879314957,0.0,-24.255573665846626,-27.050636748369282,-21.862756243598724,-15.834230530215436,0.0,-72.15441677529907,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\ALGOUSDT_1d.csv,2472,2019-06-22,2026-03-28,81,Algorand
asset_DCR,2888,22605.02024065167,98.60149862799766,-33.45815502995442,1.4962866182707473,1.9537997957980924,42.1398891966759,8.310249307479225,49.099722991689745,0.4501385041551247,848,1267.6508858038437,64.68944868280622,-33.45815502995444,1140.6891277175544,117.31884379714232,-26.556026999043205,123.60944923236855,91.06019463329386,-26.556026999043237,DCR,13,-2.3055711154197382,0.0,-2.891789793555205,-6.199919990558783,-17.880075403972057,-14.33556817027467,-9.858122034397478,-13.755436110902352,-16.75367172762465,-17.880075403972057,-76.10787910112752,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\DCRUSDT_1d.csv,2068,2020-07-30,2026-03-28,115,Decred
asset_ATOM,2888,14741.041083033806,88.20388638730039,-43.492448610850275,1.3912108902057057,1.7413145288718335,42.1398891966759,8.067867036011082,49.06509695290859,0.7271468144044322,842,926.6704074024084,55.92341060226682,-43.49244861085023,1079.3476017339824,113.94879985223598,-25.866176348777426,149.9093451554409,108.94027003726592,-20.80923724935961,ATOM,21,-12.703183356117009,-10.034293580895856,-11.6578278740946,-9.569963935465125,0.0,-24.73318041097194,-19.892415615293334,-22.521474191441747,-20.12371567253099,0.0,-76.91606112520992,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\ATOMUSDT_1d.csv,2526,2019-04-29,2026-03-28,75,Cosmos Hub
asset_ZEC,2888,19426.772735891613,94.84968857119374,-35.53521717381795,1.460165367726072,1.9117093482472838,42.1398891966759,8.310249307479225,49.23822714681441,0.31163434903047094,847,1076.2071888100638,60.02009604290208,-35.53521717381791,967.01753075103,107.44888542872016,-35.535217173817934,149.9093451554409,108.94027003726592,-20.80923724935961,ZEC,9,-6.057381172223657,-2.077062143863529,-7.561142433459338,-16.069878358980944,0.0,-18.087378227078588,-11.935184178261007,-18.424788750806485,-26.62363009604681,0.0,-78.49574892612881,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\ZECUSDT_1d.csv,2565,2019-03-21,2026-03-28,30,Zcash
asset_NEXO,2888,17222.891587937844,91.92074334869824,-42.74731791179036,1.4228792395713483,1.7519746832414225,42.07063711911358,8.102493074792244,48.85734072022161,0.9695290858725761,834,943.4550497563059,56.406424375172,-42.74731791179036,1025.062865455948,110.86376665997064,-25.866176348777348,149.9093451554409,108.94027003726592,-20.80923724935961,NEXO,28,-8.986326394719157,-9.289162881835942,-11.174814101189419,-12.654997127730468,0.0,-21.016323449574088,-19.14728491623342,-22.038460418536566,-23.208748864796334,0.0,-78.9221921289068,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\NEXOUSDT_1d.csv,1430,2022-04-29,2026-03-28,71,NEXO
asset_PYTH,2888,19224.70923640385,94.59352267709784,-38.214135209860146,1.4583313243939635,1.9029030661725115,42.10526315789473,8.414127423822714,49.20360110803324,0.2770083102493075,843,1064.035769399994,59.70293530296416,-38.21413520986018,955.9760084680328,106.784834867369,-38.21413520986013,149.9093451554409,108.94027003726592,-20.80923724935961,PYTH,8,-6.313547066319558,-4.755980179905727,-7.8783031733972635,-16.733928920332104,0.0,-18.34354412117449,-14.614102214303205,-18.74194949074441,-27.28768065739797,0.0,-81.68736676455235,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\PYTHUSDT_1d.csv,786,2024-02-02,2026-03-28,155,Pyth Network
asset_LINK,2888,18314.698092708113,93.41003640108711,-43.92421274083828,1.4325348011228625,1.8668976369454313,42.1398891966759,7.998614958448753,48.71883656509695,1.1426592797783934,840,1083.809705757183,60.21685595615735,-43.924212740838264,973.914290894634,107.86125637127775,-35.76251929151887,149.9093451554409,108.94027003726592,-20.80923724935961,LINK,33,-7.497033342330283,-10.46605771088386,-7.364382520204067,-15.657507416423357,0.0,-19.527030397185214,-20.324179745281338,-18.228028837551214,-26.211259153489223,0.0,-84.14405655133247,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\LINKUSDT_1d.csv,2629,2019-01-16,2026-03-28,18,Chainlink
asset_PENDLE,2888,22606.206985019155,98.6028114351332,-33.45815502995442,1.4950215451172946,1.957252600606907,42.1398891966759,8.310249307479225,49.23822714681441,0.31163434903047094,847,1267.722370082129,64.69109045661416,-33.45815502995444,1140.7539759677873,117.3223448340933,-25.866176348777348,113.27458975388379,83.92323198657303,-25.024304399506825,PENDLE,9,-2.30425830828419,0.0,-2.890148019747258,-6.196418953607804,-25.01703805069289,-14.334255363139121,-9.858122034397478,-13.753794337094405,-16.75017069067367,-25.01703805069289,-85.02076752849106,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\PENDLEUSDT_1d.csv,1000,2023-07-03,2026-03-28,170,Pendle
asset_THETA,2888,21381.68355774844,97.21521918090541,-46.165078822051534,1.4791500874166439,1.9112930486252389,42.1398891966759,8.310249307479225,48.995844875346265,0.554016620498615,844,1018.957626292549,58.50440945561823,-46.165078822051534,915.0825592467208,104.28277566455134,-38.329537940707844,149.9093451554409,108.94027003726592,-20.80923724935961,THETA,16,-3.6918505625119877,-12.706923792097115,-9.07682902074319,-19.235988123149767,0.0,-15.721847617366919,-22.565045826494593,-19.940475338090337,-29.789739860215633,0.0,-88.84035483369495,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\THETAUSDT_1d.csv,2545,2019-04-10,2026-03-28,197,Theta Network
asset_SUN,2888,20323.815121969117,95.95968000375396,-33.45815502995442,1.4803535406628756,1.9501525339731651,42.1398891966759,8.414127423822714,48.649584487534625,0.7963988919667591,828,1130.2410897235682,61.39683096084782,-33.45815502995444,1016.0353569283175,110.3407998981341,-25.866176348777437,122.12787063181753,90.0410846834049,-21.265264706386656,SUN,23,-4.947389739663436,0.0,-6.184407515513598,-13.17796388956701,-18.899185353861014,-16.977386794518367,-9.858122034397478,-17.048053832860745,-23.731715626632877,-18.899185353861014,-93.97967296074887,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\SUNUSDT_1d.csv,2015,2020-09-21,2026-03-28,120,Sun Token
asset_TRX,2888,17028.086450610233,91.64643572429922,-41.49539489445353,1.4266458396444823,1.8423793923303353,41.82825484764543,8.206371191135734,46.745152354570635,3.2202216066481992,831,943.2905566277428,56.401721345119185,-41.49539489445356,1023.4094442557131,110.76820109432379,-27.12846256869732,125.58395650310375,92.41631892037549,-20.80923724935961,TRX,93,-9.260634019118172,-8.037239864499114,-11.179517131242235,-12.750562693377319,-16.52395111689043,-21.290631073973103,-17.895361898896592,-22.043163448589382,-23.304314430443185,-16.52395111689043,-99.29141597031047,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\TRXUSDT_1d.csv,2644,2019-01-01,2026-03-28,8,TRON
asset_JST,2888,15630.018330779756,89.59368814160796,-50.31023290527359,1.4075768744258486,1.8186244379968999,42.1398891966759,8.206371191135734,48.71883656509695,0.9349030470914127,836,847.5073475285392,53.555240357557565,-50.31023290527361,1081.782869806209,114.08487434987578,-29.676209517872387,125.63592362597751,92.45197938187457,-26.562205447075726,JST,27,-11.31338160180944,-16.852077875319168,-14.025998118803855,-9.433889437825329,-16.488290655391353,-23.34337865666437,-26.710199909716646,-24.889644436151002,-19.987641174891195,-16.488290655391353,-99.95514427151595,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\JSTUSDT_1d.csv,2056,2020-08-11,2026-03-28,96,JUST
asset_XRP,2888,16005.333513311882,90.15992903930396,-41.49223752442764,1.4104325158580917,1.831692233871124,42.03601108033241,8.310249307479225,48.40720221606648,1.2465373961218837,846,870.1146888303786,54.24738942965863,-41.492237524427665,848.8655576348787,100.07908679085809,-41.49223752442764,149.9093451554409,108.94027003726592,-20.80923724935961,XRP,36,-10.747140704113434,-8.034082494473218,-13.333849046702788,-23.43967699684302,0.0,-22.777137758968365,-17.892204528870696,-24.197495364049935,-33.993428733908885,0.0,-101.49931794410855,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\XRPUSDT_1d.csv,2644,2019-01-01,2026-03-28,5,XRP
asset_AVAX,2888,15810.39085068627,89.8672736249233,-43.100890090940446,1.409292155340819,1.8160001296452282,42.07063711911358,8.206371191135734,48.961218836565095,0.7617728531855956,839,858.3721974168062,53.88952880604867,-43.10089009094051,844.2083564985533,99.7758844216087,-36.45123413673153,149.9093451554409,108.94027003726592,-20.80923724935961,AVAX,22,-11.039796118494095,-9.642735060986027,-13.691709670312747,-23.74287936609241,0.0,-23.069793173349026,-19.500857095383505,-24.555355987659894,-34.296631103158276,0.0,-103.36356963689568,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\AVAXUSDT_1d.csv,2014,2020-09-22,2026-03-28,29,Avalanche
asset_GNO,2888,16349.549058103918,90.66920534802185,-40.14909505064372,1.4192628420256375,1.8305815245562271,42.1398891966759,8.414127423822714,49.03047091412742,0.41551246537396125,843,890.848724288293,54.870802571487644,-40.14909505064376,798.8662619954697,96.76841269360435,-40.149095050643744,149.9093451554409,108.94027003726592,-20.80923724935961,GNO,12,-10.237864395395547,-6.690940020689304,-12.710435904873776,-26.750351094096757,0.0,-22.26786145025048,-16.549062055086782,-23.574082222220923,-37.30410283116262,0.0,-106.8055043456278,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\GNOUSDT_1d.csv,1672,2021-08-30,2026-03-28,124,Gnosis
asset_OP,2888,15791.968807179706,89.83945601347526,-37.94456265004003,1.4107929439902838,1.8352806712480023,42.10526315789473,8.310249307479225,49.06509695290859,0.5193905817174516,843,857.2625342738958,53.85552785714982,-37.94456265004007,768.3979449528323,94.68803944862955,-37.944562650040034,149.9093451554409,108.94027003726592,-20.80923724935961,OP,15,-11.067613729942138,-4.486407620085608,-13.725710619211597,-28.83072433907155,0.0,-23.09761078479707,-14.344529654483086,-24.589356936558744,-39.38447607613742,0.0,-110.47328072976175,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\OPUSDT_1d.csv,1397,2022-06-01,2026-03-28,153,Optimism
asset_AAVE,2888,13434.649343549872,86.02337850821236,-44.159268235338864,1.3660827836477514,1.817429711488845,42.03601108033241,8.137119113573407,48.476454293628805,1.3504155124653738,852,715.2679437214681,49.21527869154985,-44.15926823533886,639.5849953018981,85.2875886924991,-44.15926823533884,148.1425839365829,107.75107599022769,-20.80923724935961,AAVE,39,-14.883691235205035,-10.701113205384445,-18.365959784811572,-38.231175095202005,-1.189194047038228,-26.913688290059966,-20.559235239781923,-29.22960610215872,-48.78492683226787,-1.189194047038228,-138.30557565726264,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\AAVEUSDT_1d.csv,1991,2020-10-15,2026-03-28,52,Aave
asset_BNB,2888,8966.583380396647,76.83207560637295,-50.54859545105002,1.2732490055392922,1.532645271569615,41.96675900277008,8.102493074792244,48.26869806094183,1.662049861495845,825,651.2562424315881,46.906157915895875,-50.548595451049984,893.4770713734764,102.9325991526079,-27.94102354499559,121.48436621681955,89.59803396090673,-21.49335922523752,BNB,48,-24.074994137044442,-17.0904404210956,-20.675080560465545,-20.586164635093198,-19.342236076359185,-36.10499119189937,-26.94856245549308,-31.538726877812692,-31.139916372159064,-19.342236076359185,-138.73175650496233,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\BNBUSDT_1d.csv,2644,2019-01-01,2026-03-28,4,BNB
asset_ETH,2888,16362.341903272858,90.68795267127543,-39.61908059516082,1.4040698140206826,1.7577644742276681,42.1398891966759,7.583102493074792,47.887811634349035,2.389196675900277,829,1127.5367980985588,61.32910325383663,-32.18065614743909,761.0234744461915,94.17694271900349,-31.747014955959706,116.18447914280279,85.93942405999849,-20.80923724935961,ETH,69,-10.21911707214197,-6.160925565206398,-6.252135222524792,-29.341821068697612,-23.00084597726743,-22.2491141269969,-16.019047599603876,-17.11578153987194,-39.89557280576348,-23.00084597726743,-140.40274576987048,False,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\ETHUSDT_1d.csv,2644,2019-01-01,2026-03-28,2,Ethereum
