ts,main_selected,main_gross_exposure,main_strategy_ret,leader_selected,leader_gross_exposure,leader_strategy_ret,ret_diff_main_minus_leader,same_selection,main_in_market,leader_in_market,main_cash_leader_in,leader_cash_main_in
2025-09-04,SOLUSDT,1.0,0.0051403716884144,SOLUSDT,1.0,0.0051403716884144,0.0,True,True,True,False,False
2025-09-05,SOLUSDT,1.0,-0.0157356412273801,SOLUSDT,1.0,-0.0157356412273801,0.0,True,True,True,False,False
2025-09-06,SOLUSDT,1.0,0.0309252597921663,SOLUSDT,1.0,0.0309252597921663,0.0,True,True,True,False,False
2025-09-07,SOLUSDT,1.0,0.0376060092076568,SOLUSDT,1.0,0.0376060092076568,0.0,True,True,True,False,False
2025-09-08,SOLUSDT,1.0,0.014478539068703,SOLUSDT,1.0,0.014478539068703,0.0,True,True,True,False,False
2025-09-09,SOLUSDT,1.0,0.0315823396712857,SOLUSDT,1.0,0.0315823396712857,0.0,True,True,True,False,False
2025-09-10,SOLUSDT,1.0,0.020797072343464,SOLUSDT,1.0,0.020797072343464,0.0,True,True,True,False,False
2025-09-11,SOLUSDT,1.0,0.0588029554496569,SOLUSDT,1.0,0.0588029554496569,0.0,True,True,True,False,False
2025-09-12,SOLUSDT,1.0,0.0008258320257659,SOLUSDT,1.0,0.0008258320257659,0.0,True,True,True,False,False
2025-09-13,SOLUSDT,1.0,-0.0108094727287729,SOLUSDT,1.0,-0.0108094727287729,0.0,True,True,True,False,False
2025-09-14,DOGEUSDT,1.0,-0.0377172255000719,DOGEUSDT,1.0,-0.0377172255000719,0.0,True,True,True,False,False
2025-09-15,DOGEUSDT,1.0,0.0061123327494316,DOGEUSDT,1.0,0.0061123327494316,0.0,True,True,True,False,False
2025-09-16,DOGEUSDT,1.0,0.0467123541396552,DOGEUSDT,1.0,0.0467123541396552,0.0,True,True,True,False,False
2025-09-17,AVAXUSDT,1.0,0.1029082338152104,AVAXUSDT,1.0,0.1029082338152104,0.0,True,True,True,False,False
2025-09-18,AVAXUSDT,1.0,-0.0409207161125318,AVAXUSDT,1.0,-0.0409207161125318,0.0,True,True,True,False,False
2025-09-19,AVAXUSDT,1.0,-0.017185185185185,AVAXUSDT,1.0,-0.017185185185185,0.0,True,True,True,False,False
2025-09-20,AVAXUSDT,1.0,-0.0039192041000905,AVAXUSDT,1.0,-0.0039192041000905,0.0,True,True,True,False,False
2025-09-21,AVAXUSDT,1.0,0.024818401937046,AVAXUSDT,1.0,0.024818401937046,0.0,True,True,True,False,False
2025-09-22,DOGEUSDT,1.0,-0.0201213000580382,BNBUSDT,1.0,0.0202450397824555,-0.040366339840493703,False,True,True,False,False
2025-09-23,DOGEUSDT,1.0,0.0167868741827998,BNBUSDT,1.0,0.0024705210732494,0.0143163531095504,False,True,True,False,False
2025-09-24,DOGEUSDT,1.0,-0.0752893350479113,BNBUSDT,1.0,-0.0712721774391501,-0.0040171576087612015,False,True,True,False,False
2025-09-25,TRXUSDT,1.0,0.0162829165411267,TRXUSDT,1.0,0.0162829165411267,0.0,True,True,True,False,False
2025-09-26,TRXUSDT,1.0,-0.0050251256281406,BNBUSDT,1.0,0.0049621149042465,-0.009987240532387101,False,True,True,False,False
2025-09-27,TRXUSDT,1.0,-0.0026737967914438,BNBUSDT,1.0,0.0253601115184056,-0.0280339083098494,False,True,True,False,False
2025-09-28,TRXUSDT,1.0,0.0032767351802203,BNBUSDT,1.0,0.0370389019244519,-0.0337621667442316,False,True,True,False,False
2025-09-29,TRXUSDT,1.0,-0.0095011876484559,BNBUSDT,1.0,-0.020664407306344,0.011163219657888102,False,True,True,False,False
2025-09-30,TRXUSDT,1.0,0.0236810551558752,BNBUSDT,1.0,0.0178381969440064,0.0058428582118688,False,True,True,False,False
2025-10-01,TRXUSDT,1.0,0.0032210834553441,BNBUSDT,1.0,0.0620750121773014,-0.0588539287219573,False,True,True,False,False
2025-10-02,TRXUSDT,1.0,-0.0020431990659662,BNBUSDT,1.0,0.0909724642732661,-0.0930156633392323,False,True,True,False,False
2025-10-03,TRXUSDT,1.0,-0.0043872477332553,BNBUSDT,1.0,-0.0324953758197411,0.0281081280864858,False,True,True,False,False
2025-10-04,SOLUSDT,1.0,7.206179232855086e-05,BNBUSDT,1.0,0.0144514447099719,-0.01437938291764335,False,True,True,False,False
2025-10-05,SOLUSDT,1.0,0.0165820791039552,BNBUSDT,1.0,0.0478079117339682,-0.031225832630013,False,True,True,False,False
2025-10-06,DOGEUSDT,1.0,-0.0752099011389691,BNBUSDT,1.0,0.0664165011159345,-0.14162640225490358,False,True,True,False,False
2025-10-07,TRXUSDT,1.0,0.0091337673868009,BNBUSDT,1.0,0.0022768565580368,0.0068569108287641,False,True,True,False,False
2025-10-08,SOLUSDT,1.0,-0.0383244258143393,BNBUSDT,1.0,-0.0398118402937128,0.0014874144793734986,False,True,True,False,False
2025-10-09,TRXUSDT,1.0,-0.0516791332739684,BNBUSDT,1.0,-0.1217827697454891,0.07010363647152071,False,True,True,False,False
2025-10-10,TRXUSDT,1.0,-0.0190327613104523,TRXUSDT,1.0,-0.0220327613104523,0.002999999999999999,True,True,True,False,False
2025-10-11,TRXUSDT,1.0,0.0263994910941474,TRXUSDT,1.0,0.0263994910941474,0.0,True,True,True,False,False
2025-10-12,TRXUSDT,1.0,0.0,TRXUSDT,1.0,0.0,0.0,True,True,True,False,False
2025-10-13,TRXUSDT,1.0,-0.0182832352029748,TRXUSDT,1.0,-0.0182832352029748,0.0,True,True,True,False,False
2025-10-14,TRXUSDT,1.0,0.0075757575757573,TRXUSDT,1.0,0.0075757575757573,0.0,True,True,True,False,False
2025-10-15,CASH,0.0,-0.0015,CASH,0.0,-0.0015,0.0,True,False,False,False,False
2025-10-16,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-17,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-18,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-19,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-20,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-21,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-22,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-23,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-24,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-25,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-26,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-27,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-28,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-29,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-30,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-10-31,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-01,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-02,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-03,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-04,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-05,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-06,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-07,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-08,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-09,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-10,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-11,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-12,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-13,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-14,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-15,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-16,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-17,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-18,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-19,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-20,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-21,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-22,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-23,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-24,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-25,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-26,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-27,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-28,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-29,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-11-30,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-01,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-02,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-03,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-04,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-05,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-06,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-07,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-08,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-09,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-10,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-11,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-12,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-13,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-14,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-15,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-16,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-17,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-18,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-19,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-20,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-21,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-22,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-23,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-24,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-25,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-26,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-27,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-28,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-29,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-30,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2025-12-31,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-01,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-02,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-03,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-04,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-05,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-06,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-07,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-08,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-09,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-10,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-11,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-12,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-13,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-14,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-15,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-16,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-17,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-18,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-19,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-20,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-21,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-22,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-23,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-24,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-25,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-26,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-27,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-28,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-29,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-30,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-01-31,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-01,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-02,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-03,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-04,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-05,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-06,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-07,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-08,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-09,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-10,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-11,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-12,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-13,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-14,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-15,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-16,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-17,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-18,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-19,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-20,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-21,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-22,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-23,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-24,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-25,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-26,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-27,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-02-28,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-01,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-02,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-03,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-04,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-05,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-06,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-07,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-08,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-09,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-10,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-11,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-12,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-13,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-14,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-15,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
2026-03-16,CASH,0.0,0.0,CASH,0.0,0.0,0.0,True,False,False,False,False
