ablation,asset_concentration,attribution_valid,cagr,calmar,candidate_id,costs,delayed_cagr,delayed_mdd,double_cost_cagr,double_cost_mdd,fee,fold_count,funding,generation,liquidations,mdd,median_holding,origin,profitable_folds,scope,sharpe,slippage,status,total_log_growth,trade_concentration,trades,turnover,without_best_day,without_three_trades,worst_fold,year,family,pareto_rank,development_feasible
,1.0,True,0.00886434377106297,0.5611780310778722,A_5ece5d1a92f2,0.003998740984043567,0.0041281214758322375,0.020277759378242943,0.0048341842011961665,0.015795956506060915,0.001999369492835931,1,0.0,3,0,0.015795956506060915,0.16666666666666666,2023,1,development,1.000342407132103,0.001999371491207636,VALID,0.008819245540612397,1.0,1,1.9993694928359311,0.0,-3.9925967783047016e-17,0.008858249664561463,2022,A,0,True
,1.0,True,0.00886434377106297,0.5611780310778722,A_1813397f3f96,0.003998740984043567,0.0041281214758322375,0.020277759378242943,0.0048341842011961665,0.015795956506060915,0.001999369492835931,1,0.0,3,0,0.015795956506060915,0.16666666666666666,2023,1,development,1.000342407132103,0.001999371491207636,VALID,0.008819245540612397,1.0,1,1.9993694928359311,0.0,-3.9925967783047016e-17,0.008858249664561463,2022,A,0,True
,,False,-0.09563055967169,-0.6128068578774748,A_5e5e1045df99,0.003998740984043565,-0.10556552629123861,0.15605334444676056,-0.0992432883573049,0.1560533444467599,0.0019993694928359305,1,0.0,0,0,0.15605334444675956,9.166666666666666,2023,0,development,-1.3131492000764842,0.0019993714912076343,VALID,-0.1004485287822718,,1,1.9993694928359302,-0.12243027222674936,-0.09563055967169,-0.0955683365861904,2022,A,1,False
,,False,-0.09563055967169,-0.6128068578774748,A_b06a157c5648,0.003998740984043565,-0.10556552629123861,0.15605334444676056,-0.0992432883573049,0.1560533444467599,0.0019993694928359305,1,0.0,0,0,0.15605334444675956,9.166666666666666,2023,0,development,-1.3131492000764842,0.0019993714912076343,VALID,-0.1004485287822718,,1,1.9993694928359302,-0.12243027222674936,-0.09563055967169,-0.0955683365861904,2022,A,1,False
,,False,-0.16831576962428332,-0.5358962971299619,A_8ddb720cc093,0.003998740984043527,-0.18223868661092274,0.3140827255678271,-0.1716381391587536,0.3140827255678268,0.0019993694928359287,1,0.0,0,0,0.3140827255678248,31.166666666666668,2023,0,development,-1.124424168113651,0.001999371491207598,VALID,-0.18417629285359743,,1,1.9993694928359287,-0.1952530898523036,-0.16831576962428332,-0.16821084758301683,2022,A,1,False
,,False,-0.16831576962428332,-0.5358962971299619,A_8313a8b67bd3,0.003998740984043527,-0.18223868661092274,0.3140827255678271,-0.1716381391587536,0.3140827255678268,0.0019993694928359287,1,0.0,1,0,0.3140827255678248,31.166666666666668,2023,0,development,-1.124424168113651,0.001999371491207598,VALID,-0.18417629285359743,,1,1.9993694928359287,-0.1952530898523036,-0.16831576962428332,-0.16821084758301683,2022,A,1,False
,,False,-0.9241141039124428,-0.9857049177749965,B_5e1eb56b36c5,0.027991186888305153,-0.9402216756908647,0.9492167185249621,-0.9262108574122813,0.9387532413301733,0.013995586449851515,1,0.0,0,0,0.9375159718168182,30.0,2023,0,development,-2.458909092233348,0.013995600438453638,VALID,-2.576759530358063,,7,13.995586449851515,-0.9451563764541252,-0.9241141039124428,-0.9239800543494936,2022,B,0,False
,,False,-0.8986419385478379,-0.9804519653445405,B_c2b13a189167,0.031989927872348965,-0.925222746584549,0.9364844613560283,-0.9018362092302765,0.9185376148685312,0.01599495594268744,1,0.0,0,0,0.9165588629648432,23.5,2023,0,development,-2.2849871932317782,0.015994971929661525,VALID,-2.2875290677940825,,8,15.994955942687444,-0.9267473449979661,-0.8994768591889767,-0.8984830061878691,2022,B,0,False
,,False,-0.8088633203089223,-0.9868629156690275,B_ef04925a9e12,0.027991186888304733,-0.8431700048355273,0.85286810789197,-0.8141444927368949,0.8239082158200939,0.01399558644985152,1,0.0,0,0,0.8196308803037418,13.0,2023,0,development,-3.0636437708975848,0.013995600438453212,VALID,-1.653633880433096,,7,13.99558644985152,-0.8307579723966545,-0.8088633203089223,-0.8086467113010319,2022,B,0,False
,,False,-0.8088633203089223,-0.9868629156690275,B_27f2a32778e7,0.027991186888304733,-0.8431700048355273,0.85286810789197,-0.8141444927368949,0.8239082158200939,0.01399558644985152,1,0.0,1,0,0.8196308803037418,13.0,2023,0,development,-3.0636437708975848,0.013995600438453212,VALID,-1.653633880433096,,7,13.99558644985152,-0.8307579723966545,-0.8088633203089223,-0.8086467113010319,2022,B,0,False
,,False,-0.8088633203089223,-0.9868629156690275,B_7a6225c2e515,0.027991186888304733,-0.8431700048355273,0.85286810789197,-0.8141444927368949,0.8239082158200939,0.01399558644985152,1,0.0,1,0,0.8196308803037418,13.0,2023,0,development,-3.0636437708975848,0.013995600438453212,VALID,-1.653633880433096,,7,13.99558644985152,-0.8307579723966545,-0.8088633203089223,-0.8086467113010319,2022,B,0,False
,,False,-0.8088633203089223,-0.9868629156690275,B_6fdd4a4d5d58,0.027991186888304733,-0.8431700048355273,0.85286810789197,-0.8141444927368949,0.8239082158200939,0.01399558644985152,1,0.0,2,0,0.8196308803037418,13.0,2023,0,development,-3.0636437708975848,0.013995600438453212,VALID,-1.653633880433096,,7,13.99558644985152,-0.8307579723966545,-0.8088633203089223,-0.8086467113010319,2022,B,0,False
,,False,-0.8088633203089223,-0.9868629156690275,B_e1724c70474a,0.027991186888304733,-0.8431700048355273,0.85286810789197,-0.8141444927368949,0.8239082158200939,0.01399558644985152,1,0.0,2,0,0.8196308803037418,13.0,2023,0,development,-3.0636437708975848,0.013995600438453212,VALID,-1.653633880433096,,7,13.99558644985152,-0.8307579723966545,-0.8088633203089223,-0.8086467113010319,2022,B,0,False
,,False,-0.9095855159278902,-0.9757867508384053,B_76025458c7e0,0.05598237377660997,-0.9105992178379386,0.9351712858905112,-0.9145128570587038,0.9353356390438933,0.02799117289970304,1,0.0,3,0,0.9321560424410001,9.583333333333332,2023,0,development,-2.1314774461153707,0.027991200876906933,VALID,-2.4017057984100587,,14,27.991172899703038,-0.9346563962053768,-0.9260392929138891,-0.9094366613428844,2022,B,0,False
,,False,0.0,0.0,C_57cfe688d257,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_be2b6b77aa45,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_7bcdc1747d53,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_f2050fc1a89b,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_a5cddc6e5640,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_c1454e676a57,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_327c7f314c21,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_08494100f35c,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_376289d26266,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_8fb14cbd98a1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_9b8185026daa,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_5e0a376e096c,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_9687060255ed,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,1.0,True,0.010117386909006251,0.6538651109490338,C_5f5659d4e785,0.007997481968087273,-0.013843317519529505,0.027017947239286966,0.0020631760552333967,0.015893680365698493,0.003998738985671862,1,0.0,3,0,0.01547320194882651,0.16666666666666666,2023,1,development,0.8240777152218274,0.003998742982415412,VALID,0.010059658584874792,0.5758872770822315,2,3.9987389856718623,-0.002000158539562324,-1.562320478467057e-17,0.010110427045283003,2022,C,0,False
,,False,0.0,0.0,C_c62aee2696e3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,0.0,0.0,C_ac3f214c281c,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0,0.0,0.0,2023,0,development,0.0,0.0,VALID,0.0,,0,0.0,0.0,0.0,0.0,2022,C,0,False
,,False,-0.01831149482675237,-0.9960055799828714,C_510b7bb20be1,0.007997481968087075,-0.004750205685807159,0.023643123059244986,-0.02613902686991924,0.026121371414598027,0.003998738985671862,1,0.0,0,0,0.01838493196701496,0.16666666666666666,2023,0,development,-1.3867139007032503,0.003998742982415213,VALID,-0.018468575746141816,,2,3.998738985671862,-0.01831149482675237,-0.01831149482675237,-0.018299076673882936,2022,C,1,False
,,False,-0.00798201787590215,-0.1622820911547286,C_fbbc8a86a58a,0.00399874098404355,-0.003553536126819028,0.049186067415730395,-0.011944880463743899,0.049186067415730506,0.0019993694928359305,1,0.0,0,0,0.04918606741573017,2.0,2023,0,development,-0.18097071673235368,0.00199937149120762,VALID,-0.008008559405669809,,1,1.9993694928359307,-0.03257996320684683,-0.00798201787590215,-0.007976576330196033,2022,C,1,False
,,False,-0.051729220846026026,-0.4370757065479036,C_b26b396899ae,0.023992445904261393,-0.07518883940480521,0.14287321788424612,-0.07423205943869707,0.13754006258930263,0.011996216957015587,1,0.0,0,0,0.11835299942564181,0.8333333333333334,2023,0,development,-0.7427728470642897,0.011996228947245809,VALID,-0.05307883013011151,,6,11.996216957015587,-0.09276897342331603,-0.06608848246561783,-0.0516947454908522,2022,C,2,False
,,False,-0.033677320291038926,-0.3033489447218438,C_d43bcc4d920c,0.035988668856391966,-0.02306987718244362,0.0923543932453571,-0.06786926932968766,0.13901555187767511,0.01799432543552338,1,0.0,0,0,0.11101841914076671,0.16666666666666666,2023,0,development,-0.5124333171307388,0.017994343420868582,VALID,-0.03423401562583908,,9,17.99432543552338,-0.07549833234464379,-0.07849211860563977,-0.03365466173380444,2022,C,2,False
,,False,-0.04992460074071666,-0.41324176135558344,C_7126b7c0c6b7,0.027991186888304948,-0.08156059298534993,0.14566777791321484,-0.0761755119272728,0.14166145504937377,0.013995586449851516,1,0.0,3,0,0.1208120897000966,0.8333333333333334,2023,0,development,-0.7133113374658083,0.01399560043845343,VALID,-0.05117887587107503,,7,13.995586449851519,-0.09104245459903945,-0.06608848246561798,-0.04989129619060289,2022,C,2,False
,,False,-0.22506830800672642,-0.9286173708126073,C_8f3d0418d3f0,0.03198992787234844,-0.24414357336402254,0.268055755150848,-0.24949006143375357,0.263288733386978,0.015994955942687447,1,0.0,0,0,0.24236926325185515,1.1666666666666665,2023,0,development,-2.058059476885849,0.01599497192966099,VALID,-0.2548058683094747,,8,15.994955942687449,-0.23697950438933746,-0.22506830800672642,-0.22493305158602603,2022,C,3,False
,1.0,True,0.21072501916297107,0.9082646191758974,A_5e5e1045df99,0.00799748196808711,0.20131684342699982,0.23529484041496807,0.20107125543544369,0.23507423569722852,0.003998738985671861,1,0.0,0,0,0.23200839789858796,118.91666666666666,2024,1,development,0.7118885507599173,0.003998742982415248,VALID,0.19108848703188389,0.6897729839770604,2,3.998738985671861,0.10439371773100121,-2.77745862838588e-17,0.21056656678448846,2023,A,0,True
,1.0,True,0.21072501916297107,0.9082646191758974,A_b06a157c5648,0.00799748196808711,0.20131684342699982,0.23529484041496807,0.20107125543544369,0.23507423569722852,0.003998738985671861,1,0.0,0,0,0.23200839789858796,118.91666666666666,2024,1,development,0.7118885507599173,0.003998742982415248,VALID,0.19108848703188389,0.6897729839770604,2,3.998738985671861,0.10439371773100121,-2.77745862838588e-17,0.21056656678448846,2023,A,0,True
,1.0,True,0.42530136755029685,1.8837097113697698,A_223bdc3d8db3,0.007997481968087283,0.43061197517647304,0.22577861386138554,0.4139366708395882,0.22577861386138764,0.003998738985671853,1,0.0,0,0,0.2257786138613853,151.41666666666666,2024,1,development,1.0883619640887807,0.00399874298241543,VALID,0.35414071522709334,0.569852057255155,2,3.9987389856718534,0.3001250088019118,-6.665900708126109e-16,0.4249556853357927,2023,A,0,True
,1.0,True,0.22699492239329883,1.0875526363744519,A_eb25c552cc75,0.007997481968087116,0.20217314419906873,0.20872086076681573,0.21721142995019868,0.2087208607668184,0.003998738985671863,1,0.0,0,0,0.20872086076681895,107.41666666666667,2024,1,development,0.7644143293863903,0.003998742982415255,VALID,0.20442800830766922,0.5026088637839711,2,3.998738985671863,0.1192347250871455,4.193962528862687e-15,0.22682313159305217,2023,A,0,True
,1.0,True,0.2723676324242297,1.254843356001066,A_dd77f923e56e,0.0079974819680872,0.2538754582210123,0.217053093616563,0.2622223588868408,0.21705309361656788,0.0039987389856718635,1,0.0,0,0,0.21705309361656955,122.41666666666667,2024,1,development,0.8614201415750394,0.003998742982415335,VALID,0.2407145693686469,0.5775881800872253,2,3.9987389856718636,0.16062260022103286,7.082519502384018e-15,0.27215787065733166,2023,A,0,True
,1.0,True,0.4432427302709494,1.9631741141925612,A_b168a985430c,0.011996222952130731,0.43807404972005093,0.22577861386138554,0.4260155558941631,0.22577861386138764,0.00599810847850779,1,0.0,0,0,0.2257786138613853,60.83333333333333,2024,1,development,1.140732484522438,0.005998114473622943,VALID,0.3666413536767734,0.7342781472051642,3,5.99810847850779,0.3164906805792411,-0.09918438815605812,0.44288034257753983,2023,A,0,True
,1.0,True,0.4307590488692283,1.9078824229724682,A_0fdd66c479bb,0.007997481968087042,0.42556299926523206,0.2257786138613862,0.4193508351211209,0.22577861386138576,0.003998738985671862,1,0.0,0,0,0.22577861386138698,125.91666666666666,2024,1,development,1.1368954522132892,0.003998742982415179,VALID,0.3579599288171387,0.5186856360222978,2,3.9987389856718623,0.3051033720690495,9.832203544486061e-15,0.4304083011788717,2023,A,0,True
,1.0,True,0.22699492239329883,1.0875526363744519,A_d91f02bbf053,0.007997481968087116,0.20217314419906873,0.20872086076681573,0.21721142995019868,0.2087208607668184,0.003998738985671863,1,0.0,1,0,0.20872086076681895,107.41666666666667,2024,1,development,0.7644143293863903,0.003998742982415255,VALID,0.20442800830766922,0.5026088637839711,2,3.998738985671863,0.1192347250871455,4.193962528862687e-15,0.22682313159305217,2023,A,0,True
,1.0,True,0.42530136755029685,1.8837097113697698,A_ad12578e205a,0.007997481968087283,0.43061197517647304,0.22577861386138554,0.4139366708395882,0.22577861386138764,0.003998738985671853,1,0.0,1,0,0.2257786138613853,151.41666666666666,2024,1,development,1.0883619640887807,0.00399874298241543,VALID,0.35414071522709334,0.569852057255155,2,3.9987389856718534,0.3001250088019118,-6.665900708126109e-16,0.4249556853357927,2023,A,0,True
,1.0,True,0.34367193539770785,1.5221633684433153,A_e68f9e791cad,0.007997481968087007,0.34590758925413373,0.22577861386138698,0.3329581141861851,0.22577861386138576,0.003998738985671859,1,0.0,1,0,0.22577861386138465,136.41666666666666,2024,1,development,0.955704081114026,0.003998742982415147,VALID,0.29520392215130076,0.6982164625658984,2,3.9987389856718596,0.22566463949890211,-5.499368084204026e-15,0.34340027983114696,2023,A,0,True
,1.0,True,0.35568548352392027,1.5330715902766106,A_3e0910b08066,0.00799748196808705,0.34622700831731046,0.23529484041497106,0.344875871812237,0.2350742356972323,0.003998738985671862,1,0.0,1,0,0.23200839789859018,122.41666666666666,2024,1,development,0.9965179380317846,0.003998742982415187,VALID,0.3040989313717743,0.5665631730138905,2,3.998738985671862,0.23662310394644492,1.0276596925027807e-14,0.35540314134901957,2023,A,0,True
,1.0,True,0.22699492239329883,1.0875526363744519,A_1787504e464d,0.007997481968087116,0.20217314419906873,0.20872086076681573,0.21721142995019868,0.2087208607668184,0.003998738985671863,1,0.0,2,0,0.20872086076681895,107.41666666666667,2024,1,development,0.7644143293863903,0.003998742982415255,VALID,0.20442800830766922,0.5026088637839711,2,3.998738985671863,0.1192347250871455,4.193962528862687e-15,0.22682313159305217,2023,A,0,True
,1.0,True,0.35630452942343055,1.7070863358573953,A_a28f69ecd6c5,0.007997481968087182,0.3346178998239543,0.20872086076681573,0.3454899817248395,0.2087208607668184,0.0039987389856718705,1,0.0,2,0,0.20872086076681895,122.41666666666666,2024,1,development,1.0145127586688407,0.003998742982415313,VALID,0.30455514411110984,0.662631444689529,2,3.9987389856718702,0.23718778245856426,4.999425531094595e-15,0.3560216346005606,2023,A,0,True
,1.0,True,0.3744750308779817,1.6585938963549804,A_0a4e0aeecf06,0.007997481968087207,0.37162210572877424,0.22577861386138554,0.36351559996884036,0.22577861386138764,0.003998738985671855,1,0.0,2,0,0.2257786138613853,136.41666666666666,2024,1,development,1.0045426907423076,0.003998742982415351,VALID,0.3178541541661147,0.634906961211233,2,3.9987389856718556,0.25376246897846577,1.6664751770315282e-16,0.3741758287921397,2023,A,0,True
,1.0,True,0.28838390079179554,1.4419195039589507,A_f07a775bba77,0.011996222952130644,0.2604156747856504,0.19999999999999984,0.2730051889107898,0.2000000000000035,0.005998108478507798,1,0.0,2,0,0.20000000000000373,31.0,2024,1,development,0.9178780487604455,0.005998114473622847,VALID,0.2532152078183287,1.0106728028562455,3,5.998108478507797,0.17523224806564602,-0.09918438815605526,0.2881604692108094,2023,A,0,True
,1.0,True,0.3627935465668908,1.6068552302727075,A_60def8f43de4,0.007997481968087158,0.3623966003702123,0.2257786138613862,0.3519272584339868,0.22577861386138642,0.003998738985671861,1,0.0,3,0,0.22577861386138642,129.41666666666666,2024,1,development,0.9999914208251447,0.003998742982415297,VALID,0.3093248050666165,0.6002385528345381,2,3.9987389856718605,0.24310690501245405,3.1107536637921897e-15,0.36250484711783837,2023,A,0,True
,1.0,True,0.5347334945843925,2.3683974555388336,A_ed07fbb41efd,0.007997481968087286,0.5511280648289363,0.2257786138613862,0.5224962364895129,0.22577861386138642,0.003998738985671862,1,0.0,3,0,0.22577861386138642,143.41666666666669,2024,1,development,1.2689388638117554,0.003998742982415424,VALID,0.428063552588245,0.7357367804595679,2,3.9987389856718623,0.39994631562346367,2.0553193850055533e-15,0.534283585562171,2023,A,0,True
,1.0,True,0.20300795137235472,0.8991460612695115,A_29fb99f13ae0,0.007997481968087168,0.19356269698156864,0.2257786138613842,0.19341571998944956,0.2257786138613863,0.003998738985671859,1,0.0,3,0,0.22577861386138554,118.91666666666666,2024,1,development,0.6955863880713707,0.00399874298241531,VALID,0.18469854074045614,0.6843335704668482,2,3.998738985671859,0.09735439744574514,-1.9442210398701154e-16,0.20285577345502262,2023,A,0,True
,1.0,True,0.22699492239329883,1.0875526363744519,A_9d82c20272b5,0.007997481968087116,0.20217314419906873,0.20872086076681573,0.21721142995019868,0.2087208607668184,0.003998738985671863,1,0.0,3,0,0.20872086076681895,107.41666666666667,2024,1,development,0.7644143293863903,0.003998742982415255,VALID,0.20442800830766922,0.5026088637839711,2,3.998738985671863,0.1192347250871455,4.193962528862687e-15,0.22682313159305217,2023,A,0,True
,1.0,True,0.3552921039628161,1.5736304598846667,A_d29be7bb4403,0.01199622295213078,0.36410328032296996,0.2257786138613862,0.33911474660167873,0.22577861386138642,0.005998108478507791,1,0.0,0,0,0.22577861386138642,55.83333333333333,2024,1,development,0.9816326296821087,0.005998114473622989,VALID,0.3038089176792653,0.908754531707223,3,5.998108478507791,0.23626427274275233,-0.14619775017890113,0.3550101128737337,2023,A,1,True
,1.0,True,0.17559625919205873,0.6385296359413504,A_30eab4425ac4,0.011996222952130495,0.1816997252983214,0.27234724434676316,0.1615638297683548,0.2778951648922937,0.005998108478507792,1,0.0,0,0,0.2750009542363472,55.83333333333333,2024,1,development,0.6366242040806663,0.005998114473622703,VALID,0.16166474423922556,1.1484796776362265,3,5.998108478507791,0.07235012301749863,-0.128190093221779,0.17546609347508813,2023,A,1,True
,1.0,True,0.11078899583220224,0.36598565655633525,A_f1446811c14e,0.011996222952130613,0.10894169619298233,0.30765941981982015,0.09753013415518565,0.3082700845313282,0.005998108478507794,1,0.0,0,0,0.30271403768838345,48.83333333333333,2024,1,development,0.47897514693706,0.0059981144736228195,VALID,0.10499865299098228,1.255327303246137,3,5.998108478507794,0.013234524194369542,-0.12819009322178102,0.11070911421950176,2023,A,2,True
,1.0,True,0.17714352265356395,1.2834268476798563,C_510df43c3c65,0.09197104263300164,0.17614817628505208,0.13287569262536048,0.07361078380655492,0.15509216684375116,0.045985498335226416,1,0.0,0,0,0.13802385618923207,1.1666666666666667,2024,1,development,0.9225096858647749,0.04598554429777523,VALID,0.1629791306853792,0.7513024962956003,23,45.98549833522641,0.06752581458523338,-0.17875214411047377,0.1770121259957838,2023,C,0,True
,1.0,True,0.30791032775833443,2.0004311863469226,C_de11f65a3990,0.15994963936174242,0.3258250537263504,0.1534778491472556,0.11440511266787137,0.18890099083534573,0.07997477971343725,1,0.0,0,0,0.15392197935117347,1.0833333333333335,2024,1,development,1.2106701139686062,0.07997485964830518,VALID,0.26824696312853835,0.45646976316125754,40,79.97477971343724,0.18611538115354237,-0.08752116314077027,0.30767004642606793,2023,C,0,True
,,False,-0.10656534868688776,-0.377787898915848,C_2f28a763b0bb,0.06797859672874021,-0.10055709630820214,0.2490677017304962,-0.16533832764268946,0.3157235892704372,0.033989281378210834,1,0.0,0,0,0.28207718932422743,2.1666666666666665,2024,0,development,-0.4874865817081228,0.033989315350529375,VALID,-0.11260495824367807,,17,33.98928137821083,-0.18476838753648286,-0.2791389526290223,-0.10649643837772607,2023,C,0,False
,1.0,True,0.16100126392477956,1.1393463938584782,C_0274311a3d6f,0.07597607869682735,0.18255582408404072,0.13111846709900743,0.07597858499142247,0.15831343407571086,0.03798802036388269,1,0.0,0,0,0.14131019748922646,2.5,2024,1,development,0.7398890724439215,0.037988058332944656,VALID,0.14918061286503376,0.9144206762103336,19,37.9880203638827,0.052886751831147605,-0.20509976289886192,0.16088264061533403,2023,C,0,True
,1.0,True,0.08626562443025672,0.4252987576563973,C_9dc9d9c7c0fc,0.07597607869682742,0.1028417245528888,0.17727944485369274,0.0067160009353897775,0.22173959220714345,0.037988020363882685,1,0.0,1,0,0.2028353548588343,2.1666666666666665,2024,1,development,0.457372456901357,0.03798805833294473,VALID,0.0826891449187119,1.6497187995791096,19,37.98802036388269,-0.014889371381160917,-0.2562688523736423,0.08620410399732568,2023,C,0,True
,1.0,True,0.4143375283044995,2.680529357100565,C_2cd34fb929ee,0.12396097050535029,0.416096704565428,0.1526780383230537,0.24929079031212314,0.18832379952121625,0.06198045427791387,1,0.0,1,0,0.1545730238719243,1.5,2024,1,development,1.3607300716460513,0.06198051622743642,VALID,0.3464239668993842,0.575948137895659,31,61.98045427791386,0.28263189062806976,-0.11308152095055835,0.4140019787883408,2023,C,0,True
,,False,-0.02259159990024481,-0.08417536194537589,C_56c5cc4c4187,0.07197733771278375,0.01799940818500461,0.23550508884885413,-0.090536290155348,0.29988042352633315,0.03598865087104676,1,0.0,2,0,0.26838732116061736,2.1666666666666665,2024,0,development,0.0014852587446089894,0.03598868684173699,VALID,-0.022835059399719526,,18,35.988650871046765,-0.10814492713305507,-0.29891269494340134,-0.022576312671877746,2023,C,0,False
,1.0,True,0.3274196809423469,2.1271795121302106,C_7b497253c7c5,0.15595089837769888,0.3684766303267349,0.1534778491472557,0.1355643530798631,0.18890099083534462,0.07797541022060131,1,0.0,3,0,0.15392197935117413,1.1666666666666667,2024,1,development,1.2729667017963358,0.07797548815709754,VALID,0.28304310316612913,0.43260770659422676,39,77.97541022060132,0.20380798851109339,-0.07391023621144976,0.3271623654842373,2023,C,0,True
,1.0,True,0.15026709795800072,0.7489729155399214,C_111ce8c5a426,0.07597607869682745,0.1574026125593165,0.17956813710377828,0.06603050563365244,0.21958739869750277,0.037988020363882685,1,0.0,0,0,0.20063088376123162,2.1666666666666665,2024,1,development,0.6868017829757681,0.03798805833294476,VALID,0.13989835371089168,1.342461234295026,19,37.9880203638827,0.04315217057826235,-0.2562688523736455,0.15015688373620986,2023,C,1,True
,1.0,True,0.26446173778237153,1.0577692346005143,C_403ba761f057,0.13595719345748114,0.2991446426305994,0.2271193117094651,0.10357295804830743,0.29138782502508664,0.06797856275642165,1,0.0,2,0,0.2500183680254704,1.3333333333333333,2024,1,development,0.9513377812880998,0.06797863070105947,VALID,0.23448592110245764,0.850892188836147,34,67.97856275642167,0.1467128015070843,-0.20706729557365786,0.26425867294215255,2023,C,1,True
,1.0,True,0.1353228541046929,0.9576297854583992,C_ca9bbb99c526,0.07997481968087083,0.15354284538626056,0.13739591454790434,0.047977464286678616,0.15831343407571263,0.039987389856718625,1,0.0,3,0,0.14131019748922746,2.333333333333333,2024,1,development,0.6444323886682083,0.03998742982415221,VALID,0.12683019344446106,1.0755627913889036,20,39.98738985671862,0.029599561413918438,-0.22268094449496748,0.13522423289712868,2023,C,1,True
,1.0,True,0.1604101714478048,0.8394171080994176,C_0d206da56939,0.1519521573936553,0.20391468072740468,0.18140827337973708,-0.003325384426952996,0.2368478632694878,0.07597604072776538,1,0.0,3,0,0.19109709571085653,1.0833333333333335,2024,1,development,0.7553589978594946,0.07597611666588992,VALID,0.14867170875610336,0.8050873152074638,38,75.97604072776538,0.05235070294175223,-0.1582401054230191,0.1602920129687053,2023,C,1,False
,1.0,True,0.009661759336470632,0.040927703710800824,C_39716182bf40,0.0879723016489579,0.012289743310762543,0.22448159958744252,-0.07544718021032802,0.2689532170491732,0.04398612884239049,1,0.0,0,0,0.23606893278796126,1.1666666666666667,2024,1,development,0.14046477343035488,0.043986172806567414,VALID,0.009608801647344484,12.74317362580112,22,43.986128842390485,-0.047127180762458566,-0.24010076891864712,0.009655114399722858,2023,C,2,False
,1.0,True,0.1211062618181607,0.588072213064046,C_8fb14cbd98a1,0.27991186888304914,0.08725352389616887,0.18687937444213631,-0.15284915169852237,0.32975794471294206,0.1399558644985152,1,0.0,2,0,0.2059377388146908,0.8333333333333334,2024,1,development,0.5326351431644816,0.13995600438453393,VALID,0.11423768659438274,1.4940105651411117,70,139.95586449851518,0.016706843602333755,-0.2582770305670449,0.12101854430077177,2023,C,2,False
