ts,main_selected,main_strategy_ret,main_gross_exposure,main_turnover,prev_selected,prev_strategy_ret,prev_gross_exposure,prev_turnover,ret_diff_main_minus_prev,same_selection,different_selection,main_in_market,prev_in_market,main_cash_prev_in,prev_cash_main_in,pair,month
2023-06-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-09,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-10,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-11,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-12,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-13,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-14,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-15,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-16,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-17,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-18,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-19,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-20,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-21,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-22,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-23,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-24,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-25,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-26,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-27,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-28,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-29,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-06-30,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-06
2023-07-01,TRXUSDT,-0.0174202692208128,1.0,1.0,TRXUSDT,-0.0174202692208128,1.0,1.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-02,TRXUSDT,0.0168354596869657,1.0,0.0,TRXUSDT,0.0168354596869657,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-03,TRXUSDT,-0.0036217824343551,1.0,0.0,TRXUSDT,-0.0036217824343551,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-04,TRXUSDT,0.0005192782032974,1.0,0.0,TRXUSDT,0.0005192782032974,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-05,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-06,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-09,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-10,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-11,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-12,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-13,TRXUSDT,-0.0238962795251498,1.0,1.0,TRXUSDT,-0.0238962795251498,1.0,1.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-14,TRXUSDT,0.0117676514772158,1.0,0.0,TRXUSDT,0.0117676514772158,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-15,TRXUSDT,-0.0126206384558278,1.0,0.0,TRXUSDT,-0.0126206384558278,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-16,TRXUSDT,0.0021303258145364,1.0,0.0,TRXUSDT,0.0021303258145364,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-17,TRXUSDT,-0.0023758909591096,1.0,0.0,TRXUSDT,-0.0023758909591096,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-18,TRXUSDT,0.0066432689897217,1.0,0.0,TRXUSDT,0.0066432689897217,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-19,TRXUSDT,0.0052297347777361,1.0,0.0,TRXUSDT,0.0052297347777361,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-20,TRXUSDT,-0.0037160906726123,1.0,0.0,TRXUSDT,-0.0037160906726123,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-21,TRXUSDT,0.0431431058062912,1.0,0.0,TRXUSDT,0.0431431058062912,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-22,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-23,TRXUSDT,-0.0241700251889169,1.0,1.0,TRXUSDT,-0.0241700251889169,1.0,1.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-24,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-25,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-26,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-27,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-28,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-29,TRXUSDT,-0.0403127853881278,1.0,1.0,TRXUSDT,-0.0403127853881278,1.0,1.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-07
2023-07-30,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-07-31,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-07
2023-08-01,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-02,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-03,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-04,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-05,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-06,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-09,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-10,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-11,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-12,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-13,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-14,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-15,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-16,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-17,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-18,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-19,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-20,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-21,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-22,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-23,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-24,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-25,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-26,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-27,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-28,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-29,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-30,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-08-31,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-08
2023-09-01,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-02,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-03,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-04,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-05,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-06,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-09,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-10,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-11,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-12,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-13,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-14,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-15,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-16,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-17,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-18,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-19,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-20,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-21,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-22,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-23,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-24,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-25,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-26,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-27,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-28,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-29,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-09-30,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-09
2023-10-01,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-02,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-03,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-04,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-05,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-06,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-09,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-10,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-11,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-12,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-13,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-14,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-15,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-16,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-17,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-18,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-19,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-20,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-21,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-22,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-23,SOLUSDT,-0.055138644918444,1.0,1.0,SOLUSDT,-0.055138644918444,1.0,1.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2023-10
2023-10-24,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-25,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-26,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2023-10
2023-10-27,TRXUSDT,0.0070534053244946,1.0,1.0,TRXUSDT,0.0070534053244946,1.0,1.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-10
2023-10-28,TRXUSDT,0.0059366055337644,1.0,0.0,TRXUSDT,0.0059366055337644,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-10
2023-10-29,TRXUSDT,0.0072715776161871,1.0,0.0,TRXUSDT,0.0072715776161871,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-10
2023-10-30,TRXUSDT,0.0164260305503243,1.0,0.0,TRXUSDT,0.0164260305503243,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-10
2023-10-31,TRXUSDT,0.0307771487390633,1.0,0.0,TRXUSDT,0.0307771487390633,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-10
2023-11-01,TRXUSDT,-0.0091871380067904,1.0,0.0,TRXUSDT,-0.0091871380067904,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-02,TRXUSDT,-0.020157226365652,1.0,0.0,TRXUSDT,-0.020157226365652,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-03,TRXUSDT,0.0044229582390453,1.0,0.0,TRXUSDT,0.0044229582390453,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-04,TRXUSDT,0.0044034818228366,1.0,0.0,TRXUSDT,0.0044034818228366,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-05,TRXUSDT,-0.004384176182708,1.0,0.0,TRXUSDT,-0.004384176182708,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-06,TRXUSDT,-0.0109575012800819,1.0,0.0,TRXUSDT,-0.0109575012800819,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-07,BTCUSDT,0.0033730397817798,1.0,2.0,BTCUSDT,0.0033730397817798,1.0,2.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-08,BTCUSDT,0.0302141322093196,1.0,0.0,BTCUSDT,0.0302141322093196,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-09,BTCUSDT,0.0163630017528089,1.0,0.0,BTCUSDT,0.0163630017528089,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-10,BTCUSDT,-0.0046011394140148,1.0,0.0,BTCUSDT,-0.0046011394140148,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-11,TRXUSDT,0.0017222222222222,1.0,2.0,BTCUSDT,-0.0017740371667116,1.0,0.0,0.0034962593889338,False,True,True,True,False,False,BTCUSDT -> TRXUSDT,2023-11
2023-11-12,TRXUSDT,-0.0150216569901391,1.0,0.0,TRXUSDT,-0.0180216569901391,1.0,2.0,0.002999999999999999,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-13,TRXUSDT,-0.0436002994011975,1.0,0.0,TRXUSDT,-0.0436002994011975,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-14,TRXUSDT,0.0180003913128545,1.0,0.0,TRXUSDT,0.0180003913128545,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-15,TRXUSDT,-0.0166250240246011,1.0,0.0,TRXUSDT,-0.0166250240246011,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-16,TRXUSDT,0.0134857812958075,1.0,0.0,TRXUSDT,0.0134857812958075,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-17,TRXUSDT,-0.0078102400925657,1.0,0.0,TRXUSDT,-0.0078102400925657,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-18,TRXUSDT,0.0057337220602526,1.0,0.0,TRXUSDT,0.0057337220602526,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-19,BTCUSDT,-0.0006199054279111,1.0,2.0,BTCUSDT,-0.0006199054279111,1.0,2.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-20,BTCUSDT,-0.0455857306967009,1.0,0.0,BTCUSDT,-0.0455857306967009,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-21,BTCUSDT,0.0466315908750714,1.0,0.0,BTCUSDT,0.0466315908750714,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-22,BTCUSDT,-0.0030490526978742,1.0,0.0,BTCUSDT,-0.0030490526978742,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-23,BTCUSDT,0.0112427428549364,1.0,0.0,BTCUSDT,0.0112427428549364,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-24,BTCUSDT,0.0017792004310384,1.0,0.0,BTCUSDT,0.0017792004310384,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-25,TRXUSDT,-0.0137388710417622,1.0,2.0,TRXUSDT,-0.0137388710417622,1.0,2.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-26,TRXUSDT,-0.0542772313972906,1.0,0.0,TRXUSDT,-0.0542772313972906,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-27,TRXUSDT,0.0100068674580593,1.0,0.0,TRXUSDT,0.0100068674580593,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-28,BTCUSDT,-0.0020541758651172,1.0,2.0,BTCUSDT,-0.0020541758651172,1.0,2.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-11-29,TRXUSDT,-0.0026132650101516,1.0,2.0,TRXUSDT,-0.0026132650101516,1.0,2.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2023-11
2023-11-30,BTCUSDT,0.0224098456259628,1.0,2.0,BTCUSDT,0.0224098456259628,1.0,2.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-11
2023-12-01,BTCUSDT,0.0198495341048101,1.0,0.0,BTCUSDT,0.0198495341048101,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2023-12
2023-12-02,ADAUSDT,-0.0097907444668009,1.0,2.0,ADAUSDT,-0.0097907444668009,1.0,2.0,0.0,True,False,True,True,False,False,ADAUSDT -> ADAUSDT,2023-12
