profile,decision_date,next_date_exclusive,asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,selected_asset
phase66c_pruned_strict,2019-09-14,2019-09-21,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-14,2019-09-21,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-14,2019-09-21,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-21,2019-09-28,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-09-28,2019-10-05,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-05,2019-10-12,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-12,2019-10-19,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-19,2019-10-26,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-10-26,2019-11-02,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-02,2019-11-09,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-09,2019-11-16,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-16,2019-11-23,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-23,2019-11-30,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-11-30,2019-12-07,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-07,2019-12-14,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-14,2019-12-21,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-21,2019-12-28,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2019-12-28,2020-01-04,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-04,2020-01-11,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-11,2020-01-18,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-18,2020-01-25,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-01-25,2020-02-01,BNB,-15.426992259100402,0.0,1.0658141036401503e-14,3,-22.690488388650618,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-01,2020-02-08,BNB,-17.35806212813452,0.0,1.0658141036401503e-14,3,-25.587093192201795,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-08,2020-02-15,BNB,-18.302187588082788,0.0,1.0658141036401503e-14,3,-27.003281382124197,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-15,2020-02-22,BNB,-18.426022640622335,0.0,1.0658141036401503e-14,3,-27.189033960933518,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-22,2020-02-29,BNB,-18.39838360666141,0.0,1.0658141036401503e-14,3,-27.147575409992132,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-02-29,2020-03-07,BNB,-18.39838360666141,0.0,1.0658141036401503e-14,3,-27.147575409992132,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-07,2020-03-14,BNB,-18.39838360666141,0.0,1.0658141036401503e-14,3,-27.147575409992132,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-14,2020-03-21,BNB,-18.39838360666141,0.0,1.0658141036401503e-14,3,-27.147575409992132,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-21,2020-03-28,BNB,-18.39838360666141,0.0,1.0658141036401503e-14,3,-27.147575409992132,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-03-28,2020-04-04,BNB,-18.404467728224688,0.0,-3.197442310920451e-14,3,-27.156701592337033,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_strict,2020-04-04,2020-04-11,BNB,-14.861138656807114,0.0,-1.0658141036401503e-14,3,-21.84170798521067,False,
