ts,always_daily,phase20_btc_3d_neg_k05,phase26_sel_1bar_gt_0,phase26_sel_1bar_gt_2pct,phase26_sel_2bar_gt_3pct,phase26_sel_3bar_gt_5pct,phase26_turnover_only,phase26_turnover_sel_1bar_gt_0
2022-06-29 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-06-30 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-06-30 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-06-30 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-06-30 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-06-30 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-06-30 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-01 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-01 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-01 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-01 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-01 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-01 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-02 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-02 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-02 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-02 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-02 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-02 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-03 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-03 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-03 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-03 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-03 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-03 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-04 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-04 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-04 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-04 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-04 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-04 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-05 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-05 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-05 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-05 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-05 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-05 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-06 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-06 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-06 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-06 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-06 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-06 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-07 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-07 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-07 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-07 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-07 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-07 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-08 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-08 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-08 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-08 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-08 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-08 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-09 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-09 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-09 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-09 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-09 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-09 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-10 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-10 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-10 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-10 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-10 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-10 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-11 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-11 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-11 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-11 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-11 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-11 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-12 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-12 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-12 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-12 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-12 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-12 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-13 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-13 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-13 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-13 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-13 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-13 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-14 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-14 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-14 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-14 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-14 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-14 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-15 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-15 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-15 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-15 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-15 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-15 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-16 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-16 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-16 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-16 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-16 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-16 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-17 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-17 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-17 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-17 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-17 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-17 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-18 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-18 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-18 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-18 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-18 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-18 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-19 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-19 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-19 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-19 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-19 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-19 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-20 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-20 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-20 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-20 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-20 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-20 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-21 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-21 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-21 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-21 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-21 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-21 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-22 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-22 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-22 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-22 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-22 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-22 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-23 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-23 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-23 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-23 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-23 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-23 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-24 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-24 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-24 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-24 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-24 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-24 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-25 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-25 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-25 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-25 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-25 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-25 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-26 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-26 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-26 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-26 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-26 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-26 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-27 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-27 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-27 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-27 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-27 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-27 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-28 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-28 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-28 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-28 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-28 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-28 20:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-29 00:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-29 04:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-29 08:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-29 12:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
2022-07-29 16:00:00,7.258206893927447,7.15637126335279,44.39236621951129,15.478324555099476,11.129191762274713,8.913608049226795,7.263112683256782,7.612518303536506
