ts,daily_selected,selected,gross_exposure,raw_strategy_ret,turnover,cost,strategy_ret,selected_ret_next,best_available_next,kill_day,equity
2019-03-15 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.043233082706766846,0,1.0
2019-03-16 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.019200468044650476,0,1.0
2019-03-16 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.03495084833106121,0,1.0
2019-03-16 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0019860973187686426,0,1.0
2019-03-16 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0074454003970880756,0,1.0
2019-03-16 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.013649851632047572,0,1.0
2019-03-16 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.008424904767372787,0,1.0
2019-03-17 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.006968641114982743,0,1.0
2019-03-17 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.010797840431913563,0,1.0
2019-03-17 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0044006705783739,0,1.0
2019-03-17 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.003493449781659441,0,1.0
2019-03-17 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022144890857322963,0,1.0
2019-03-17 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01587564081362669,0,1.0
2019-03-18 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.006062519734764682,0,1.0
2019-03-18 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0021181952976063734,0,1.0
2019-03-18 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01111162098555818,0,1.0
2019-03-18 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01021493934879758,0,1.0
2019-03-18 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.009751773049645474,0,1.0
2019-03-18 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0013809143106329191,0,1.0
2019-03-19 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.020001170419595482,0,1.0
2019-03-19 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.003432956381260066,0,1.0
2019-03-19 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.02435097605151948,0,1.0
2019-03-19 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.022003929273084477,0,1.0
2019-03-19 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.012963326142380938,0,1.0
2019-03-19 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.014465408805031554,0,1.0
2019-03-20 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0066725978647688144,0,1.0
2019-03-20 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.017218030566840792,0,1.0
2019-03-20 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01566987936426867,0,1.0
2019-03-20 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0043905498641019225,0,1.0
2019-03-20 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01516587677725112,0,1.0
2019-03-20 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.007072603246787601,0,1.0
2019-03-21 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.011148904006046845,0,1.0
2019-03-21 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.016071762287422908,0,1.0
2019-03-21 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.019546516856153384,0,1.0
2019-03-21 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.03489048265167671,0,1.0
2019-03-21 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415073,0,1.0
2019-03-21 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01608239089686503,0,1.0
2019-03-22 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.06145675265553874,1,1.0
2019-03-22 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0261742881794651,1,1.0
2019-03-22 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01439645625692143,1,1.0
2019-03-22 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.020551848995876254,1,1.0
2019-03-22 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.005627705627705648,1,1.0
2019-03-22 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.05018169233431391,1,1.0
2019-03-23 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.027286508337544202,1,1.0
2019-03-23 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0564373897707231,1,1.0
2019-03-23 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.06092401421560334,1,1.0
2019-03-23 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.007534533277521849,1,1.0
2019-03-23 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01877406931964054,1,1.0
2019-03-23 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.004495745142922836,1,1.0
2019-03-24 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.012462245925281001,1,1.0
2019-03-24 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.14489773979413578,1,1.0
2019-03-24 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.013725924286030589,1,1.0
2019-03-24 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0033048567796860606,1,1.0
2019-03-24 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.021421454666223916,1,1.0
2019-03-24 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.004012036108324901,1,1.0
2019-03-25 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007281134355695551,0,1.0
2019-03-25 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01120588727211902,0,1.0
2019-03-25 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022153300841825097,0,1.0
2019-03-25 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.015763765541740637,0,1.0
2019-03-25 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.03475409836065557,0,1.0
2019-03-25 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.020317568721188284,0,1.0
2019-03-26 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017809439002671734,1,1.0
2019-03-26 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.011960916442048442,1,1.0
2019-03-26 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.009655402030964044,1,1.0
2019-03-26 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.015473802682293591,1,1.0
2019-03-26 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.015618715645528969,1,1.0
2019-03-26 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.026904376012965914,1,1.0
2019-03-27 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.04103535353535359,1,1.0
2019-03-27 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.020228671943711474,1,1.0
2019-03-27 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.006560846560846656,1,1.0
2019-03-27 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.019764507989907365,1,1.0
2019-03-27 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.019793814432989665,1,1.0
2019-03-27 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.019611807521229263,1,1.0
2019-03-28 00:00:00,LTCUSDT,LTCUSDT,1.0,-0.0018133860863831508,1.0,0.0015,-0.003313386086383151,-0.0018133860863831508,0.0027597681595483703,0,0.9966866139136169
2019-03-28 04:00:00,LTCUSDT,LTCUSDT,1.0,-0.003963666391411991,0.0,0.0,-0.003963666391411991,-0.003963666391411991,0.006996064713598482,0,0.9927360806792773
2019-03-28 08:00:00,LTCUSDT,LTCUSDT,1.0,0.004145249544022622,0.0,0.0,0.004145249544022622,0.004145249544022622,0.028066366878585658,0,0.996851219465048
2019-03-28 12:00:00,LTCUSDT,LTCUSDT,1.0,-0.003137384412153277,0.0,0.0,-0.003137384412153277,-0.003137384412153277,0.005642361111110938,0,0.9937237139878623
2019-03-28 16:00:00,LTCUSDT,LTCUSDT,1.0,0.0021533874440948786,0.0,0.0,0.0021533874440948786,0.0021533874440948786,0.00254526943495037,0,0.9958635861564631
2019-03-28 20:00:00,LTCUSDT,LTCUSDT,1.0,0.0014876033057851235,0.0,0.0,0.0014876033057851235,0.0014876033057851235,0.05541138757441599,0,0.9973450361193404
2019-03-29 00:00:00,BNBUSDT,BNBUSDT,1.0,-0.0011225757141491988,2.0,0.003,-0.004122575714149199,-0.0011225757141491988,0.01420576840292731,0,0.9932334056948076
2019-03-29 04:00:00,BNBUSDT,BNBUSDT,1.0,0.00014346859233382858,0.0,0.0,0.00014346859233382858,0.00014346859233382858,0.02175357024244451,0,0.9933759034933816
2019-03-29 08:00:00,BNBUSDT,BNBUSDT,1.0,-0.015522270303870656,0.0,0.0,-0.015522270303870656,-0.015522270303870656,0.04673448326699092,0,0.9779564542060055
2019-03-29 12:00:00,BNBUSDT,BNBUSDT,1.0,-0.0027442004480575655,0.0,0.0,-0.0027442004480575655,-0.0027442004480575655,0.0026760563380283653,0,0.9752727456661926
2019-03-29 16:00:00,BNBUSDT,BNBUSDT,1.0,0.0030074455585387128,0.0,0.0,0.0030074455585387128,0.0030074455585387128,0.015525308379412905,0,0.9782058253535102
2019-03-29 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.021808404095828404,0.0,0.0,-0.021808404095828404,-0.021808404095828404,0.024631182166763965,0,0.9568727174253076
2019-03-30 00:00:00,BNBUSDT,BNBUSDT,1.0,0.015574584264085534,0.0,0.0,0.015574584264085534,0.015574584264085534,0.02160847166571256,0,0.9717756121928525
2019-03-30 04:00:00,BNBUSDT,BNBUSDT,1.0,0.007331826235718042,0.0,0.0,0.007331826235718042,0.007331826235718042,0.01727115716753036,0,0.978900502121559
2019-03-30 08:00:00,BNBUSDT,BNBUSDT,1.0,0.001455692363680594,0.0,0.0,0.001455692363680594,0.001455692363680594,0.011074651353568443,0,0.9803254801073005
2019-03-30 12:00:00,BNBUSDT,BNBUSDT,1.0,0.004784688995215447,0.0,0.0,0.004784688995215447,0.004784688995215447,0.004784688995215447,0,0.9850160326436992
2019-03-30 16:00:00,BNBUSDT,BNBUSDT,1.0,0.02270042194092836,0.0,0.0,0.02270042194092836,0.02270042194092836,0.030147163880554384,0,1.0073763122032904
2019-03-30 20:00:00,BNBUSDT,BNBUSDT,1.0,0.011982365353105484,0.0,0.0,0.011982365353105484,0.011982365353105484,0.011982365353105484,0,1.0194470632241743
2019-03-31 00:00:00,BNBUSDT,BNBUSDT,1.0,0.0060978805933640245,0.0,0.0,0.0060978805933640245,0.0060978805933640245,0.012517666060972932,0,1.025663529686971
2019-03-31 04:00:00,BNBUSDT,BNBUSDT,1.0,0.005933567202713652,0.0,0.0,0.005933567202713652,0.005933567202713652,0.055433698903290196,0,1.0317493731677412
2019-03-31 08:00:00,BNBUSDT,BNBUSDT,1.0,-0.01245892582766972,0.0,0.0,-0.01245892582766972,-0.01245892582766972,-0.003191180736872634,0,1.0188948842546997
2019-03-31 12:00:00,BNBUSDT,BNBUSDT,1.0,0.0163106185098425,0.0,0.0,0.0163106185098425,0.0163106185098425,0.0163106185098425,0,1.035513690013408
2019-03-31 16:00:00,BNBUSDT,BNBUSDT,1.0,0.0055675009317393,0.0,0.0,0.0055675009317393,0.0055675009317393,0.0055675009317393,0,1.0412789134473865
2019-03-31 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.0028282091050088054,0.0,0.0,-0.0028282091050088054,-0.0028282091050088054,0.013768686073957426,0,1.038333958943521
2019-04-01 00:00:00,BNBUSDT,BNBUSDT,1.0,-0.004740393412625776,0.0,0.0,-0.004740393412625776,-0.004740393412625776,0.0057710287906631574,0,1.0334118474844394
2019-04-01 04:00:00,BNBUSDT,BNBUSDT,1.0,0.037845229271880054,0.0,0.0,0.037845229271880054,0.037845229271880054,0.037845229271880054,0,1.0725215557847652
2019-04-01 08:00:00,BNBUSDT,BNBUSDT,1.0,-0.003327096181312994,0.0,0.0,-0.003327096181312994,-0.003327096181312994,0.025117071094082677,0,1.0689531734121378
2019-04-01 12:00:00,BNBUSDT,BNBUSDT,1.0,-0.004093602981609212,0.0,0.0,-0.004093602981609212,-0.004093602981609212,0.02931034482758621,0,1.0645773035142572
2019-04-01 16:00:00,BNBUSDT,BNBUSDT,1.0,-0.0022978248745120222,0.0,0.0,-0.0022978248745120222,-0.0022978248745120222,0.03108133258887036,0,1.0621310913054012
2019-04-01 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.010235454586109749,0.0,0.0,-0.010235454586109749,-0.010235454586109749,0.057542129058775204,0,1.0512596967558496
2019-04-02 00:00:00,BNBUSDT,BNBUSDT,1.0,0.05818465240007464,0.0,0.0,0.05818465240007464,0.05818465240007464,0.11164999760731198,0,1.1124268767937966
2019-04-02 04:00:00,BNBUSDT,BNBUSDT,1.0,0.004296564349724363,0.0,0.0,0.004296564349724363,0.004296564349724363,0.016409708934294498,0,1.117206490454304
2019-04-02 08:00:00,BNBUSDT,BNBUSDT,1.0,8.50322059480213e-05,0.0,0.0,8.50322059480213e-05,8.50322059480213e-05,0.0417098062416803,0,1.1173014889866868
2019-04-02 12:00:00,BNBUSDT,BNBUSDT,1.0,0.05513338293123593,0.0,0.0,0.05513338293123593,0.05513338293123593,0.05513338293123593,0,1.17890209982863
2019-04-02 16:00:00,BNBUSDT,BNBUSDT,1.0,-0.00705094306363474,0.0,0.0,-0.00705094306363474,-0.00705094306363474,0.059326710816776984,0,1.1705897282451387
2019-04-02 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.018224239811315823,0.0,0.0,-0.018224239811315823,-0.018224239811315823,0.06837718155769723,0,1.1492566203169363
2019-04-03 00:00:00,BNBUSDT,BNBUSDT,1.0,-0.00871555367272503,0.0,0.0,-0.00871555367272503,-0.00871555367272503,-0.00871555367272503,0,1.1392402125588295
2019-04-03 04:00:00,BNBUSDT,BNBUSDT,1.0,0.004263192182410558,0.0,0.0,0.004263192182410558,0.004263192182410558,0.014877262583684603,0,1.144097012526898
2019-04-03 08:00:00,BNBUSDT,BNBUSDT,1.0,0.015086173343089593,0.0,0.0,0.015086173343089593,0.015086173343089593,0.06193501099438081,0,1.16135705837919
2019-04-03 12:00:00,BNBUSDT,BNBUSDT,1.0,-0.03100204498977488,0.0,0.0,-0.03100204498977488,-0.03100204498977488,0.08880708616127908,0,1.1253526146061257
2019-04-03 16:00:00,BNBUSDT,BNBUSDT,1.0,-0.021352144183690802,0.0,0.0,-0.021352144183690802,-0.021352144183690802,-0.021352144183690802,0,1.1013239233215621
2019-04-03 20:00:00,BNBUSDT,BNBUSDT,1.0,0.032298411226541646,0.0,0.0,0.032298411226541646,0.032298411226541646,0.032298411226541646,0,1.1368949362906302
2019-04-04 00:00:00,BNBUSDT,BNBUSDT,1.0,0.008982661374556056,0.0,0.0,0.008982661374556056,0.008982661374556056,0.04809664919079104,0,1.1471072785217764
2019-04-04 04:00:00,BNBUSDT,BNBUSDT,1.0,-0.008229813664596186,0.0,0.0,-0.008229813664596186,-0.008229813664596186,-0.005556584552695032,0,1.1376667993662402
2019-04-04 08:00:00,BNBUSDT,BNBUSDT,1.0,-0.011565158394655883,0.0,0.0,-0.011565158394655883,-0.011565158394655883,0.02304964539007104,0,1.1245095026312284
2019-04-04 12:00:00,BNBUSDT,BNBUSDT,1.0,-0.0015047995184640506,0.0,0.0,-0.0015047995184640506,-0.0015047995184640506,-0.0015047995184640506,0,1.1228173412731606
2019-04-04 16:00:00,BNBUSDT,BNBUSDT,1.0,0.00428853201063939,0.0,0.0,0.00428853201063939,0.00428853201063939,0.05037358399614367,0,1.1276325793833115
2019-04-04 20:00:00,BNBUSDT,BNBUSDT,1.0,0.0007371524852568534,0.0,0.0,0.0007371524852568534,0.0007371524852568534,0.04996127033307518,0,1.1284638165416605
2019-04-05 00:00:00,CASH,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.057164769040174646,0,1.126771120816848
2019-04-05 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.016558514208995234,0,1.126771120816848
2019-04-05 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01952889173539396,0,1.126771120816848
2019-04-05 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.023847946924870023,0,1.126771120816848
2019-04-05 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.010982942692355113,0,1.126771120816848
2019-04-05 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0003705075954056891,0,1.126771120816848
2019-04-06 00:00:00,BNBUSDT,BNBUSDT,1.0,0.0010815103527186398,1.0,0.0015,-0.0004184896472813602,0.0010815103527186398,0.03200141442715698,0,1.1262995787679306
2019-04-06 04:00:00,BNBUSDT,BNBUSDT,1.0,-0.0006158471029089618,0.0,0.0,-0.0006158471029089618,-0.0006158471029089618,-0.0006158471029089618,0,1.1256059504353388
2019-04-06 08:00:00,BNBUSDT,BNBUSDT,1.0,0.0003394468582886834,0.0,0.0,0.0003394468582886834,0.0003394468582886834,0.10544491769310449,0,1.1259880338388852
2019-04-06 12:00:00,BNBUSDT,BNBUSDT,1.0,-0.0023648807379681447,0.0,0.0,-0.0023648807379681447,-0.0023648807379681447,0.015825567082820458,0,1.123325206426477
2019-04-06 16:00:00,BNBUSDT,BNBUSDT,1.0,-0.0018576661433803432,0.0,0.0,-0.0018576661433803432,-0.0018576661433803432,-0.0018576661433803432,0,1.1212384432224927
2019-04-06 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.003502057721041174,0.0,0.0,-0.003502057721041174,-0.003502057721041174,0.022515880217785833,0,1.1173118014752772
2019-04-07 00:00:00,BNBUSDT,BNBUSDT,1.0,0.009880206442652195,0.0,0.0,0.009880206442652195,0.009880206442652195,0.07028037383177566,0,1.1283510727346646
2019-04-07 04:00:00,BNBUSDT,BNBUSDT,1.0,-0.008100856971686055,0.0,0.0,-0.008100856971686055,-0.008100856971686055,-0.0011132758140829369,0,1.1192104620805925
2019-04-07 08:00:00,BNBUSDT,BNBUSDT,1.0,-0.004122899159663795,0.0,0.0,-0.004122899159663795,-0.004122899159663795,0.001088945540992814,0,1.1145960702069935
2019-04-07 12:00:00,BNBUSDT,BNBUSDT,1.0,3.164306621306068e-05,0.0,0.0,3.164306621306068e-05,3.164306621306068e-05,0.012918184829413759,0,1.1146313394442438
2019-04-07 16:00:00,BNBUSDT,BNBUSDT,1.0,-0.0005168203943655136,0.0,0.0,-0.0005168203943655136,-0.0005168203943655136,0.03260032007586977,0,1.11405527523582
2019-04-07 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.01583448974530799,0.0,0.0,-0.01583448974530799,-0.01583448974530799,0.032432122151426546,0,1.096414778404392
2019-04-08 00:00:00,BNBUSDT,BNBUSDT,1.0,-0.005200458927097196,0.0,0.0,-0.005200458927097196,-0.005200458927097196,0.020000000000000018,0,1.0907129183822377
2019-04-08 04:00:00,BNBUSDT,BNBUSDT,1.0,-0.038711520220746753,0.0,0.0,-0.038711520220746753,-0.038711520220746753,-0.02938282018838745,0,1.048489763187254
2019-04-08 08:00:00,BNBUSDT,BNBUSDT,1.0,0.01733485078685204,0.0,0.0,0.01733485078685204,0.01733485078685204,0.13204096561814183,0,1.066665176783647
2019-04-08 12:00:00,BNBUSDT,BNBUSDT,1.0,-0.008773235020197334,0.0,0.0,-0.008773235020197334,-0.008773235020197334,-0.001956599075062182,0,1.0573070724998637
2019-04-08 16:00:00,BNBUSDT,BNBUSDT,1.0,-0.0005114833573323097,0.0,0.0,-0.0005114833573323097,-0.0005114833573323097,0.01980426021876802,0,1.0567662775286903
2019-04-08 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.021198484789489158,0.0,0.0,-0.021198484789489158,-0.021198484789489158,-0.01494395539345783,0,1.0343644336684534
2019-04-09 00:00:00,BNBUSDT,BNBUSDT,1.0,-0.0017219235534137178,0.0,0.0,-0.0017219235534137178,-0.0017219235534137178,0.006160164271047153,0,1.0325833371873063
2019-04-09 04:00:00,BNBUSDT,BNBUSDT,1.0,0.032755901925846764,0.0,0.0,0.032755901925846764,0.032755901925846764,0.032755901925846764,0,1.0664065357104773
2019-04-09 08:00:00,BNBUSDT,BNBUSDT,1.0,-0.001857598791733972,0.0,0.0,-0.001857598791733972,-0.001857598791733972,0.00041914401477893826,0,1.0644255802182443
2019-04-09 12:00:00,BNBUSDT,BNBUSDT,1.0,0.0017892644135188984,0.0,0.0,0.0017892644135188984,0.0017892644135188984,0.0157884725128401,0,1.066330119029768
2019-04-09 16:00:00,BNBUSDT,BNBUSDT,1.0,0.008709841017838782,0.0,0.0,0.008709841017838782,0.008709841017838782,0.008709841017838782,0,1.0756176848390504
2019-04-09 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.010569230096620474,0.0,0.0,-0.010569230096620474,-0.010569230096620474,0.023527992277992293,0,1.0642492340319922
2019-04-10 00:00:00,ETHUSDT,ETHUSDT,1.0,0.007255751167107416,2.0,0.003,0.004255751167107416,0.007255751167107416,0.012674198543327408,0,1.0687784139518173
2019-04-10 04:00:00,ETHUSDT,ETHUSDT,1.0,-0.0031829350011169932,0.0,0.0,-0.0031829350011169932,-0.0031829350011169932,0.020312864814382436,0,1.0653765617296118
2019-04-10 08:00:00,ETHUSDT,ETHUSDT,1.0,0.0033611562377460213,0.0,0.0,0.0033611562377460213,0.0033611562377460213,0.0103505843071785,0,1.0689574588056177
2019-04-10 12:00:00,ETHUSDT,ETHUSDT,1.0,0.005415666350287562,0.0,0.0,0.005415666350287562,0.005415666350287562,0.025218675451550654,0,1.0747465757451602
2019-04-10 16:00:00,ETHUSDT,ETHUSDT,1.0,-0.016437139049311433,0.0,0.0,-0.016437139049311433,-0.016437139049311433,-0.000301444191718625,0,1.0570808168368657
2019-04-10 20:00:00,ETHUSDT,ETHUSDT,1.0,-0.046522131887985596,0.0,0.0,-0.046522131887985596,-0.046522131887985596,-0.03103847784109648,0,1.0079031636597215
2019-04-11 00:00:00,BNBUSDT,BNBUSDT,1.0,0.019750555664321157,2.0,0.003,0.016750555664321157,0.019750555664321157,0.019750555664321157,0,1.0247861017068491
2019-04-11 04:00:00,BNBUSDT,BNBUSDT,1.0,-0.04345665627682149,0.0,0.0,-0.04345665627682149,-0.04345665627682149,-0.021137091703841038,0,0.9802523243277108
2019-04-11 08:00:00,BNBUSDT,BNBUSDT,1.0,0.0005903187721367775,0.0,0.0,0.0005903187721367775,0.0005903187721367775,0.01340140395660483,0,0.9808309856761922
2019-04-11 12:00:00,BNBUSDT,BNBUSDT,1.0,0.021433628318584308,0.0,0.0,0.021433628318584308,0.021433628318584308,0.034078281269292576,0,1.0018537524665263
2019-04-11 16:00:00,BNBUSDT,BNBUSDT,1.0,0.01398924526231271,0.0,0.0,0.01398924526231271,0.01398924526231271,0.01398924526231271,0,1.015868930326749
2019-04-11 20:00:00,BNBUSDT,BNBUSDT,1.0,-0.01801144940332078,0.0,0.0,-0.01801144940332078,-0.01801144940332078,-0.005912110684463956,0,0.9975716584877631
2019-04-12 00:00:00,CASH,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.02320085929108484,1,0.9960753010000315
2019-04-12 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.04366995591014056,1,0.9960753010000315
2019-04-12 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01123821552114368,1,0.9960753010000315
2019-04-12 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.009670966101882117,1,0.9960753010000315
2019-04-12 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0034427270338910354,1,0.9960753010000315
2019-04-12 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.03089430894308931,1,0.9960753010000315
2019-04-13 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.00935413397335294,1,0.9960753010000315
2019-04-13 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.006256109481916017,1,0.9960753010000315
2019-04-13 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01806877792889061,1,0.9960753010000315
2019-04-13 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.014122137404580126,1,0.9960753010000315
2019-04-13 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.013030911673933332,1,0.9960753010000315
2019-04-13 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012323618214304943,1,0.9960753010000315
2019-04-14 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.029947402846625115,1,0.9960753010000315
2019-04-14 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.019692227438706134,1,0.9960753010000315
2019-04-14 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01616204019520384,1,0.9960753010000315
2019-04-14 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.02400722953782597,1,0.9960753010000315
2019-04-14 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.06292278238672622,1,0.9960753010000315
2019-04-14 20:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.007324646921069267,1,0.9960753010000315
2019-04-15 00:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.007504690431519689,0,0.9960753010000315
2019-04-15 04:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.011049382716049383,0,0.9960753010000315
2019-04-15 08:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.01742593975603679,0,0.9960753010000315
2019-04-15 12:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,-0.02377791188895595,0,0.9960753010000315
2019-04-15 16:00:00,CASH,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.026703258639524607,0,0.9960753010000315
