model,overlay_mode,breadth_threshold,kill_multiplier,cooldown_days,kill_days_pct,start_date,end_date,days,years,start_equity,end_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,active_day_fraction,score
phase20_combo_mixed,combo_mixed,0.6,0.25,2.0,68.39740389415876,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,18.30425375034296,1730.425375034296,69.95862967464134,-17.580209870391972,1.4515757221270367,2.5008529653824816,0.29955067398901647,55.50085047818279
phase20_combo_all_2d,combo_all_2d,0.5,0.5,1.0,56.764852720918626,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,20.008398621378657,1900.8398621378656,72.74142800479231,-18.8654746688532,1.4272718939705045,2.1890384935191736,0.29955067398901647,55.48165475028396
phase20_combo_all_2d,combo_all_2d,0.35,0.5,1.0,54.268597104343485,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,20.31492309268237,1931.492309268237,73.22124135677248,-19.724678003821705,1.4282600982453464,2.1964516303582897,0.29955067398901647,55.416533529857524
phase20_combo_all_2d,combo_all_2d,0.4,0.5,1.0,54.268597104343485,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,20.31492309268237,1931.492309268237,73.22124135677248,-19.724678003821705,1.4282600982453464,2.1964516303582897,0.29955067398901647,55.416533529857524
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.0,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,20.299677839672615,1929.9677839672615,73.19751778812558,-25.899872563365367,1.5019293572100163,1.9092041138030795,0.1382925611582626,55.39740338708474
phase20_combo_all_3d,combo_all_3d,0.35,0.0,2.0,60.45931103344982,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,18.984368745047405,1798.4368745047404,71.09363962079067,-19.232142239943762,1.4507009453656359,1.8249892140532036,0.15227159261108336,55.380654829434505
phase20_combo_all_3d,combo_all_3d,0.4,0.0,2.0,60.45931103344982,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,18.984368745047405,1798.4368745047404,71.09363962079067,-19.232142239943762,1.4507009453656359,1.8249892140532036,0.15227159261108336,55.380654829434505
phase20_combo_all_2d,combo_all_2d,0.6,0.5,1.0,59.910134797803295,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.69606234058205,1869.606234058205,72.24629533509297,-18.86547466885321,1.4264324289054733,2.221747658678084,0.29955067398901647,55.2873716892634
phase20_combo_mixed,combo_mixed,0.35,0.5,1.0,50.52421367948078,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.99208395271699,1899.208395271699,72.71572207080825,-19.147853946641437,1.4151230393224143,2.229479473974885,0.29955067398901647,55.08422252385081
phase20_combo_mixed,combo_mixed,0.4,0.5,1.0,50.52421367948078,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.99208395271699,1899.208395271699,72.71572207080825,-19.147853946641437,1.4151230393224143,2.229479473974885,0.29955067398901647,55.08422252385081
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.5,0.0,57.114328507239144,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.705518609763043,1870.5518609763044,72.26137984622478,-18.865474668853178,1.4180802726821802,2.250453423539458,0.29955067398901647,55.08384736257722
phase20_combo_any_3d,combo_any_3d,0.35,0.0,2.0,76.08587119321018,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.114038264155951,611.4038264155952,43.04156669308927,-8.454991617532192,1.6981293558361592,1.551557392239032,0.08587119321018473,54.981284753225566
phase20_combo_any_3d,combo_any_3d,0.4,0.0,2.0,76.08587119321018,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.114038264155951,611.4038264155952,43.04156669308927,-8.454991617532192,1.6981293558361592,1.551557392239032,0.08587119321018473,54.981284753225566
phase20_btc_2d_neg,btc_2d_neg,0.35,0.0,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.378629953797413,637.8629953797413,43.99775195292257,-15.259191234910086,1.7632410023632026,1.1320833885694388,0.12481278082875687,54.902480872129935
phase20_btc_2d_neg,btc_2d_neg,0.4,0.0,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.378629953797413,637.8629953797413,43.99775195292257,-15.259191234910086,1.7632410023632026,1.1320833885694388,0.12481278082875687,54.902480872129935
phase20_btc_2d_neg,btc_2d_neg,0.5,0.0,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.378629953797413,637.8629953797413,43.99775195292257,-15.259191234910086,1.7632410023632026,1.1320833885694388,0.12481278082875687,54.902480872129935
phase20_btc_2d_neg,btc_2d_neg,0.6,0.0,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.378629953797413,637.8629953797413,43.99775195292257,-15.259191234910086,1.7632410023632026,1.1320833885694388,0.12481278082875687,54.902480872129935
phase20_combo_any_3d,combo_any_3d,0.35,0.5,1.0,66.20069895157265,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.295344650223026,1229.5344650223026,60.32846285312958,-18.815691311269045,1.5736327975383866,1.9963168853889608,0.29955067398901647,54.81107454367431
phase20_combo_any_3d,combo_any_3d,0.4,0.5,1.0,66.20069895157265,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.295344650223026,1229.5344650223026,60.32846285312958,-18.815691311269045,1.5736327975383866,1.9963168853889608,0.29955067398901647,54.81107454367431
phase20_combo_all_2d,combo_all_2d,0.5,0.25,2.0,69.29605591612581,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.465131819075637,1646.5131819075636,68.50974149242519,-17.58020987039195,1.4425711160709644,2.392657647513985,0.29955067398901647,54.768624463005345
phase20_combo_all_2d,combo_all_2d,0.6,0.0,2.0,72.49126310534199,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.488607411042114,1648.8607411042115,68.55104218659946,-20.261195785464693,1.4703415524069476,1.6552462611650516,0.11183225162256615,54.673044839844096
phase20_btc_3d_neg,btc_3d_neg,0.35,0.5,1.0,61.25811283075387,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.262964643054554,1226.2964643054554,60.25715343237319,-18.815691311269035,1.5528062943855216,1.9585794820403046,0.29955067398901647,54.265453667587934
phase20_btc_3d_neg,btc_3d_neg,0.4,0.5,1.0,61.25811283075387,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.262964643054554,1226.2964643054554,60.25715343237319,-18.815691311269035,1.5528062943855216,1.9585794820403046,0.29955067398901647,54.265453667587934
phase20_btc_3d_neg,btc_3d_neg,0.5,0.5,1.0,61.25811283075387,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.262964643054554,1226.2964643054554,60.25715343237319,-18.815691311269035,1.5528062943855216,1.9585794820403046,0.29955067398901647,54.265453667587934
phase20_btc_3d_neg,btc_3d_neg,0.6,0.5,1.0,61.25811283075387,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.262964643054554,1226.2964643054554,60.25715343237319,-18.815691311269035,1.5528062943855216,1.9585794820403046,0.29955067398901647,54.265453667587934
phase20_combo_mixed,combo_mixed,0.5,0.5,1.0,53.020469296055914,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.77939645038867,1877.939645038867,72.37902548134332,-22.043043709493293,1.4153005687371307,2.2183619503646415,0.29955067398901647,54.10226002405044
phase20_combo_all_3d,combo_all_3d,0.35,0.5,1.0,50.52421367948078,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.102350248594135,1810.2350248594134,71.2871379561022,-19.012861680302585,1.392955529155259,2.132297945142895,0.29955067398901647,54.07052800942647
phase20_combo_all_3d,combo_all_3d,0.4,0.5,1.0,50.52421367948078,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.102350248594135,1810.2350248594134,71.2871379561022,-19.012861680302585,1.392955529155259,2.132297945142895,0.29955067398901647,54.07052800942647
phase20_combo_all_2d,combo_all_2d,0.6,0.25,2.0,72.49126310534199,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,16.523958317643736,1552.3958317643735,66.81528814634181,-17.58020987039196,1.427028975941391,2.4557711484188194,0.29955067398901647,53.787012288636824
phase20_combo_all_3d,combo_all_3d,0.35,0.25,2.0,60.45931103344982,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.42292912355357,1642.292912355357,68.43537986478098,-17.58020987039194,1.40143589113391,2.243867237983331,0.29955067398901647,53.714217269903514
phase20_combo_all_3d,combo_all_3d,0.4,0.25,2.0,60.45931103344982,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.42292912355357,1642.292912355357,68.43537986478098,-17.58020987039194,1.40143589113391,2.243867237983331,0.29955067398901647,53.714217269903514
phase20_breadth_3d_weak,breadth_3d_weak,0.35,0.5,1.0,55.716425361957064,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,18.58727390992858,1758.727390992858,70.43506793551725,-19.228996900308047,1.3909703433547835,2.137931146775815,0.29955067398901647,53.65783329120821
phase20_breadth_3d_weak,breadth_3d_weak,0.4,0.5,1.0,55.716425361957064,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,18.58727390992858,1758.727390992858,70.43506793551725,-19.228996900308047,1.3909703433547835,2.137931146775815,0.29955067398901647,53.65783329120821
phase20_combo_all_3d,combo_all_3d,0.5,0.5,1.0,53.27009485771343,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,19.484876152315223,1848.4876152315223,71.90786139201732,-22.694768625467354,1.4091739953735003,2.21428648791459,0.29955067398901647,53.58867078390337
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.25,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,18.383679848819913,1738.3679848819913,70.09294067094376,-23.922628311238746,1.4435213850090325,2.449061718639005,0.29955067398901647,53.4437753666845
phase20_combo_mixed,combo_mixed,0.5,0.5,2.0,64.30354468297553,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.758879974337546,1675.8879974337547,69.02329831738645,-18.815691311269045,1.388567980976757,2.186225842116048,0.29955067398901647,53.227646542123466
phase20_combo_mixed,combo_mixed,0.35,0.5,2.0,61.80728906640039,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.77728982984859,1677.7289829848592,69.05525219520707,-18.815691311269056,1.384081068910924,2.1873459798505723,0.29955067398901647,53.12665759771485
phase20_combo_mixed,combo_mixed,0.4,0.5,2.0,61.80728906640039,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.77728982984859,1677.7289829848592,69.05525219520707,-18.815691311269056,1.384081068910924,2.1873459798505723,0.29955067398901647,53.12665759771485
phase20_combo_all_3d,combo_all_3d,0.6,0.5,1.0,57.363954068896646,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,18.414757181374913,1741.4757181374914,70.14536390614508,-22.035827901992434,1.3933937166694483,2.2082995821720317,0.29955067398901647,52.77497191328925
phase20_combo_all_2d,combo_all_2d,0.35,0.5,2.0,66.55017473789316,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,16.736846955722612,1573.6846955722613,67.20534229385515,-18.86547466885319,1.3717175099188645,2.107559082862502,0.29955067398901647,52.15516515016496
phase20_combo_all_2d,combo_all_2d,0.4,0.5,2.0,66.55017473789316,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,16.736846955722612,1573.6846955722613,67.20534229385515,-18.86547466885319,1.3717175099188645,2.107559082862502,0.29955067398901647,52.15516515016496
phase20_combo_mixed,combo_mixed,0.5,0.25,3.0,73.24013979031453,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.277759255063852,1427.7759255063852,64.44583294204365,-17.580209870391972,1.3924089017043682,2.3917740714627667,0.29955067398901647,52.09220111120689
phase20_combo_mixed,combo_mixed,0.6,0.5,1.0,57.064403394907636,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,17.59942817376393,1659.942817376393,68.74539972388433,-20.982550534560918,1.3716297799636725,2.1336464526041086,0.29955067398901647,52.05686924208305
phase20_combo_any_3d,combo_any_3d,0.5,0.25,2.0,78.23265102346481,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.149077834932544,614.9077834932543,43.169846502015254,-10.488175261608234,1.602060404955961,2.313130548549068,0.29955067398901647,52.0145038211219
phase20_combo_mixed,combo_mixed,0.5,0.0,3.0,73.24013979031453,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.749199790757169,1474.9199790757168,65.3601666387765,-22.030200598165838,1.4230837250915742,1.6277723378596403,0.11333000499251124,51.84409127141138
phase20_combo_any_3d,combo_any_3d,0.5,0.5,1.0,68.64702945581628,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.410337263499274,1041.0337263499275,55.91799410515259,-18.815691311269035,1.5108195102117505,1.8785679044004366,0.29955067398901647,51.697078298716455
phase20_combo_any_3d,combo_any_3d,0.35,0.25,3.0,83.8741887169246,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.92887971506641,592.887971506641,42.354995417272924,-10.488175261608202,1.5955298833222913,2.3967044347394144,0.29955067398901647,51.56604290062034
phase20_combo_any_3d,combo_any_3d,0.4,0.25,3.0,83.8741887169246,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.92887971506641,592.887971506641,42.354995417272924,-10.488175261608202,1.5955298833222913,2.3967044347394144,0.29955067398901647,51.56604290062034
phase20_combo_mixed,combo_mixed,0.6,0.5,2.0,68.39740389415876,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,16.203864272595116,1520.3864272595115,66.22100749776419,-18.815691311269024,1.3579980301225147,2.1254385778044993,0.29955067398901647,51.482595983899635
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.0,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.342098102687064,1434.2098102687064,64.5719623252436,-19.468085132050806,1.3888782320231836,1.6926465609530388,0.13729405891163254,51.48171707479962
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.0,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.342098102687064,1434.2098102687064,64.5719623252436,-19.468085132050806,1.3888782320231836,1.6926465609530388,0.13729405891163254,51.48171707479962
phase20_combo_all_3d,combo_all_3d,0.35,0.0,3.0,69.2461308037943,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.660251942564166,1366.0251942564166,63.212653488618464,-17.58020987039195,1.3695397431782976,1.6238738022765224,0.12980529206190713,51.08885933935631
phase20_combo_all_3d,combo_all_3d,0.4,0.0,3.0,69.2461308037943,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.660251942564166,1366.0251942564166,63.212653488618464,-17.58020987039195,1.3695397431782976,1.6238738022765224,0.12980529206190713,51.08885933935631
phase20_combo_all_2d,combo_all_2d,0.5,0.5,2.0,69.29605591612581,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.721114833646208,1472.1114833646209,65.30632861184051,-18.865474668853178,1.35303985232225,2.0671782318051166,0.29955067398901647,51.02356892154447
phase20_btc_2d_neg,btc_2d_neg,0.35,0.5,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.285208494382227,928.5208494382226,52.99271321960599,-18.154800704189388,1.5117161296868526,1.683130643638185,0.29955067398901647,50.893912657776596
phase20_btc_2d_neg,btc_2d_neg,0.4,0.5,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.285208494382227,928.5208494382226,52.99271321960599,-18.154800704189388,1.5117161296868526,1.683130643638185,0.29955067398901647,50.893912657776596
phase20_btc_2d_neg,btc_2d_neg,0.5,0.5,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.285208494382227,928.5208494382226,52.99271321960599,-18.154800704189388,1.5117161296868526,1.683130643638185,0.29955067398901647,50.893912657776596
phase20_btc_2d_neg,btc_2d_neg,0.6,0.5,1.0,64.85272091862207,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.285208494382227,928.5208494382226,52.99271321960599,-18.154800704189388,1.5117161296868526,1.683130643638185,0.29955067398901647,50.893912657776596
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.25,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.925655917673671,1392.565591767367,63.747778357955,-18.316624137671667,1.3624182332871937,2.2100304853289945,0.29955067398901647,50.877191016162584
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.25,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.925655917673671,1392.565591767367,63.747778357955,-18.316624137671667,1.3624182332871937,2.2100304853289945,0.29955067398901647,50.877191016162584
phase20_breadth_3d_weak,breadth_3d_weak,0.35,0.0,2.0,65.95107338991512,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.07112635067698,1407.112635067698,64.03779260657303,-19.23214223994375,1.3651054756206389,1.6212953575943225,0.12631053419870195,50.7712216308334
phase20_breadth_3d_weak,breadth_3d_weak,0.4,0.0,2.0,65.95107338991512,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.07112635067698,1407.112635067698,64.03779260657303,-19.23214223994375,1.3651054756206389,1.6212953575943225,0.12631053419870195,50.7712216308334
phase20_combo_any_3d,combo_any_3d,0.5,0.25,3.0,85.5716425361957,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.6242469116194505,562.424691161945,41.192050439552034,-10.488175261608212,1.5784822327709187,2.364059810846354,0.29955067398901647,50.73282089463372
phase20_btc_3d_neg,btc_3d_neg,0.35,0.25,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.038286207842528,603.8286207842528,42.762463272832285,-11.852759827949255,1.5717383073755677,2.2087144812824553,0.29955067398901647,50.70449188149572
phase20_btc_3d_neg,btc_3d_neg,0.4,0.25,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.038286207842528,603.8286207842528,42.762463272832285,-11.852759827949255,1.5717383073755677,2.2087144812824553,0.29955067398901647,50.70449188149572
phase20_btc_3d_neg,btc_3d_neg,0.5,0.25,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.038286207842528,603.8286207842528,42.762463272832285,-11.852759827949255,1.5717383073755677,2.2087144812824553,0.29955067398901647,50.70449188149572
phase20_btc_3d_neg,btc_3d_neg,0.6,0.25,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.038286207842528,603.8286207842528,42.762463272832285,-11.852759827949255,1.5717383073755677,2.2087144812824553,0.29955067398901647,50.70449188149572
phase20_btc_2d_neg,btc_2d_neg,0.35,0.25,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.526016691033683,452.6016691033683,36.59901856661143,-11.029240865257783,1.642154883355446,1.9546251628606035,0.29955067398901647,50.55475632262281
phase20_btc_2d_neg,btc_2d_neg,0.4,0.25,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.526016691033683,452.6016691033683,36.59901856661143,-11.029240865257783,1.642154883355446,1.9546251628606035,0.29955067398901647,50.55475632262281
phase20_btc_2d_neg,btc_2d_neg,0.5,0.25,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.526016691033683,452.6016691033683,36.59901856661143,-11.029240865257783,1.642154883355446,1.9546251628606035,0.29955067398901647,50.55475632262281
phase20_btc_2d_neg,btc_2d_neg,0.6,0.25,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.526016691033683,452.6016691033683,36.59901856661143,-11.029240865257783,1.642154883355446,1.9546251628606035,0.29955067398901647,50.55475632262281
phase20_combo_all_2d,combo_all_2d,0.6,0.5,2.0,72.49126310534199,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.168026659409477,1416.8026659409477,64.22970853261928,-18.86547466885319,1.3438083634710285,2.0879267073150762,0.29955067398901647,50.415964672536504
phase20_breadth_3d_weak,breadth_3d_weak,0.35,0.25,2.0,65.95107338991512,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.695403161355797,1369.5403161355796,63.283980441566335,-17.58020987039194,1.3415361520016107,2.1850677256748368,0.29955067398901647,50.4137339934709
phase20_breadth_3d_weak,breadth_3d_weak,0.4,0.25,2.0,65.95107338991512,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.695403161355797,1369.5403161355796,63.283980441566335,-17.58020987039194,1.3415361520016107,2.1850677256748368,0.29955067398901647,50.4137339934709
phase20_combo_all_3d,combo_all_3d,0.35,0.25,3.0,69.2461308037943,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.429830309776559,1342.983030977656,62.74160036732663,-17.58020987039194,1.3484310435401847,2.1744353514602146,0.29955067398901647,50.39627325595136
phase20_combo_all_3d,combo_all_3d,0.4,0.25,3.0,69.2461308037943,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.429830309776559,1342.983030977656,62.74160036732663,-17.58020987039194,1.3484310435401847,2.1744353514602146,0.29955067398901647,50.39627325595136
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.5,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,16.231467136823152,1523.1467136823153,66.27263075488924,-22.064291932857405,1.3521290482725687,2.109064554404464,0.29955067398901647,50.37935939116823
phase20_btc_3d_neg,btc_3d_neg,0.35,0.5,2.0,71.29306040938592,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.467543496968295,946.7543496968295,53.4839928728541,-18.815691311269045,1.4913971252079812,1.9752316935117562,0.29955067398901647,50.35961824231775
phase20_btc_3d_neg,btc_3d_neg,0.4,0.5,2.0,71.29306040938592,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.467543496968295,946.7543496968295,53.4839928728541,-18.815691311269045,1.4913971252079812,1.9752316935117562,0.29955067398901647,50.35961824231775
phase20_btc_3d_neg,btc_3d_neg,0.5,0.5,2.0,71.29306040938592,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.467543496968295,946.7543496968295,53.4839928728541,-18.815691311269045,1.4913971252079812,1.9752316935117562,0.29955067398901647,50.35961824231775
phase20_btc_3d_neg,btc_3d_neg,0.6,0.5,2.0,71.29306040938592,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.467543496968295,946.7543496968295,53.4839928728541,-18.815691311269045,1.4913971252079812,1.9752316935117562,0.29955067398901647,50.35961824231775
phase20_combo_mixed,combo_mixed,0.35,0.25,3.0,70.8936595107339,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.129715964768659,1312.971596476866,62.118764256293126,-17.580209870391972,1.3554275173167267,2.316090058577419,0.29955067398901647,50.35319246150317
phase20_combo_mixed,combo_mixed,0.4,0.25,3.0,70.8936595107339,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.129715964768659,1312.971596476866,62.118764256293126,-17.580209870391972,1.3554275173167267,2.316090058577419,0.29955067398901647,50.35319246150317
phase20_combo_all_3d,combo_all_3d,0.5,0.0,2.0,63.25511732401397,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.540085279965266,1454.0085279965267,64.95740082209227,-22.972017073398142,1.377387321313226,1.756385058887059,0.14378432351472792,50.2781681985435
phase20_combo_all_3d,combo_all_3d,0.35,0.5,2.0,60.45931103344982,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.625526438285684,1462.5526438285683,65.12249727845192,-18.830765806436144,1.3235959358089882,2.0005539186435977,0.29955067398901647,50.233542700752025
phase20_combo_all_3d,combo_all_3d,0.4,0.5,2.0,60.45931103344982,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.625526438285684,1462.5526438285683,65.12249727845192,-18.830765806436144,1.3235959358089882,2.0005539186435977,0.29955067398901647,50.233542700752025
phase20_combo_all_3d,combo_all_3d,0.6,0.0,2.0,67.34897653519721,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.514255152949493,1351.4255152949493,62.914899952932224,-20.742440459493427,1.37218506653602,1.6758236077266393,0.1293060409385921,50.102109509078744
phase20_btc_2d_neg,btc_2d_neg,0.35,0.5,2.0,77.78332501248127,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.127041598166988,812.7041598166988,49.69423205612018,-18.154800704189388,1.5213263277795668,1.8474273395615315,0.29955067398901647,49.979699202874414
phase20_btc_2d_neg,btc_2d_neg,0.4,0.5,2.0,77.78332501248127,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.127041598166988,812.7041598166988,49.69423205612018,-18.154800704189388,1.5213263277795668,1.8474273395615315,0.29955067398901647,49.979699202874414
phase20_btc_2d_neg,btc_2d_neg,0.5,0.5,2.0,77.78332501248127,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.127041598166988,812.7041598166988,49.69423205612018,-18.154800704189388,1.5213263277795668,1.8474273395615315,0.29955067398901647,49.979699202874414
phase20_btc_2d_neg,btc_2d_neg,0.6,0.5,2.0,77.78332501248127,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.127041598166988,812.7041598166988,49.69423205612018,-18.154800704189388,1.5213263277795668,1.8474273395615315,0.29955067398901647,49.979699202874414
phase20_combo_any_3d,combo_any_3d,0.35,0.5,2.0,76.08587119321018,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.118657176245415,911.8657176245415,52.53769840168487,-18.815691311269024,1.4894215496091796,2.0058769378307977,0.29955067398901647,49.97902578743848
phase20_combo_any_3d,combo_any_3d,0.4,0.5,2.0,76.08587119321018,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.118657176245415,911.8657176245415,52.53769840168487,-18.815691311269024,1.4894215496091796,2.0058769378307977,0.29955067398901647,49.97902578743848
phase20_combo_all_3d,combo_all_3d,0.6,0.25,2.0,67.34897653519721,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.340004367615686,1334.0004367615686,62.556301317466435,-19.96715077319653,1.3519965417063504,2.264119151058532,0.29955067398901647,49.70447377181304
phase20_combo_all_3d,combo_all_3d,0.5,0.25,2.0,63.25511732401397,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,15.032224453404913,1403.2224453404913,63.96046156488981,-21.673398513276297,1.350299870067417,2.2195437652951227,0.29955067398901647,49.641638745413964
phase20_combo_mixed,combo_mixed,0.35,0.0,3.0,70.8936595107339,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.196709452745553,1319.6709452745554,62.25872893897451,-22.030200598165806,1.3734440899458566,1.6317709121762973,0.11982026959560658,49.51759719783776
phase20_combo_mixed,combo_mixed,0.4,0.0,3.0,70.8936595107339,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.196709452745553,1319.6709452745554,62.25872893897451,-22.030200598165806,1.3734440899458566,1.6317709121762973,0.11982026959560658,49.51759719783776
phase20_combo_mixed,combo_mixed,0.6,0.25,3.0,77.38392411382927,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.469838236446575,1246.9838236446576,60.71031817755521,-17.58020987039196,1.3415028824537705,2.322557679522895,0.29955067398901647,49.512120462370994
phase20_combo_mixed,combo_mixed,0.5,0.5,3.0,73.24013979031453,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.39692033965037,1339.692033965037,62.67382119504785,-18.815691311269035,1.3218677911521493,2.0542280134666413,0.29955067398901647,49.33782480368977
phase20_combo_mixed,combo_mixed,0.6,0.0,3.0,77.38392411382927,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.29364150160894,1229.364150160894,60.324715604850084,-19.232142239943773,1.3518561539159997,1.4708425155321974,0.09935097353969047,49.14041163761439
