ts,selected,n_selected,raw_strategy_ret,turnover,cost,strategy_ret,equity,dd_now,cooldown_left,window,model
2021-06-21,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-22,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-23,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-24,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-25,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-26,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-27,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-28,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-29,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-30,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-01,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-02,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-03,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-04,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-05,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-06,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-07,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-08,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-09,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-10,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-11,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-12,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-13,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-14,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-15,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-16,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-17,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-18,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-19,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-20,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-21,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-22,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-23,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-24,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-25,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-26,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-27,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-28,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-29,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-30,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-07-31,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-01,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-02,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-03,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-04,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-05,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-06,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-07,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-08,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-09,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-10,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-11,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-12,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-13,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-14,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-15,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-16,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-17,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-18,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-19,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-20,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-21,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-22,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-08-23,BNBUSDT,1,-0.05498336873321841,1.0,0.001,-0.05598336873321841,1.7695234377924074,-0.3340314377002762,0,3,base
2021-08-24,,0,0.0,1.0,0.001,-0.001,1.767753914354615,-0.3346974062625758,0,3,base
2021-08-25,ETHUSDT,1,-0.04142404249318998,1.0,0.001,-0.042424042493189984,1.692758647174532,-0.36292223177012195,0,3,base
2021-08-26,ETHUSDT,1,0.058272985904564756,0.0,0.0,0.058272985904564756,1.7914007479611636,-0.3257978079619507,0,3,base
2021-08-27,ETHUSDT,1,-0.008849990071636893,0.0,0.0,-0.008849990071636893,1.7755468691273844,-0.33176449066776326,0,3,base
2021-08-28,ETHUSDT,1,-0.006475613965874372,0.0,0.0,-0.006475613965874372,1.7640491130245985,-0.3360917258644883,0,3,base
2021-08-29,ETHUSDT,1,0.0019140863727598045,0.0,0.0,0.0019140863727598045,1.767425655392718,-0.33482094808420293,0,3,base
2021-08-30,ETHUSDT,1,0.061790168563678805,0.0,0.0,0.061790168563678805,1.8766351845632043,-0.2937194223412979,0,3,base
2021-08-31,ETHUSDT,1,0.11595124227225018,0.0,0.0,0.11595124227225018,2.0942333655051213,-0.21182531196900878,0,3,base
2021-09-01,ETHUSDT,1,-0.010713856413418932,0.0,0.0,-0.010713856413418932,2.0717960499309083,-0.2202697024052641,0,3,base
2021-09-02,ETHUSDT,1,0.040226423865899585,0.0,0.0,0.040226423865899585,2.1551369959991256,-0.18890394095313423,0,3,base
2021-09-03,ETHUSDT,1,-0.013354121647186079,0.0,0.0,-0.013354121647186079,2.126357034388202,-0.19973541639319936,0,3,base
2021-09-04,ETHUSDT,1,0.01666958347917391,0.0,0.0,0.01666958347917391,2.161802520479465,-0.18639533911133943,0,3,base
2021-09-05,ETHUSDT,1,-0.005953993251128442,0.0,0.0,-0.005953993251128442,2.148931162862258,-0.19123953577135722,0,3,base
2021-09-06,ETHUSDT,1,-0.12534474899217418,0.0,0.0,-0.12534474899217418,1.8795739256518273,-0.29261341315489076,0,3,base
2021-09-07,,0,0.0,1.0,0.001,-0.001,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-08,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-09,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-10,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-11,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-12,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-13,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-14,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-15,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-16,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-17,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-18,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-19,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-20,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-21,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-22,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-23,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-24,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-25,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-26,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-27,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-28,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-29,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-09-30,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-01,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-02,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-03,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-04,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-05,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-06,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-07,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-08,,0,0.0,0.0,0.0,0.0,1.8776943517261755,-0.29332079974173575,0,3,base
2021-10-09,BTCUSDT,1,-0.005290654802244665,1.0,0.001,-0.006290654802244665,1.8658824247353416,-0.29776627464648686,0,3,base
2021-10-10,BTCUSDT,1,0.05145264274867811,0.0,0.0,0.05145264274867811,1.9618870065462863,-0.26163449364979907,0,3,base
2021-10-11,BTCUSDT,1,-0.025654869774244027,0.0,0.0,-0.025654869774244027,1.91155505088156,-0.28057716456100734,0,3,base
2021-10-12,BTCUSDT,1,0.02446687702343686,0.0,0.0,0.02446687702343686,1.9583248332350087,-0.2629751345184692,0,3,base
2021-10-13,BTCUSDT,1,-0.00033224676207577186,0.0,0.0,-0.00033224676207577186,1.9576741861500737,-0.26322000864359474,0,3,base
2021-10-14,ETHUSDT,1,0.020620868308175888,2.0,0.002,0.018620868308175886,1.9941277793606897,-0.24950052545244816,0,3,base
2021-10-15,,0,0.0,0.0,0.0,0.0,1.9941277793606897,-0.15557643646341657,2,4,base
2021-10-16,,0,0.0,0.0,0.0,0.0,1.9941277793606897,-0.15557643646341657,1,4,base
2021-10-17,,0,0.0,0.0,0.0,0.0,1.9941277793606897,-0.15557643646341657,0,4,base
2021-10-18,BTCUSDT,1,0.02152858162284668,0.5879043936407193,0.0005879043936407194,0.020940677229205958,2.0358861655420752,-0.13789363517466102,19,4,base
2021-10-19,,0,0.0,0.5879043936407193,0.0005879043936407194,-0.0005879043936407194,2.0346892591204004,-0.13840047129432742,18,4,base
2021-10-20,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,17,4,base
2021-10-21,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,16,4,base
2021-10-22,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,15,4,base
2021-10-23,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,14,4,base
2021-10-24,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,13,4,base
2021-10-25,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,12,4,base
2021-10-26,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,11,4,base
2021-10-27,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,10,4,base
2021-10-28,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,9,4,base
2021-10-29,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,8,4,base
2021-10-30,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,7,4,base
2021-10-31,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,6,4,base
2021-11-01,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,5,4,base
2021-11-02,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,4,4,base
2021-11-03,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,3,4,base
2021-11-04,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,2,4,base
2021-11-05,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,1,4,base
2021-11-06,,0,0.0,0.0,0.0,0.0,2.0346892591204004,-0.13840047129432742,0,4,base
2021-11-07,ETHUSDT,1,0.02210916735329932,0.5219331810336012,0.0005219331810336012,0.02158723417226572,2.078612572624827,-0.11980092050544411,19,4,base
2021-11-08,,0,0.0,0.5219331810336012,0.0005219331810336012,-0.0005219331810336012,2.0775276757526604,-0.12026032561094757,18,4,base
2021-11-09,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,17,4,base
2021-11-10,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,16,4,base
2021-11-11,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,15,4,base
2021-11-12,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,14,4,base
2021-11-13,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,13,4,base
2021-11-14,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,12,4,base
2021-11-15,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,11,4,base
2021-11-16,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,10,4,base
2021-11-17,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,9,4,base
2021-11-18,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,8,4,base
2021-11-19,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,7,4,base
2021-11-20,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,6,4,base
2021-11-21,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,5,4,base
2021-11-22,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,4,4,base
2021-11-23,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,3,4,base
2021-11-24,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,2,4,base
2021-11-25,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,1,4,base
2021-11-26,,0,0.0,0.0,0.0,0.0,2.0775276757526604,-0.12026032561094757,0,4,base
2021-11-27,ETHUSDT,1,0.02129639900419158,0.43718948256993206,0.0004371894825699321,0.02085920952162165,2.120863260828153,-0.10190965141838326,19,4,base
2021-11-28,,0,0.0,0.43718948256993206,0.0004371894825699321,-0.0004371894825699321,2.11993604171655,-0.10230228707318056,18,4,base
2021-11-29,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,17,4,base
2021-11-30,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,16,4,base
2021-12-01,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,15,4,base
2021-12-02,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,14,4,base
2021-12-03,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,13,4,base
2021-12-04,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,12,4,base
2021-12-05,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,11,4,base
2021-12-06,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,10,4,base
2021-12-07,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,9,4,base
2021-12-08,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,8,4,base
2021-12-09,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,7,4,base
2021-12-10,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,6,4,base
2021-12-11,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,5,4,base
2021-12-12,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,4,4,base
2021-12-13,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,3,4,base
2021-12-14,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,2,4,base
2021-12-15,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,1,4,base
2021-12-16,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,0,4,base
2021-12-17,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,19,4,base
2021-12-18,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,18,4,base
2021-12-19,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,17,4,base
2021-12-20,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,16,4,base
2021-12-21,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,15,4,base
2021-12-22,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,14,4,base
2021-12-23,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,13,4,base
2021-12-24,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,12,4,base
2021-12-25,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,11,4,base
2021-12-26,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,10,4,base
2021-12-27,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,9,4,base
2021-12-28,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,8,4,base
2021-12-29,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,7,4,base
2021-12-30,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,6,4,base
2021-12-31,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,5,4,base
2022-01-01,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,4,4,base
2022-01-02,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,3,4,base
2022-01-03,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,2,4,base
2022-01-04,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,1,4,base
2022-01-05,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,0,4,base
2022-01-06,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,19,4,base
2022-01-07,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,18,4,base
2022-01-08,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,17,4,base
2022-01-09,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,16,4,base
2022-01-10,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,15,4,base
2022-01-11,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,14,4,base
2022-01-12,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,13,4,base
2022-01-13,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,12,4,base
2022-01-14,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,11,4,base
2022-01-15,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,10,4,base
2022-01-16,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,9,4,base
2022-01-17,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,8,4,base
2022-01-18,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,7,4,base
2022-01-19,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,6,4,base
2022-01-20,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,5,4,base
2022-01-21,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,4,4,base
2022-01-22,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,3,4,base
2022-01-23,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,2,4,base
2022-01-24,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,1,4,base
2022-01-25,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,0,4,base
2022-01-26,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,19,4,base
2022-01-27,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,18,4,base
2022-01-28,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,17,4,base
2022-01-29,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,16,4,base
2022-01-30,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,15,4,base
2022-01-31,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,14,4,base
2022-02-01,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,13,4,base
2022-02-02,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,12,4,base
2022-02-03,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,11,4,base
2022-02-04,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,10,4,base
2022-02-05,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,9,4,base
2022-02-06,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,8,4,base
2022-02-07,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,7,4,base
2022-02-08,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,6,4,base
2022-02-09,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,5,4,base
2022-02-10,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,4,4,base
2022-02-11,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,3,4,base
2022-02-12,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,2,4,base
2022-02-13,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,1,4,base
2022-02-14,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,0,4,base
2022-02-15,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,19,4,base
2022-02-16,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,18,4,base
2022-02-17,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,17,4,base
2022-02-18,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,16,4,base
2022-02-19,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,15,4,base
2022-02-20,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,14,4,base
2022-02-21,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,13,4,base
2022-02-22,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,12,4,base
2022-02-23,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,11,4,base
2022-02-24,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,10,4,base
2022-02-25,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,9,4,base
2022-02-26,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,8,4,base
2022-02-27,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,7,4,base
2022-02-28,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,6,4,base
2022-03-01,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,5,4,base
2022-03-02,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,4,4,base
2022-03-03,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,3,4,base
2022-03-04,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,2,4,base
2022-03-05,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,1,4,base
2022-03-06,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,0,4,base
2022-03-07,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,19,4,base
2022-03-08,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,18,4,base
2022-03-09,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,17,4,base
2022-03-10,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,16,4,base
2022-03-11,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,15,4,base
2022-03-12,,0,0.0,0.0,0.0,0.0,2.11993604171655,-0.10230228707318056,14,4,base
