ts,market_score,n_selected,selected,raw_strategy_ret,turnover,cost,strategy_ret,equity
2022-06-20,-58.031193337548586,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-21,-58.264766214216635,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-22,-58.67842825876672,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-23,-56.71281818150533,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-24,-53.20382026935513,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-25,-52.00582661771656,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-26,-51.48659084780777,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-27,-50.80464163941987,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-28,-52.07049038806495,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-29,-52.164214205191456,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-06-30,-51.78180684810278,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-01,-52.927673620632184,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-02,-52.15548132408569,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-03,-51.49727409603796,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-04,-49.094903602791334,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-05,-50.24770304659822,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-06,-45.97947594720374,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-07,-42.88038455402388,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-08,-41.998411896780716,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-09,-44.684189636865156,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-10,-49.67160941862988,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-11,-54.39511257528733,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-12,-57.55496253935047,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-13,-54.03204704796034,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-14,-49.47967471277086,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-15,-48.108869872492015,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-16,-43.190736193121815,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-17,-43.76009280715569,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-18,-33.91356610754146,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-19,-32.23091814358306,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-20,-36.09715721343322,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-21,-32.89233500950636,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-22,-36.44446657825604,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-23,-37.59734925717303,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-24,-37.670349965812605,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-25,-46.45284340466143,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-26,-47.165715498107716,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-27,-38.70580956668644,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-28,-33.76989835055325,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-29,-32.88517128243866,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-30,-30.950642877579025,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-07-31,-31.224174547134368,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-01,-30.906426864375653,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-02,-34.206480895247054,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-03,-35.66077166985714,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-04,-34.70771701217552,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-05,-31.84442906061173,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-06,-32.79816658636354,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-07,-32.9513794550036,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-08,-28.808669798963024,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-09,-30.906352607423923,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-10,-24.621172893366435,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-11,-23.55876351871756,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-12,-18.863684412164098,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-13,-18.572975443950963,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-14,-17.25153025003851,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-15,-18.287733611287166,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-16,-24.172905865657384,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-17,-29.264412092738077,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-18,-31.95339704600944,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-19,-38.97778940270952,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-20,-39.284033489590264,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-21,-36.19142301626586,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-22,-37.28793048391558,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-23,-37.415572645153205,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-24,-38.06928028607379,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-25,-36.20146331466517,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-26,-41.63584429847599,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-27,-41.86278154740181,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-28,-42.22672970252934,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-29,-41.02700167115896,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-30,-40.22643862150086,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-08-31,-39.80461985584611,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-01,-37.79404401898985,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-02,-36.88489482113713,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-03,-36.349365044629735,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-04,-34.873720007003534,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-05,-33.80421511496467,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-06,-35.214645565825535,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-07,-31.078570013500677,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-08,-30.35034550082195,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-09,-21.122901895530156,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-10,-18.220771929039536,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-11,-17.47898121690661,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-12,-14.792860728984493,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-13,-26.38283896529424,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-14,-21.620275739327912,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-15,-27.74073711580572,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-16,-26.670439694909742,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-17,-23.0290759474994,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-18,-31.534224119483458,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-19,-27.219469385095273,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-20,-28.837750586510708,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-21,-31.341177278800632,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-22,-24.543268648939925,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-23,-23.207409333160275,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-24,-25.472565428521854,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-25,-26.660454833665064,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-26,-26.093010153450223,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-27,-30.322997954959806,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-28,-28.635806862641886,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-29,-23.917006100438368,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-09-30,-23.77548080302189,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-01,-24.995088801614845,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-02,-26.5284078549271,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-03,-23.301054860552757,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-04,-18.188481411325533,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-05,-15.9814837572388,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-06,-18.433279616739064,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-07,-18.44929768892623,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-08,-20.30891679056312,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-09,-19.95026597638099,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-10,-27.554215692408842,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-11,-30.767197811107117,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-12,-32.58701503355196,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-13,-30.481146960052865,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-14,-30.946630613662062,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-15,-32.6714430189201,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-16,-30.48889603094658,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-17,-26.559666456448138,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-18,-29.83045158217221,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-19,-32.874147050855406,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-20,-32.64977663934981,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-21,-32.106637008051294,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-22,-30.86921604177284,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-23,-28.839677495615526,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-24,-29.76833770981876,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-25,-24.218311230401792,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-26,-17.21092269849896,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-27,-20.023904259527395,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-28,-14.51839436900282,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-29,-10.958364129488713,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-30,-9.362799636081162,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-10-31,-8.15902450515445,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-01,-6.988060812832681,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-02,-11.319793784462746,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-03,-7.669811664282605,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-04,7.237394018632081,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-05,7.367665204029164,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-06,-1.3816074663309614,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-07,-5.114785171510859,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-08,-18.98743636197396,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-09,-36.68441099549226,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-10,-26.342887548222176,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-11,-29.4219572341084,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-12,-32.776858463973255,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-13,-36.35650440253541,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-14,-33.10973768357294,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-15,-31.7005675643478,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-16,-34.9646728030644,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-17,-35.83205372073318,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-18,-35.36522014160112,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-19,-36.08128806900835,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-20,-39.441010560654306,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-21,-41.80635143689675,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-22,-39.81081813630631,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-23,-34.90791596849862,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-24,-31.384783585439926,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-25,-29.84857831523389,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-26,-29.190661166649335,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-27,-28.73912811111911,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-28,-28.151983934678306,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-29,-24.847018519811193,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-11-30,-20.510943522651967,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-01,-22.18365797885766,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-02,-19.571349665780748,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-03,-22.32308533673861,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-04,-20.710433997546335,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-05,-22.2456955588315,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-06,-19.32102314436534,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-07,-23.7542788106572,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-08,-18.76730228781347,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-09,-20.512485230301127,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-10,-18.36508867926895,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-11,-19.666644838220993,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-12,-24.73239752329591,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-13,-21.824487100920003,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-14,-24.11886311248039,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-15,-28.484869264909776,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-16,-37.19395476062499,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-17,-36.33843381762064,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-18,-37.71801557865501,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-19,-41.12944430356479,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-20,-36.5946781665231,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-21,-38.14645398773482,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-22,-37.91564102561298,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-23,-37.854593790246824,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-24,-37.361253299728126,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-25,-38.60670071115584,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-26,-35.928488510287835,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-27,-37.12243296330804,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-28,-37.2373775654761,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-29,-37.70078139150527,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-30,-36.77144516009611,0,,0.0,0.0,0.0,0.0,6.745136503405412
2022-12-31,-37.290122178546675,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-01,-36.51577630759421,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-02,-32.69823589220741,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-03,-29.97070312612209,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-04,-25.740107560351966,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-05,-23.02621283279783,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-06,-20.940000774114377,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-07,-21.455467902112535,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-08,-15.343750113144228,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-09,-16.529960693359847,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-10,-11.857213808783015,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-11,-6.003170096050356,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-12,-3.0708080816986034,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-13,2.170431841977971,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-14,10.145083814656711,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-15,8.08271749274029,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-16,10.551299101289562,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-17,12.964636465957048,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-18,5.981244121067523,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-19,11.455499167230245,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-20,21.840694768239693,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-21,18.326087291133952,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-22,18.681936570221545,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-23,20.62695289698373,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-24,13.708681000334588,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-25,19.79258714134972,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-26,16.814691541900764,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-27,17.884075529042473,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-28,14.82896765100023,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-29,21.38364960549439,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-30,11.160354928426345,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-01-31,12.899263490726506,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-01,17.48962114342627,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-02,14.77073174779257,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-03,15.513957860985332,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-04,16.609488446623935,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-05,12.043508378593637,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-06,8.934412765065744,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-07,15.920475498242544,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-08,10.289282798384875,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-09,-3.7516908493709025,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-10,-5.246452028891367,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-11,-3.8526791216616028,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-12,-4.089756084864225,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-13,-7.471171682597136,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-14,-3.184378152208658,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-15,9.985273499074685,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-16,2.1569783176043833,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-17,8.738597748550015,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-18,9.808722968350375,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-19,9.675495006754398,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-20,14.275805442997092,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-21,9.934185458617048,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-22,9.441331859682922,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-23,9.042044565647565,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-24,5.147641838254318,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-25,4.059635318029672,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-26,7.145976577628851,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-27,6.84762048518899,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-02-28,4.03456064090598,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-01,7.9838663194880555,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-02,5.870725443066337,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-03,-1.1434361046268102,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-04,-2.982581606993958,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-05,-6.01975767148304,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-06,-9.467328801035848,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-07,-6.159674799448541,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-08,-9.37734090492722,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-09,-10.911612965854724,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-10,-10.175398226121086,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-11,-10.463334923590669,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-12,-2.381731240806499,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-13,5.612637369703987,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-14,8.732585724889265,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-15,8.068070732884046,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-16,11.52450881965756,0,,0.0,0.0,0.0,0.0,6.745136503405412
2023-03-17,21.371696246891414,1,BTCUSDT,-0.017800244057976755,1.0,0.001,-0.018800244057976756,6.618326290937023
2023-03-18,18.79874423443161,1,BTCUSDT,0.039594179910500626,0.0,0.0,0.039594179910500626,6.880373492806779
2023-03-19,24.272642714208608,1,BTCUSDT,-0.009146719660871439,0.0,0.0,-0.009146719660871439,6.817440645305984
2023-03-20,21.236196135496904,1,BTCUSDT,0.014015220256441863,0.0,0.0,0.014015220256441863,6.912988577535167
2023-03-21,30.25006596421245,1,BTCUSDT,-0.030403334297558482,0.0,0.0,-0.030403334297558482,6.702810674817162
2023-03-22,22.74975380257299,1,BTCUSDT,0.038326709104299805,0.0,0.0,0.038326709104299805,6.959707349732074
2023-03-23,30.627727438717194,1,BTCUSDT,-0.029720014659621374,0.0,0.0,-0.029720014659621374,6.752864745271363
2023-03-24,24.73762136182099,1,BTCUSDT,0.0003088750210802349,0.0,0.0,0.0003088750210802349,6.7549505365119105
2023-03-25,25.925139015829398,1,BTCUSDT,0.018392051837111456,0.0,0.0,0.018392051837111456,6.879187936936561
2023-03-26,29.61087024050037,1,BTCUSDT,-0.030146542215134797,0.0,0.0,-0.030146542215134797,6.671804207389857
2023-03-27,26.416952459939587,1,BTCUSDT,0.005019740157663266,0.0,0.0,0.005019740157663266,6.705294930893759
2023-03-28,30.057505796195347,1,BTCUSDT,0.03989315166279228,0.0,0.0,0.03989315166279228,6.972790278515656
2023-03-29,33.61533050445419,1,BTCUSDT,-0.011290504645732002,0.0,0.0,-0.011290504645732002,6.89406395748236
2023-03-30,31.111959401421284,1,BTCUSDT,0.015585191231934026,0.0,0.0,0.015585191231934026,7.001509262624906
2023-03-31,32.71646272918833,1,BTCUSDT,-0.00044369718141634706,0.0,0.0,-0.00044369718141634706,6.998402712699419
2023-04-01,27.56451708211363,1,BTCUSDT,-0.0098711090289052,0.0,0.0,-0.0098711090289052,6.9293207164941775
2023-04-02,23.19911900768971,1,BTCUSDT,-0.013200046713263913,0.0,0.0,-0.013200046713263913,6.837853359345267
2023-04-03,20.59789566842041,1,BTCUSDT,0.013146402877697971,0.0,0.0,0.013146402877697971,6.92774653442584
2023-04-04,22.866348593822956,1,BTCUSDT,0.00016119028015504355,0.0,0.0,0.00016119028015504355,6.928863219830568
2023-04-05,21.923885316234905,1,BTCUSDT,-0.004834574073633635,0.0,0.0,-0.004834574073633635,6.895365117348221
2023-04-06,18.26175261235191,1,BTCUSDT,-0.004547721288072681,0.0,0.0,-0.004547721288072681,6.864006918615023
2023-04-07,17.61302665329604,1,BTCUSDT,0.0011484849494720617,0.0,0.0,0.0011484849494720617,6.871890127254124
2023-04-08,16.249011926349212,1,BTCUSDT,0.013793927922807203,0.0,0.0,0.013793927922807203,6.966680484362918
2023-04-09,17.86783825701041,1,BTCUSDT,0.046377317135860574,0.0,0.0,0.046377317135860574,7.2897764345704275
2023-04-10,22.102980701534,1,BTCUSDT,0.01899900598366777,0.0,0.0,0.01899900598366777,7.428274940670431
2023-04-11,26.733722510931422,1,BTCUSDT,-0.010342571394702404,0.0,0.0,-0.010342571394702404,7.351447476757069
2023-04-12,27.16040536723632,1,BTCUSDT,0.01625297317625396,0.0,0.0,0.01625297317625396,7.470930355403441
2023-04-13,32.11496942062466,1,BTCUSDT,0.003064808400913499,0.0,0.0,0.003064808400913499,7.493827325519321
2023-04-14,34.39303439824475,1,ETHUSDT,-0.004471449864046906,2.0,0.002,-0.006471449864046906,7.4453313976923985
2023-04-15,33.34930600839114,1,ETHUSDT,0.013426767435186227,0.0,0.0,0.013426767435186227,7.5452981308471045
2023-04-16,39.597380212229744,1,ETHUSDT,-0.02108398193206118,0.0,0.0,-0.02108398193206118,7.386213201384309
2023-04-17,32.40690725013883,1,ETHUSDT,0.014223722275795492,0.0,0.0,0.014223722275795492,7.491272646630613
2023-04-18,36.58195973524693,1,ETHUSDT,-0.08070834323746134,0.0,0.0,-0.08070834323746134,6.886664442580944
2023-04-19,20.957147905817518,1,BTCUSDT,-0.019218949130294316,2.0,0.002,-0.021218949130294318,6.740536660096413
2023-04-20,17.694908812698085,1,ETHUSDT,-0.04848222832967919,2.0,0.002,-0.05048222832967919,6.400259349356852
2023-04-21,12.78058759405295,0,,0.0,1.0,0.001,-0.001,6.393859090007495
2023-04-22,17.328338860029557,1,ETHUSDT,-0.006488240064882467,1.0,0.001,-0.007488240064882467,6.345980338200488
2023-04-23,14.378977969154292,0,,0.0,1.0,0.001,-0.001,6.339634357862288
2023-04-24,13.500561290639073,1,BTCUSDT,0.02871077059190652,1.0,0.001,0.02771077059190652,6.515310511189579
2023-04-25,16.69801980411274,1,BTCUSDT,0.004045823455811615,0.0,0.0,0.004045823455811615,6.541670307277646
