ts,selected,n_selected,raw_strategy_ret,turnover,cost,strategy_ret,equity,window,model
2020-09-16,BTCUSDT,1,-0.001279896585816509,0.0,0.0,-0.001279896585816509,1.569531438736914,1,base
2020-09-17,BTCUSDT,1,-0.0006032912278713942,0.0,0.0,-0.0006032912278713942,1.5685845541880556,1,base
2020-09-18,BTCUSDT,1,0.013468832631050365,0.0,0.0,0.013468832631050365,1.5897115570160654,1,base
2020-09-19,BTCUSDT,1,-0.014472977668277487,0.0,0.0,-0.014472977668277487,1.5667036971523691,1,base
2020-09-20,BTCUSDT,1,-0.04606658437329458,0.0,0.0,-0.04606658437329458,1.494531009099547,1,base
2020-09-21,BTCUSDT,1,0.010788866895390603,0.0,0.0,0.010788866895390603,1.5106553052277558,1,base
2020-09-22,BTCUSDT,1,-0.027365685908595005,0.0,0.0,-0.027365685908595005,1.4693151866287404,1,base
2020-09-23,,0,0.0,1.0,0.0015,-0.0015,1.4671112138487974,1,base
2020-09-24,BTCUSDT,1,-0.004624489583022862,1.0,0.0015,-0.006124489583022861,1.4581259065024446,1,base
2020-09-25,BTCUSDT,1,0.003923579562202351,0.0,0.0,0.003923579562202351,1.4638469795083153,1,base
2020-09-26,BTCUSDT,1,0.004254982010700292,0.0,0.0,0.004254982010700292,1.4700756220725413,1,base
2020-09-27,BTCUSDT,1,-0.007251548831705201,0.0,0.0,-0.007251548831705201,1.459415296912783,1,base
2020-09-28,BTCUSDT,1,0.013496482836766965,0.0,0.0,0.013496482836766965,1.4791122704192814,1,base
2020-09-29,BTCUSDT,1,-0.005893650465662037,0.0,0.0,-0.005893650465662037,1.4703948996979583,1,base
2020-09-30,BTCUSDT,1,-0.01461130097739649,0.0,0.0,-0.01461130097739649,1.4489105172628427,1,base
2020-10-01,BTCUSDT,1,-0.004588888166921379,0.0,0.0,-0.004588888166921379,1.4422616289352472,1,base
2020-10-02,BTCUSDT,1,-0.0026810716718383976,0.0,0.0,-0.0026810716718383976,1.4383948221385294,1,base
2020-10-03,BTCUSDT,1,0.011816476096702111,0.0,0.0,0.011816476096702111,1.4553915801719495,1,base
2020-10-04,BTCUSDT,1,0.011773165470256197,0.0,0.0,0.011773165470256197,1.4725261460693315,1,base
2020-10-05,,0,0.0,1.0,0.0015,-0.0015,1.4703173568502277,1,base
2020-10-06,,0,0.0,0.0,0.0,0.0,1.4703173568502277,1,base
2020-10-07,,0,0.0,0.0,0.0,0.0,1.4703173568502277,1,base
2020-10-08,,0,0.0,0.0,0.0,0.0,1.4703173568502277,1,base
2020-10-09,,0,0.0,0.0,0.0,0.0,1.4703173568502277,1,base
2020-10-10,,0,0.0,0.0,0.0,0.0,1.4703173568502277,1,base
2020-10-11,BNBUSDT,1,0.07442747422626206,1.0,0.0015,0.07292747422626206,1.5775438879963484,1,base
2020-10-12,BNBUSDT,1,0.002456745937233773,0.0,0.0,0.002456745937233773,1.5814195125339914,1,base
2020-10-13,BNBUSDT,1,0.0036581873096050987,0.0,0.0,0.0036581873096050987,1.587204641325905,1,base
2020-10-14,BNBUSDT,1,0.015811660937804062,0.0,0.0,0.015811660937804062,1.6123009829534591,1,base
2020-10-15,BNBUSDT,1,-0.04066961207446951,0.0,0.0,-0.04066961207446951,1.546729327429456,1,base
2020-10-16,BNBUSDT,1,0.006315803484672866,0.0,0.0,0.006315803484672866,1.5564981659054806,1,base
2020-10-17,BNBUSDT,1,0.013818804684968322,0.0,0.0,0.013818804684968322,1.5780071100526398,1,base
2020-10-18,BNBUSDT,1,-0.024416734889576852,0.0,0.0,-0.024416734889576852,1.5394773287926171,1,base
2020-10-19,BNBUSDT,1,-0.0363749427462412,0.0,0.0,-0.0363749427462412,1.4834789290986494,1,base
2020-10-20,ETHUSDT,1,0.05931835449907741,2.0,0.003,0.056318354499077405,1.5670260213195386,2,rs
2020-10-21,BNBUSDT,1,0.030494839050345002,2.0,0.003,0.027494839050345003,1.610111149563422,2,rs
2020-10-22,BNBUSDT,1,-6.201125341065428e-05,0.0,0.0,-6.201125341065428e-05,1.610011304552907,2,rs
2020-10-23,ETHUSDT,1,0.007406321038351482,2.0,0.003,0.004406321038351482,1.6171055312361424,2,rs
2020-10-24,ETHUSDT,1,-0.01523754064152949,0.0,0.0,-0.01523754064152949,1.5924648199822895,2,rs
2020-10-25,BNBUSDT,1,0.030493228890069002,2.0,0.003,0.027493228890069003,1.6362468197774453,2,rs
2020-10-26,BNBUSDT,1,0.014040139531737772,0.0,0.0,0.014040139531737772,1.6592199534354828,2,rs
2020-10-27,BTCUSDT,1,-0.027116851725961233,2.0,0.003,-0.030116851725961232,1.60924947211711,2,rs
2020-10-28,BTCUSDT,1,0.014269131037809801,0.0,0.0,0.014269131037809801,1.6322120637072752,2,rs
2020-10-29,BTCUSDT,1,0.007758793671083675,0.0,0.0,0.007758793671083675,1.6448760603370336,2,rs
2020-10-30,BTCUSDT,1,0.017027898024350785,0.0,0.0,0.017027898024350785,1.6728848421551485,2,rs
2020-10-31,BTCUSDT,1,-0.002139076209121904,0.0,0.0,-0.002139076209121904,1.6693064139886937,2,rs
2020-11-01,BTCUSDT,1,-0.015414744032263838,0.0,0.0,-0.015414744032263838,1.6435744829056418,2,rs
2020-11-02,,0,0.0,1.0,0.0015,-0.0015,1.6411091211812834,2,rs
2020-11-03,,0,0.0,0.0,0.0,0.0,1.6411091211812834,2,rs
2020-11-04,,0,0.0,0.0,0.0,0.0,1.6411091211812834,2,rs
2020-11-05,BTCUSDT,1,-0.0006478503555480408,1.0,0.0015,-0.002147850355548041,1.6375842643718612,2,rs
2020-11-06,BTCUSDT,1,-0.048884718278399464,0.0,0.0,-0.048884718278399464,1.5575314189509029,2,rs
2020-11-07,BTCUSDT,1,0.04432357287948019,0.0,0.0,0.04432357287948019,1.6265667763108533,2,rs
2020-11-08,BTCUSDT,1,-0.009479098681107079,0.0,0.0,-0.009479098681107079,1.6111483893267926,2,rs
2020-11-09,BTCUSDT,1,-0.002035436160697679,0.0,0.0,-0.002035436160697679,1.607868999634907,2,rs
2020-11-10,BTCUSDT,1,0.025300692086988485,0.0,0.0,0.025300692086988485,1.648549198110884,2,rs
2020-11-11,BTCUSDT,1,0.03874079968171884,0.0,0.0,0.03874079968171884,1.712415312360356,2,rs
2020-11-12,BTCUSDT,1,0.0017702091719422608,0.0,0.0,0.0017702091719422608,1.7154466456524706,2,rs
2020-11-13,BTCUSDT,1,-0.015333288400620093,0.0,0.0,-0.015333288400620093,1.6891432074988049,2,rs
2020-11-14,BTCUSDT,1,-0.007059540958716193,0.0,0.0,-0.007059540958716193,1.6772186318403297,2,rs
2020-11-15,BTCUSDT,1,0.04741304756533182,0.0,0.0,0.04741304756533182,1.756740678609236,2,rs
2020-11-16,BTCUSDT,1,0.05658934626175016,0.0,0.0,0.05658934626175016,1.856153485163156,2,rs
2020-11-17,BTCUSDT,1,0.006610651110061427,0.0,0.0,0.006610651110061427,1.8684238682602943,2,rs
2020-11-18,BTCUSDT,1,0.0015020150629045936,0.0,0.0,0.0015020150629045936,1.8712302690543117,2,rs
2020-11-19,BTCUSDT,1,0.04790533185192003,0.0,0.0,0.04790533185192003,1.960872176064716,2,rs
2020-11-20,BTCUSDT,1,0.0025799127021437496,0.0,0.0,0.0025799127021437496,1.9659310550990257,2,rs
2020-11-21,BTCUSDT,1,-0.015471187673093079,0.0,0.0,-0.015471187673093079,1.9355157667932268,2,rs
2020-11-22,BTCUSDT,1,-0.0025213921907981662,0.0,0.0,-0.0025213921907981662,1.9306355724536677,2,rs
2020-11-23,ETHUSDT,1,-0.005931841335568011,2.0,0.003,-0.00893184133556801,1.913391441843708,2,rs
2020-11-24,ETHUSDT,1,-0.05863100649618991,0.0,0.0,-0.05863100649618991,1.8012073757872153,2,rs
2020-11-25,ETHUSDT,1,-0.08721685689201042,0.0,0.0,-0.08721685689201042,1.6441117298603483,2,rs
2020-11-26,,0,0.0,1.0,0.0015,-0.0015,1.641645562265558,2,rs
2020-11-27,BTCUSDT,1,0.033859174585985974,1.0,0.0015,0.03235917458598597,1.6947678576232181,2,rs
2020-11-28,BTCUSDT,1,0.02624965786956457,0.0,0.0,0.02624965786956457,1.7392549340541625,2,rs
2020-11-29,BTCUSDT,1,0.08308390601259585,0.0,0.0,0.08308390601259585,1.8837590275270621,2,rs
2020-11-30,BTCUSDT,1,-0.047264223413334916,0.0,0.0,-0.047264223413334916,1.7947246199931366,2,rs
2020-12-01,BTCUSDT,1,0.023401595313818913,0.0,0.0,0.023401595313818913,1.8367240392499633,2,rs
2020-12-02,BTCUSDT,1,0.011341854781976135,0.0,0.0,0.011341854781976135,1.857555896577701,2,rs
2020-12-03,BTCUSDT,1,-0.03971702047688441,0.0,0.0,-0.03971702047688441,1.783779310996367,2,rs
2020-12-04,BTCUSDT,1,0.026655557056854073,0.0,0.0,0.026655557056854073,1.8313269421974667,2,rs
2020-12-05,BTCUSDT,1,0.011058270305614348,0.0,0.0,0.011058270305614348,1.8515782505422405,2,rs
2020-12-06,BTCUSDT,1,-0.009943489984193699,0.0,0.0,-0.009943489984193699,1.8331671007530228,2,rs
2020-12-07,BTCUSDT,1,-0.04397111687335986,0.0,0.0,-0.04397111687335986,1.7525606959174134,2,rs
2020-12-08,BTCUSDT,1,0.01185159879524833,0.0,0.0,0.01185159879524833,1.7733313421497479,2,rs
2020-12-09,BTCUSDT,1,-0.015460097684733665,0.0,0.0,-0.015460097684733665,1.745915466372713,2,rs
2020-12-10,BTCUSDT,1,-0.011947653828097482,0.0,0.0,-0.011947653828097482,1.7250558727673704,2,rs
2020-12-11,BTCUSDT,1,0.04281089544385752,0.0,0.0,0.04281089544385752,1.7989070593712266,2,rs
2020-12-12,BTCUSDT,1,0.019475040526480303,0.0,0.0,0.019475040526480303,1.8339408472558527,2,rs
2020-12-13,BTCUSDT,1,0.005118646737234167,0.0,0.0,0.005118646737234167,1.8433281425899393,2,rs
2020-12-14,,0,0.0,1.0,0.0015,-0.0015,1.8405631503760544,2,rs
2020-12-15,BTCUSDT,1,0.098272816981813,1.0,0.0015,0.096772816981813,2.0186796312708655,2,rs
2020-12-16,BTCUSDT,1,0.06850735299631783,0.0,0.0,0.06850735299631783,2.156974029356815,2,rs
2020-12-17,BTCUSDT,1,0.013608274013078736,0.0,0.0,0.013608274013078736,2.1863267229873973,2,rs
2020-12-18,BTCUSDT,1,0.030908726602182357,0.0,0.0,0.030908726602182357,2.25390329793126,2,rs
2020-12-19,BTCUSDT,1,-0.015367978906547508,0.0,0.0,-0.015367978906547508,2.2192653595912546,2,rs
2020-12-20,BTCUSDT,1,-0.03137044073207507,0.0,0.0,-0.03137044073207507,2.14964602715945,2,rs
2020-12-21,BTCUSDT,1,0.04802350029995983,0.0,0.0,0.04802350029995983,2.2528795537895494,2,rs
2020-12-22,BTCUSDT,1,-0.024275969003968445,0.0,0.0,-0.024275969003968445,2.19818871957208,2,rs
2020-12-23,BTCUSDT,1,0.021368102627496777,0.0,0.0,0.021368102627496777,2.245159841726502,2,rs
2020-12-24,BTCUSDT,1,0.04143713230955948,0.0,0.0,0.04143713230955948,2.3381928271442325,2,rs
2020-12-25,BTCUSDT,1,0.07206564135434457,0.0,0.0,0.07206564135434457,2.5066961928425098,2,rs
2020-12-26,BTCUSDT,1,-0.007991804748278653,0.0,0.0,-0.007991804748278653,2.4866631663060588,2,rs
2020-12-27,BTCUSDT,1,0.03035386653658856,0.0,0.0,0.03035386653658856,2.562143008177564,2,rs
2020-12-28,BTCUSDT,1,0.011284957833276321,0.0,0.0,0.011284957833276321,2.5910566839876714,2,rs
2020-12-29,BTCUSDT,1,0.05442906700748584,0.0,0.0,0.05442906700748584,2.7320854818606306,2,rs
2020-12-30,BTCUSDT,1,0.0016654233998740775,0.0,0.0,0.0016654233998740775,2.7366355609525774,2,rs
2020-12-31,BTCUSDT,1,0.014108187665241134,0.0,0.0,0.014108187665241134,2.775244529017869,2,rs
2021-01-01,BTCUSDT,1,0.09704998245924479,0.0,0.0,0.09704998245924479,3.0445819618791683,2,rs
2021-01-02,BTCUSDT,1,0.025536440206810118,0.0,0.0,0.025536440206810118,3.122329747103428,2,rs
2021-01-03,,0,0.0,1.0,0.0015,-0.0015,3.117646252482773,2,rs
2021-01-04,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-05,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-06,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-07,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-08,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-09,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-10,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-11,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-12,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-13,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-14,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-15,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-16,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-17,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-18,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-19,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-20,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-21,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
2021-01-22,,0,0.0,0.0,0.0,0.0,3.117646252482773,2,rs
