date,base_equity,base_ret,kill_signal_raw,kill_active,exec_multiplier,overlay_ret,overlay_equity,ret_removed
2020-12-20,3.909764468998731,0.033916972050538785,False,False,1.0,0.033916972050538785,1.4626960783784384,0.0
2020-12-21,3.967862715735557,0.014859781758593815,True,True,1.0,0.014859781758593815,1.484431422882293,0.0
2020-12-22,3.7487582631794463,-0.05521976647205984,False,False,0.0,-0.0,1.484431422882293,-0.05521976647205984
2020-12-23,3.8976606675952272,0.03972046047308786,False,False,1.0,0.03972046047308786,1.5433937225398988,0.0
2020-12-24,3.834394933259885,-0.01623171941604029,True,True,1.0,-0.01623171941604029,1.5183417886871533,0.0
2020-12-25,3.9132293165912047,0.020559797491777054,False,False,0.0,0.0,1.5183417886871533,0.020559797491777054
2020-12-26,4.100976402038933,0.04797753217572076,False,False,1.0,0.04797753217572076,1.5911880807076326,0.0
2020-12-27,4.573363861052837,0.11518902151669086,False,False,1.0,0.11518902151669086,1.774475478773366,0.0
2020-12-28,4.467785288783055,-0.0230855395453875,False,False,1.0,-0.0230855395453875,1.733510754935823,0.0
2020-12-29,4.374184764135963,-0.020950094643556016,False,False,1.0,-0.020950094643556016,1.6971935405542953,0.0
2020-12-30,4.697006302074785,0.07380153225022479,False,False,1.0,0.07380153225022479,1.8224490243723863,0.0
2020-12-31,4.824188050164687,0.027077193410135036,False,False,1.0,0.027077193410135036,1.8717958290854293,0.0
2021-01-01,4.813859693587696,-0.0021409523156210586,False,False,1.0,-0.0021409523156210586,1.867788403470779,0.0
2021-01-02,4.922598656927976,0.022588727188107782,False,False,1.0,0.022588727188107782,1.9099793661618918,0.0
2021-01-03,5.700673701244568,0.15806184873949536,False,False,1.0,0.15806184873949536,2.21187423583173,0.0
2021-01-04,5.535632165806141,-0.028951233501120277,False,False,1.0,-0.028951233501120277,2.1478377483550535,0.0
2021-01-05,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-06,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-07,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-08,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-09,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-10,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-11,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-01-12,5.535632165806141,0.0,True,True,0.0,0.0,2.1478377483550535,0.0
2021-01-13,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-01-14,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-15,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-16,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-17,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-18,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-19,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-20,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-01-21,5.535632165806141,0.0,True,True,0.0,0.0,2.1478377483550535,0.0
2021-01-22,5.535632165806141,0.0,True,True,0.0,0.0,2.1478377483550535,0.0
2021-01-23,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-01-24,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-25,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-26,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-27,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-01-28,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-01-29,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-30,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-01-31,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-02-01,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-02-02,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-03,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-04,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-05,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-06,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-07,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-08,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-09,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-10,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-11,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-12,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-13,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-14,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-15,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-16,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-17,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-18,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-19,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-20,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-21,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-02-22,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-02-23,5.535632165806141,0.0,True,True,0.0,0.0,2.1478377483550535,0.0
2021-02-24,5.535632165806141,0.0,True,True,0.0,0.0,2.1478377483550535,0.0
2021-02-25,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-02-26,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-02-27,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-02-28,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-03-01,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-03-02,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-03,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-04,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-03-05,5.535632165806141,0.0,True,True,0.0,0.0,2.1478377483550535,0.0
2021-03-06,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-03-07,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-08,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-09,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-10,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-11,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-12,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-13,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-14,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-15,5.535632165806141,0.0,True,True,1.0,0.0,2.1478377483550535,0.0
2021-03-16,5.535632165806141,0.0,False,False,0.0,0.0,2.1478377483550535,0.0
2021-03-17,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-18,5.535632165806141,0.0,False,False,1.0,0.0,2.1478377483550535,0.0
2021-03-19,5.619125114568191,0.015082820942798447,True,True,1.0,0.015082820942798447,2.180233200527676,0.0
2021-03-20,6.555753248068943,0.1666857587976538,False,False,0.0,0.0,2.180233200527676,0.1666857587976538
2021-03-21,6.555753248068943,0.0,True,True,1.0,0.0,2.180233200527676,0.0
2021-03-22,6.555753248068943,0.0,True,True,0.0,0.0,2.180233200527676,0.0
2021-03-23,6.555753248068943,0.0,True,True,0.0,0.0,2.180233200527676,0.0
2021-03-24,6.680249105304869,0.018990320795340576,True,True,0.0,0.0,2.180233200527676,0.018990320795340576
2021-03-25,6.268392915567332,-0.06165281911575382,True,True,0.0,-0.0,2.180233200527676,-0.06165281911575382
2021-03-26,6.39805539927295,0.020685123835107122,False,False,0.0,0.0,2.180233200527676,0.020685123835107122
2021-03-27,6.562925519589104,0.025768785986893583,False,False,1.0,0.025768785986893583,2.236415163273594,0.0
2021-03-28,6.712263262930608,0.022754752114092724,False,False,1.0,0.022754752114092724,2.2873042359380826,0.0
2021-03-29,6.677786282836241,-0.005136416547421696,False,False,1.0,-0.005136416547421696,2.2755556886116226,0.0
2021-03-30,6.941040067380523,0.03942231353239278,False,False,1.0,0.03942231353239278,2.36526335842849,0.0
2021-03-31,6.947926625291774,0.000992150721563334,False,False,1.0,0.000992150721563334,2.3676100561762423,0.0
2021-04-01,7.024834882339493,0.011069238521857594,False,False,1.0,0.011069238521857594,2.3938176966148057,0.0
2021-04-02,7.096478493658322,0.0101986185467422,False,False,1.0,0.0101986185467422,2.418231330173021,0.0
2021-04-03,7.082292136587588,-0.0019990699730029204,False,False,1.0,-0.0019990699730029204,2.413397116533097,0.0
2021-04-04,6.881126058081536,-0.02840409215355788,False,False,1.0,-0.02840409215355788,2.34484676243196,0.0
2021-04-05,6.837590017675543,-0.006326877321897295,False,False,1.0,-0.006326877321897295,2.330011204627405,0.0
2021-04-06,6.9300955050306765,0.013528960805781143,False,False,1.0,0.013528960805781143,2.36153383489184,0.0
2021-04-07,6.849025155365975,-0.011698301936221678,True,True,1.0,-0.011698301936221678,2.333907899058672,0.0
2021-04-08,6.69345326694182,-0.02271445715194531,False,False,0.0,-0.0,2.333907899058672,-0.02271445715194531
2021-04-09,6.858927885373879,0.02472186057521597,False,False,1.0,0.02472186057521597,2.3916064447345957,0.0
2021-04-10,7.139637271997904,0.04092613179715965,False,False,1.0,0.04092613179715965,2.4894856452987404,0.0
2021-04-11,7.0338761155135,-0.014813239448340787,False,False,1.0,-0.014813239448340787,2.452608298331723,0.0
2021-04-12,7.199614806745773,0.023562924411865804,False,False,1.0,0.023562924411865804,2.5103989222772283,0.0
2021-04-13,7.142641100100307,-0.00791343817339829,False,False,1.0,-0.00791343817339829,2.4905330356152215,0.0
2021-04-14,7.824807161244723,0.0955061372375039,False,False,1.0,0.0955061372375039,2.728394225509226,0.0
2021-04-15,8.150276887504472,0.04159460029529649,False,False,1.0,0.04159460029529649,2.8418806927672775,0.0
2021-04-16,8.009955203292485,-0.017216799643594904,True,True,1.0,-0.017216799643594904,2.7929526022689024,0.0
2021-04-17,8.124859880484188,0.014345233434572835,True,True,0.0,0.0,2.7929526022689024,0.014345233434572835
2021-04-18,7.295968369722677,-0.1020191760786544,True,True,0.0,-0.0,2.7929526022689024,-0.1020191760786544
2021-04-19,7.496473294283128,0.027481605511410878,True,True,0.0,0.0,2.7929526022689024,0.027481605511410878
2021-04-20,7.115553869962636,-0.0508131503130923,False,False,0.0,-0.0,2.7929526022689024,-0.0508131503130923
2021-04-21,7.232397599337196,0.016420890279223332,False,False,1.0,0.016420890279223332,2.838815370505831,0.0
2021-04-22,7.080822588948952,-0.020957781746143822,True,True,1.0,-0.020957781746143822,2.7793200975531716,0.0
2021-04-23,6.269682792836971,-0.11455445831645727,True,True,0.0,-0.0,2.7793200975531716,-0.11455445831645727
2021-04-24,6.543307053676412,0.04364244091456326,True,True,0.0,0.0,2.7793200975531716,0.04364244091456326
2021-04-25,6.543307053676412,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-04-26,6.543307053676412,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-04-27,6.543307053676412,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-04-28,6.543307053676412,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-04-29,6.543307053676412,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-04-30,6.543307053676412,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-05-01,6.543307053676412,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-02,6.543307053676412,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-03,6.543307053676412,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-04,6.543307053676412,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-05-05,6.543307053676412,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-05-06,6.543307053676412,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-07,6.543307053676412,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-05-08,6.543307053676412,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-05-09,6.543307053676412,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-10,6.543307053676412,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-05-11,6.543307053676412,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-12,6.459188315968945,-0.012855691627707388,True,True,0.0,-0.0,2.7793200975531716,-0.012855691627707388
2021-05-13,5.699623158799456,-0.11759452117096958,True,True,0.0,-0.0,2.7793200975531716,-0.11759452117096958
2021-05-14,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-05-15,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-16,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-05-17,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-18,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-19,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-20,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-21,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-05-22,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-05-23,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-24,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-05-25,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-26,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-27,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-05-28,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-05-29,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-30,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-05-31,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-06-01,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-02,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-03,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-04,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-06-05,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-06,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-07,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-08,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-09,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-06-10,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-11,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-06-12,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-13,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-06-14,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-15,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-16,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-06-17,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-18,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-19,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-20,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-06-21,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-06-22,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-23,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-06-24,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-25,5.699623158799456,0.0,True,True,1.0,0.0,2.7793200975531716,0.0
2021-06-26,5.699623158799456,0.0,True,True,0.0,0.0,2.7793200975531716,0.0
2021-06-27,5.699623158799456,0.0,False,False,0.0,0.0,2.7793200975531716,0.0
2021-06-28,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
2021-06-29,5.699623158799456,0.0,False,False,1.0,0.0,2.7793200975531716,0.0
