profile,decision_date,asset,state,state_weeks,history_days,max_gap_days,non_na_close_ratio,admission_train_delta_pct,admission_recent_delta_pct,admission_dd_worsen_pct,admission_trigger_days,admission_quality_score,admission_eligible
phase68_dynamic_admit_fast,2020-07-04,APT,WATCHLIST,62,1257,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ARB,WATCHLIST,62,1102,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ASTER,WATCHLIST,62,174,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ATOM,APPROVED,4,2526,1,100.0,0.5216558370098046,0.5424354530957363,-1.1329166541965705,5,4.729376155549464,True
phase68_dynamic_admit_fast,2020-07-04,AVAX,WATCHLIST,62,2014,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,AXS,WATCHLIST,62,1971,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,BCH,WATCHLIST,62,2313,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,BFUSD,WATCHLIST,62,228,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,BNB,SUSPENDED,4,2644,1,100.0,1.917284686399423,0.8435860764197685,0.3006582708154131,6,7.026376681035464,True
phase68_dynamic_admit_fast,2020-07-04,BONK,WATCHLIST,62,835,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,CAKE,WATCHLIST,62,1864,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,CFX,WATCHLIST,62,1826,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,CHZ,WATCHLIST,2,2396,1,100.0,-0.1095196942445753,-0.11388229701580954,-4.093001717268518,19,3.3714534911468528,False
phase68_dynamic_admit_fast,2020-07-04,COMP,WATCHLIST,62,2103,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,CRV,WATCHLIST,62,2052,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,DASH,WATCHLIST,62,2558,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,DCR,WATCHLIST,62,2068,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,DEXE,WATCHLIST,62,1710,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,DOGE,APPROVED,1,2459,1,100.0,11.202559835755068,0.0,1.7989687379285186,22,15.454746687801055,True
phase68_dynamic_admit_fast,2020-07-04,DOT,WATCHLIST,62,2049,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ENA,WATCHLIST,62,726,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ENS,WATCHLIST,62,1600,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ETC,WATCHLIST,1,2644,1,100.0,-5.3631057326545495,0.0,-4.317119670642434,3,-4.453882165818187,False
phase68_dynamic_admit_fast,2020-07-04,ETH,APPROVED,6,2644,1,100.0,18.686137018785786,7.459326484404308,1.7893939423334722,35,48.50155981319495,True
phase68_dynamic_admit_fast,2020-07-04,ETHFI,WATCHLIST,62,741,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,FET,WATCHLIST,1,2586,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,FF,WATCHLIST,62,181,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,FIL,WATCHLIST,62,1991,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,FLOKI,WATCHLIST,62,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,FRAX,WATCHLIST,62,73,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,GNO,WATCHLIST,62,1672,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,GRT,WATCHLIST,62,1928,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,HBAR,WATCHLIST,62,2373,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ICP,WATCHLIST,62,1783,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,INJ,WATCHLIST,62,1985,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,IOTA,APPROVED,16,2644,1,100.0,8.030180922427954,2.8452118962526427,1.267124520052466,13,19.922675061714173,True
phase68_dynamic_admit_fast,2020-07-04,JASMY,WATCHLIST,62,1588,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,JST,WATCHLIST,62,2056,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,JUP,WATCHLIST,62,788,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,KAIA,WATCHLIST,62,514,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,KITE,WATCHLIST,62,146,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,LDO,WATCHLIST,62,1420,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,LINK,WATCHLIST,1,2629,1,100.0,1.399698003336236,-3.7941749725577614,3.669072484440372,34,-9.786511140163546,False
phase68_dynamic_admit_fast,2020-07-04,LTC,SUSPENDED,4,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,LUNC,WATCHLIST,62,1297,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,MANA,WATCHLIST,62,2061,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,MORPHO,WATCHLIST,62,177,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,NEAR,WATCHLIST,62,1992,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,NEO,APPROVED,2,2644,1,100.0,8.128020085189869,3.644281123653071,1.267124520052466,7,21.84218169736785,True
phase68_dynamic_admit_fast,2020-07-04,NEXO,WATCHLIST,62,1430,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,NIGHT,WATCHLIST,62,18,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ONDO,WATCHLIST,62,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,OP,WATCHLIST,62,1397,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,PAXG,WATCHLIST,62,2039,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,PENDLE,WATCHLIST,62,1000,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,PENGU,WATCHLIST,62,467,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,PEPE,WATCHLIST,62,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,POL,WATCHLIST,62,562,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,PUMP,WATCHLIST,62,199,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,PYTH,WATCHLIST,62,786,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,QNT,WATCHLIST,62,1704,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,RENDER,WATCHLIST,62,611,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,RLUSD,WATCHLIST,62,66,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,S,WATCHLIST,62,437,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,SAND,WATCHLIST,62,2053,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,SEI,WATCHLIST,62,957,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,SHIB,WATCHLIST,62,1784,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,SKY,WATCHLIST,62,193,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,SOL,WATCHLIST,62,2056,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,STRK,WATCHLIST,62,768,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,STX,WATCHLIST,62,2347,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,SUI,WATCHLIST,62,1061,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,SUN,WATCHLIST,62,2015,4,100.0,0.0,0.0,0.0,0,1.8,False
phase68_dynamic_admit_fast,2020-07-04,SYRUP,WATCHLIST,62,327,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,TAO,WATCHLIST,62,717,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,THETA,APPROVED,3,2545,1,100.0,17.946332916927222,0.0,-3.546142087634653,10,25.382916146159026,True
phase68_dynamic_admit_fast,2020-07-04,TIA,WATCHLIST,62,880,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,TON,WATCHLIST,62,598,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,TRUMP,WATCHLIST,62,434,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,TRX,APPROVED,15,2644,1,100.0,9.081693266548662,7.270666618926658,1.267124520052466,7,33.9134296598871,True
phase68_dynamic_admit_fast,2020-07-04,TWT,WATCHLIST,62,1887,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,UNI,WATCHLIST,62,2019,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,VET,WATCHLIST,1,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,VIRTUAL,WATCHLIST,62,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,WAL,WATCHLIST,62,170,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,WIF,WATCHLIST,62,754,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,WLD,WATCHLIST,62,979,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,WLFI,WATCHLIST,62,209,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,XAUT,WATCHLIST,62,3,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,XLM,WATCHLIST,1,2644,1,100.0,-3.8664973000235747,5.315354493717805,-4.806041624388925,10,14.062941856123947,False
phase68_dynamic_admit_fast,2020-07-04,XPL,WATCHLIST,62,185,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,XRP,WATCHLIST,1,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,XTZ,WATCHLIST,2,2378,1,100.0,2.82799049292235,-2.7890428445490825,-1.2690241276511287,10,-1.8821404174943093,False
phase68_dynamic_admit_fast,2020-07-04,ZEC,APPROVED,6,2565,1,100.0,0.4729637089987415,0.0,0.38071987266382656,3,2.2701248272526873,True
phase68_dynamic_admit_fast,2020-07-04,ZK,WATCHLIST,62,650,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-04,ZRO,WATCHLIST,62,647,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,2Z,WATCHLIST,63,178,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,AAVE,WATCHLIST,63,1991,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ADA,WATCHLIST,1,2644,1,100.0,53.86032584872162,-2.1316282072803006e-14,1.267124520052466,14,68.77472053082327,False
phase68_dynamic_admit_fast,2020-07-11,ALGO,SUSPENDED,4,2472,1,100.0,-24.386571100920285,-32.90675542553947,-12.387125025813361,22,-125.05348015276877,False
phase68_dynamic_admit_fast,2020-07-11,APT,WATCHLIST,63,1257,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ARB,WATCHLIST,63,1102,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ASTER,WATCHLIST,63,174,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ATOM,APPROVED,5,2526,1,100.0,0.630542250626732,0.0,-1.1329166541965705,5,3.238177813283415,True
phase68_dynamic_admit_fast,2020-07-11,AVAX,WATCHLIST,63,2014,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,AXS,WATCHLIST,63,1971,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,BCH,WATCHLIST,63,2313,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,BFUSD,WATCHLIST,63,228,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,BNB,APPROVED,1,2644,1,100.0,2.3174838954820984,0.0,0.3006582708154131,6,4.995867463129504,True
phase68_dynamic_admit_fast,2020-07-11,BONK,WATCHLIST,63,835,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,CAKE,WATCHLIST,63,1864,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,CFX,WATCHLIST,63,1826,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,CHZ,WATCHLIST,3,2396,1,100.0,-0.13237999001940182,-7.915078851093284,-4.093001717268518,19,-20.060711540804107,False
phase68_dynamic_admit_fast,2020-07-11,COMP,WATCHLIST,63,2103,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,CRV,WATCHLIST,63,2052,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,DASH,WATCHLIST,63,2558,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,DCR,WATCHLIST,63,2068,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,DEXE,WATCHLIST,63,1710,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,DOGE,APPROVED,2,2459,1,100.0,13.540895721799153,0.0,1.7989687379285186,22,18.377666545356163,True
phase68_dynamic_admit_fast,2020-07-11,DOT,WATCHLIST,63,2049,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ENA,WATCHLIST,63,726,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ENS,WATCHLIST,63,1600,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ETC,SUSPENDED,1,2644,1,100.0,-6.482559034326641,0.0,-4.317119670642434,3,-5.853198792908302,False
phase68_dynamic_admit_fast,2020-07-11,ETH,APPROVED,7,2644,1,100.0,22.58653705263378,0.9946182229555873,1.7893939423334722,35,33.982935071158785,True
phase68_dynamic_admit_fast,2020-07-11,ETHFI,WATCHLIST,63,741,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,FET,WATCHLIST,2,2586,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,FF,WATCHLIST,63,181,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,FIL,WATCHLIST,63,1991,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,FLOKI,WATCHLIST,63,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,FRAX,WATCHLIST,63,73,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,GNO,WATCHLIST,63,1672,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,GRT,WATCHLIST,63,1928,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,HBAR,WATCHLIST,63,2373,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ICP,WATCHLIST,63,1783,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,INJ,WATCHLIST,63,1985,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,IOTA,WATCHLIST,1,2644,1,100.0,9.706338916461512,-4.399167550938408,1.267124520052466,13,0.28473421268296667,False
phase68_dynamic_admit_fast,2020-07-11,JASMY,WATCHLIST,63,1588,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,JST,WATCHLIST,63,2056,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,JUP,WATCHLIST,63,788,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,KAIA,WATCHLIST,63,514,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,KITE,WATCHLIST,63,146,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,LDO,WATCHLIST,63,1420,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,LINK,WATCHLIST,2,2629,1,100.0,1.6918601625937058,-12.527598555103573,3.669072484440372,34,-35.62157918872914,False
phase68_dynamic_admit_fast,2020-07-11,LTC,WATCHLIST,1,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,LUNC,WATCHLIST,63,1297,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,MANA,WATCHLIST,63,2061,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,MORPHO,WATCHLIST,63,177,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,NEAR,WATCHLIST,63,1992,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,NEO,APPROVED,3,2644,1,100.0,9.824600270999277,0.0,1.267124520052466,7,13.030063558670395,True
phase68_dynamic_admit_fast,2020-07-11,NEXO,WATCHLIST,63,1430,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,NIGHT,WATCHLIST,63,18,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,ONDO,WATCHLIST,63,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,OP,WATCHLIST,63,1397,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,PAXG,WATCHLIST,63,2039,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,PENDLE,WATCHLIST,63,1000,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,PENGU,WATCHLIST,63,467,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,PEPE,WATCHLIST,63,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,POL,WATCHLIST,63,562,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,PUMP,WATCHLIST,63,199,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,PYTH,WATCHLIST,63,786,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,QNT,WATCHLIST,63,1704,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,RENDER,WATCHLIST,63,611,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,RLUSD,WATCHLIST,63,66,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,S,WATCHLIST,63,437,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,SAND,WATCHLIST,63,2053,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,SEI,WATCHLIST,63,957,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,SHIB,WATCHLIST,63,1784,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,SKY,WATCHLIST,63,193,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,SOL,WATCHLIST,63,2056,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,STRK,WATCHLIST,63,768,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,STX,WATCHLIST,63,2347,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,SUI,WATCHLIST,63,1061,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_fast,2020-07-11,SUN,WATCHLIST,63,2015,4,100.0,0.0,0.0,0.0,0,1.8,False
phase68_dynamic_admit_fast,2020-07-11,SYRUP,WATCHLIST,63,327,1,100.0,0.0,0.0,0.0,0,1.95,False
