profile,asset,file,source,history_days,start_date,end_date,daily_rows,max_gap_days,non_na_close_ratio
phase68_dynamic_admit_no_neo_bias,VET,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\VETUSDT_1d.csv,phase67_top100_downloads,2644,2019-01-01,2026-03-28,2644,1,100.0
phase68_dynamic_admit_no_neo_bias,VIRTUAL,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\VIRTUALUSDT_1d.csv,phase67_top100_downloads,352,2025-04-11,2026-03-28,352,1,100.0
phase68_dynamic_admit_no_neo_bias,WAL,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\WALUSDT_1d.csv,phase67_top100_downloads,170,2025-10-10,2026-03-28,170,1,100.0
phase68_dynamic_admit_no_neo_bias,WIF,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\WIFUSDT_1d.csv,phase67_top100_downloads,754,2024-03-05,2026-03-28,754,1,100.0
phase68_dynamic_admit_no_neo_bias,WLD,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\WLDUSDT_1d.csv,phase67_top100_downloads,979,2023-07-24,2026-03-28,979,1,100.0
phase68_dynamic_admit_no_neo_bias,WLFI,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\WLFIUSDT_1d.csv,phase67_top100_downloads,209,2025-09-01,2026-03-28,209,1,100.0
phase68_dynamic_admit_no_neo_bias,XAUT,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\XAUTUSDT_1d.csv,phase67_top100_downloads,3,2026-03-26,2026-03-28,3,1,100.0
phase68_dynamic_admit_no_neo_bias,XLM,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\XLMUSDT_1d.csv,phase67_top100_downloads,2644,2019-01-01,2026-03-28,2644,1,100.0
phase68_dynamic_admit_no_neo_bias,XPL,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\XPLUSDT_1d.csv,phase67_top100_downloads,185,2025-09-25,2026-03-28,185,1,100.0
phase68_dynamic_admit_no_neo_bias,XRP,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\XRPUSDT_1d.csv,phase67_top100_downloads,2644,2019-01-01,2026-03-28,2644,1,100.0
phase68_dynamic_admit_no_neo_bias,XTZ,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\XTZUSDT_1d.csv,phase67_top100_downloads,2378,2019-09-24,2026-03-28,2378,1,100.0
phase68_dynamic_admit_no_neo_bias,ZEC,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\ZECUSDT_1d.csv,phase67_top100_downloads,2565,2019-03-21,2026-03-28,2565,1,100.0
phase68_dynamic_admit_no_neo_bias,ZK,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\ZKUSDT_1d.csv,phase67_top100_downloads,650,2024-06-17,2026-03-28,650,1,100.0
phase68_dynamic_admit_no_neo_bias,ZRO,C:\Users\benda\Desktop\market_regime_v1\data\ohlcv_phase67_top100\ZROUSDT_1d.csv,phase67_top100_downloads,647,2024-06-20,2026-03-28,647,1,100.0
