model,asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,suspended_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,0.0,False,-1,ADA,,best_passed
phase66h_core_guardrail_A,XRP,-2.0791949986941276,-1.6794521644253102,-2.5263053057277833,9,-1e+18,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,0.0,True,5,ADA,,best_passed
phase66h_core_guardrail_A,ETH,-11.573758372358164,-9.34860537910074,-5.575113120634722,22,-1e+18,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,-12.446587875532945,True,5,ADA,,best_passed
phase66h_core_guardrail_A,BNB,-16.93056880642667,-13.675523673711165,-14.202173597141064,31,-1e+18,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,-42.35163191769858,True,6,ADA,,best_passed
phase66h_core_guardrail_A,TRX,-34.1642467251799,-27.59588116775835,-16.900230042519425,17,-1e+18,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,-20.65984086956474,True,5,ADA,,best_passed
phase66h_core_guardrail_A,ADA,20.446370293880967,0.0,0.0,9,32.01955544082145,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,XRP,-2.0791949986941276,-9.53199348526887,-2.5263053057277833,9,-1e+18,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,0.0,True,5,,,best_passed
phase66h_core_guardrail_A,ETH,-11.573758372358164,-17.102751791472294,-5.575113120634722,22,-1e+18,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,4.555615030168838,True,5,,,best_passed
phase66h_core_guardrail_A,BNB,-16.93056880642667,-24.40595803595562,-14.202173597141064,31,-1e+18,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,-43.51095472948214,True,6,,,best_passed
phase66h_core_guardrail_A,TRX,-34.1642467251799,-35.66114364055235,-16.900230042519425,17,-1e+18,False,phase66h_core_guardrail_A,2019-06-08,2019-06-15,7.105427357601002e-14,True,5,,,best_passed
phase66h_core_guardrail_A,ADA,22.807617483379275,0.0,0.0,9,35.561426225068914,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,-1,,,best_passed
