date,model_index,btc_index,model_authorized_exposure_x,model_authorized_return_net,model_authorized_return_gross,model_transition_cost,model_asset_transition_day
2022-07-09,5.3916982354336005,2.2230543545398396,0.0,0.0,0.0,0.0,False
2022-07-10,5.3916982354336005,2.2227866996088124,0.0,0.0,0.0,0.0,False
2022-07-11,5.3916982354336005,2.1475303685402514,0.0,0.0,0.0,0.0,False
2022-07-12,5.3916982354336005,2.0551379452336835,0.0,0.0,0.0,0.0,False
2022-07-13,5.3916982354336005,1.9900432365657812,0.0,0.0,0.0,0.0,False
2022-07-14,5.3916982354336005,2.0830625900761786,0.0,0.0,0.0,0.0,False
2022-07-15,5.3916982354336005,2.119501750051472,0.0,0.0,0.0,0.0,False
2022-07-16,5.3916982354336005,2.144331892114474,0.0,0.0,0.0,0.0,False
2022-07-17,5.3916982354336005,2.181964175416924,0.0,0.0,0.0,0.0,False
2022-07-18,5.3916982354336005,2.141196211653284,0.0,0.0,0.0,0.0,False
2022-07-19,5.3916982354336005,2.309304097179329,0.0,0.0,0.0,0.0,False
2022-07-20,5.3916982354336005,2.4087379040560015,0.0,0.0,0.0,0.0,False
2022-07-21,5.3916982354336005,2.3907041383570102,0.0,0.0,0.0,0.0,False
2022-07-22,5.3916982354336005,2.3833837759934116,0.0,0.0,0.0,0.0,False
2022-07-23,5.3916982354336005,2.335271772699197,0.0,0.0,0.0,0.0,False
2022-07-24,5.3916982354336005,2.3109512044471896,0.0,0.0,0.0,0.0,False
2022-07-25,5.3916982354336005,2.324184681902409,0.0,0.0,0.0,0.0,False
2022-07-26,5.3916982354336005,2.1938336421659463,0.0,0.0,0.0,0.0,False
2022-07-27,5.3916982354336005,2.1880450895614576,0.0,0.0,0.0,0.0,False
2022-07-28,5.3916982354336005,2.363013176858143,0.0,0.0,0.0,0.0,False
2022-07-29,5.3916982354336005,2.454730286184888,0.0,0.0,0.0,0.0,False
2022-07-30,5.3916982354336005,2.4477331686226065,0.0,0.0,0.0,0.0,False
2022-07-31,5.3916982354336005,2.43407864937204,0.0,0.0,0.0,0.0,False
2022-08-01,5.3916982354336005,2.39822524191888,0.0,0.0,0.0,0.0,False
2022-08-02,5.3916982354336005,2.395192505661931,0.0,0.0,0.0,0.0,False
2022-08-03,5.3916982354336005,2.366268272596253,0.0,0.0,0.0,0.0,False
2022-08-04,5.3916982354336005,2.348868643195388,0.0,0.0,0.0,0.0,False
2022-08-05,5.3916982354336005,2.328845995470455,0.0,0.0,0.0,0.0,False
2022-08-06,5.3916982354336005,2.3999958822318304,0.0,0.0,0.0,0.0,False
2022-08-07,5.3916982354336005,2.3630028824377187,0.0,0.0,0.0,0.0,False
2022-08-08,5.3916982354336005,2.3856691373275685,0.0,0.0,0.0,0.0,False
2022-08-09,5.3916982354336005,2.4512023883055383,0.0,0.0,0.0,0.0,False
2022-08-10,5.3916982354336005,2.3832942145357214,0.0,0.0,0.0,0.0,False
2022-08-11,5.3916982354336005,2.465930615606341,0.0,0.0,0.0,0.0,False
2022-08-12,5.3916982354336005,2.4637729050854436,0.0,0.0,0.0,0.0,False
2022-08-13,5.3916982354336005,2.51201358863496,0.0,0.0,0.0,0.0,False
2022-08-14,5.3916982354336005,2.51627136092238,0.0,0.0,0.0,0.0,False
2022-08-15,5.3916982354336005,2.502084620135886,0.0,0.0,0.0,0.0,False
2022-08-16,5.3916982354336005,2.48023883055384,0.0,0.0,0.0,0.0,False
2022-08-17,5.3916982354336005,2.455852378011118,0.0,0.0,0.0,0.0,False
2022-08-18,5.3916982354336005,2.4029915585752524,0.0,0.0,0.0,0.0,False
2022-08-19,5.3916982354336005,2.387425365451925,0.0,0.0,0.0,0.0,False
2022-08-20,5.3916982354336005,2.1447796994029233,0.0,0.0,0.0,0.0,False
2022-08-21,5.3916982354336005,2.1762476837554043,0.0,0.0,0.0,0.0,False
2022-08-22,5.3916982354336005,2.215019559398806,0.0,0.0,0.0,0.0,False
2022-08-23,5.3916982354336005,2.203083178917027,0.0,0.0,0.0,0.0,False
2022-08-24,5.3916982354336005,2.2162970969734404,0.0,0.0,0.0,0.0,False
2022-08-25,5.3916982354336005,2.199716903438336,0.0,0.0,0.0,0.0,False
2022-08-26,5.3916982354336005,2.2193782170063825,0.0,0.0,0.0,0.0,False
2022-08-27,5.3916982354336005,2.083502161828289,0.0,0.0,0.0,0.0,False
2022-08-28,5.3916982354336005,2.062754786905497,0.0,0.0,0.0,0.0,False
2022-08-29,5.3916982354336005,2.0131367099032325,0.0,0.0,0.0,0.0,False
2022-08-30,5.3916982354336005,2.0884496602841263,0.0,0.0,0.0,0.0,False
2022-08-31,5.3916982354336005,2.039636606959028,0.0,0.0,0.0,0.0,False
2022-09-01,5.3916982354336005,2.063870702079473,0.0,0.0,0.0,0.0,False
2022-09-02,5.3916982354336005,2.0725386040765903,0.0,0.0,0.0,0.0,False
2022-09-03,5.3916982354336005,2.0538377599341158,0.0,0.0,0.0,0.0,False
2022-09-04,5.3916982354336005,2.041635783405394,0.0,0.0,0.0,0.0,False
2022-09-05,5.3916982354336005,2.0589149680872967,0.0,0.0,0.0,0.0,False
2022-09-06,5.3916982354336005,2.0378155239859996,0.0,0.0,0.0,0.0,False
2022-09-07,5.3916982354336005,1.9343843936586371,0.0,0.0,0.0,0.0,False
2022-09-08,5.3916982354336005,1.986087090796788,0.0,0.0,0.0,0.0,False
2022-09-09,5.3916982354336005,1.9889376158122298,0.0,0.0,0.0,0.0,False
2022-09-10,5.3916982354336005,2.1990549722050647,0.0,0.0,0.0,0.0,False
2022-09-11,5.3916982354336005,2.2284548074943378,0.0,0.0,0.0,0.0,False
2022-09-12,5.3916982354336005,2.24694976322833,0.0,0.0,0.0,0.0,False
2022-09-13,5.3916982354336005,2.3054807494338068,0.0,0.0,0.0,0.0,False
2022-09-14,5.3916982354336005,2.076757257566399,0.0,0.0,0.0,0.0,False
2022-09-15,5.3916982354336005,2.0822699197035206,0.0,0.0,0.0,0.0,False
2022-09-16,5.3916982354336005,2.0281943586576077,0.0,0.0,0.0,0.0,False
2022-09-17,5.3916982354336005,2.0386349598517604,0.0,0.0,0.0,0.0,False
2022-09-18,5.3916982354336005,2.0704766316656373,0.0,0.0,0.0,0.0,False
2022-09-19,5.3916982354336005,1.9989139386452544,0.0,0.0,0.0,0.0,False
2022-09-20,5.3916982354336005,2.0112229771463865,0.0,0.0,0.0,0.0,False
2022-09-21,5.3916982354336005,1.943000823553634,0.0,0.0,0.0,0.0,False
2022-09-22,5.3916982354336005,1.9004900144121886,0.0,0.0,0.0,0.0,False
2022-09-23,5.3916982354336005,1.997285361334157,0.0,0.0,0.0,0.0,False
2022-09-24,5.3916982354336005,1.9856464896026353,0.0,0.0,0.0,0.0,False
2022-09-25,5.3916982354336005,1.9479092032118592,0.0,0.0,0.0,0.0,False
2022-09-26,5.3916982354336005,1.936290920321186,0.0,0.0,0.0,0.0,False
2022-09-27,5.3916982354336005,1.9792752728021412,0.0,0.0,0.0,0.0,False
2022-09-28,5.3916982354336005,1.9639798229359686,0.0,0.0,0.0,0.0,False
2022-09-29,5.3916982354336005,1.998437306979617,0.0,0.0,0.0,0.0,False
2022-09-30,5.3916982354336005,2.0167325509573812,0.0,0.0,0.0,0.0,False
2022-10-01,5.3916982354336005,1.9994451307391394,0.0,0.0,0.0,0.0,False
2022-10-02,5.3916982354336005,1.9880831789170272,0.0,0.0,0.0,0.0,False
2022-10-03,5.3916982354336005,1.961883878937616,0.0,0.0,0.0,0.0,False
2022-10-04,5.3916982354336005,2.020700020588841,0.0,0.0,0.0,0.0,False
2022-10-05,5.3916982354336005,2.0936606959028206,0.0,0.0,0.0,0.0,False
2022-10-06,5.3916982354336005,2.0751760345892523,0.0,0.0,0.0,0.0,False
2022-10-07,5.3916982354336005,2.0548352892732136,0.0,0.0,0.0,0.0,False
2022-10-08,5.3916982354336005,2.0105095738109946,0.0,0.0,0.0,0.0,False
2022-10-09,5.3916982354336005,1.99881820053531,0.0,0.0,0.0,0.0,False
2022-10-10,5.3916982354336005,2.001231212682726,0.0,0.0,0.0,0.0,False
2022-10-11,5.3916982354336005,1.9695151327980234,0.0,0.0,0.0,0.0,False
2022-10-12,5.3916982354336005,1.9621165328392012,0.0,0.0,0.0,0.0,False
2022-10-13,5.3916982354336005,1.9719065266625488,0.0,0.0,0.0,0.0,False
2022-10-14,5.3916982354336005,1.9946036648136711,0.0,0.0,0.0,0.0,False
2022-10-15,5.3916982354336005,1.9741537986411366,0.0,0.0,0.0,0.0,False
2022-10-16,5.3916982354336005,1.9629812641548283,0.0,0.0,0.0,0.0,False
2022-10-17,5.3916982354336005,1.9830121474161004,0.0,0.0,0.0,0.0,False
2022-10-18,5.3916982354336005,2.012402717726992,0.0,0.0,0.0,0.0,False
2022-10-19,5.3916982354336005,1.9896479308214947,0.0,0.0,0.0,0.0,False
2022-10-20,5.3916982354336005,1.9686380481778873,0.0,0.0,0.0,0.0,False
2022-10-21,5.3916982354336005,1.9602553016265183,0.0,0.0,0.0,0.0,False
2022-10-22,5.3916982354336005,1.9728608194358657,0.0,0.0,0.0,0.0,False
2022-10-23,5.3916982354336005,1.9769703520691786,0.0,0.0,0.0,0.0,False
2022-10-24,5.3916982354336005,2.0146592546839615,0.0,0.0,0.0,0.0,False
2022-10-25,5.3916982354336005,1.989973234506897,0.0,0.0,0.0,0.0,False
2022-10-26,5.3916982354336005,2.067018735845172,0.0,0.0,0.0,0.0,False
2022-10-27,5.3916982354336005,2.138316862260655,0.0,0.0,0.0,0.0,False
2022-10-28,5.3916982354336005,2.0892639489396747,0.0,0.0,0.0,0.0,False
2022-10-29,5.3916982354336005,2.119810582664196,0.0,0.0,0.0,0.0,False
2022-10-30,5.3916982354336005,2.142235948116121,0.0,0.0,0.0,0.0,False
2022-10-31,5.3916982354336005,2.123479514103356,0.0,0.0,0.0,0.0,False
2022-11-01,5.3916982354336005,2.109402923615401,0.0,0.0,0.0,0.0,False
2022-11-02,5.3916982354336005,2.108586576075767,0.0,0.0,0.0,0.0,False
2022-11-03,5.3916982354336005,2.0745151327980236,0.0,0.0,0.0,0.0,False
2022-11-04,5.3916982354336005,2.0802058884084826,0.0,0.0,0.0,0.0,False
2022-11-05,5.3916982354336005,2.1771175622812438,0.0,0.0,0.0,0.0,False
2022-11-06,5.3916982354336005,2.1926466954910437,0.0,0.0,0.0,0.0,False
2022-11-07,5.3916982354336005,2.152108297302862,0.0,0.0,0.0,0.0,False
2022-11-08,5.3916982354336005,2.1196901379452333,0.0,0.0,0.0,0.0,False
2022-11-09,5.3916982354336005,1.9091393864525428,0.0,0.0,0.0,0.0,False
2022-11-10,5.3916982354336005,1.639147621988882,0.0,0.0,0.0,0.0,False
2022-11-11,5.3916982354336005,1.8120702079472926,0.0,0.0,0.0,0.0,False
2022-11-12,5.3916982354336005,1.7572555075149268,0.0,0.0,0.0,0.0,False
2022-11-13,5.3916982354336005,1.730817376981676,0.0,0.0,0.0,0.0,False
2022-11-14,5.3916982354336005,1.6812620959439983,0.0,0.0,0.0,0.0,False
2022-11-15,5.3916982354336005,1.7106979617047562,0.0,0.0,0.0,0.0,False
2022-11-16,5.3916982354336005,1.7398157298744081,0.0,0.0,0.0,0.0,False
2022-11-17,5.3916982354336005,1.7152161828289068,0.0,0.0,0.0,0.0,False
2022-11-18,5.3916982354336005,1.7184023059501752,0.0,0.0,0.0,0.0,False
2022-11-19,5.3916982354336005,1.7191095326333128,0.0,0.0,0.0,0.0,False
2022-11-20,5.3916982354336005,1.7192382128886143,0.0,0.0,0.0,0.0,False
2022-11-21,5.3916982354336005,1.6758801729462631,0.0,0.0,0.0,0.0,False
2022-11-22,5.3916982354336005,1.6245923409512046,0.0,0.0,0.0,0.0,False
2022-11-23,5.3916982354336005,1.6705744286596664,0.0,0.0,0.0,0.0,False
2022-11-24,5.3916982354336005,1.7091939468807906,0.0,0.0,0.0,0.0,False
2022-11-25,5.3916982354336005,1.7088274655136915,0.0,0.0,0.0,0.0,False
2022-11-26,5.3916982354336005,1.7007772287420218,0.0,0.0,0.0,0.0,False
2022-11-27,5.3916982354336005,1.6942155651636814,0.0,0.0,0.0,0.0,False
2022-11-28,5.3916982354336005,1.6912466543133622,0.0,0.0,0.0,0.0,False
2022-11-29,5.3916982354336005,1.6689499691167387,0.0,0.0,0.0,0.0,False
2022-11-30,5.3916982354336005,1.692702285361334,0.0,0.0,0.0,0.0,False
2022-12-01,5.3916982354336005,1.7670918262301831,0.0,0.0,0.0,0.0,False
2022-12-02,5.3916982354336005,1.747786699608812,0.0,0.0,0.0,0.0,False
2022-12-03,5.3916982354336005,1.7595357216388718,0.0,0.0,0.0,0.0,False
2022-12-04,5.3916982354336005,1.7382334774552193,0.0,0.0,0.0,0.0,False
2022-12-05,5.3916982354336005,1.7610304714844556,0.0,0.0,0.0,0.0,False
2022-12-06,5.3916982354336005,1.7465873996294008,0.0,0.0,0.0,0.0,False
2022-12-07,5.3916982354336005,1.7592093885114266,0.0,0.0,0.0,0.0,False
2022-12-08,5.3916982354336005,1.7332345068972617,0.0,0.0,0.0,0.0,False
2022-12-09,5.3916982354336005,1.773121268272596,0.0,0.0,0.0,0.0,False
2022-12-10,5.3916982354336005,1.7632859789993824,0.0,0.0,0.0,0.0,False
2022-12-11,5.3916982354336005,1.7631758287008443,0.0,0.0,0.0,0.0,False
2022-12-12,5.3916982354336005,1.7588068766728433,0.0,0.0,0.0,0.0,False
2022-12-13,5.3916982354336005,1.7715596046942557,0.0,0.0,0.0,0.0,False
2022-12-14,5.3916982354336005,1.829917644636607,0.0,0.0,0.0,0.0,False
2022-12-15,5.3916982354336005,1.8328196417541691,0.0,0.0,0.0,0.0,False
2022-12-16,5.3916982354336005,1.7867984352480955,0.0,0.0,0.0,0.0,False
2022-12-17,5.3916982354336005,1.7121165328392012,0.0,0.0,0.0,0.0,False
2022-12-18,5.3916982354336005,1.727150504426601,0.0,0.0,0.0,0.0,False
2022-12-19,5.3916982354336005,1.7231830347951411,0.0,0.0,0.0,0.0,False
2022-12-20,5.3916982354336005,1.6922874202182419,0.0,0.0,0.0,0.0,False
2022-12-21,5.3916982354336005,1.7393607164916616,0.0,0.0,0.0,0.0,False
2022-12-22,5.3916982354336005,1.7320032942145358,0.0,0.0,0.0,0.0,False
2022-12-23,5.3916982354336005,1.7317171093267452,0.0,0.0,0.0,0.0,False
2022-12-24,5.3916982354336005,1.7272513897467574,0.0,0.0,0.0,0.0,False
2022-12-25,5.3916982354336005,1.733140827671402,0.0,0.0,0.0,0.0,False
2022-12-26,5.3916982354336005,1.7327681696520487,0.0,0.0,0.0,0.0,False
2022-12-27,5.3916982354336005,1.7417531397982293,0.0,0.0,0.0,0.0,False
2022-12-28,5.3916982354336005,1.7197920527074326,0.0,0.0,0.0,0.0,False
2022-12-29,5.3916982354336005,1.7034506897261683,0.0,0.0,0.0,0.0,False
2022-12-30,5.3916982354336005,1.7123193329215567,0.0,0.0,0.0,0.0,False
2022-12-31,5.3916982354336005,1.7096438130533251,0.0,0.0,0.0,0.0,False
2023-01-01,5.3916982354336005,1.7028793493926293,0.0,0.0,0.0,0.0,False
2023-01-02,5.3916982354336005,1.7106413423924232,0.0,0.0,0.0,0.0,False
2023-01-03,5.3916982354336005,1.716366069590282,0.0,0.0,0.0,0.0,False
2023-01-04,5.3916982354336005,1.7166615194564547,0.0,0.0,0.0,0.0,False
2023-01-05,5.3916982354336005,1.7346469013794523,0.0,0.0,0.0,0.0,False
2023-01-06,5.3916982354336005,1.7327414041589457,0.0,0.0,0.0,0.0,False
2023-01-07,5.3916982354336005,1.7449361745933705,0.0,0.0,0.0,0.0,False
2023-01-08,5.3916982354336005,1.744269096149887,0.0,0.0,0.0,0.0,False
2023-01-09,5.3916982354336005,1.7632108297302864,0.0,0.0,0.0,0.0,False
2023-01-10,5.3916982354336005,1.7684826024294833,0.0,0.0,0.0,0.0,False
2023-01-11,5.3916982354336005,1.7954128062590076,0.0,0.0,0.0,0.0,False
2023-01-12,5.3916982354336005,1.8471546221947703,0.0,0.0,0.0,0.0,False
2023-01-13,5.3916982354336005,1.9401502985381922,0.0,0.0,0.0,0.0,False
2023-01-14,5.3916982354336005,2.0516790199711754,0.0,0.0,0.0,0.0,False
2023-01-15,5.3916982354336005,2.1569652048589663,0.0,0.0,0.0,0.0,False
2023-01-16,5.3916982354336005,2.148753345686638,0.0,0.0,0.0,0.0,False
2023-01-17,5.3916982354336005,2.1809398805847233,0.0,0.0,0.0,0.0,False
2023-01-18,5.3916982354336005,2.1754467778464073,0.0,0.0,0.0,0.0,False
2023-01-19,5.3916982354336005,2.128625694873379,0.0,0.0,0.0,0.0,False
2023-01-20,5.3916982354336005,2.16919806464896,0.0,0.0,0.0,0.0,False
2023-01-21,5.3916982354336005,2.3333333333333335,0.0,0.0,0.0,0.0,False
2023-01-22,5.3916982354336005,2.34541383570105,0.0,0.0,0.0,0.0,False
2023-01-23,5.356585786649719,2.3374531603870703,1.25,-0.006512317131015729,-0.004242681607401766,0.0018124999999999999,True
2023-01-24,5.346846502723452,2.3592557134033356,0.0,-0.0018181887333045869,0.0,0.0018181887333045869,True
2023-01-25,5.346846502723452,2.3298270537368744,0.0,0.0,0.0,0.0,False
2023-01-26,5.461247809283786,2.373936586370187,1.25,0.021396033438039266,0.02366566896165323,0.0018124999999999999,True
2023-01-27,5.451373171783582,2.3687101091208564,0.0,-0.0018081284433599971,0.0,0.0018081284433599971,True
2023-01-28,5.458104921879113,2.3753510397364628,1.25,0.001234872367640375,0.003504507891254338,0.0018124999999999999,True
2023-01-29,5.448196606653822,2.369919703520692,0.0,-0.0018153398234564552,0.0,0.0018153398234564552,True
2023-01-30,5.569190786712108,2.4442423306567838,0.75,0.022208115601136273,0.023520615601136274,0.0010875,True
2023-01-31,5.294095817383142,2.3499464690137946,1.25,-0.04939586016434076,-0.048223461960117536,0.0007152626806092629,True
2023-02-01,5.378927819246999,2.380598105826642,1.2642239683993444,0.016023888646917093,0.016489964533420255,0.0,False
2023-02-02,5.715839397431071,2.443011117974058,1.0,0.06263545254846649,0.06621320012753729,0.0032777475790708053,True
2023-02-03,5.61807047573468,2.418090385011324,1.0033668626154817,-0.01710491056490003,-0.01680279435001995,0.0,False
2023-02-04,5.70035294158499,2.412178299361746,1.25,0.014646036607354805,0.01546025952960245,0.000357087398633681,True
2023-02-05,5.60164509873825,2.401447395511633,1.2471938132837816,-0.01731609320655405,-0.01686072148941613,0.0,False
2023-02-06,5.466656234981665,2.360810170887379,1.2520130667541032,-0.02409807500782071,-0.023639674187012842,0.0,False
2023-02-07,5.412155610635786,2.3432695079267036,1.2587057788383134,-0.00996964542916088,-0.009507037957082014,0.0,False
2023-02-08,5.760628471762761,2.392672431542104,1.261778222368482,0.064387073505826,0.06485161213799641,0.0,False
2023-02-09,5.640537894650395,2.363789376158122,1.2463791298562936,-0.020846783940506104,-0.020391924286196017,0.0,False
2023-02-10,5.129625973509417,2.243960263537163,1.2520892394184873,-0.09057858145506618,-0.0901201327565323,0.0,False
2023-02-11,5.216896316933791,2.2261879761169445,1.2777014956620387,0.017013003262822353,0.017487550342539293,0.0,False
2023-02-12,5.207262755645856,2.250568252007412,0.0,-0.0018466077726454677,0.0,0.0018466077726454677,True
2023-02-13,5.207262755645856,2.2423687461395923,0.0,0.0,0.0,0.0,False
2023-02-14,5.207262755645856,2.2415719579987647,0.0,0.0,0.0,0.0,False
2023-02-15,5.4709522791505565,2.2853448630842084,1.0,0.050638797364085525,0.052388797364085526,0.00145,True
2023-02-16,5.463006184916546,2.503898497014618,0.0,-0.0014524151973126886,0.0,0.0014524151973126886,True
2023-02-17,5.463006184916546,2.4210129709697346,0.0,0.0,0.0,0.0,False
2023-02-18,5.539913960299008,2.5291579164093063,1.0,0.014077922077922052,0.015827922077922052,0.00145,True
2023-02-19,5.5155204034662955,2.5357267860819435,1.0017257056503253,-0.004403237488438514,-0.004102152809794644,0.0,False
2023-02-20,5.353366452873695,2.498714226889026,1.25,-0.02939957406207631,-0.028582890382107956,0.0003595481563543944,True
2023-02-21,5.2450998055539015,2.5575344863084206,1.2584139435521016,-0.02022403066796894,-0.01976160662665211,0.0,False
2023-02-22,5.23548491374636,2.5170547663166563,0.0,-0.0018331189422479592,0.0,0.0018331189422479592,True
2023-02-23,5.23548491374636,2.4894183652460367,0.0,0.0,0.0,0.0,False
2023-02-24,5.23548491374636,2.4645048383775996,0.0,0.0,0.0,0.0,False
2023-02-25,5.23548491374636,2.386662548898497,0.0,0.0,0.0,0.0,False
2023-02-26,5.23548491374636,2.383886143710109,0.0,0.0,0.0,0.0,False
2023-02-27,5.23548491374636,2.4248352892732137,0.0,0.0,0.0,0.0,False
2023-02-28,5.23548491374636,2.41837451101503,0.0,0.0,0.0,0.0,False
2023-03-01,5.23548491374636,2.382290508544369,0.0,0.0,0.0,0.0,False
2023-03-02,5.23548491374636,2.4325468396129297,0.0,0.0,0.0,0.0,False
2023-03-03,5.23548491374636,2.41561869466749,0.0,0.0,0.0,0.0,False
2023-03-04,5.23548491374636,2.3012497426394893,0.0,0.0,0.0,0.0,False
2023-03-05,5.23548491374636,2.3004498661725346,0.0,0.0,0.0,0.0,False
2023-03-06,5.23548491374636,2.309063207741404,0.0,0.0,0.0,0.0,False
2023-03-07,5.23548491374636,2.306918879967058,0.0,0.0,0.0,0.0,False
2023-03-08,5.23548491374636,2.2852130945027795,0.0,0.0,0.0,0.0,False
2023-03-09,5.23548491374636,2.2343390982087707,0.0,0.0,0.0,0.0,False
2023-03-10,5.23548491374636,2.096171505044266,0.0,0.0,0.0,0.0,False
2023-03-11,5.23548491374636,2.0743967469631457,0.0,0.0,0.0,0.0,False
2023-03-12,5.23548491374636,2.1057988470249125,0.0,0.0,0.0,0.0,False
2023-03-13,5.23548491374636,2.2645717521103563,0.0,0.0,0.0,0.0,False
2023-03-14,5.23548491374636,2.4822184476014,0.0,0.0,0.0,0.0,False
2023-03-15,5.23548491374636,2.53967572575664,0.0,0.0,0.0,0.0,False
2023-03-16,5.23548491374636,2.500067943174799,0.0,0.0,0.0,0.0,False
2023-03-17,5.23548491374636,2.5734795141033557,0.0,0.0,0.0,0.0,False
2023-03-18,5.23548491374636,2.8201698579369983,0.0,0.0,0.0,0.0,False
2023-03-19,5.23548491374636,2.76997014618077,0.0,0.0,0.0,0.0,False
2023-03-20,5.23548491374636,2.8796448424953676,0.0,0.0,0.0,0.0,False
2023-03-21,5.23548491374636,2.853305538398188,0.0,0.0,0.0,0.0,False
2023-03-22,5.23548491374636,2.893536133415689,0.0,0.0,0.0,0.0,False
2023-03-23,5.23548491374636,2.8053294214535724,0.0,0.0,0.0,0.0,False
2023-03-24,5.23548491374636,2.9128494955733992,0.0,0.0,0.0,0.0,False
2023-03-25,5.23548491374636,2.8262775375746343,0.0,0.0,0.0,0.0,False
2023-03-26,5.23548491374636,2.8271525633106855,0.0,0.0,0.0,0.0,False
2023-03-27,5.23548491374636,2.8791486514309246,0.0,0.0,0.0,0.0,False
2023-03-28,5.23548491374636,2.7923512456248716,0.0,0.0,0.0,0.0,False
2023-03-29,5.248323927463447,2.806368128474367,0.75,0.0024523065061990367,0.0037648065061990366,0.0010875,True
2023-03-30,5.242601757267631,2.9183240683549516,0.0,-0.0010902852558075588,0.0,0.0010902852558075588,True
2023-03-31,5.242601757267631,2.885374716903438,0.0,0.0,0.0,0.0,False
2023-04-01,5.242601757267631,2.930343833642166,0.0,0.0,0.0,0.0,False
2023-04-02,5.242601757267631,2.929044677784641,0.0,0.0,0.0,0.0,False
2023-04-03,5.242601757267631,2.9001307391393865,0.0,0.0,0.0,0.0,False
2023-04-04,5.242601757267631,2.861848877908174,0.0,0.0,0.0,0.0,False
2023-04-05,5.287411858582493,2.8994718962322423,0.75,0.008547302158273479,0.009859802158273479,0.0010875,True
2023-04-06,5.286858890306138,2.8999392629194976,0.7534200929715313,-0.00010458203203093927,0.0001214439958605201,0.0,False
2023-04-07,5.266402700994542,2.8859203211859175,0.753620352115196,-0.0038692519955666124,-0.0036431658899320537,0.0,False
2023-04-08,5.247181378333741,2.8727959645871937,0.7528903085540796,-0.0036498011550029725,-0.0034239340624367485,0.0,False
2023-04-09,5.2505289254245495,2.876094296891085,0.7522117979807197,0.0006379705311182228,0.0008636340705124387,0.0,False
2023-04-10,5.303850497147324,2.9157669343215975,0.7525952984289764,0.010155466712044186,0.010381245301572879,0.0,False
2023-04-11,5.298041753049521,3.0509934115709285,0.0,-0.0010951937843886993,0.0,0.0010951937843886993,True
2023-04-12,5.366581193002277,3.1089592340951206,0.75,0.012936749679880394,0.014249249679880394,0.0010875,True
2023-04-13,5.29088958543661,3.0768035824583078,1.25,-0.01410425088962868,-0.0129286238639649,0.000718491502049817,True
2023-04-14,5.396356025635443,3.1268107885526044,1.2547689522470438,0.01993359311241981,0.020393726123267487,0.0,False
2023-04-15,5.414565823109275,3.1363938645254272,1.2502408852708113,0.0033744618381969104,0.003831748768343513,0.0,False
2023-04-16,5.373923637769179,3.118704961910644,1.249855045883543,-0.007506083898109534,-0.007049039484259529,0.0,False
2023-04-17,5.426864519420243,3.1196891085031915,1.0,0.009851439138245802,0.013417136625195392,0.0032656974869495915,True
2023-04-18,5.310399953885249,3.02967572575664,1.003530912913282,-0.021460746830553823,-0.021158527503155968,0.0,False
2023-04-19,5.4005590589483665,3.127445954292773,1.25,0.016977837045428927,0.017791792631594305,0.0003568200625514167,True
2023-04-20,4.854736879174885,2.964494543957175,1.2466267665329283,-0.1010677179558088,-0.10061270265142332,0.0,False
2023-04-21,4.882015232790678,2.907520074119827,1.2748613958722723,0.005618914947338872,0.0060916769047854894,0.0,False
2023-04-22,4.8729981321124685,2.8065513691579165,0.0,-0.0018470037982768043,0.0,0.0018470037982768043,True
2023-04-23,4.8729981321124685,2.8635834877496396,0.0,0.0,0.0,0.0,False
2023-04-24,4.8729981321124685,2.840291332098003,0.0,0.0,0.0,0.0,False
2023-04-25,4.8729981321124685,2.832090796788141,0.0,0.0,0.0,0.0,False
2023-04-26,4.8729981321124685,2.9134033353922173,0.0,0.0,0.0,0.0,False
2023-04-27,4.8729981321124685,2.925189417335804,0.0,0.0,0.0,0.0,False
2023-04-28,4.8729981321124685,3.034050854436895,0.0,0.0,0.0,0.0,False
2023-04-29,4.8729981321124685,3.0174686020177064,0.0,0.0,0.0,0.0,False
2023-04-30,4.8729981321124685,3.009105414865143,0.0,0.0,0.0,0.0,False
2023-05-01,4.8729981321124685,3.0093885114268066,0.0,0.0,0.0,0.0,False
2023-05-02,4.8729981321124685,2.8894646901379453,0.0,0.0,0.0,0.0,False
2023-05-03,4.8729981321124685,2.9513948939674695,0.0,0.0,0.0,0.0,False
2023-05-04,4.8729981321124685,2.9880749433806875,0.0,0.0,0.0,0.0,False
2023-05-05,4.8729981321124685,2.968721432983323,0.0,0.0,0.0,0.0,False
2023-05-06,4.8729981321124685,3.037430512662137,0.0,0.0,0.0,0.0,False
2023-05-07,4.8729981321124685,2.969753963351863,0.0,0.0,0.0,0.0,False
2023-05-08,4.8729981321124685,2.9267129915585754,0.0,0.0,0.0,0.0,False
2023-05-09,4.8729981321124685,2.848342598311715,0.0,0.0,0.0,0.0,False
2023-05-10,4.8729981321124685,2.844171299155857,0.0,0.0,0.0,0.0,False
2023-05-11,4.8729981321124685,2.8411303273625697,0.0,0.0,0.0,0.0,False
2023-05-12,4.8729981321124685,2.7762620959439985,0.0,0.0,0.0,0.0,False
2023-05-13,4.8729981321124685,2.7583909820877084,0.0,0.0,0.0,0.0,False
2023-05-14,4.8729981321124685,2.756358863495985,0.0,0.0,0.0,0.0,False
2023-05-15,4.8729981321124685,2.771011941527692,0.0,0.0,0.0,0.0,False
2023-05-16,4.8729981321124685,2.79618591723286,0.0,0.0,0.0,0.0,False
