signal_data_day,selected_asset,target_exposure,source_file,source_row,signal_available_at,availability_basis,availability_source_file
2020-10-16,BNB,1.25,signal_lineage.csv,897,2020-10-17 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-17,ETH,1.0,signal_lineage.csv,898,2020-10-18 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-18,ETH,1.0,signal_lineage.csv,899,2020-10-19 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-19,ETH,1.25,signal_lineage.csv,900,2020-10-20 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-20,ETH,1.25,signal_lineage.csv,901,2020-10-21 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-21,ETH,1.25,signal_lineage.csv,902,2020-10-22 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-22,ETH,1.25,signal_lineage.csv,903,2020-10-23 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-23,ETH,1.25,signal_lineage.csv,904,2020-10-24 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-24,ETH,1.25,signal_lineage.csv,905,2020-10-25 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-25,ETH,1.25,signal_lineage.csv,906,2020-10-26 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-26,ETH,1.25,signal_lineage.csv,907,2020-10-27 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-27,ETH,1.25,signal_lineage.csv,908,2020-10-28 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-28,BTC,1.0,signal_lineage.csv,909,2020-10-29 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-29,BTC,1.0,signal_lineage.csv,910,2020-10-30 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-30,BTC,1.25,signal_lineage.csv,911,2020-10-31 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-10-31,BTC,1.25,signal_lineage.csv,912,2020-11-01 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-01,BTC,1.25,signal_lineage.csv,913,2020-11-02 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-02,BTC,1.25,signal_lineage.csv,914,2020-11-03 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-03,BTC,1.25,signal_lineage.csv,915,2020-11-04 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-04,BTC,1.25,signal_lineage.csv,916,2020-11-05 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-05,BTC,1.25,signal_lineage.csv,917,2020-11-06 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-06,BTC,1.25,signal_lineage.csv,918,2020-11-07 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-07,BTC,1.25,signal_lineage.csv,919,2020-11-08 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-08,BTC,1.25,signal_lineage.csv,920,2020-11-09 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-09,BTC,1.25,signal_lineage.csv,921,2020-11-10 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-10,BTC,1.25,signal_lineage.csv,922,2020-11-11 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-11,BTC,1.25,signal_lineage.csv,923,2020-11-12 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-12,BTC,1.25,signal_lineage.csv,924,2020-11-13 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-13,BTC,1.25,signal_lineage.csv,925,2020-11-14 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-14,BTC,1.25,signal_lineage.csv,926,2020-11-15 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-15,BTC,1.25,signal_lineage.csv,927,2020-11-16 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-16,BTC,1.25,signal_lineage.csv,928,2020-11-17 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-17,BTC,1.25,signal_lineage.csv,929,2020-11-18 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-18,BTC,1.25,signal_lineage.csv,930,2020-11-19 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-19,BTC,1.25,signal_lineage.csv,931,2020-11-20 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-20,BTC,1.25,signal_lineage.csv,932,2020-11-21 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-21,XRP,1.0,signal_lineage.csv,933,2020-11-22 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-22,ETH,1.0,signal_lineage.csv,934,2020-11-23 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-23,ETH,1.0,signal_lineage.csv,935,2020-11-24 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-24,ETH,1.25,signal_lineage.csv,936,2020-11-25 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-25,ETH,1.25,signal_lineage.csv,937,2020-11-26 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-26,CASH,0.0,signal_lineage.csv,938,2020-11-27 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-27,CASH,0.0,signal_lineage.csv,939,2020-11-28 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-28,BTC,1.0,signal_lineage.csv,940,2020-11-29 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-29,BTC,1.0,signal_lineage.csv,941,2020-11-30 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-11-30,BTC,1.25,signal_lineage.csv,942,2020-12-01 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-01,BTC,1.25,signal_lineage.csv,943,2020-12-02 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-02,BTC,1.25,signal_lineage.csv,944,2020-12-03 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-03,BTC,1.25,signal_lineage.csv,945,2020-12-04 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-04,BTC,1.25,signal_lineage.csv,946,2020-12-05 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-05,BTC,1.25,signal_lineage.csv,947,2020-12-06 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-06,BTC,1.25,signal_lineage.csv,948,2020-12-07 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-07,BTC,1.25,signal_lineage.csv,949,2020-12-08 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-08,CASH,0.0,signal_lineage.csv,950,2020-12-09 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-09,CASH,0.0,signal_lineage.csv,951,2020-12-10 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-10,CASH,0.0,signal_lineage.csv,952,2020-12-11 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-11,CASH,0.0,signal_lineage.csv,953,2020-12-12 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-12,CASH,0.0,signal_lineage.csv,954,2020-12-13 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-13,BTC,1.25,signal_lineage.csv,955,2020-12-14 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-14,BTC,1.25,signal_lineage.csv,956,2020-12-15 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-15,CASH,0.0,signal_lineage.csv,957,2020-12-16 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-16,BTC,1.0,signal_lineage.csv,958,2020-12-17 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-17,BTC,1.0,signal_lineage.csv,959,2020-12-18 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-18,BTC,1.25,signal_lineage.csv,960,2020-12-19 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-19,BTC,1.25,signal_lineage.csv,961,2020-12-20 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-20,BTC,1.25,signal_lineage.csv,962,2020-12-21 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-21,BTC,1.25,signal_lineage.csv,963,2020-12-22 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-22,BTC,1.25,signal_lineage.csv,964,2020-12-23 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-23,BTC,1.25,signal_lineage.csv,965,2020-12-24 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-24,BTC,1.25,signal_lineage.csv,966,2020-12-25 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-25,BTC,1.25,signal_lineage.csv,967,2020-12-26 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-26,BTC,1.25,signal_lineage.csv,968,2020-12-27 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-27,BTC,1.25,signal_lineage.csv,969,2020-12-28 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-28,BTC,1.25,signal_lineage.csv,970,2020-12-29 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-29,BTC,1.25,signal_lineage.csv,971,2020-12-30 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-30,BTC,1.25,signal_lineage.csv,972,2020-12-31 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2020-12-31,BTC,1.25,signal_lineage.csv,973,2021-01-01 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-01,BTC,1.25,signal_lineage.csv,974,2021-01-02 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-02,BTC,1.25,signal_lineage.csv,975,2021-01-03 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-03,BTC,1.25,signal_lineage.csv,976,2021-01-04 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-04,CASH,0.0,signal_lineage.csv,977,2021-01-05 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-05,CASH,0.0,signal_lineage.csv,978,2021-01-06 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-06,CASH,0.0,signal_lineage.csv,979,2021-01-07 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-07,CASH,0.0,signal_lineage.csv,980,2021-01-08 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-08,CASH,0.0,signal_lineage.csv,981,2021-01-09 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-09,CASH,0.0,signal_lineage.csv,982,2021-01-10 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-10,CASH,0.0,signal_lineage.csv,983,2021-01-11 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-11,CASH,0.0,signal_lineage.csv,984,2021-01-12 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-12,CASH,0.0,signal_lineage.csv,985,2021-01-13 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-13,CASH,0.0,signal_lineage.csv,986,2021-01-14 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-14,CASH,0.0,signal_lineage.csv,987,2021-01-15 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-15,CASH,0.0,signal_lineage.csv,988,2021-01-16 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-16,CASH,0.0,signal_lineage.csv,989,2021-01-17 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-17,CASH,0.0,signal_lineage.csv,990,2021-01-18 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-18,CASH,0.0,signal_lineage.csv,991,2021-01-19 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-19,CASH,0.0,signal_lineage.csv,992,2021-01-20 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-20,CASH,0.0,signal_lineage.csv,993,2021-01-21 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-21,CASH,0.0,signal_lineage.csv,994,2021-01-22 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-22,CASH,0.0,signal_lineage.csv,995,2021-01-23 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-23,CASH,0.0,signal_lineage.csv,996,2021-01-24 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-24,CASH,0.0,signal_lineage.csv,997,2021-01-25 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-25,CASH,0.0,signal_lineage.csv,998,2021-01-26 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-26,CASH,0.0,signal_lineage.csv,999,2021-01-27 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-27,CASH,0.0,signal_lineage.csv,1000,2021-01-28 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-28,CASH,0.0,signal_lineage.csv,1001,2021-01-29 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-29,CASH,0.0,signal_lineage.csv,1002,2021-01-30 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-30,CASH,0.0,signal_lineage.csv,1003,2021-01-31 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-01-31,CASH,0.0,signal_lineage.csv,1004,2021-02-01 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-01,CASH,0.0,signal_lineage.csv,1005,2021-02-02 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-02,CASH,0.0,signal_lineage.csv,1006,2021-02-03 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-03,CASH,0.0,signal_lineage.csv,1007,2021-02-04 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-04,CASH,0.0,signal_lineage.csv,1008,2021-02-05 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-05,CASH,0.0,signal_lineage.csv,1009,2021-02-06 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-06,CASH,0.0,signal_lineage.csv,1010,2021-02-07 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-07,CASH,0.0,signal_lineage.csv,1011,2021-02-08 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-08,CASH,0.0,signal_lineage.csv,1012,2021-02-09 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-09,CASH,0.0,signal_lineage.csv,1013,2021-02-10 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-10,CASH,0.0,signal_lineage.csv,1014,2021-02-11 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-11,CASH,0.0,signal_lineage.csv,1015,2021-02-12 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-12,CASH,0.0,signal_lineage.csv,1016,2021-02-13 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-13,CASH,0.0,signal_lineage.csv,1017,2021-02-14 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-14,CASH,0.0,signal_lineage.csv,1018,2021-02-15 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-15,CASH,0.0,signal_lineage.csv,1019,2021-02-16 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-16,CASH,0.0,signal_lineage.csv,1020,2021-02-17 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-17,CASH,0.0,signal_lineage.csv,1021,2021-02-18 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-18,CASH,0.0,signal_lineage.csv,1022,2021-02-19 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-19,CASH,0.0,signal_lineage.csv,1023,2021-02-20 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-20,CASH,0.0,signal_lineage.csv,1024,2021-02-21 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-21,CASH,0.0,signal_lineage.csv,1025,2021-02-22 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-22,CASH,0.0,signal_lineage.csv,1026,2021-02-23 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-23,CASH,0.0,signal_lineage.csv,1027,2021-02-24 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-24,CASH,0.0,signal_lineage.csv,1028,2021-02-25 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-25,CASH,0.0,signal_lineage.csv,1029,2021-02-26 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-26,CASH,0.0,signal_lineage.csv,1030,2021-02-27 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-27,CASH,0.0,signal_lineage.csv,1031,2021-02-28 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-02-28,CASH,0.0,signal_lineage.csv,1032,2021-03-01 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-01,CASH,0.0,signal_lineage.csv,1033,2021-03-02 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-02,CASH,0.0,signal_lineage.csv,1034,2021-03-03 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-03,CASH,0.0,signal_lineage.csv,1035,2021-03-04 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-04,CASH,0.0,signal_lineage.csv,1036,2021-03-05 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-05,CASH,0.0,signal_lineage.csv,1037,2021-03-06 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-06,CASH,0.0,signal_lineage.csv,1038,2021-03-07 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-07,CASH,0.0,signal_lineage.csv,1039,2021-03-08 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-08,CASH,0.0,signal_lineage.csv,1040,2021-03-09 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-09,CASH,0.0,signal_lineage.csv,1041,2021-03-10 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-10,CASH,0.0,signal_lineage.csv,1042,2021-03-11 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-11,CASH,0.0,signal_lineage.csv,1043,2021-03-12 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-12,CASH,0.0,signal_lineage.csv,1044,2021-03-13 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-13,CASH,0.0,signal_lineage.csv,1045,2021-03-14 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-14,CASH,0.0,signal_lineage.csv,1046,2021-03-15 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-15,CASH,0.0,signal_lineage.csv,1047,2021-03-16 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-16,CASH,0.0,signal_lineage.csv,1048,2021-03-17 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-17,CASH,0.0,signal_lineage.csv,1049,2021-03-18 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-18,CASH,0.0,signal_lineage.csv,1050,2021-03-19 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-19,BTC,1.25,signal_lineage.csv,1051,2021-03-20 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-20,BTC,1.25,signal_lineage.csv,1052,2021-03-21 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-21,BTC,1.25,signal_lineage.csv,1053,2021-03-22 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-22,CASH,0.0,signal_lineage.csv,1054,2021-03-23 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-23,CASH,0.0,signal_lineage.csv,1055,2021-03-24 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-24,BTC,1.0,signal_lineage.csv,1056,2021-03-25 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-25,CASH,0.0,signal_lineage.csv,1057,2021-03-26 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-26,BTC,1.0,signal_lineage.csv,1058,2021-03-27 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
2021-03-27,BTC,1.0,signal_lineage.csv,1059,2021-03-28 12:00:00+00:00,assumed_D_plus_1_12UTC_no_complete_historical_runtime_log,documented_proxy_schedule
