policy,ablation,delta_cagr,delta_dd,cagr,max_drawdown,calmar,sharpe,total_return,turnover,cost_drag,max_realized_exposure,without_best_day_cagr,without_top_three_trades_cagr,asset_log_growth_share,trade_log_growth_share,net_log_growth,asset_log_growth,trade_log_growth_sum,log_reconciliation_error,trade_log_reconciliation_error,bankrupt,days,closed_episodes,fold_returns,profitable_fold_fraction,worst_fold_return
aggressive_2.5__calmar,entry_plus_one,-0.03311961824874898,-0.0019586000952336313,0.05725972403038382,0.6666590211460455,0.08589057106277406,0.33556375533105964,0.37605267369013595,29.054969157021798,0.07106359044918599,2.3015419437647457,0.019333149181724796,-0.06721327675133626,1.3168019021634692,0.9173892535725011,0.31921901907654443,"[-0.1561213788494313, 0.17947387127387343, -0.24048799750037356, 0.06311087194522833, 0.11686105819466475, -0.04566652019851986, 0.052279819690286056, 0.01705657594894552, -0.0580801872412211, 0.1518121855801294, 0.42034821152675045, -0.18136749129378574]",0.3192190190765466,1.942890293094024e-15,2.1649348980190553e-15,False,2094,134,"[0.4267141851570284, 0.0, -0.2755917300296691, 0.23204121675135303, 0.0670898109496092, 0.012717860929470692]",0.6666666666666666,-0.2755917300296691
aggressive_2.5__calmar,all_signals_plus_one,0.08586173445840517,-0.08016946455166873,0.17624107673753797,0.5884481566896104,0.2995014509502493,0.6470700304439853,1.5360611746991197,39.79174852249624,0.09382509881946331,2.302593836385138,0.13405377170855193,0.03959000344078234,0.46187279949883375,0.32540734007251504,0.9306121587994622,"[-0.34315384709684826, 0.2856316169711614, -0.22665376684992802, 0.15234870735150804, 0.017206951393459347, -0.006981710427187644, 0.2609163416791797, 0.12363142298797909, 0.05839952974082598, 0.42982444303236084, 0.30242608122808307, -0.12298361121113223]",0.9306121587994618,8.881784197001252e-16,4.440892098500626e-16,False,2094,188,"[0.698970575490824, 0.0, 0.13657050123633496, 0.12997466335853947, 0.09590806418035913, 0.06055857441368362]",0.8333333333333334,0.0
aggressive_3__growth,no_fee,0.024805917168487124,-0.014174764133204842,0.05693564822043973,0.7239148422475801,0.07864964896101362,0.3360883681216648,0.3736362593337115,53.01306268471512,0.10135061712891472,2.60152983508911,0.019011337925711747,-0.10923868340633891,2.0663527071456547,1.3046763900397889,0.31746142755449575,"[-0.16030859825637805, 0.1512694122945838, -0.6362861538662076, 0.1312357383144802, 0.06281535260003966, -0.0189285816725298, 0.12671898470964935, 0.07367066831782512, 0.07088571889443758, -0.09160600309489104, 0.6559872802415564, -0.0479923909280767]",0.31746142755448864,6.8833827526759706e-15,7.105427357601002e-15,False,2094,201,"[0.6700504242779259, 0.0, -0.3726386536302593, -0.012786223703673216, 0.3223913755479426, 0.004276244229514781]",0.5,-0.3726386536302593
aggressive_3__growth,no_slippage,0.05637416771316994,-0.03280854434308478,0.08850389876512255,0.7052810620377001,0.12548741704394673,0.40793743934554155,0.6261047545440863,53.03186471946283,0.07221718756466537,2.60152983508911,0.049435095112935645,-0.083230938331187,1.4259431791565018,0.8539463535345508,0.4861874337392944,"[-0.1530646323545582, 0.16035269456344164, -0.6213528093666439, 0.15195683630167273, 0.06954160215746011, -0.016494332167721643, 0.14238005995622086, 0.0868212978309343, 0.07859995431087335, -0.07409596741049315, 0.6932756549321505, -0.03173292501403996]",0.4861874337392964,2.1649348980190553e-15,1.9984014443252818e-15,False,2094,201,"[0.7210460132729546, 0.0, -0.3273142343199755, 0.010985622301515008, 0.3614627092582112, 0.02045314933118303]",0.6666666666666666,-0.3273142343199755
aggressive_3__growth,no_funding,0.05121979373836116,-0.01605338664060396,0.08334952479031377,0.722036219740181,0.1154367641284068,0.3963735135173827,0.5824516077312769,52.972135993816465,0.07680959719103389,2.59925529592793,0.04445929346397359,-0.09106648994030198,1.5661409629126568,0.9053676016612963,0.4589752949359426,"[-0.1611615317606208, 0.16042113890378729, -0.6224674741385675, 0.1351852323745852, 0.06619265217270733, -0.017413403932087252, 0.1466911542665877, 0.07516041747616002, 0.06918034002240141, -0.07969349753934621, 0.7188200103640978, -0.03193974327376035]",0.45897529493594386,2.1094237467877974e-15,1.27675647831893e-15,False,2094,201,"[0.6884773578432477, 0.0, -0.36600799821915464, 0.034274433435977913, 0.40913420047936877, 0.014292636779724699]",0.6666666666666666,-0.36600799821915464
aggressive_3__growth,zero_cost,0.13780548110348456,-0.06818358254006485,0.16993521215543717,0.6699060238407201,0.25367022553575624,0.5840470812187734,1.4590973917675063,53.018022660812456,0.0,2.59925529592793,0.12790338948181001,-0.020106597852164954,0.9083242716921628,0.4647287124024922,0.8997943686992425,"[-0.1420070071426326, 0.18436760355455684, -0.5831077742513584, 0.18978888459882964, 0.0834813186003046, -0.010998119339798423, 0.18798159843787124, 0.10982417383816911, 0.08951400727802883, -0.037270294705469685, 0.8173050646214488, 0.010914913209296972]",0.8997943686992469,4.440892098500626e-15,4.440892098500626e-15,False,2094,201,"[0.8277981723609906, 0.0, -0.24107859801317377, 0.10125329458002774, 0.5216017212792219, 0.05794350958525829]",0.6666666666666666,-0.24107859801317377
aggressive_3__growth,no_protection,0.08676270291990762,-0.08517612595310764,0.11889243397186022,0.6529134804276773,0.1820952354881419,0.4730800150691646,0.9041731718044317,51.92273342682094,0.129196151661712,2.60152983508911,0.07875493962342972,-0.05652047122833426,1.0333755167465224,0.6418334858071395,0.6440478838112894,"[-0.22454894864466443, 0.24519440521675967, -0.6544579492332997, 0.1142856512128762, 0.09535811839904963, -0.02091999839719578, 0.11390637103008823, 0.07219569914751457, 0.04272395861112861, 0.13793713520860465, 0.6655433147429954, 0.056830126517435534]",0.6440478838112923,3.219646771412954e-15,2.886579864025407e-15,False,2094,194,"[0.6821587308105386, 0.0, -0.059746705310601445, -0.03346687506666923, 0.28752907388470783, -0.032567179925859]",0.3333333333333333,-0.059746705310601445
aggressive_3__growth,no_resize,0.02809152511728996,0.014223079062644306,0.060221256169242565,0.7523126854434292,0.08004817323231346,0.36027409336798477,0.39829784169856053,50.8321171885008,0.12713460344913297,2.6128959337045927,0.009683381817395587,-0.1715175181880233,2.7896953901311,2.0150791032934476,0.33525566954531605,"[-0.16900359623583006, 0.07595331745479843, -0.6958267231213842, 0.12266048485545075, 0.15481971297812608, -0.019997495021059714, 0.1510864538078983, 0.07731064862139772, 0.06339322641842529, -0.06904361667196672, 0.9352611958458835, -0.2913579393864249]",0.33525566954531444,1.4988010832439613e-15,1.609823385706477e-15,False,2094,201,"[0.8531684557360586, 0.0, -0.3920587556016548, 0.11403780991200851, 0.12300473869404227, -0.007931499538381015]",0.5,-0.3920587556016548
aggressive_3__growth,BTC_substitution,-0.01892518722466585,-0.35715859764071956,0.013204543827286752,0.38093100874006536,0.034663872261176544,0.17289922521845272,0.07810727951320673,14.641910487686399,0.060917111062110965,2.681228666223929,-0.004142880272765992,-0.08271215032861023,0.9999999999999675,3.4168398457907845,0.0752069847089622,"[0.0, 0.0, 0.0, 0.07520698470895976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07520698470895962,2.4424906541753444e-15,2.581268532253489e-15,False,2094,43,"[0.03352086892956607, 0.0, -0.14051401345772618, 0.3211555653406928, -0.18761098073529203, 0.13080032544783404]",0.5,-0.18761098073529203
aggressive_3__growth,entry_plus_one,0.1134838248783423,-0.08003592181542696,0.1456135559302949,0.658053684565358,0.22127914385354763,0.5540342576280182,1.1800637569321513,36.242327523749104,0.09115592399331054,2.5221484262476612,0.10451750612429667,-0.001409060148051533,0.5377786835715028,0.37575742415087354,0.7793541226724856,"[-0.19707631239029874, 0.203087937827764, -0.21018631836398477, 0.11314522469963643, 0.3060004364900492, -0.0456665201985192, 0.1976634369565642, 0.09150916282897625, -0.06404500677186321, 0.08505311132308485, 0.41912003412683285, -0.11925106385575503]",0.7793541226724864,1.2212453270876722e-15,7.771561172376096e-16,False,2094,130,"[0.6126149255757789, 0.0, -0.290937447094647, 0.38674188568366574, 0.26815867402421745, 0.08413843149808953]",0.6666666666666666,-0.290937447094647
aggressive_3__growth,all_signals_plus_one,0.18784414945685923,-0.1770758039081628,0.21997388050881184,0.5610138024726221,0.3921006569522801,0.6901397830199665,2.1264590543559985,52.438522671835834,0.12486584186875867,2.5950194251757455,0.17621804572095345,0.054245003249017376,0.4032127807018603,0.26566167430986376,1.1399010716196134,"[-0.35613918597984096, 0.19192110001156756, -0.47551145730425604, 0.187352086752684, 0.20712917135266198, -0.006981710427186728, 0.4563015292025964, 0.15290497263952993, 0.028496730593004, 0.4596226808127747, 0.3175498685213739, -0.022744714555293335]",1.1399010716196154,1.9984014443252818e-15,1.9984014443252818e-15,False,2094,197,"[1.0547815133415477, 0.0, -0.0010065402719326988, 0.22264067912427987, 0.29490081567821536, -0.037968915687862204]",0.5,-0.037968915687862204
