model,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,cash_days_pct,btc_days_pct,base_days_pct,doge_days_pct,trade_count,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,asset,signal_days_pct,trigger_days,passes_2025_guardrail,source,delta_vs_phase63_cagr_pct,delta_vs_phase63_max_drawdown_pct,delta_vs_phase63_since2021_cagr_pct,delta_vs_phase63_since2023_cagr_pct,delta_vs_phase63_since2025_cagr_pct,score_lb,doge_fast_ma,doge_slow_ma,doge_min_score,doge_edge_vs_base,doge_risk_ma,doge_risk_buffer,doge_vol_lb,doge_vol_cap,cooldown_days,doge_data_start,doge_data_end,doge_history_days,doge_non_na_close_ratio,doge_max_gap_days
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm150_rb+00_v20_060_cd0,2874,7283.411159577052,72.75572941190714,-41.51429351940603,1.4545112062148553,1.4423289838157336,41.8580375782881,8.281141266527488,46.659707724425886,3.2011134307585247,816,338.05912503354057,32.81935044717284,-41.51429351940601,357.72298002263545,60.7128141372312,-33.63812416321916,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.2011134307585247,92,False,phase65b_exact_doge_guardrail,-28.835293159580814,-8.056138489451612,-35.40029515049139,-64.96571511807318,-75.65544713839617,45.0,20.0,100.0,0.08,0.06,150.0,0.0,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm200_rb+00_v20_060_cd0,2874,7284.588568435098,72.75923028155573,-43.334838206991854,1.4539969640805068,1.4358629419209146,41.8580375782881,8.281141266527488,46.764091858037574,3.0967292971468336,812,337.01603684824573,32.75852632222114,-43.33483820699179,356.6330690829586,60.59335255971698,-37.78066503171811,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.0967292971468336,89,False,phase65b_exact_doge_guardrail,-28.831792289932224,-9.876683177037435,-35.46111927544309,-65.08517669558739,-75.65544713839617,45.0,20.0,150.0,0.08,0.06,200.0,0.0,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm150_rb-03_v20_060_cd0,2874,7273.603154158873,72.72654765094775,-43.31488954306304,1.4534725495466836,1.4370488999363378,41.8580375782881,8.281141266527488,46.764091858037574,3.0967292971468336,814,336.36592585484004,32.72055796669835,-43.31488954306294,355.9537755258969,60.51879813339258,-37.75876105114377,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.0967292971468336,89,False,phase65b_exact_doge_guardrail,-28.864474920540204,-9.85673451310862,-35.499087630965874,-65.1597311219118,-75.65544713839617,45.0,20.0,150.0,0.16,0.06,150.0,-0.03,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm150_rb+00_v20_060_cd0,2874,7273.603154158873,72.72654765094775,-43.31488954306304,1.4534725495466836,1.4370488999363378,41.8580375782881,8.281141266527488,46.764091858037574,3.0967292971468336,814,336.36592585484004,32.72055796669835,-43.31488954306294,355.9537755258969,60.51879813339258,-37.75876105114377,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.0967292971468336,89,False,phase65b_exact_doge_guardrail,-28.864474920540204,-9.85673451310862,-35.499087630965874,-65.1597311219118,-75.65544713839617,45.0,20.0,150.0,0.16,0.06,150.0,0.0,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm200_rb-03_v20_060_cd0,2874,7196.27348992754,72.49527444463281,-43.90936696026435,1.450320926337061,1.4345300920820243,41.8580375782881,8.281141266527488,46.764091858037574,3.0967292971468336,816,331.78959731872595,32.45198629653174,-43.909366960264265,351.17202206978,59.9918121860459,-38.411507613256134,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.0967292971468336,89,False,phase65b_exact_doge_guardrail,-29.095748126855142,-10.451211930309931,-35.76765930113248,-65.68671706925849,-75.65544713839617,45.0,20.0,150.0,0.12,0.06,200.0,-0.03,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm150_rb-03_v20_060_cd0,2874,7133.357631216212,72.3055252524172,-44.39303719935664,1.4477852256837334,1.4330855031032508,41.8580375782881,8.281141266527488,46.72929714683368,3.1315240083507305,816,328.0662701524109,32.23177299091129,-44.393037199356556,347.28156000935684,59.56021074008775,-38.94258596312834,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.1315240083507305,90,False,phase65b_exact_doge_guardrail,-29.285497319070757,-10.934882169402222,-35.98787260675294,-66.11831851521663,-75.65544713839617,45.0,20.0,150.0,0.12,0.06,150.0,-0.03,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm150_rb+00_v20_060_cd0,2874,7133.357631216212,72.3055252524172,-44.39303719935664,1.4477852256837334,1.4330855031032508,41.8580375782881,8.281141266527488,46.72929714683368,3.1315240083507305,816,328.0662701524109,32.23177299091129,-44.393037199356556,347.28156000935684,59.56021074008775,-38.94258596312834,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.1315240083507305,90,False,phase65b_exact_doge_guardrail,-29.285497319070757,-10.934882169402222,-35.98787260675294,-66.11831851521663,-75.65544713839617,45.0,20.0,150.0,0.12,0.06,150.0,0.0,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm200_rb-03_v20_060_cd0,2874,7130.7685424457095,72.29768594807922,-44.51516620751856,1.4477723519993535,1.431789954807117,41.8580375782881,8.281141266527488,46.694502435629786,3.1663187195546274,816,327.91304925146767,32.222677759941696,-44.5151662075185,347.1214612387264,59.54239440291924,-39.07668574203532,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.1663187195546274,91,False,phase65b_exact_doge_guardrail,-29.293336623408734,-11.057011177564142,-35.99696783772253,-66.13613485238514,-75.65544713839617,45.0,20.0,150.0,0.08,0.06,200.0,-0.03,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm150_rb-03_v20_060_cd0,2874,7068.417533726153,72.10815410823885,-44.9936126320293,1.4452366204655032,1.4303440220919277,41.8580375782881,8.281141266527488,46.659707724425886,3.2011134307585247,816,324.2231496082329,32.002845700327875,-44.99361263202925,343.2659272156499,59.11200532753422,-39.60202825247855,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.2011134307585247,92,False,phase65b_exact_doge_guardrail,-29.482868463249105,-11.535457602074878,-36.21679989733635,-66.56652392777016,-75.65544713839617,45.0,20.0,150.0,0.08,0.06,150.0,-0.03,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm150_rb+00_v20_060_cd0,2874,7068.417533726153,72.10815410823885,-44.9936126320293,1.4452366204655032,1.4303440220919277,41.8580375782881,8.281141266527488,46.659707724425886,3.2011134307585247,816,324.2231496082329,32.002845700327875,-44.99361263202925,343.2659272156499,59.11200532753422,-39.60202825247855,47.71373175975704,38.2415436137695,-33.63812416321915,DOGE,3.2011134307585247,92,False,phase65b_exact_doge_guardrail,-29.482868463249105,-11.535457602074878,-36.21679989733635,-66.56652392777016,-75.65544713839617,45.0,20.0,150.0,0.08,0.06,150.0,0.0,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm200_rb-03_v30_060_cd0,2874,19784.28517789454,95.93512908244097,-43.59237155567085,1.4138924511226973,1.8295313811253235,41.8580375782881,8.315935977731385,47.42519137091163,2.4008350730688934,822,1267.5187787556054,65.29258057914247,-43.59237155567087,883.4804456312355,104.01233787080982,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.4008350730688934,69,False,phase65b_exact_doge_guardrail,-5.6558934890469885,-10.134216525716432,-2.927065018521759,-21.666191384494567,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,200.0,-0.03,30.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm200_rb+00_v30_060_cd0,2874,19784.28517789454,95.93512908244097,-43.59237155567085,1.4138924511226973,1.8295313811253235,41.8580375782881,8.315935977731385,47.42519137091163,2.4008350730688934,822,1267.5187787556054,65.29258057914247,-43.59237155567087,883.4804456312355,104.01233787080982,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.4008350730688934,69,False,phase65b_exact_doge_guardrail,-5.6558934890469885,-10.134216525716432,-2.927065018521759,-21.666191384494567,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,200.0,0.0,30.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm150_rb-03_v30_060_cd0,2874,19311.395669913018,95.33669334333925,-44.933861854306066,1.4087712846656608,1.8224196594458635,41.8580375782881,8.315935977731385,47.390396659707726,2.4356297842727903,822,1234.9963482706435,64.52993376813652,-44.933861854306066,883.4804456312355,104.01233787080982,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.4356297842727903,70,False,phase65b_exact_doge_guardrail,-6.2543292281487055,-11.475706824351647,-3.6897118295277096,-21.666191384494567,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,150.0,-0.03,30.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm150_rb+00_v30_060_cd0,2874,19311.395669913018,95.33669334333925,-44.933861854306066,1.4087712846656608,1.8224196594458635,41.8580375782881,8.315935977731385,47.390396659707726,2.4356297842727903,822,1234.9963482706435,64.52993376813652,-44.933861854306066,883.4804456312355,104.01233787080982,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.4356297842727903,70,False,phase65b_exact_doge_guardrail,-6.2543292281487055,-11.475706824351647,-3.6897118295277096,-21.666191384494567,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,150.0,0.0,30.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm150_rb-03_v20_060_cd0,2874,5986.961818228282,68.56807773197038,-43.59237155567086,1.39715273772564,1.3818960613148519,41.8580375782881,8.315935977731385,47.45998608211552,2.3660403618649966,824,441.50701756991555,38.341203157537706,-43.59237155567085,391.2378416564064,64.29442664952954,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.3660403618649966,68,False,phase65b_exact_doge_guardrail,-33.02294483951758,-10.13421652571644,-29.87844244012652,-61.38410260577484,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,150.0,-0.03,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm150_rb+00_v20_060_cd0,2874,5986.961818228282,68.56807773197038,-43.59237155567086,1.39715273772564,1.3818960613148519,41.8580375782881,8.315935977731385,47.45998608211552,2.3660403618649966,824,441.50701756991555,38.341203157537706,-43.59237155567085,391.2378416564064,64.29442664952954,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.3660403618649966,68,False,phase65b_exact_doge_guardrail,-33.02294483951758,-10.13421652571644,-29.87844244012652,-61.38410260577484,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,150.0,0.0,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm200_rb-03_v20_060_cd0,2874,5986.961818228282,68.56807773197038,-43.59237155567086,1.39715273772564,1.3818960613148519,41.8580375782881,8.315935977731385,47.45998608211552,2.3660403618649966,824,441.50701756991555,38.341203157537706,-43.59237155567085,391.2378416564064,64.29442664952954,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.3660403618649966,68,False,phase65b_exact_doge_guardrail,-33.02294483951758,-10.13421652571644,-29.87844244012652,-61.38410260577484,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,200.0,-0.03,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f30_s150_m08_e00_rm200_rb+00_v20_060_cd0,2874,5986.961818228282,68.56807773197038,-43.59237155567086,1.39715273772564,1.3818960613148519,41.8580375782881,8.315935977731385,47.45998608211552,2.3660403618649966,824,441.50701756991555,38.341203157537706,-43.59237155567085,391.2378416564064,64.29442664952954,-33.14573392161354,47.06914848057606,37.74059230865285,-29.89592441120613,DOGE,2.3660403618649966,68,False,phase65b_exact_doge_guardrail,-33.02294483951758,-10.13421652571644,-29.87844244012652,-61.38410260577484,-76.15639844351283,20.0,30.0,150.0,0.08,0.0,200.0,0.0,20.0,0.06,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm150_rb-03_v30_060_cd3,2874,62460.84066026175,126.66038098598813,-48.417670696899876,1.5884663759963882,2.1229557695508836,41.8580375782881,7.724425887265135,45.3375086986778,5.080027835768963,780,3057.971362585091,94.12875474014808,-48.4176706968999,1319.1753137606136,128.73619840651932,-33.806898326292355,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.080027835768963,88,False,phase65b_exact_doge_guardrail,25.069358414500172,-14.959515666945457,25.909109142483857,3.057669151214938,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm150_rb-03_v30_060_cd3,2874,61534.69646580664,126.23116270437107,-49.638735971694615,1.5853777704826977,2.1214611672809935,41.8580375782881,7.759220598469033,45.51148225469729,4.871259568545581,784,3011.221082172512,93.57325158749181,-49.63873597169468,1298.165989654962,127.67457837201488,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.871259568545581,86,False,phase65b_exact_doge_guardrail,24.64014013288312,-16.180580941740196,25.353605989827585,1.9960491167104948,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm150_rb-03_v30_060_cd3,2874,55598.432866586336,123.33810187777017,-49.087631962447155,1.565806634746201,2.0941738171218276,41.8580375782881,7.828810020876826,45.19832985386221,5.11482254697286,773,2704.4259708840245,89.75033127208756,-49.087631962447176,1160.2939197934245,120.42018256435516,-34.399912728690815,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.11482254697286,87,False,phase65b_exact_doge_guardrail,21.747079306282217,-15.629476932492736,21.53068567442334,-5.2583466909492245,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm150_rb+00_v30_060_cd3,2874,55598.432866586336,123.33810187777017,-49.087631962447155,1.565806634746201,2.0941738171218276,41.8580375782881,7.828810020876826,45.19832985386221,5.11482254697286,773,2704.4259708840245,89.75033127208756,-49.087631962447176,1160.2939197934245,120.42018256435516,-34.399912728690815,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.11482254697286,87,False,phase65b_exact_doge_guardrail,21.747079306282217,-15.629476932492736,21.53068567442334,-5.2583466909492245,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm150_rb-03_v30_060_cd3,2874,55322.91065244343,123.19739366081275,-49.79550093710488,1.5649210247785248,2.091540789123693,41.8580375782881,7.8636047320807245,45.47668754349339,4.801670146137787,777,2690.5533785482808,89.56962476448696,-49.79550093710492,1154.0596515495754,120.0795086524539,-33.806898326292334,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.801670146137787,84,False,phase65b_exact_doge_guardrail,21.606371089324796,-16.337345907150464,21.349979166822735,-5.599020602850487,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm150_rb+00_v30_060_cd3,2874,55322.91065244343,123.19739366081275,-49.79550093710488,1.5649210247785248,2.091540789123693,41.8580375782881,7.8636047320807245,45.47668754349339,4.801670146137787,777,2690.5533785482808,89.56962476448696,-49.79550093710492,1154.0596515495754,120.0795086524539,-33.806898326292334,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.801670146137787,84,False,phase65b_exact_doge_guardrail,21.606371089324796,-16.337345907150464,21.349979166822735,-5.599020602850487,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm150_rb-03_v30_060_cd3,2874,54773.87904513479,122.9151748717773,-50.29283780538082,1.562713687376704,2.0926403536789366,41.8580375782881,7.8636047320807245,45.372303409881695,4.906054279749479,777,2662.9095397699,89.2073570621087,-50.29283780538088,1141.636659360138,119.39715917125157,-34.39991272869084,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.906054279749479,85,False,phase65b_exact_doge_guardrail,21.32415230028934,-16.8346827754264,20.987711464444473,-6.28137008405281,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm150_rb+00_v30_060_cd3,2874,54773.87904513479,122.9151748717773,-50.29283780538082,1.562713687376704,2.0926403536789366,41.8580375782881,7.8636047320807245,45.372303409881695,4.906054279749479,777,2662.9095397699,89.2073570621087,-50.29283780538088,1141.636659360138,119.39715917125157,-34.39991272869084,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.906054279749479,85,False,phase65b_exact_doge_guardrail,21.32415230028934,-16.8346827754264,20.987711464444473,-6.28137008405281,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm150_rb+00_v30_060_cd3,2874,54566.059663367836,122.80770605748685,-48.417670696899876,1.56185370231782,2.0853337649027317,41.8580375782881,7.828810020876826,45.3375086986778,4.975643702157273,779,2659.4554213198,89.16188589409823,-48.4176706968999,1140.084397141024,119.3115694173617,-33.806898326292355,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.975643702157273,87,False,phase65b_exact_doge_guardrail,21.2166834859989,-14.959515666945457,20.942240296434008,-6.366959837942687,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm150_rb-03_v30_060_cd3,2874,54295.64426706763,122.6673320022758,-49.134854594677144,1.5609675813117052,2.0827070085307122,41.8580375782881,7.8636047320807245,45.61586638830898,4.662491301322199,783,2645.8052838135577,88.98173978556756,-49.13485459467722,1133.9500988988689,118.97260894010691,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.662491301322199,84,False,phase65b_exact_doge_guardrail,21.076309430787845,-15.676699564722725,20.76209418790333,-6.705920315197474,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm150_rb+00_v30_060_cd3,2874,54295.64426706763,122.6673320022758,-49.134854594677144,1.5609675813117052,2.0827070085307122,41.8580375782881,7.8636047320807245,45.61586638830898,4.662491301322199,783,2645.8052838135577,88.98173978556756,-49.13485459467722,1133.9500988988689,118.97260894010691,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.662491301322199,84,False,phase65b_exact_doge_guardrail,21.076309430787845,-15.676699564722725,20.76209418790333,-6.705920315197474,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm200_rb-03_v30_060_cd3,2874,57038.09326127966,124.06359721725026,-47.7716789617715,1.571968874204064,2.1077288748673273,41.8580375782881,7.828810020876826,45.3375086986778,4.975643702157273,777,2776.91312702722,90.6829834240519,-47.77167896177146,1123.0061324425146,118.36499171975655,-36.34079498318472,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.975643702157273,85,False,phase65b_exact_doge_guardrail,22.472574645762307,-14.31352393181708,22.463337826387672,-7.313537535547837,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm200_rb+00_v30_060_cd3,2874,56992.80361899669,124.04101855513771,-47.81307694763088,1.5719640159715849,2.1029097108779844,41.8580375782881,7.828810020876826,45.51148225469729,4.801670146137787,775,2774.632785507834,90.65393435055147,-47.813076947630826,1122.0367351965353,118.31098995419404,-36.39125348571204,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.801670146137787,83,False,phase65b_exact_doge_guardrail,22.449995983649757,-14.354921917676464,22.43428875288724,-7.367539301110341,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm150_rb+00_v30_060_cd3,2874,53756.78898770823,122.38578344221098,-49.638735971694615,1.5587611302551305,2.0837883852024923,41.8580375782881,7.8636047320807245,45.51148225469729,4.7668754349338895,783,2618.6047295557364,88.62059553184756,-49.63873597169468,1121.72631638435,118.29369136607801,-33.806898326292334,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.7668754349338895,85,False,phase65b_exact_doge_guardrail,20.794760870723024,-16.180580941740196,20.40094993418333,-7.384837889226375,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm200_rb-03_v30_060_cd3,2874,56755.44951069222,123.92243192129567,-48.4978445181282,1.571083578925354,2.1050859650993297,41.8580375782881,7.8636047320807245,45.61586638830898,4.662491301322199,779,2762.6819640687536,90.5013887160879,-48.49784451812818,1116.9563148771256,118.02749424068723,-35.7038632360848,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.662491301322199,82,False,phase65b_exact_doge_guardrail,22.331409349807714,-15.039689488173778,22.281743118423677,-7.65103501461715,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm200_rb-03_v30_060_cd3,2874,56192.22685670961,123.63929636788176,-49.00803625781127,1.5688730239907647,2.1062093695926363,41.8580375782881,7.8636047320807245,45.51148225469729,4.7668754349338895,781,2734.3236035740842,90.13734041206357,-49.00803625781124,1104.9008765445703,117.35150696457114,-36.34079498318474,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.7668754349338895,83,False,phase65b_exact_doge_guardrail,22.0482737963938,-15.54988122785685,21.91769481439934,-8.32702229073324,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm200_rb+00_v30_060_cd3,2874,56147.607677592154,123.61676046213672,-49.04845426382748,1.5688676531479677,2.101402249109967,41.8580375782881,7.8636047320807245,45.68545581071677,4.592901878914405,779,2732.0770199939625,90.10837446304372,-49.048454263827466,1103.945830154842,117.29775583426698,-36.39125348571206,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.592901878914405,81,False,phase65b_exact_doge_guardrail,22.02573789064877,-15.590299233873061,21.88872886537949,-8.380773421037404,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm200_rb+00_v30_060_cd3,2874,56147.607677592154,123.61676046213672,-49.04845426382748,1.5688676531479677,2.101402249109967,41.8580375782881,7.8636047320807245,45.68545581071677,4.592901878914405,779,2732.0770199939625,90.10837446304372,-49.048454263827466,1103.945830154842,117.29775583426698,-36.39125348571206,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.592901878914405,81,False,phase65b_exact_doge_guardrail,22.02573789064877,-15.590299233873061,21.88872886537949,-8.380773421037404,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm200_rb-03_v30_060_cd3,2874,55979.03588156431,123.53147845004275,-47.0844009307364,1.5680113698731828,2.0988141616141265,41.8580375782881,7.828810020876826,45.47668754349339,4.836464857341684,783,2730.780205098042,90.09164574624727,-47.08440093073638,1103.39454045636,117.2667152468526,-33.80689832629237,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.836464857341684,85,False,phase65b_exact_doge_guardrail,21.9404558785548,-13.626245900781981,21.87200014858304,-8.411814008451785,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm200_rb+00_v30_060_cd3,2874,55934.58568503708,123.50895340900027,-47.12634367709438,1.5680058269670119,2.094010932248602,41.8580375782881,7.828810020876826,45.650661099512874,4.662491301322199,781,2728.536430138936,90.06268675845533,-47.12634367709436,1102.440688041066,117.21298508558023,-33.80689832629237,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.662491301322199,83,False,phase65b_exact_doge_guardrail,21.917930837512316,-13.668188647139964,21.843041160791103,-8.465544169724154,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm200_rb-03_v30_060_cd3,2874,55701.63094684915,123.39064840133128,-47.82012217687704,1.567125561891096,2.0961775765904997,41.8580375782881,7.8636047320807245,45.75504523312456,4.523312456506611,785,2716.7772468509265,89.91061419180116,-47.82012217687706,1097.4417351221746,116.93091522641903,-33.806898326292334,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.523312456506611,82,False,phase65b_exact_doge_guardrail,21.799625829843322,-14.361967146922623,21.690968594136933,-8.747614028885351,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
