date,base_ret,overlay_candidate_raw,baseline_held_asset,baseline_asset_source,overlay_candidate_clean,use_baseline_exposure,portfolio_held_asset,is_exposed,trend_score,trend_state_label,buy_threshold,prev_trend_score,crossed_up_today,crossed_down_today,asset_transition_day,days_in_position,switch_day_forced_1x,entry_buffer_day_forced_1x,baseline_equity_curve,baseline_dd_lookback,stress_block_active,tradable_transition_day,tradable_governed_asset,cash_day,trend_gate_pass,trend_block_day,stress_block_day,leverage_eligible,effective_leverage,target_leverage,dynamic_mode,daily_borrow_cost,tradable_slippage_cost,realistic_ret_gross,realistic_ret,equity_curve,leverage_active,leverage_state_reason,trend_activation_threshold,stress_off_threshold,stress_on_threshold,tradable_transition_slippage_bps,dynamic_mid_threshold,dynamic_mid_leverage,dynamic_high_leverage
2020-11-03,0.0085912748074128,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,2,False,True,5.895642847224502,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0085912748074128,0.0085912748074128,6.985522275849275,False,entry_buffer_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-04,0.1022347976281126,,0.0290750137354354,asset_col:executed_position,,True,0.0290750137354354,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.498382700598128,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.1022347976281126,0.1022347976281126,7.699685732047398,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-05,-0.000647850355548,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.494172721055058,-0.0006478503555481518,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.000647850355548,-0.000647850355548,7.694697487908283,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-06,-0.0488847182783994,,0.1193927232021436,asset_col:executed_position,,True,0.1193927232021436,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.176706917135015,-0.04950089865182994,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0488847182783994,-0.0488847182783994,7.318544368974379,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-07,0.0443235728794801,,0.0173286791053853,asset_col:executed_position,,True,0.0173286791053853,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.4504806363318385,-0.007371382461343945,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0443235728794801,0.0443235728794801,7.642928403684325,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-08,-0.0094790986811069,,0.0361096204764082,asset_col:executed_position,,True,0.0361096204764082,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.38933589383948,-0.01678060708068352,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0094790986811069,-0.0094790986811069,7.570480331133166,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-09,-0.0020354361606976,,0.0006569494553914,asset_col:executed_position,,True,0.0006569494553914,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.376330808518316,-0.01878188738693065,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0020354361606976,-0.0020354361606976,7.555071101713328,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-10,0.0253006920869884,,0.0412818412379515,asset_col:executed_position,,True,0.0412818412379515,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.537656390949416,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0253006920869884,0.0253006920869884,7.7462196293530825,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-11,0.0387407996817188,,0.0030112500012116,asset_col:executed_position,,True,0.0030112500012116,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.790930427579096,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0387407996817188,0.0387407996817188,8.04631437230445,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-12,0.0017702091719422,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.802951794908019,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0017702091719422,0.0017702091719422,8.060558031806634,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-13,-0.01533328840062,,0.0845275510388614,asset_col:executed_position,,True,0.0845275510388614,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.698640173061179,-0.015333288400619982,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.01533328840062,-0.01533328840062,7.936963170835009,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-14,-0.0070595409587161,,0.0241335892656067,asset_col:executed_position,,True,0.0241335892656067,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.651350848391752,-0.02228458338184014,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0070595409587161,-0.0070595409587161,7.880931854242678,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-15,0.0474130475653318,,0.0150181561596711,asset_col:executed_position,,True,0.0150181561596711,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.966711662540261,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0474130475653318,0.0474130475653318,8.254590851107025,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-16,0.0565893462617501,,0.1382003114584318,asset_col:executed_position,,True,0.1382003114584318,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,7.360953321117525,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0565893462617501,0.0565893462617501,8.721712751029395,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-17,0.0066106511100614,,0.0045801711796036,asset_col:executed_position,,True,0.0045801711796036,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,7.409614015360881,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0066106511100614,0.0066106511100614,8.779368951108625,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-18,0.0015020150629045,,0.0057377930158419,asset_col:executed_position,,True,0.0057377930158419,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,7.420743367222262,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0015020150629045,0.0015020150629045,8.792555695515986,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-19,0.0479053318519198,,0.1089583499602497,asset_col:executed_position,,True,0.1089583499602497,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,7.776236540816978,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0479053318519198,0.0479053318519198,9.213765993936168,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-20,0.3998977599951505,,0.0689974065805634,asset_col:executed_position,,True,0.0689974065805634,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.885936114682126,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.3998977599951505,0.3998977599951505,12.898330376030733,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-21,0.0109042273920521,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.004638837451973,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0109042273920521,0.0109042273920521,13.038976703428785,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-22,0.0866917843686947,,0.0809660290951237,asset_col:executed_position,,True,0.0809660290951237,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.958650614603723,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0866917843686947,0.0866917843686947,14.169348860190867,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-23,-0.005931841335568,,0.2936628366888918,asset_col:executed_position,,True,0.2936628366888918,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.8877137965704,-0.005931841335568011,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.005931841335568,-0.005931841335568,14.085298530923904,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-24,-0.05863100649619,,0.161909585941349,asset_col:executed_position,,True,0.161909585941349,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.190725171738833,-0.06421505800387806,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.05863100649619,-0.05863100649619,13.25946330125653,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-25,-0.0872168568920103,,0.0356195362516547,asset_col:executed_position,,True,0.0356195362516547,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.21470529591747,-0.14583127937165197,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0872168568920103,-0.0872168568920103,12.103014588045976,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-26,-0.0014999999999999,,0.0033645797271238,asset_col:executed_position,,True,0.0033645797271238,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.199383237973596,-0.14711253245259437,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0014999999999999,-0.0014999999999999,12.084860066163907,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-27,0.0323591745859859,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.529426860840562,-0.11951379798802841,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0323591745859859,0.0323591745859859,12.475916162892114,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-28,0.0262496578695645,,0.1291398379686763,asset_col:executed_position,,True,0.1291398379686763,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.80582071350023,-0.09640133642634185,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0262496578695645,0.0262496578695645,12.803404693777402,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-29,0.0830839060125958,,0.059169874455057,asset_col:executed_position,,True,0.059169874455057,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.703610506049644,-0.021326829988880802,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0830839060125958,0.0830839060125958,13.867161565996433,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-30,-0.047264223413335,,0.0276751866245859,asset_col:executed_position,,True,0.0276751866245859,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.15044844434906,-0.06758305734492309,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.047264223413335,-0.047264223413335,13.211740943632364,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-01,0.0234015953138189,,0.0179430596939965,asset_col:executed_position,,True,0.0179430596939965,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.411386726411319,-0.04576301338916067,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0234015953138189,0.0234015953138189,13.52091675858626,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-02,0.0113418547819761,,0.024087933462378,asset_col:executed_position,,True,0.024087933462378,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.540813017523247,-0.034940196059429884,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0113418547819761,0.0113418547819761,13.674269032981334,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-03,-0.0397170204768845,,0.0235587447762439,asset_col:executed_position,,True,0.0235587447762439,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.08244631058638,-0.07326949605395572,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0397170204768845,-0.0397170204768845,13.131167809791986,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-04,0.026655557056854,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.377855090547738,-0.04856697822969469,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.026655557056854,0.026655557056854,13.481186402569021,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-05,0.0110582703056143,,0.0553416014574548,asset_col:executed_position,,True,0.0553416014574548,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.503674487637126,-0.03804577469727122,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0110582703056143,0.0110582703056143,13.630265005849003,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-06,-0.0099434899841934,,0.0502914229459194,asset_col:executed_position,,True,0.0502914229459194,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.389287815587885,-0.04761095690182149,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0099434899841934,-0.0099434899841934,13.494732602281442,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-07,-0.04397111687336,,0.0077890914204594,asset_col:executed_position,,True,0.0077890914204594,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.888488109944335,-0.08948856682479889,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.04397111687336,-0.04397111687336,12.901354137851783,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-08,0.0118515987952483,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.017534102510227,-0.07869755062031991,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0118515987952483,0.0118515987952483,13.05425581100902,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-09,-0.0154600976847336,,0.0360237553124005,asset_col:executed_position,,True,0.0360237553124005,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.847201949040535,-0.09294097648491406,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0154600976847336,-0.0154600976847336,12.85243574096932,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-10,-0.0119476538280972,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.717603335149938,-0.10377820369952417,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0119476538280972,-0.0119476538280972,12.698879287888355,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-11,0.0428108954438573,,0.0019292922006773,asset_col:executed_position,,True,0.0019292922006773,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.176433530939779,-0.06541014608359852,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0428108954438573,0.0428108954438573,13.242529681336308,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-12,0.0194750405264803,,0.0191004618968626,asset_col:executed_position,,True,0.0191004618968626,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.394095026896345,-0.041523439924711525,True,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0194750405264803,0.0194750405264803,13.500428483553451,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-13,0.0051186467372341,,0.0536956911808368,asset_col:executed_position,,True,0.0536956911808368,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.452417374229503,-0.021462875211909926,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0051186467372341,0.0051186467372341,13.569532407762056,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-14,-0.0014999999999999,,0.0254538574819012,asset_col:executed_position,,True,0.0254538574819012,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,11.435238748168159,-0.022930680899092004,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0014999999999999,-0.0014999999999999,13.549178109150413,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-15,0.0967728169818129,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,12.541859014687972,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0967728169818129,0.0967728169818129,14.860370242561212,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-16,0.0685073529963178,,0.1185972276829872,asset_col:executed_position,,True,0.1185972276829872,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,13.401068577437252,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0685073529963178,0.0685073529963178,15.87841487242433,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-17,0.0136082740130787,,0.0203379794788891,asset_col:executed_position,,True,0.0203379794788891,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,13.583433990707078,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0136082740130787,0.0136082740130787,16.094492692901625,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-18,0.0309087266021825,,0.0688588084540036,asset_col:executed_position,,True,0.0688588084540036,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,14.003280638244638,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0309087266021825,0.0309087266021825,16.591952967347346,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-19,-0.0153679789065477,,0.0652134610693009,asset_col:executed_position,,True,0.0652134610693009,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,13.788078516773625,-0.01536797890654773,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0153679789065477,-0.0153679789065477,16.33696818412672,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-20,-0.0313704407320748,,0.1958164276607152,asset_col:executed_position,,True,0.1958164276607152,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,13.355540416853984,-0.04625631936716301,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0313704407320748,-0.0313704407320748,15.824470291964781,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-21,0.0480235002999596,,0.0616198963281166,asset_col:executed_position,,True,0.0616198963281166,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,13.996920216068894,-0.0004542094342073755,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0480235002999596,0.0480235002999596,16.584416745777652,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-22,-0.0242759690039682,,0.0464714733716533,asset_col:executed_position,,True,0.0464714733716533,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,13.65713141475259,-0.024719152064029415,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0242759690039682,-0.0242759690039682,16.18181395890826,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-23,0.0213681026274967,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,13.948958400420233,-0.003879250814701529,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0213681026274967,0.0213681026274967,16.52758862028127,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-24,0.0414371323095594,,0.2785551219406412,asset_col:executed_position,,True,0.2785551219406412,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,14.526963235238988,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0414371323095594,0.0414371323095594,17.212444496697834,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-25,0.0720656413543445,,0.1083873975203695,asset_col:executed_position,,True,0.1083873975203695,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,15.573858157717469,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0720656413543445,0.0720656413543445,18.452870348628423,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-26,-0.0079918047482786,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,15.449394924143604,-0.007991804748278653,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0079918047482786,-0.0079918047482786,18.305398611756885,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-27,0.0303538665365885,,0.1148318633955661,asset_col:executed_position,,True,0.1148318633955661,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,15.918343795742107,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0303538665365885,0.0303538665365885,18.861038238117207,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-28,0.0112849578332765,,0.1092982961323194,asset_col:executed_position,,True,0.1092982961323194,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,16.097981634252655,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0112849578332765,0.0112849578332765,19.073884259326174,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-29,0.0544290670074858,,0.0753802253326993,asset_col:executed_position,,True,0.0753802253326993,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,16.97417975530867,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0544290670074858,0.0544290670074858,20.112057983770068,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-30,0.001665423399874,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,17.002448951466828,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.001665423399874,0.001665423399874,20.145553075755863,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-31,0.0141081876652411,,0.0371745803847791,asset_col:executed_position,,True,0.0371745803847791,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,17.242322692042805,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0141081876652411,0.0141081876652411,20.429770319168703,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-01,0.0970499824592447,,0.2019315477176615,asset_col:executed_position,,True,0.2019315477176615,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,18.915689806862197,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0970499824592447,0.0970499824592447,22.412479170290425,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-02,0.0255364402068101,,0.7561894541604735,asset_col:executed_position,,True,0.7561894541604735,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,19.3987291885857,0.0,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0255364402068101,0.0255364402068101,22.984814104508924,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-03,-0.0014999999999998,,0.2374773999088686,asset_col:executed_position,,True,0.2374773999088686,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,-0.0014999999999998,-0.0014999999999998,22.950336883352165,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-04,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0,0.0,22.950336883352165,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-05,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,2,False,True,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,False,1.0,1.25,static,0.0,0.0,0.0,0.0,22.950336883352165,False,entry_buffer_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-06,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,3,False,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,True,1.25,1.25,static,8.213552361396303e-05,0.0,0.0,-8.213552361396303e-05,22.948451845415136,True,static_leverage_on,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-07,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,4,False,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,True,1.25,1.25,static,8.213552361396303e-05,0.0,0.0,-8.213552361396303e-05,22.946566962306683,True,static_leverage_on,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-08,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,5,False,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,True,1.25,1.25,static,8.213552361396303e-05,0.0,0.0,-8.213552361396303e-05,22.944682234014092,True,static_leverage_on,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-09,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,6,False,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,True,1.25,1.25,static,8.213552361396303e-05,0.0,0.0,-8.213552361396303e-05,22.942797660524647,True,static_leverage_on,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-10,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,7,False,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,True,1.25,1.25,static,8.213552361396303e-05,0.0,0.0,-8.213552361396303e-05,22.940913241825633,True,static_leverage_on,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-11,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,8,False,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,True,1.25,1.25,static,8.213552361396303e-05,0.0,0.0,-8.213552361396303e-05,22.939028977904336,True,static_leverage_on,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2021-01-12,0.0,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,9,False,False,19.369631094802827,-0.0014999999999997238,False,False,,False,True,False,False,True,1.25,1.25,static,8.213552361396303e-05,0.0,0.0,-8.213552361396303e-05,22.937144868748042,True,static_leverage_on,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
