ts,phase47_main_current,phase47_bnb_full_back,phase47_bnb_gap_filter,phase47_bnb_trend_filter
2021-09-13,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-14,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-15,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-16,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-17,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-18,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-19,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-20,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-21,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-22,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-23,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-24,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-25,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-26,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-27,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-28,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-29,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-09-30,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-01,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-02,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-03,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-04,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-05,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-06,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-07,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-08,19.96615246670785,14.974263057923737,16.227214861194728,18.879788185629575
2021-10-09,19.83056921757745,14.872578006579374,16.117021446670503,18.751582061321468
2021-10-10,20.8509044110324,15.63781144950375,16.946284793338823,19.716400514095163
2021-10-11,20.315977173692154,15.23662543321255,16.511530063808465,19.210578826489215
2021-10-12,20.81304568881183,15.609418073939132,16.915515639348445,19.680601696185967
2021-10-13,20.806130621772787,15.604231895326178,16.90989551404843,19.674062879996708
2021-10-14,22.375074436515636,16.780912151787003,18.18503294623156,21.157639996163184
2021-10-15,22.0859731159458,16.564091247918604,17.950069837872835,20.884268764242293
2021-10-16,22.322797835799182,16.741705621024128,18.14254586047714,21.108207780805863
2021-10-17,22.497492165808065,16.872723294892072,18.284526266206957,21.273396940474843
2021-10-18,23.321332065016136,17.490588724344498,18.95409077433969,22.05241146627564
2021-10-19,23.945654502693223,17.958819568035054,19.461500219186096,22.642764334838244
2021-10-20,22.563997986318398,16.922601490146032,18.33857795396907,21.336284159554246
2021-10-21,22.04652807597804,16.534508161953873,17.918011426026457,20.8469699406053
2021-10-22,22.197819624996644,16.64797416183657,18.04097154449202,20.99002967154294
2021-10-23,21.67955855731666,16.259287479559614,17.61976201434052,20.499967342360012
2021-10-24,22.407766831408896,16.805430872754474,18.21160323898799,21.188553588148167
2021-10-25,21.868800512418503,16.401215616290806,17.773565801590497,20.678912586523335
2021-10-26,20.759777420829465,15.569467810174592,16.87222258970982,19.630231770472975
2021-10-27,22.686593886084527,17.014546257971574,18.438216079538016,21.452209580031255
2021-10-28,23.38989618743731,17.542010609817034,19.009815318572883,22.11724499444807
2021-10-29,22.88064116814664,17.160078305376214,18.595925329955854,21.635698691888862
2021-10-30,22.6928927476681,17.019270293334678,18.443335392358453,21.45816571868675
2021-10-31,22.86343839491418,17.147176528124028,18.58194401342945,21.619431926653256
2021-11-01,24.295026717514265,17.192154819394336,18.630685804174636,21.676141269133094
2021-11-02,24.36627266450161,17.1909949017094,18.629428831900142,21.67467882653277
2021-11-03,23.990299439055022,16.925736694562772,18.341975492499515,21.340237074971704
2021-11-04,23.682872648488534,18.347289542391646,18.10692987864075,23.132553435240656
2021-11-05,23.91450137361232,19.265711413112392,18.95899912409569,24.29051428561332
2021-11-06,24.41518147209174,19.625225237506367,19.312789448036007,24.743795013226304
2021-11-07,25.44941219882704,19.743049095921197,19.428737537394596,24.892349201267532
2021-11-08,25.048984569585393,19.18414104959443,18.87872736992436,24.187669078507856
2021-11-09,25.011411092731016,18.552726013473922,18.257364532079606,23.391570993876652
2021-11-10,25.46139381596035,18.98474682766164,18.68250752639444,23.93626968336116
2021-11-11,25.172518413352485,18.93942995904055,18.637912107410365,23.879133457191458
2021-11-12,25.058241591775445,19.62220411293163,19.30981642010374,24.739985931481662
2021-11-13,24.962309491320312,19.661478732403243,19.34846578322327,24.78950399416207
2021-11-14,26.338223456358975,19.147887554697565,18.843051034737105,24.1419600975721
2021-11-15,23.261884916949036,17.78536037149015,17.502215437282636,22.424064230736345
2021-11-16,23.623325151303202,17.462100041993047,17.184101448529578,22.016492484059125
2021-11-17,22.020632561510276,16.066340488463496,15.810562543820119,20.456763808973474
2021-11-18,23.661670769814577,17.2154494251391,16.941377537192,21.981258209168836
2021-11-19,24.308532705076132,17.686084784741396,17.40452032902244,22.582181084099798
2021-11-20,23.460852121145095,17.069340415195278,16.79759459909286,21.7947013674072
2021-11-21,22.511357308752817,16.378519378879282,16.11777151124635,20.912638099665074
2021-11-22,23.90783201048816,17.394548206052395,17.117625045402402,22.209937487355656
2021-11-23,23.521731299959843,17.11363409310691,16.841183116678465,21.85125700805098
2021-11-24,24.92933504614821,18.137760045110934,17.849004868528905,23.158895073940705
2021-11-25,24.89194104357899,18.11055340504327,17.822231361226113,23.124156731329794
2021-11-26,25.187772757631553,18.32579078033974,18.034042133339156,23.3989789683692
2021-11-27,26.414720980448475,19.218477745797614,18.912517422068362,24.538791366123686
2021-11-28,27.335747078833528,19.88858588694412,19.5719573663623,25.394407720646388
2021-11-29,28.478065457818882,20.719698975793143,20.389839041512314,26.455600545524536
2021-11-30,28.435348359632155,20.688619427329456,20.359254282950047,26.41591714470625
2021-12-01,28.435348359632155,20.688619427329456,20.359254282950047,26.41591714470625
2021-12-02,27.33694189030431,19.889455192271203,19.572812832250964,25.395517678590863
2021-12-03,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-04,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-05,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-06,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-07,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-08,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-09,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-10,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-11,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-12,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-13,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-14,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-15,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-16,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-17,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-18,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-19,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-20,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-21,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-22,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-23,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-24,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-25,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-26,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-27,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-28,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-29,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-30,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2021-12-31,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-01,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-02,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-03,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-04,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-05,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-06,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-07,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-08,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-09,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-10,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-11,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-12,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-13,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-14,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-15,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-16,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-17,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-18,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-19,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-20,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-21,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-22,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-23,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-24,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-25,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-26,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-27,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-28,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-29,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-30,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-01-31,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-01,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-02,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-03,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-04,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-05,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-06,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-07,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-08,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-09,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-10,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-11,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-12,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-13,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-14,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-15,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-16,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-17,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-18,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-19,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-20,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-21,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-22,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-23,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-24,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-25,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-26,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-27,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-02-28,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-03-01,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-03-02,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
2022-03-03,27.295936477468853,19.859621009482797,19.543453613002587,25.35742440207298
