profile,decision_date,asset,history_days,max_gap_days,non_na_close_ratio,admission_train_delta_pct,admission_recent_delta_pct,admission_dd_worsen_pct,admission_trigger_days,admission_quality_score,admission_eligible,admission_failing,state,state_prev,fail_streaks,pass_streaks,suspended_now
phase68b_dynamic_repair_tight5,2020-05-23,WIF,754,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,56,0,True
phase68b_dynamic_repair_tight5,2020-05-23,WLD,979,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,56,0,True
phase68b_dynamic_repair_tight5,2020-05-23,WLFI,209,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,56,0,True
phase68b_dynamic_repair_tight5,2020-05-23,XLM,2644,1,100.0,10.662395267075308,0.0,-7.518691999032587,21,17.377994083844133,True,False,APPROVED,APPROVED,0,8,False
phase68b_dynamic_repair_tight5,2020-05-23,XPL,185,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,56,0,True
phase68b_dynamic_repair_tight5,2020-05-23,XRP,2644,1,100.0,2.6308952653024464,0.0,-7.737169568668431,19,7.138619081628058,True,False,APPROVED,WATCHLIST,0,3,False
phase68b_dynamic_repair_tight5,2020-05-23,XTZ,2378,1,100.0,74.2022389686106,5.781951692587406,1.4210854715202004e-14,19,113.94865378852546,True,False,APPROVED,APPROVED,0,17,False
phase68b_dynamic_repair_tight5,2020-05-23,ZEC,2565,1,100.0,0.4736030782618972,0.4143086136720324,0.0,3,4.084929688843469,True,False,SUSPENDED,SUSPENDED,0,1,True
phase68b_dynamic_repair_tight5,2020-05-23,ZK,650,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,56,0,True
phase68b_dynamic_repair_tight5,2020-05-23,ZRO,647,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,56,0,True
phase68b_dynamic_repair_tight5,2020-05-30,2Z,178,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,AAVE,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ADA,2644,1,100.0,68.38004264250372,39.5298796099633,-6.773676972453135,36,209.61469213301953,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_tight5,2020-05-30,ALGO,2472,1,100.0,48.22427730884049,0.0,7.405689228714687,14,54.37323510015726,False,False,APPROVED,APPROVED,0,0,False
phase68b_dynamic_repair_tight5,2020-05-30,APT,1257,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ARB,1102,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ASTER,174,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ATOM,2526,1,100.0,-11.570155722462028,0.0,2.4868995751603507e-14,6,-11.912694653077567,False,True,SUSPENDED,SUSPENDED,28,0,True
phase68b_dynamic_repair_tight5,2020-05-30,AVAX,2014,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,AXS,1971,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,BCH,2313,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,BFUSD,228,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,BNB,2644,1,100.0,13.301784378106117,0.9736495559347524,-6.431268649340115,29,24.398179140436905,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_tight5,2020-05-30,BONK,835,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,CAKE,1864,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,CFX,1826,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,CHZ,2396,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,COMP,2103,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,CRV,2052,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,DASH,2558,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,DCR,2068,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,DEXE,1710,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,DOGE,2459,1,100.0,15.789279744897609,9.938112502275033,2.2028519983611226,45,53.247372189995716,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_tight5,2020-05-30,DOT,2049,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ENA,726,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ENS,1600,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ETC,2644,1,100.0,78.78916058132323,0.0,1.4210854715202004e-14,9,101.33645072665404,True,False,APPROVED,APPROVED,0,21,False
phase68b_dynamic_repair_tight5,2020-05-30,ETH,2644,1,100.0,35.53995217518289,12.569242210907937,-8.804398722437611,46,88.68266685170242,True,False,APPROVED,APPROVED,0,2,False
phase68b_dynamic_repair_tight5,2020-05-30,ETHFI,741,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,FET,2586,1,100.0,-12.937015918591921,0.0,-9.447661788247995,3,-13.921269898239903,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,FF,181,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,FIL,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,FLOKI,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,GNO,1672,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,GRT,1928,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,HBAR,2373,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ICP,1783,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,INJ,1985,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,IOTA,2644,1,100.0,22.620603833297025,4.577071840164515,-2.533353466321973,18,45.75697031211483,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_tight5,2020-05-30,JASMY,1588,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,JST,2056,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,JUP,788,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,KAIA,514,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,KITE,146,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,LDO,1420,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,LINK,2629,1,100.0,26.889939676413068,3.9235154643660897,3.6622222367715622,32,45.95519319265016,True,False,APPROVED,APPROVED,0,18,False
phase68b_dynamic_repair_tight5,2020-05-30,LTC,2644,1,100.0,-29.183185581811735,0.0,-20.21233326263684,14,-33.128981977264665,False,True,SUSPENDED,SUSPENDED,15,0,True
phase68b_dynamic_repair_tight5,2020-05-30,LUNC,1297,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,MANA,2061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,MORPHO,177,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,NEAR,1992,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,NEO,2644,1,100.0,12.801357484482743,3.9689375356973478,-5.646030037004909,40,33.85850946269547,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_tight5,2020-05-30,NEXO,1430,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,NIGHT,18,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ONDO,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,OP,1397,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,PENDLE,1000,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,PENGU,467,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,PEPE,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,POL,562,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,PUMP,199,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,PYTH,786,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,QNT,1704,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,RENDER,611,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,RLUSD,66,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,S,437,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SAND,2053,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SEI,957,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SHIB,1784,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SKY,193,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SOL,2056,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,STRK,768,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,STX,2347,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SUI,1061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SUN,2015,4,100.0,0.0,0.0,0.0,0,1.8,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,SYRUP,327,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,TAO,717,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,THETA,2545,1,100.0,32.75626554214912,15.920707244290577,7.9140188763632064,38,84.56493006510414,False,False,APPROVED,APPROVED,0,0,False
phase68b_dynamic_repair_tight5,2020-05-30,TIA,880,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,TON,598,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,TRUMP,434,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,TRX,2644,1,100.0,16.3732906588383,1.7378936477302709,-6.919810980491178,26,30.23029426673869,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_tight5,2020-05-30,TWT,1887,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,UNI,2019,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,VET,2644,1,100.0,-7.8177109812291645,0.0,-12.260338099220888,23,-5.522138726536455,False,True,SUSPENDED,SUSPENDED,15,0,True
phase68b_dynamic_repair_tight5,2020-05-30,VIRTUAL,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,WAL,170,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,WIF,754,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,WLD,979,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,WLFI,209,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,XLM,2644,1,100.0,10.798048414238412,0.0,-7.518691999032587,21,17.547560517798015,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_tight5,2020-05-30,XPL,185,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,XRP,2644,1,100.0,2.6643670334798086,0.0,-7.737169568668431,19,7.1804587918497615,True,False,APPROVED,APPROVED,0,4,False
phase68b_dynamic_repair_tight5,2020-05-30,XTZ,2378,1,100.0,73.60668284670145,5.0164793298950405,1.4210854715202004e-14,21,111.10779154806191,True,False,APPROVED,APPROVED,0,18,False
phase68b_dynamic_repair_tight5,2020-05-30,ZEC,2565,1,100.0,0.47962852999794414,0.4195796870034574,0.0,3,4.108274723507803,True,False,WATCHLIST,SUSPENDED,0,2,False
phase68b_dynamic_repair_tight5,2020-05-30,ZK,650,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-05-30,ZRO,647,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,57,0,True
phase68b_dynamic_repair_tight5,2020-06-06,2Z,178,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,AAVE,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ADA,2644,1,100.0,70.1174465983917,40.53425700658451,-6.773676972453135,36,214.79957926774313,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_tight5,2020-06-06,ALGO,2472,1,100.0,41.962830505117886,-4.506879476411163,7.405689228714687,17,33.32578816627051,False,True,APPROVED,APPROVED,1,0,False
phase68b_dynamic_repair_tight5,2020-06-06,APT,1257,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ARB,1102,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ASTER,174,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ATOM,2526,1,100.0,-11.864130887519174,0.0,2.4868995751603507e-14,6,-12.280163609398999,False,True,SUSPENDED,SUSPENDED,29,0,True
phase68b_dynamic_repair_tight5,2020-06-06,AVAX,2014,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,AXS,1971,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,BCH,2313,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,BFUSD,228,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,BNB,2644,1,100.0,13.639756861096707,0.998388098421088,-6.431268649340115,29,24.89486037163415,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_tight5,2020-06-06,BONK,835,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,CAKE,1864,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,CFX,1826,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,CHZ,2396,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,COMP,2103,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,CRV,2052,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,DASH,2558,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,DCR,2068,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,DEXE,1710,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,DOGE,2459,1,100.0,16.1904546495818,10.1906206217242,2.2028519983611226,45,54.506365179198454,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_tight5,2020-06-06,DOT,2049,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ENA,726,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ENS,1600,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ETC,2644,1,100.0,71.08481841783893,-4.878650654579831,1.4210854715202004e-14,12,77.37007105855918,False,True,APPROVED,APPROVED,1,0,False
phase68b_dynamic_repair_tight5,2020-06-06,ETH,2644,1,100.0,31.834316600905943,9.458288345712518,-8.804398722437611,53,75.41776078826999,True,False,APPROVED,APPROVED,0,3,False
phase68b_dynamic_repair_tight5,2020-06-06,ETHFI,741,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,FET,2586,1,100.0,-13.26572034411937,0.0,-9.447661788247995,3,-14.332150430149213,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,FF,181,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,FIL,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,FLOKI,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,GNO,1672,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,GRT,1928,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,HBAR,2373,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ICP,1783,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,INJ,1985,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,IOTA,2644,1,100.0,23.19534940328765,4.6933663380059665,-2.533353466321973,18,46.82428576812747,True,False,APPROVED,APPROVED,0,11,False
phase68b_dynamic_repair_tight5,2020-06-06,JASMY,1588,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,JST,2056,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,JUP,788,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,KAIA,514,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,KITE,146,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,LDO,1420,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,LINK,2629,1,100.0,29.76872814718019,5.621058371414267,3.6622222367715622,39,55.34630750225359,True,False,APPROVED,APPROVED,0,19,False
phase68b_dynamic_repair_tight5,2020-06-06,LTC,2644,1,100.0,-29.924673596674953,0.0,-20.21233326263684,14,-34.05584199584369,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_tight5,2020-06-06,LUNC,1297,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,MANA,2061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,MORPHO,177,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,NEAR,1992,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,NEO,2644,1,100.0,13.12661509291324,4.069780523047384,-5.646030037004909,40,34.567610435283704,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_tight5,2020-06-06,NEXO,1430,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,NIGHT,18,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,ONDO,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,OP,1397,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,PENDLE,1000,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_tight5,2020-06-06,PENGU,467,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,58,0,True
