date,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_close,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cost_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,reason_code,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated,baseline_cash,baseline_full_risk,btc_candidate_persistence_rows,persistence_entry_filter_ready,early_risk_active,candidate_entry_day,candidate_exit_day,hard_invalidation,override_state,candidate_reason,portfolio_held_asset,held_asset_public,baseline_held_asset,baseline_asset_source,overlay_candidate_raw,overlay_candidate_clean,use_baseline_exposure,is_exposed,trend_state_label,prev_trend_score,crossed_up_today,crossed_down_today,days_in_position,switch_day_forced_1x,entry_buffer_day_forced_1x,baseline_equity_curve,baseline_dd_lookback,stress_block_active,tradable_transition_day,tradable_governed_asset,leverage_eligible,target_leverage,effective_leverage,daily_borrow_cost,tradable_slippage_cost,realistic_ret_gross,realistic_ret,equity_curve,trading_fees_daily,fee_side_mode,taker_fee_bps,maker_fee_bps,staking_discount_pct,referral_discount_pct,effective_trading_fee_bps,annual_borrow_cost_pct,tradable_transition_slippage_bps
2021-04-27,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.030857799953752,0.0,0.0,0.0,32.942582935972,0.0,0.0,57.190810953535,55011.97,0.0187139627331816,5.577044809407941,557.704480940794,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.1982310954107571,0.3095519634897881,0.6952543658693773,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.0368526575964717,False,False,0,False,False,32.942582935972,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-04-28,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.3038548128163832,0.0,0.0,0.0,32.942582935972,0.0,0.0,57.190810953535,54846.22,-0.0030129806294884,5.560241281427405,556.0241281427406,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.150427568100576,0.3095519634897881,0.6844266010705286,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.030857799953752,False,False,0,False,False,32.942582935972,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-04-29,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4588721511474509,0.0,0.0,0.0,32.942582935972,0.0,0.0,57.190810953535,53555.0,-0.0235425522488149,5.429339010543383,542.9339010543383,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.1234474842272597,0.3095519634897881,0.6813916228410385,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.3038548128163832,False,False,0,False,False,32.942582935972,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-04-30,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4580480596186856,0.0,0.0,0.0,32.942582935972,0.0,0.0,57.190810953535,57694.27,0.0772900756231911,5.848973033252222,584.8973033252222,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.123683714128471,0.3095519634897881,0.6813742402191296,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.4588721511474509,False,False,0,False,False,32.942582935972,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-01,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4552939308430638,0.0,0.0,0.0,32.942582935972,0.0,0.0,57.190810953535,57800.37,0.0018390041160067,5.859729318734786,585.9729318734786,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.1242571715153451,0.3095519634897881,0.6813305869500139,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.4580480596186856,False,False,0,False,False,32.942582935972,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-02,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4866225628873417,0.0,0.0,0.0,32.942582935972,0.0,0.0,57.190810953535,56578.21,-0.0211445013241264,5.735828264395775,573.5828264395775,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.1188811808244336,0.3095519634897881,0.681507469552477,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.4552939308430638,False,False,0,False,False,32.942582935972,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-03,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.220024243670493,0.0,0.163237906671,0.161337906671,38.257470307191,0.0,0.0,57.190810953535,57169.39,0.0104488989665809,5.795761354420106,579.5761354420106,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,0.0,0.1659015036461635,0.3095519634897881,0.6630882726396595,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,pod_buy_hranicou,-0.4866225628873417,False,False,0,False,False,38.257470307191,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-04,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.3836363202651284,0.0,-0.055968452714,-0.055968452714,36.116258889344,0.0,0.0,57.190810953535,53200.01,-0.0694319110279119,5.393350567720999,539.3350567720998,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,False,False,False,False,entry_buffer_day,0.1,candidate_asset_not_btc,0.0,0.1373364604512876,0.3095519634897881,0.6597367276978118,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,pod_buy_hranicou,-0.220024243670493,False,False,0,False,False,36.116258889344,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-05,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.5110136996206872,0.0,0.088067032828,0.088067032828,39.296910646574,0.0,0.0,57.190810953535,57436.11,0.0796259248823449,5.822801094890504,582.2801094890503,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.11520191271265,0.3095519634897881,0.6577687102332086,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-0.3836363202651284,False,False,0,False,False,39.296910646574,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-06,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.5053530534653663,0.0,0.0,0.0,39.296910646574,0.0,0.0,57.190810953535,56393.68,-0.0181493837239326,5.717120843471201,571.7120843471201,0.0,0.0,57.190810953535,-9.874540353309,0.0,0.0441,0.0,0.0,0.0,0.016591375848,0.0,0.069,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.1162815844058404,0.3095519634897881,0.6576840620120384,2.692067407762014,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-0.5110136996206872,False,False,0,False,False,39.296910646574,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.190810953535,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-07,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.25,True,ETH,ETH,ETH,ETH,1.25,1.25,1.25,ALT,IN_MARKET,ETH,ETH,1.25,nad_buy_hranicou,0.1002705551599538,0.0,0.0,-0.000194635524,39.289262071794,0.0,-0.001644635524,57.096752914216,57314.75,0.0163328585756417,5.810497769667469,581.0497769667469,0.0,-0.001644635524,57.096752914216,-10.022763885827,0.0005625,0.0446625,0.0,0.0,8.2135524e-05,0.016673511372,0.001,0.07,1.25,False,False,True,True,True,False,False,True,True,leverage_on,0.1,baseline_non_cash_strict_pass_through,-0.0016446355239999,0.2221220597603252,0.3073982278101088,0.571022800846999,2.676631891996709,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,ETH,ETH,ETH,production_core_v1,ETH,ETH,False,True,nad_buy_hranicou,-0.5053530534653663,True,False,0,False,False,39.289262071794,0.0,False,True,ETH,True,1.25,1.25,8.2135524e-05,0.001,0.0,-0.001644635524,57.096752914216,0.0005625,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-08,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.3833463623718224,0.0,0.0,-0.0001125,39.284842029811,0.0,-0.0015625,57.007539237788,58862.05,0.0269965410300141,5.967361111111103,596.7361111111103,0.0,-0.0015625,57.007539237788,-10.163353317255,0.0005625,0.045225,0.0,0.0,0.0,0.016673511372,0.001,0.071,1.25,True,False,False,True,True,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,-0.0032045657809937,0.1357184745838517,0.3053554180791555,0.5192095895715402,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,pod_buy_hranicou,0.1002705551599538,False,True,0,False,False,39.284842029811,0.0,False,True,CASH,False,1.0,0.0,0.0,0.001,0.0,-0.0015625,57.007539237788,0.0005625,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-09,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.3299780697673725,0.0,0.0,-0.0009,39.249485671984,0.0,0.0,57.007539237788,58240.84,-0.0105536589364455,5.904383617193828,590.4383617193828,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,-0.0032045657809937,0.145163089270359,0.3053554180791555,0.5174910064394457,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.3833463623718224,False,False,0,False,False,39.249485671984,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-10,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.5850938007959197,0.0,0.0,-0.0009,39.214161134879,0.0,0.0,57.007539237788,55816.14,-0.0416322978858134,5.658570559610697,565.8570559610697,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,-0.0032045657809937,0.1008979052786165,0.3053554180791555,0.5022356964136159,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-0.3299780697673725,False,False,0,False,False,39.214161134879,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-11,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.6508379690335862,0.0,0.0,0.0,39.214161134879,0.0,0.0,57.007539237788,56670.02,0.0152980840308913,5.74513584752635,574.513584752635,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,entry_buffer_day,0.1,candidate_asset_not_btc,-0.0032045657809937,0.089579571999619,0.3053554180791555,0.5017767209806727,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-0.5850938007959197,False,False,0,False,False,39.214161134879,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-12,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,-0.125705002927,-0.125705002927,34.284744894621,0.0,0.0,57.007539237788,49631.32,-0.1242050029274738,5.031561232765605,503.1561232765605,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,-0.0032045657809937,0.0983939481066655,0.3053554180791555,0.5003445032206658,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-0.6508379690335862,False,False,0,False,False,34.284744894621,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-13,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,34.284744894621,0.0,0.0,57.007539237788,49670.97,0.000798890700469,5.035580900243302,503.55809002433017,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,-0.0032045657809937,0.0036917065382118,0.3053554180791555,0.3824995849051219,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-1.0,False,False,0,False,False,34.284744894621,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-14,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,34.284744894621,0.0,0.0,57.007539237788,49841.45,0.0034321858421528,5.052863949716132,505.2863949716132,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,-0.0015625,-0.064112276032438,0.3053554180791555,0.2843203258174334,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-1.0,False,False,0,False,False,34.284744894621,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-15,current_strategy,phase68g_btc_persistence_10d_early_risk_075,ETH,ETH,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,34.284744894621,0.0,0.0,57.007539237788,46762.99,-0.0617650569957334,4.7407735198702285,474.0773519870229,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,-0.10163353317347,0.3053554180791555,0.2382492538582169,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,ETH,production_core_v1,ETH,ETH,False,False,negativny,-1.0,False,False,0,False,False,34.284744894621,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-16,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,-0.0009,34.253888624216,0.0,0.0,57.007539237788,46431.5,-0.0070887255070729,4.707167477696668,470.7167477696668,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,0.0,-0.0587975248076564,0.3053554180791555,0.1859208966797745,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-1.0,False,False,0,False,False,34.253888624216,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-17,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,34.253888624216,0.0,0.0,57.007539237788,43538.04,-0.062316746174472,4.413832116788315,441.3832116788315,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,entry_buffer_day,0.1,candidate_asset_not_btc,0.0,-0.0047620586469608,0.3053554180791555,0.0091184990343825,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-1.0,False,False,0,False,False,34.253888624216,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-18,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,-0.00045,34.238474374335,0.0,0.0,57.007539237788,42849.78,-0.0158082449278837,4.344057177615566,434.4057177615566,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.0032045657809937,0.3053554180791555,0.0076472930109767,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,34.238474374335,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-19,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,34.238474374335,0.0,0.0,57.007539237788,36690.09,-0.1437507963868193,3.71959549878345,371.959549878345,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.0032045657809937,0.3053554180791555,0.0076472930109767,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,34.238474374335,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-20,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,34.238474374335,0.0,0.0,57.007539237788,40526.64,0.104566382911571,4.108540145985397,410.85401459853966,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.0032045657809937,0.3053554180791555,0.0076472930109767,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,34.238474374335,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2021-05-21,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,34.238474374335,0.0,0.0,57.007539237788,37252.01,-0.0808019120262621,3.776562246553118,377.6562246553118,0.0,0.0,57.007539237788,-10.163353317255,0.0,0.045225,0.0,0.0,0.0,0.016673511372,0.0,0.071,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.0032045657809937,0.3053554180791555,0.0076472930109767,2.6619763212036043,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,34.238474374335,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,57.007539237788,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
