date,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_close,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cost_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,reason_code,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated,portfolio_held_asset,held_asset_public,baseline_held_asset,baseline_asset_source,overlay_candidate_raw,overlay_candidate_clean,use_baseline_exposure,is_exposed,trend_state_label,prev_trend_score,crossed_up_today,crossed_down_today,days_in_position,switch_day_forced_1x,entry_buffer_day_forced_1x,baseline_equity_curve,baseline_dd_lookback,stress_block_active,tradable_transition_day,tradable_governed_asset,leverage_eligible,target_leverage,effective_leverage,daily_borrow_cost,tradable_slippage_cost,realistic_ret_gross,realistic_ret,equity_curve,trading_fees_daily,fee_side_mode,taker_fee_bps,maker_fee_bps,staking_discount_pct,referral_discount_pct,effective_trading_fee_bps,annual_borrow_cost_pct,tradable_transition_slippage_bps
2025-02-21,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,96181.98,-0.021596256548,2.24814966227,224.814966227,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.607891510065,2.952090454471,1.116803784409,3.42212045621,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-02-22,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,96551.01,0.003836789386,2.256775339032,225.6775339032,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.607891510065,2.952090454471,1.116803784409,3.42212045621,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-02-25,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,88680.4,-0.081517635082,2.072808350483,207.2808350483,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.607891510065,2.952090454471,1.116803784409,3.42212045621,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-02-26,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,84250.09,-0.049958164375,1.969254650192,196.9254650192,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.607891510065,2.952090454471,1.116803784409,3.42212045621,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-02-27,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,84708.58,0.005442011991,1.979971357612,197.9971357612,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.607891510065,2.962753289751,1.116803784409,3.427644914765,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-02-28,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,84349.94,-0.004233809609,1.971588535852,197.1588535852,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.31660574746,2.933401739712,0.851749358176,3.412451878656,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-01,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,86064.53,0.020327103967,2.011665221001,201.1665221001,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.280460289292,2.934839323497,0.849929007003,3.413200342655,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-04,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.804162,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,87281.98,0.014145781078,2.040121796819,204.0121796819,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.220101508767,3.052703155383,0.838210477024,3.474239853233,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-05,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-1.0,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,90606.01,0.038083806073,2.117817399694,211.7817399694,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.017399350457,3.043721017142,0.108035754266,3.469689790198,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-0.804162,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-06,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.809085,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,89931.89,-0.007440124557,2.102060574452,210.2060574452,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.011721315915,3.051650646553,0.040587729864,3.473712608418,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-1.0,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-07,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.717483,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,86801.75,-0.034805673494,2.028896940433,202.8896940433,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.009326319889,3.053930982731,0.039988810504,3.474867565764,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,negativny,-0.809085,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-08,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.712801,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,86222.45,-0.006673828581,2.015356430044,201.5356430044,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.002117601834,3.04692243885,0.00561314087,3.471318517451,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.717483,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-11,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.705407,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,82932.99,-0.038150852823,1.938468863495,193.8468863495,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.0005625,2.968246051424,0.001929724822,3.43130990481,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.712801,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-12,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.782853,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,83680.12,0.009008839546,1.955932218451,195.5932218451,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,2.978959245429,0.0,3.436842701277,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.705407,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-13,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.649697,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,81115.78,-0.030644554525,1.895993546936,189.5993546936,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,3.036221690149,0.0,3.466285598956,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.782853,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-14,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.817482,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,83983.2,0.035349718637,1.963016385358,196.3016385358,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,3.059205293932,0.0,3.477962815297,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.649697,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-15,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.717137,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,84338.44,0.004229893598,1.971319735799,197.1319735799,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,3.064183919233,0.0,3.48048052983,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.817482,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-18,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.677459,0.0,0.0,0.0,4.987157686109,0.0,0.0,4.987157686109,82715.03,-0.019248755372,1.933374284444,193.3374284444,0.0,0.0,4.987157686109,-1.739935045712,0.0,0.013725,0.0,0.0,0.0,0.005010266964,0.0,0.02,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,3.064183919233,0.0,3.48048052983,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.717137,False,False,0,False,False,4.987157686109,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,4.987157686109,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-19,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,negativny,-0.649844,0.0,0.024970733856,0.023745733856,5.105581405222,0.024970733856,0.023745733856,5.105581405222,86845.94,0.049941467711,2.029929833844,202.9929833844,0.024970733856,0.023745733856,5.105581405222,0.0,0.000225,0.01395,0.0,0.0,0.0,0.005010266964,0.001,0.021,0.5,False,True,True,True,True,False,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,0.023745733856,0.023745733856,3.160690948921,0.081462634757,3.528301295309,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,negativny,-0.677459,False,False,0,False,False,5.105581405222,0.0,False,True,BTC,True,0.5,0.5,0.0,0.001,0.024970733856,0.023745733856,5.105581405222,0.000225,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-20,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.640961,0.0,0.0,-0.001225,5.099327068,0.0,-0.001225,5.099327068,84223.39,-0.030197727148,1.968630566592,196.8630566592,0.0,-0.001225,5.099327068,-0.122500000012,0.000225,0.014175,0.0,0.0,0.0,0.005010266964,0.001,0.022,0.5,True,False,False,True,True,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.022491645332,0.022491645332,3.155594102508,0.081715556368,3.52578086312,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.649844,False,False,0,False,False,5.099327068,0.0,False,True,CASH,False,0.0,0.0,0.0,0.001,0.0,-0.001225,5.099327068,0.000225,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-21,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.629155,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,84088.79,-0.001598130876,1.9654844373,196.54844373,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.022491645332,0.022491645332,3.155594102508,0.081715556368,3.52578086312,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.640961,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-22,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.750687,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,83840.59,-0.002951641949,1.959683030985,195.9683030985,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.022491645332,0.022491645332,3.155594102508,0.081715556368,3.52578086312,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.629155,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-25,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.585892,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,87392.87,0.042369453745,2.042713730521,204.2713730521,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.022491645332,0.022491645332,3.190378654604,0.081715556368,3.542965133898,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,negativny,-0.750687,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-26,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.179167,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,86909.17,-0.005534776464,2.031407766643,203.1407766643,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.022491645332,0.022491645332,3.06637670099,0.081715556368,3.481887128914,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.585892,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-27,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,87232.01,0.003714682812,2.038953802158,203.8953802158,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.022491645332,0.022491645332,3.245813202754,0.081715556368,3.57190111271,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.179167,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-28,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,84424.38,-0.032185776758,1.973328490262,197.3328490262,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.001225,0.022491645332,3.03221342262,0.081715556368,3.467652890643,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-03-29,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,82648.54,-0.021034682162,1.931820152668,193.1820152668,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.022491645332,3.057347387921,0.081715556368,3.480465514579,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-04-01,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,5.099327068,0.0,0.0,5.099327068,85158.34,0.030367142602,1.990484010725,199.0484010725,0.0,0.0,5.099327068,-0.122500000012,0.0,0.014175,0.0,0.0,0.0,0.005010266964,0.0,0.022,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.022491645332,2.988344098657,0.081715556368,3.445377719399,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,5.099327068,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,5.099327068,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
