date,strategy_return,equity,executed_regime,executed_position,chosen_asset,weekly_authorized_asset,trend_score,prev_trend_score,buy_threshold,selected_asset,baseline_strategy_return,baseline_executed_regime,baseline_executed_position,leader_stable,trend_improving,candidate_asset_return,candidate_risk_off,candidate_signal_raw,candidate_execute_raw,full_risk_active,near_full_threshold,risk_off_blocked,early_setup_ready,ladder_state,early_entry_weight,incremental_vs_baseline
2022-02-17,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-18,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-19,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-20,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-21,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-22,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-23,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-24,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-25,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-26,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-27,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-02-28,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-01,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-02,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-03,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-04,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-05,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-06,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-07,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-08,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-09,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-10,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-11,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-12,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-13,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-14,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-15,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-16,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-17,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-18,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-19,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-20,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-21,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-22,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-23,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-24,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-25,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-26,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-27,0.0,31.773536958196065,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-28,0.0,31.773536958196065,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-29,0.0,31.773536958196065,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-30,0.0,31.773536958196065,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-03-31,0.0,31.773536958196065,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-01,0.0,31.773536958196065,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-02,0.0,31.773536958196065,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-03,0.0,31.773536958196065,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-04,0.003731305493634,31.89209373120037,BTC,BTC,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.003731305493634,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-05,-0.0232492087355848,31.150627787028856,BTC,BTC,,,-0.1666666666666666,-0.1666666666666666,0.0,,-0.0232492087355848,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-06,-0.0511473694737408,29.557355118266717,BTC,BTC,,,-0.1666666666666666,-0.1666666666666666,0.0,,-0.0511473694737408,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-07,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-08,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-09,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-10,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-11,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-12,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-13,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-14,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-15,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-16,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-17,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-18,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-19,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-20,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-21,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-22,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-23,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-24,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-25,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-26,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-27,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-28,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-29,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-04-30,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-01,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-02,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-03,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-04,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-05,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-06,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-07,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-08,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-09,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-10,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-11,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-12,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-13,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-14,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-15,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-16,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-17,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-18,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-19,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-20,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-21,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-22,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-23,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-24,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-25,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-26,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-27,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-28,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-29,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-30,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-05-31,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-01,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-02,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-03,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-04,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-05,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-06,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-07,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-08,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-09,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-10,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-11,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-12,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-13,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-14,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-15,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-16,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-17,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-18,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-19,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-20,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-21,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-22,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-23,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-24,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-25,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-26,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-27,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-28,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-29,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-06-30,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-07-01,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-07-02,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2022-07-03,0.0,29.557355118266717,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
